"Date","Time","Open","High","Low","Close","Vol","OI"
02/27/2018,14:00,0.7241,0.7241,0.7241,0.7241,0,0
02/28/2018,14:00,0.7216,0.7216,0.7216,0.7216,0,0
03/01/2018,14:00,0.7252,0.7252,0.7252,0.7252,0,0
03/02/2018,14:00,0.7232,0.7232,0.7232,0.7232,0,0
03/05/2018,14:00,0.7227,0.7227,0.7227,0.7227,0,0
03/06/2018,14:00,0.7295,0.7295,0.7295,0.7295,0,0
03/07/2018,14:00,0.7286,0.7286,0.7286,0.7286,0,0
03/08/2018,14:00,0.7267,0.7267,0.7267,0.7267,0,0
03/09/2018,14:00,0.7293,0.7293,0.7293,0.7293,0,0
03/12/2018,14:00,0.7298,0.7298,0.7298,0.7298,0,0
03/13/2018,14:00,0.7334,0.7334,0.7334,0.7334,0,0
03/14/2018,14:00,0.7329,0.7329,0.7329,0.7329,0,0
03/15/2018,14:00,0.7269,0.7269,0.7269,0.7269,0,0
03/16/2018,14:00,0.7211,0.7211,0.7211,0.7211,0,0
03/19/2018,14:00,0.7226,0.7226,0.7226,0.7226,0,0
03/20/2018,14:00,0.7190,0.7190,0.7190,0.7190,0,0
03/21/2018,14:00,0.7225,0.7225,0.7225,0.7225,0,0
03/22/2018,14:00,0.7226,0.7226,0.7226,0.7226,0,0
03/23/2018,14:00,0.7259,0.7259,0.7259,0.7259,0,0
03/26/2018,14:00,0.7300,0.7300,0.7300,0.7300,0,0
03/27/2018,14:00,0.7269,0.7269,0.7269,0.7269,0,0
03/28/2018,14:00,0.7213,0.7213,0.7213,0.7213,0,0
03/29/2018,14:00,0.7225,0.7225,0.7225,0.7225,0,0
04/02/2018,14:00,0.7216,0.7216,0.7216,0.7216,0,0
04/03/2018,14:00,0.7263,0.7263,0.7263,0.7263,0,0
04/04/2018,14:00,0.7312,0.7312,0.7312,0.7312,0,0
04/05/2018,14:00,0.7275,0.7275,0.7275,0.7275,0,0
04/06/2018,14:00,0.7272,0.7272,0.7272,0.7272,0,0
04/09/2018,14:00,0.7321,0.7321,0.7321,0.7321,0,0
04/10/2018,14:00,0.7379,0.7379,0.7379,0.7379,0,0
04/11/2018,14:00,0.7359,0.7359,0.7359,0.7359,0,0
04/12/2018,14:00,0.7385,0.7385,0.7385,0.7385,0,0
04/13/2018,14:00,0.7351,0.7351,0.7351,0.7351,0,0
04/16/2018,14:00,0.7365,0.7365,0.7365,0.7365,0,0
04/17/2018,14:00,0.7343,0.7343,0.7343,0.7343,0,0
04/18/2018,14:00,0.7332,0.7332,0.7332,0.7332,0,0
04/19/2018,14:00,0.7269,0.7269,0.7269,0.7269,0,0
04/20/2018,14:00,0.7208,0.7208,0.7208,0.7208,0,0
04/23/2018,14:00,0.7157,0.7157,0.7157,0.7157,0,0
04/24/2018,14:00,0.7125,0.7125,0.7125,0.7125,0,0
04/25/2018,14:00,0.7073,0.7073,0.7073,0.7073,0,0
04/26/2018,14:00,0.7075,0.7075,0.7075,0.7075,0,0
04/27/2018,14:00,0.7096,0.7096,0.7096,0.7096,0,0
04/30/2018,14:00,0.7048,0.7048,0.7048,0.7048,0,0
05/01/2018,14:00,0.7012,0.7012,0.7012,0.7012,0,0
05/02/2018,14:00,0.7018,0.7018,0.7018,0.7018,0,0
05/03/2018,14:00,0.7054,0.7054,0.7054,0.7054,0,0
05/04/2018,14:00,0.7030,0.7030,0.7030,0.7030,0,0
05/07/2018,14:00,0.7031,0.7031,0.7031,0.7031,0,0
05/08/2018,14:00,0.6977,0.6977,0.6977,0.6977,0,0
05/09/2018,14:00,0.7001,0.7001,0.7001,0.7001,0,0
05/10/2018,14:00,0.6978,0.6978,0.6978,0.6978,0,0
05/11/2018,14:00,0.6977,0.6977,0.6977,0.6977,0,0
05/14/2018,14:00,0.6931,0.6931,0.6931,0.6931,0,0
05/15/2018,14:00,0.6872,0.6872,0.6872,0.6872,0,0
05/16/2018,14:00,0.6911,0.6911,0.6911,0.6911,0,0
05/17/2018,14:00,0.6885,0.6885,0.6885,0.6885,0,0
05/18/2018,14:00,0.6929,0.6929,0.6929,0.6929,0,0
05/21/2018,14:00,0.6943,0.6943,0.6943,0.6943,0,0
05/22/2018,14:00,0.6943,0.6943,0.6943,0.6943,0,0
05/23/2018,14:00,0.6931,0.6931,0.6931,0.6931,0,0
05/24/2018,14:00,0.6943,0.6943,0.6943,0.6943,0,0
05/25/2018,14:00,0.6932,0.6932,0.6932,0.6932,0,0
05/29/2018,14:00,0.6902,0.6902,0.6902,0.6902,0,0
05/30/2018,14:00,0.6998,0.6998,0.6998,0.6998,0,0
05/31/2018,14:00,0.7012,0.7012,0.7012,0.7012,0,0
06/01/2018,14:00,0.6996,0.6996,0.6996,0.6996,0,0
06/04/2018,14:00,0.7046,0.7046,0.7046,0.7046,0,0
06/05/2018,14:00,0.7040,0.7040,0.7040,0.7040,0,0
06/06/2018,14:00,0.7047,0.7047,0.7047,0.7047,0,0
06/07/2018,14:00,0.7042,0.7042,0.7042,0.7042,0,0
06/08/2018,14:00,0.7048,0.7048,0.7048,0.7048,0,0
06/11/2018,14:00,0.7030,0.7030,0.7030,0.7030,0,0
06/12/2018,14:00,0.7017,0.7017,0.7017,0.7017,0,0
06/13/2018,14:00,0.7020,0.7020,0.7020,0.7020,0,0
06/14/2018,14:00,0.6992,0.6992,0.6992,0.6992,0,0
06/15/2018,14:00,0.6951,0.6951,0.6951,0.6951,0,0
06/18/2018,14:00,0.6942,0.6942,0.6942,0.6942,0,0
06/19/2018,14:00,0.6908,0.6908,0.6908,0.6908,0,0
06/20/2018,14:00,0.6873,0.6873,0.6873,0.6873,0,0
06/21/2018,14:00,0.6890,0.6890,0.6890,0.6890,0,0
06/22/2018,14:00,0.6929,0.6929,0.6929,0.6929,0,0
06/25/2018,14:00,0.6907,0.6907,0.6907,0.6907,0,0
06/26/2018,14:00,0.6864,0.6864,0.6864,0.6864,0,0
06/27/2018,14:00,0.6806,0.6806,0.6806,0.6806,0,0
06/28/2018,14:00,0.6760,0.6760,0.6760,0.6760,0,0
06/29/2018,14:00,0.6780,0.6780,0.6780,0.6780,0,0
07/02/2018,14:00,0.6710,0.6710,0.6710,0.6710,0,0
07/03/2018,14:00,0.6754,0.6754,0.6754,0.6754,0,0
07/05/2018,14:00,0.6792,0.6792,0.6792,0.6792,0,0
07/06/2018,14:00,0.6846,0.6846,0.6846,0.6846,0,0
07/09/2018,14:00,0.6852,0.6852,0.6852,0.6852,0,0
07/10/2018,14:00,0.6849,0.6849,0.6849,0.6849,0,0
07/11/2018,14:00,0.6774,0.6774,0.6774,0.6774,0,0
07/12/2018,14:00,0.6780,0.6780,0.6780,0.6780,0,0
07/13/2018,14:00,0.6768,0.6768,0.6768,0.6768,0,0
07/16/2018,14:00,0.6777,0.6777,0.6777,0.6777,0,0
07/17/2018,14:00,0.6791,0.6791,0.6791,0.6791,0,0
07/18/2018,14:00,0.6807,0.6807,0.6807,0.6807,0,0
07/19/2018,14:00,0.6752,0.6752,0.6752,0.6752,0,0
07/20/2018,14:00,0.6823,0.6823,0.6823,0.6823,0,0
07/23/2018,14:00,0.6791,0.6791,0.6791,0.6791,0,0
07/24/2018,14:00,0.6807,0.6807,0.6807,0.6807,0,0
07/25/2018,14:00,0.6838,0.6838,0.6838,0.6838,0,0
07/26/2018,14:00,0.6798,0.6798,0.6798,0.6798,0,0
07/27/2018,14:00,0.6806,0.6806,0.6806,0.6806,0,0
07/30/2018,14:00,0.6837,0.6837,0.6837,0.6837,0,0
07/31/2018,14:00,0.6830,0.6830,0.6830,0.6830,0,0
08/01/2018,14:00,0.6800,0.6800,0.6800,0.6800,0,0
08/02/2018,14:00,0.6750,0.6750,0.6750,0.6750,0,0
08/03/2018,14:00,0.6764,0.6764,0.6764,0.6764,0,0
08/06/2018,14:00,0.6740,0.6740,0.6740,0.6740,0,0
08/07/2018,14:00,0.6742,0.6742,0.6742,0.6742,0,0
08/08/2018,14:00,0.6765,0.6765,0.6765,0.6765,0,0
08/09/2018,14:00,0.6630,0.6630,0.6630,0.6630,0,0
08/10/2018,14:00,0.6583,0.6583,0.6583,0.6583,0,0
08/13/2018,14:00,0.6579,0.6579,0.6579,0.6579,0,0
08/14/2018,14:00,0.6578,0.6578,0.6578,0.6578,0,0
08/15/2018,14:00,0.6569,0.6569,0.6569,0.6569,0,0
