"Date","Time","Open","High","Low","Close","Up","Down"
10/07/2020,07:12,3396.72,3396.72,3394.84,3395.94,2372,2596
10/07/2020,07:13,3395.91,3397.55,3395.91,3396.29,2105,2463
10/07/2020,07:14,3396.18,3396.18,3394.39,3395.50,3010,2149
10/07/2020,07:15,3395.43,3396.10,3394.83,3395.10,1809,2660
10/07/2020,07:16,3395.03,3396.82,3395.03,3395.57,2940,1785
10/07/2020,07:17,3395.75,3398.22,3395.75,3398.15,3509,933
10/07/2020,07:18,3398.19,3399.89,3398.19,3399.88,4943,1930
10/07/2020,07:19,3399.95,3400.92,3399.42,3400.92,3299,1904
10/07/2020,07:20,3400.96,3402.53,3400.24,3402.53,4408,1983
10/07/2020,07:21,3402.54,3403.82,3401.68,3403.34,4405,2561
10/07/2020,07:22,3403.40,3404.60,3403.40,3404.22,3346,2674
10/07/2020,07:23,3403.99,3404.84,3403.96,3404.56,2965,1570
10/07/2020,07:24,3404.57,3404.69,3402.92,3402.92,2989,3013
10/07/2020,07:25,3402.75,3403.56,3401.59,3403.37,4018,2349
10/07/2020,07:26,3403.36,3403.53,3402.09,3402.43,2435,2455
10/07/2020,07:27,3402.44,3403.82,3402.44,3403.61,2708,1538
10/07/2020,07:28,3403.67,3403.92,3401.94,3401.98,3044,2390
10/07/2020,07:29,3401.89,3403.52,3401.75,3403.42,2976,1594
10/07/2020,07:30,3403.39,3405.37,3403.39,3403.61,3468,2692
10/07/2020,07:31,3403.51,3407.38,3402.44,3407.10,4482,4597
10/07/2020,07:32,3407.16,3407.16,3405.34,3405.36,2192,3255
10/07/2020,07:33,3405.35,3407.06,3405.21,3407.06,2875,1588
10/07/2020,07:34,3407.17,3407.51,3406.77,3406.82,2060,2576
10/07/2020,07:35,3406.80,3406.80,3405.33,3405.36,2028,3012
10/07/2020,07:36,3405.32,3405.43,3404.60,3405.04,3482,2090
10/07/2020,07:37,3405.02,3405.02,3404.23,3404.61,2687,2504
10/07/2020,07:38,3404.55,3404.55,3403.87,3403.92,2067,2720
10/07/2020,07:39,3403.77,3404.43,3403.37,3403.37,1708,2047
10/07/2020,07:40,3403.42,3403.77,3400.92,3401.41,1469,3634
10/07/2020,07:41,3401.55,3402.73,3400.94,3402.25,2941,1997
10/07/2020,07:42,3402.21,3402.98,3401.74,3402.57,1833,2100
10/07/2020,07:43,3402.54,3402.84,3401.99,3402.16,2252,2586
10/07/2020,07:44,3402.14,3402.17,3400.70,3401.36,2541,2721
10/07/2020,07:45,3401.36,3402.70,3401.04,3402.70,2576,1805
10/07/2020,07:46,3402.80,3404.50,3402.80,3404.38,3293,1492
10/07/2020,07:47,3404.41,3404.55,3403.83,3404.04,1320,2148
10/07/2020,07:48,3403.96,3403.96,3401.59,3402.48,1967,2186
10/07/2020,07:49,3402.57,3404.46,3402.57,3404.43,3013,1044
10/07/2020,07:50,3404.35,3404.84,3404.35,3404.73,1688,1420
10/07/2020,07:51,3404.80,3406.42,3404.67,3406.01,2611,1925
10/07/2020,07:52,3406.00,3406.07,3405.70,3405.94,1436,1917
10/07/2020,07:53,3405.92,3406.06,3404.91,3405.13,1817,2238
10/07/2020,07:54,3405.14,3405.88,3405.14,3405.45,1661,1584
10/07/2020,07:55,3405.45,3406.20,3405.45,3405.72,1887,1733
10/07/2020,07:56,3405.56,3405.66,3404.68,3405.32,1807,1943
10/07/2020,07:57,3405.35,3406.03,3405.35,3405.58,2186,1199
10/07/2020,07:58,3405.65,3406.09,3405.25,3405.92,1425,1690
10/07/2020,07:59,3405.86,3406.61,3405.56,3405.56,1961,1740
10/07/2020,08:00,3405.56,3406.01,3404.99,3405.07,1520,2532
10/07/2020,08:01,3405.13,3406.54,3404.55,3404.55,2517,2441
10/07/2020,08:02,3404.53,3405.02,3404.22,3404.52,1536,2243
10/07/2020,08:03,3404.59,3405.38,3404.59,3405.35,1695,1494
10/07/2020,08:04,3405.36,3405.88,3405.02,3405.10,2048,2617
10/07/2020,08:05,3405.11,3405.80,3405.11,3405.70,1754,1715
10/07/2020,08:06,3405.70,3407.31,3405.70,3407.06,2874,1948
10/07/2020,08:07,3407.15,3408.00,3407.15,3407.63,2419,1641
10/07/2020,08:08,3407.62,3407.93,3407.35,3407.41,1759,1793
10/07/2020,08:09,3407.36,3407.81,3407.15,3407.39,2145,1793
10/07/2020,08:10,3407.39,3407.86,3407.15,3407.30,1729,2405
10/07/2020,08:11,3407.31,3408.65,3407.31,3408.04,2452,1797
10/07/2020,08:12,3407.94,3407.96,3406.61,3407.07,1426,2107
10/07/2020,08:13,3407.03,3407.03,3406.18,3406.34,1532,1957
10/07/2020,08:14,3406.37,3406.55,3404.55,3404.55,1693,2750
10/07/2020,08:15,3404.54,3405.11,3404.24,3405.08,1816,2128
10/07/2020,08:16,3405.09,3405.15,3404.37,3404.41,1659,1738
10/07/2020,08:17,3404.46,3405.03,3404.46,3405.02,2047,1368
10/07/2020,08:18,3405.08,3405.65,3405.08,3405.65,2768,1921
10/07/2020,08:19,3405.65,3405.69,3403.56,3403.56,1554,1549
10/07/2020,08:20,3403.38,3404.65,3403.38,3404.64,2112,1741
10/07/2020,08:21,3404.59,3404.65,3403.05,3403.63,2416,2602
10/07/2020,08:22,3403.60,3404.78,3403.60,3404.06,1956,1302
10/07/2020,08:23,3404.07,3404.57,3403.92,3404.57,2258,944
10/07/2020,08:24,3404.61,3404.72,3404.25,3404.40,1815,1573
10/07/2020,08:25,3404.44,3404.92,3404.01,3404.92,1911,1410
10/07/2020,08:26,3404.95,3405.40,3404.27,3404.27,1364,2487
10/07/2020,08:27,3404.30,3404.35,3403.07,3403.36,1897,2498
10/07/2020,08:28,3402.40,3403.32,3402.20,3402.86,2494,2250
10/07/2020,08:29,3402.88,3404.54,3402.86,3404.54,2559,733
10/07/2020,08:30,3404.58,3405.89,3404.58,3405.23,2635,1682
10/07/2020,08:31,3405.23,3406.23,3405.23,3406.11,2160,1293
10/07/2020,08:32,3406.14,3406.78,3404.54,3404.77,1702,3213
10/07/2020,08:33,3404.79,3405.80,3404.73,3405.70,2039,1051
10/07/2020,08:34,3405.66,3406.01,3405.53,3405.61,1357,1840
10/07/2020,08:35,3405.63,3406.36,3405.44,3406.23,2353,1853
10/07/2020,08:36,3406.10,3406.24,3404.96,3405.11,1221,2082
10/07/2020,08:37,3405.17,3405.19,3404.62,3404.64,1296,1809
10/07/2020,08:38,3404.61,3404.80,3404.06,3404.49,1625,2365
10/07/2020,08:39,3404.67,3405.16,3404.10,3404.71,2497,1731
10/07/2020,08:40,3404.71,3405.22,3404.36,3405.22,1961,1025
10/07/2020,08:41,3405.23,3406.94,3405.23,3406.93,2348,1158
10/07/2020,08:42,3406.95,3407.29,3405.68,3405.69,1290,2344
10/07/2020,08:43,3405.68,3405.97,3405.07,3405.12,1587,2171
10/07/2020,08:44,3405.16,3405.85,3405.16,3405.85,1842,1325
10/07/2020,08:45,3405.88,3406.49,3405.50,3406.01,2630,1587
10/07/2020,08:46,3406.02,3406.43,3405.94,3406.30,1587,1838
10/07/2020,08:47,3406.29,3406.60,3405.89,3405.90,1463,1369
10/07/2020,08:48,3405.86,3405.90,3405.55,3405.86,1139,1417
10/07/2020,08:49,3405.84,3406.22,3405.35,3405.37,1241,1687
10/07/2020,08:50,3405.39,3406.14,3405.39,3405.87,1416,1037
10/07/2020,08:51,3405.89,3406.52,3404.68,3404.98,1497,2106
10/07/2020,08:52,3405.00,3405.26,3404.67,3404.78,1597,988
10/07/2020,08:53,3404.80,3405.01,3404.45,3404.45,1074,1527
10/07/2020,08:54,3404.52,3404.94,3404.25,3404.34,1360,1487
10/07/2020,08:55,3404.35,3404.73,3404.00,3404.37,1481,1280
10/07/2020,08:56,3404.34,3404.73,3404.33,3404.66,1440,917
10/07/2020,08:57,3404.65,3405.59,3404.64,3405.59,1848,1050
10/07/2020,08:58,3405.39,3405.44,3404.33,3404.58,1430,2156
10/07/2020,08:59,3404.61,3404.82,3404.59,3404.80,1378,942
10/07/2020,09:00,3404.78,3404.89,3404.28,3404.29,1079,1295
10/07/2020,09:01,3404.25,3404.87,3404.25,3404.85,1399,1121
10/07/2020,09:02,3404.85,3405.25,3404.41,3404.56,2003,1273
10/07/2020,09:03,3404.59,3405.29,3404.59,3404.99,1306,1061
10/07/2020,09:04,3404.95,3404.95,3403.62,3403.75,1259,1546
10/07/2020,09:05,3403.79,3403.87,3403.35,3403.38,1654,1460
10/07/2020,09:06,3403.32,3403.56,3403.07,3403.28,1513,1301
10/07/2020,09:07,3403.29,3404.29,3402.91,3404.25,2238,1216
10/07/2020,09:08,3404.25,3404.66,3404.06,3404.12,1480,1066
10/07/2020,09:09,3404.16,3404.79,3404.16,3404.30,1411,1129
10/07/2020,09:10,3404.27,3404.38,3403.41,3403.45,863,1951
10/07/2020,09:11,3403.40,3404.77,3403.25,3404.59,2256,974
10/07/2020,09:12,3404.62,3404.84,3404.46,3404.53,1121,1283
10/07/2020,09:13,3404.52,3404.66,3404.10,3404.66,1479,1662
10/07/2020,09:14,3404.56,3404.86,3404.37,3404.77,2096,1668
10/07/2020,09:15,3404.80,3405.22,3404.70,3405.01,2141,1516
10/07/2020,09:16,3404.94,3405.19,3404.50,3404.54,1495,1968
10/07/2020,09:17,3404.54,3405.28,3403.80,3405.26,2812,1516
10/07/2020,09:18,3405.30,3405.73,3405.27,3405.69,2202,1263
10/07/2020,09:19,3405.73,3405.74,3404.73,3404.73,1295,1981
10/07/2020,09:20,3404.64,3404.95,3404.29,3404.91,1834,1171
10/07/2020,09:21,3404.92,3405.50,3404.91,3405.21,1656,1356
10/07/2020,09:22,3405.20,3405.30,3404.83,3405.23,1777,1132
10/07/2020,09:23,3405.24,3405.34,3405.00,3405.04,1666,1384
10/07/2020,09:24,3405.05,3405.27,3404.74,3405.21,1502,1176
10/07/2020,09:25,3405.18,3405.57,3404.81,3405.49,1956,1270
10/07/2020,09:26,3405.48,3406.57,3405.46,3406.53,2290,1034
10/07/2020,09:27,3406.55,3406.56,3404.65,3404.65,1584,1852
10/07/2020,09:28,3404.53,3404.53,3396.39,3400.48,5250,5560
10/07/2020,09:29,3400.59,3400.59,3399.25,3399.72,1685,1395
10/07/2020,09:30,3399.67,3401.00,3398.93,3400.79,1490,1600
10/07/2020,09:31,3400.83,3402.62,3400.82,3402.55,2165,813
10/07/2020,09:32,3402.41,3405.62,3402.41,3405.57,2311,981
10/07/2020,09:33,3405.49,3405.86,3405.10,3405.46,1498,1503
10/07/2020,09:34,3405.45,3405.95,3405.00,3405.13,2178,998
10/07/2020,09:35,3405.20,3405.27,3404.84,3404.87,1176,1038
10/07/2020,09:36,3404.88,3405.08,3404.60,3404.70,1405,904
10/07/2020,09:37,3404.71,3404.86,3403.95,3404.22,1214,1022
10/07/2020,09:38,3404.23,3405.01,3403.03,3403.27,1484,2240
10/07/2020,09:39,3403.30,3403.80,3403.17,3403.68,1469,1068
10/07/2020,09:40,3403.68,3404.90,3403.68,3404.26,1435,1023
10/07/2020,09:41,3404.26,3404.59,3404.07,3404.27,945,1373
10/07/2020,09:42,3404.28,3404.86,3404.27,3404.75,1133,1091
10/07/2020,09:43,3404.72,3405.00,3404.36,3404.53,940,984
10/07/2020,09:44,3404.55,3404.95,3404.41,3404.47,1157,1153
10/07/2020,09:45,3404.50,3404.95,3404.25,3404.47,1191,927
10/07/2020,09:46,3404.44,3404.70,3403.83,3404.01,1273,1451
10/07/2020,09:47,3404.03,3404.36,3403.88,3404.20,1156,975
10/07/2020,09:48,3404.22,3404.68,3403.96,3404.05,1151,1458
10/07/2020,09:49,3403.96,3405.14,3403.01,3404.78,2187,1713
10/07/2020,09:50,3404.73,3404.90,3404.43,3404.90,1725,1547
10/07/2020,09:51,3404.89,3405.19,3404.56,3404.62,1196,2001
10/07/2020,09:52,3404.63,3404.63,3403.16,3403.73,1165,1627
10/07/2020,09:53,3403.78,3404.35,3403.78,3404.17,1548,591
10/07/2020,09:54,3404.16,3404.39,3403.56,3403.56,948,1461
10/07/2020,09:55,3403.45,3404.02,3403.13,3403.21,1178,1845
10/07/2020,09:56,3403.20,3404.05,3403.09,3403.82,1298,1199
10/07/2020,09:57,3403.81,3404.23,3403.79,3404.23,1671,783
10/07/2020,09:58,3404.26,3404.48,3404.12,3404.48,998,913
10/07/2020,09:59,3404.49,3404.68,3404.25,3404.54,1285,1273
10/07/2020,10:00,3404.54,3406.13,3404.40,3405.99,2924,1984
10/07/2020,10:01,3406.02,3407.06,3406.01,3407.06,1868,992
10/07/2020,10:02,3407.06,3407.06,3406.45,3406.73,1439,1473
10/07/2020,10:03,3406.76,3406.97,3406.35,3406.39,1158,1384
10/07/2020,10:04,3406.30,3407.38,3406.13,3407.38,1957,1383
10/07/2020,10:05,3407.40,3407.72,3407.38,3407.72,1675,1147
10/07/2020,10:06,3407.81,3407.81,3407.47,3407.49,1014,1537
10/07/2020,10:07,3407.48,3407.80,3406.84,3406.95,995,1732
10/07/2020,10:08,3406.99,3407.52,3406.65,3407.46,1690,1398
10/07/2020,10:09,3407.44,3407.89,3407.44,3407.69,1096,1373
10/07/2020,10:10,3407.60,3407.63,3407.37,3407.38,1414,2393
10/07/2020,10:11,3407.47,3407.47,3406.73,3406.82,1028,1846
10/07/2020,10:12,3406.80,3406.98,3406.50,3406.57,1075,1668
10/07/2020,10:13,3406.56,3407.53,3406.56,3407.53,1909,1479
10/07/2020,10:14,3407.53,3407.76,3407.42,3407.42,1199,1690
10/07/2020,10:15,3407.41,3407.47,3406.63,3406.63,646,2452
10/07/2020,10:16,3406.63,3406.78,3406.52,3406.53,1349,1160
10/07/2020,10:17,3406.50,3407.71,3406.31,3407.71,1645,820
10/07/2020,10:18,3407.66,3407.66,3406.62,3406.62,505,1525
10/07/2020,10:19,3406.65,3407.12,3406.65,3407.08,1363,900
10/07/2020,10:20,3407.02,3408.05,3406.96,3408.05,1915,977
10/07/2020,10:21,3408.05,3408.10,3407.69,3407.93,1055,1488
10/07/2020,10:22,3407.93,3407.94,3406.89,3407.68,1634,1363
10/07/2020,10:23,3407.69,3408.10,3407.50,3407.50,1055,1311
10/07/2020,10:24,3407.54,3407.80,3407.38,3407.80,1204,932
10/07/2020,10:25,3407.80,3408.81,3407.80,3408.79,1756,881
10/07/2020,10:26,3408.78,3408.78,3408.31,3408.49,1226,1494
10/07/2020,10:27,3408.49,3408.51,3407.85,3407.85,1183,1760
10/07/2020,10:28,3408.03,3408.03,3407.61,3407.84,918,1110
10/07/2020,10:29,3407.82,3407.94,3407.71,3407.71,1090,859
10/07/2020,10:30,3407.73,3408.25,3407.73,3408.16,1430,895
10/07/2020,10:31,3408.16,3409.28,3408.16,3408.86,1552,2639
10/07/2020,10:32,3408.87,3409.04,3408.39,3408.54,1112,1427
10/07/2020,10:33,3408.53,3408.81,3408.43,3408.66,1133,1161
10/07/2020,10:34,3408.64,3409.19,3408.64,3409.17,1083,846
10/07/2020,10:35,3409.15,3409.33,3408.30,3408.75,1396,1606
10/07/2020,10:36,3408.77,3409.45,3408.77,3409.45,1401,956
10/07/2020,10:37,3409.47,3409.74,3409.17,3409.17,1280,1435
10/07/2020,10:38,3409.14,3409.32,3408.70,3409.23,1447,1078
10/07/2020,10:39,3409.20,3409.77,3409.19,3409.67,1308,813
10/07/2020,10:40,3409.68,3409.75,3409.24,3409.64,1154,1132
10/07/2020,10:41,3409.70,3409.70,3409.39,3409.58,1189,1344
10/07/2020,10:42,3409.60,3409.92,3409.58,3409.92,2277,1149
10/07/2020,10:43,3409.92,3410.10,3409.79,3410.06,1339,1204
10/07/2020,10:44,3410.06,3410.06,3409.56,3409.62,950,2076
10/07/2020,10:45,3409.62,3414.76,3409.60,3414.64,7779,2796
10/07/2020,10:46,3414.65,3414.67,3413.57,3413.85,1796,2758
10/07/2020,10:47,3413.83,3414.61,3413.83,3414.60,1825,792
10/07/2020,10:48,3414.50,3415.21,3414.48,3414.96,1761,1691
10/07/2020,10:49,3414.99,3415.60,3414.88,3415.58,2013,1444
10/07/2020,10:50,3415.57,3415.90,3415.27,3415.90,1391,1011
10/07/2020,10:51,3415.85,3416.17,3415.68,3415.89,1965,2584
10/07/2020,10:52,3415.90,3417.45,3415.90,3417.45,2480,1968
10/07/2020,10:53,3417.48,3417.98,3417.43,3417.73,2093,1485
10/07/2020,10:54,3417.69,3417.97,3417.69,3417.72,1563,1412
10/07/2020,10:55,3417.77,3418.29,3417.70,3417.92,1516,1530
10/07/2020,10:56,3417.93,3417.93,3417.11,3417.11,1431,1913
10/07/2020,10:57,3417.09,3417.09,3415.70,3415.87,919,2885
10/07/2020,10:58,3415.86,3416.06,3415.67,3415.70,1272,1865
10/07/2020,10:59,3415.71,3416.15,3415.66,3415.86,1737,1081
10/07/2020,11:00,3415.83,3415.83,3413.52,3414.03,1620,3474
10/07/2020,11:01,3414.01,3415.12,3414.00,3415.08,1360,1635
10/07/2020,11:02,3415.19,3416.24,3415.19,3416.01,1782,923
10/07/2020,11:03,3416.06,3417.41,3416.06,3417.38,1656,1421
10/07/2020,11:04,3417.43,3417.71,3416.02,3416.02,1309,2201
10/07/2020,11:05,3415.87,3416.67,3415.71,3416.37,1413,1249
10/07/2020,11:06,3416.34,3416.37,3415.29,3415.51,824,1794
10/07/2020,11:07,3415.64,3416.36,3415.52,3416.35,1054,1698
10/07/2020,11:08,3416.38,3416.38,3414.73,3415.03,1023,1900
10/07/2020,11:09,3414.96,3414.96,3413.15,3413.15,1154,1753
10/07/2020,11:10,3413.16,3414.90,3413.11,3414.54,1649,1055
10/07/2020,11:11,3414.59,3415.39,3414.22,3414.60,2196,1591
10/07/2020,11:12,3414.60,3415.91,3414.60,3415.09,2153,1650
10/07/2020,11:13,3415.12,3415.17,3414.77,3415.03,1452,1280
10/07/2020,11:14,3415.00,3415.27,3414.67,3414.99,1315,1061
10/07/2020,11:15,3415.02,3415.05,3414.12,3414.66,1093,1398
10/07/2020,11:16,3414.72,3415.85,3414.37,3414.74,2154,1762
10/07/2020,11:17,3414.76,3415.99,3414.72,3415.99,1823,350
10/07/2020,11:18,3415.98,3417.18,3415.95,3417.18,1818,645
10/07/2020,11:19,3417.19,3417.19,3416.58,3416.89,1106,1366
10/07/2020,11:20,3416.98,3419.59,3416.90,3419.46,3001,2188
10/07/2020,11:21,3419.34,3419.76,3418.74,3419.46,1615,2204
10/07/2020,11:22,3419.47,3419.50,3418.85,3419.29,1451,1171
10/07/2020,11:23,3419.31,3419.31,3418.81,3419.25,1130,1520
10/07/2020,11:24,3419.23,3422.63,3419.13,3422.07,2097,6088
10/07/2020,11:25,3422.04,3422.04,3421.48,3421.65,1909,1480
10/07/2020,11:26,3421.64,3421.88,3421.53,3421.69,1266,1768
10/07/2020,11:27,3421.63,3421.64,3421.09,3421.17,1228,1458
10/07/2020,11:28,3421.15,3422.64,3421.11,3422.62,1600,1714
10/07/2020,11:29,3422.63,3422.63,3421.88,3421.91,1125,2129
10/07/2020,11:30,3421.92,3422.23,3421.70,3422.13,1846,1820
10/07/2020,11:31,3422.12,3422.26,3421.52,3421.52,1178,1957
10/07/2020,11:32,3421.49,3422.30,3421.49,3422.22,2018,1065
10/07/2020,11:33,3422.20,3422.64,3421.95,3422.64,1901,1534
10/07/2020,11:34,3422.62,3423.22,3422.62,3422.71,1769,1750
10/07/2020,11:35,3422.66,3422.66,3421.73,3421.81,1067,2160
10/07/2020,11:36,3421.81,3422.20,3421.16,3421.55,1703,1526
10/07/2020,11:37,3421.57,3421.84,3421.14,3421.84,1777,1166
10/07/2020,11:38,3421.84,3422.08,3421.44,3421.64,1168,1405
10/07/2020,11:39,3421.61,3421.61,3421.19,3421.34,1045,1505
10/07/2020,11:40,3421.34,3421.54,3421.08,3421.15,1484,1607
10/07/2020,11:41,3421.16,3421.48,3419.78,3419.83,1442,2521
10/07/2020,11:42,3419.83,3419.83,3417.34,3417.99,1685,3147
10/07/2020,11:43,3418.04,3419.83,3418.04,3419.51,1822,1718
10/07/2020,11:44,3419.45,3419.64,3419.33,3419.57,1278,971
10/07/2020,11:45,3419.60,3420.01,3419.27,3419.71,1725,1609
10/07/2020,11:46,3419.72,3420.59,3419.65,3420.54,1530,1208
10/07/2020,11:47,3420.41,3420.80,3419.94,3419.94,1579,1800
10/07/2020,11:48,3419.84,3420.23,3419.54,3420.22,1320,1423
10/07/2020,11:49,3420.20,3421.18,3420.17,3420.92,1577,1082
10/07/2020,11:50,3420.92,3421.29,3420.62,3420.64,1243,1632
10/07/2020,11:51,3420.60,3421.08,3420.55,3420.56,1310,1374
10/07/2020,11:52,3420.68,3421.05,3420.57,3420.83,1174,1510
10/07/2020,11:53,3420.81,3421.45,3420.60,3421.26,1537,1484
10/07/2020,11:54,3421.26,3422.47,3421.26,3422.37,2384,1013
10/07/2020,11:55,3422.36,3422.50,3422.18,3422.34,1421,1756
10/07/2020,11:56,3422.32,3422.88,3422.28,3422.88,1964,1277
10/07/2020,11:57,3422.87,3423.61,3422.87,3423.61,2241,1154
10/07/2020,11:58,3423.65,3423.66,3423.14,3423.21,998,1328
10/07/2020,11:59,3423.18,3423.41,3422.74,3422.74,1365,2102
10/07/2020,12:00,3422.68,3423.28,3422.43,3422.44,1218,1788
10/07/2020,12:01,3422.42,3422.45,3421.57,3422.19,1705,2157
10/07/2020,12:02,3422.21,3422.64,3422.12,3422.48,1105,1621
10/07/2020,12:03,3422.47,3422.63,3422.22,3422.52,2496,1586
10/07/2020,12:04,3422.55,3423.40,3422.55,3423.16,2294,1199
10/07/2020,12:05,3423.13,3423.13,3422.22,3423.07,1729,1546
10/07/2020,12:06,3423.12,3424.36,3423.12,3423.75,2371,1882
10/07/2020,12:07,3423.74,3425.59,3422.98,3425.20,3483,2812
10/07/2020,12:08,3425.22,3425.28,3423.63,3424.04,1058,2222
10/07/2020,12:09,3424.07,3424.45,3424.07,3424.44,1624,837
10/07/2020,12:10,3424.44,3425.13,3424.44,3425.01,2302,1310
10/07/2020,12:11,3425.03,3425.91,3424.83,3425.91,3392,1069
10/07/2020,12:12,3425.89,3426.26,3425.30,3425.31,1454,2916
10/07/2020,12:13,3425.31,3425.69,3425.11,3425.69,1986,1569
10/07/2020,12:14,3425.69,3425.73,3425.02,3425.02,929,2426
10/07/2020,12:15,3425.00,3425.00,3424.54,3424.64,1420,2284
10/07/2020,12:16,3424.66,3425.40,3423.27,3423.57,2648,2986
10/07/2020,12:17,3423.54,3423.94,3423.54,3423.83,1703,1697
10/07/2020,12:18,3423.84,3424.40,3423.56,3423.80,1919,1828
10/07/2020,12:19,3423.85,3424.48,3423.80,3423.87,2124,2008
10/07/2020,12:20,3423.86,3424.36,3423.79,3423.81,1883,1988
10/07/2020,12:21,3423.81,3424.92,3423.81,3424.79,2048,1870
10/07/2020,12:22,3424.79,3424.84,3424.21,3424.41,2351,1595
