Date,Volatility
1950-12-12,17.679965365046286
1950-12-13,18.141383156091052
1950-12-14,18.14739779413847
1950-12-15,18.062832263266483
1950-12-18,18.158000940045095
1950-12-19,18.115214809324186
1950-12-20,19.372514820558965
1950-12-21,19.4086833214629
1950-12-22,19.40895812604602
1950-12-26,19.350955297240258
1950-12-27,19.379841924673684
1950-12-28,18.661327224739367
1950-12-29,19.13515946961766
1951-01-02,19.017474544082955
1951-01-03,18.97565382341082
1951-01-04,19.358051918277916
1951-01-05,19.317186898685648
1951-01-08,19.369155133079595
1951-01-09,18.212175531047496
1951-01-10,18.121349487895614
1951-01-11,17.97430630800479
1951-01-12,18.26035253369703
1951-01-15,18.634696321789814
1951-01-16,18.54409224352328
1951-01-17,18.60982783042274
1951-01-18,18.57600797417655
1951-01-19,18.541506850240207
1951-01-22,18.672832184656844
1951-01-23,18.664096284133038
1951-01-24,18.569331369757034
1951-01-25,18.504228473750533
1951-01-26,18.451879828170703
1951-01-29,16.689711732310435
1951-01-30,16.571180745011336
1951-01-31,17.055537909455243
1951-02-01,17.00889176592044
1951-02-02,14.423951364362644
1951-02-05,14.050237142073257
1951-02-06,14.082854855312164
1951-02-07,14.13904457225682
1951-02-08,14.22185316228372
1951-02-09,13.995781067740657
1951-02-13,13.948671175572114
1951-02-14,13.922057172527596
1951-02-15,13.392865837316577
1951-02-16,13.30868516669956
1951-02-19,12.067808577668492
1951-02-20,12.07378897044541
1951-02-21,12.714314682782
1951-02-23,12.747766602309365
1951-02-26,12.737084911301363
1951-02-27,12.499209315987514
1951-02-28,11.766991745439732
1951-03-01,11.997583604952041
1951-03-02,11.996014630643684
1951-03-05,11.377624634133673
1951-03-06,11.315769628624766
1951-03-07,11.327104456616361
1951-03-08,11.32710445661636
1951-03-09,11.265631540997466
1951-03-12,11.230684180372343
1951-03-13,10.676204371516139
1951-03-14,10.428801819899935
1951-03-15,10.941361727634789
1951-03-16,10.88496677161547
1951-03-19,10.727345971016398
1951-03-20,11.44682298562314
1951-03-21,11.347605786221655
1951-03-22,11.347446053516547
1951-03-26,11.205648126708834
1951-03-27,11.212946714778848
1951-03-28,11.40023726378136
1951-03-29,11.282610861092778
1951-03-30,11.364251124725296
1951-04-02,10.297933054110965
1951-04-03,10.424113669720683
1951-04-04,10.542751942793638
1951-04-05,10.466819003215248
1951-04-06,10.35983394547617
1951-04-09,10.562485335947633
1951-04-10,10.5442111952337
1951-04-11,10.460072364660476
1951-04-12,10.388768853571753
1951-04-13,10.336329429830563
1951-04-16,10.591818503836413
1951-04-17,11.000774911715355
1951-04-18,10.930412870269798
1951-04-19,10.844777407055282
1951-04-20,10.291189530091085
1951-04-23,10.33601405515674
1951-04-24,10.309742974127419
1951-04-25,10.290099931246095
1951-04-26,10.343437932960049
1951-04-27,10.15138283648181
1951-04-30,10.35629643163701
1951-05-01,10.63796332906744
1951-05-02,10.614461171616107
1951-05-03,10.505505417540498
1951-05-04,10.531590797646679
1951-05-07,10.679011467487632
1951-05-08,10.673176027613437
1951-05-09,10.815124324777903
1951-05-10,10.374446056988898
1951-05-11,9.7060275699788
1951-05-14,9.615203323665966
1951-05-15,9.895462669087054
1951-05-16,9.296747050420272
1951-05-17,10.440744101677588
1951-05-18,10.463491146615187
1951-05-21,10.669982389109526
1951-05-22,11.571727446447793
1951-05-23,11.359196413053171
1951-05-24,11.414763809664436
1951-05-25,11.284693496350496
1951-05-28,11.320392731935028
1951-05-29,11.166271731701347
1951-05-31,11.243629829137895
1951-06-01,11.342356641860068
1951-06-04,11.396739966312932
1951-06-05,10.884923857073717
1951-06-06,11.208487201722978
1951-06-07,11.2649061889033
1951-06-08,11.409913917581662
1951-06-11,11.450294931577153
1951-06-12,11.251140657951273
1951-06-13,10.920627646197067
1951-06-14,10.949819120320301
1951-06-15,10.937660123321951
1951-06-18,11.467073644395127
1951-06-19,11.660417863638012
1951-06-20,11.66089377553783
1951-06-21,11.665491154723822
1951-06-22,11.687777546674996
1951-06-25,11.777975153111543
1951-06-26,11.831932192922823
1951-06-27,11.819097885312383
1951-06-28,11.802412992852027
1951-06-29,11.770147627122087
1951-07-02,12.01844353499673
1951-07-03,11.797393771486266
1951-07-05,11.995771084703302
1951-07-06,12.106859295825933
1951-07-09,13.166868998787942
1951-07-10,13.155810161985364
1951-07-11,13.164297104281978
1951-07-12,13.074729479594627
1951-07-13,13.006954345062926
1951-07-16,12.21602511731762
1951-07-17,12.351431843932728
1951-07-18,12.428994082649655
1951-07-19,11.736587798318523
1951-07-20,11.729664684027362
1951-07-23,11.671860045722589
1951-07-24,11.397411416344958
1951-07-25,11.512751151732214
1951-07-26,12.017375299414201
1951-07-27,12.008088880389002
1951-07-30,12.011452953153713
1951-07-31,11.897803937015613
1951-08-01,11.898999328700622
1951-08-02,11.83460164698485
1951-08-03,11.846094921556755
1951-08-06,12.162395916101987
1951-08-07,12.149828256535741
1951-08-08,12.163984305185084
1951-08-09,12.126168193452843
1951-08-10,12.13158030911056
1951-08-13,12.20911563182418
1951-08-14,11.85308524555863
1951-08-15,11.674991623080967
1951-08-16,11.747382338161943
1951-08-17,11.761129423282581
1951-08-20,11.681768774019258
1951-08-21,11.552592460175857
1951-08-22,11.16233537392491
1951-08-23,10.72383222754702
1951-08-24,10.799155611088079
1951-08-27,10.861246824757176
1951-08-28,10.253851611167665
1951-08-29,10.052764559039936
1951-08-30,9.987557112957635
1951-08-31,10.040161518509256
1951-09-04,9.131651255010564
1951-09-05,9.120217028200738
1951-09-06,9.111966657108212
1951-09-07,9.025888903736767
1951-09-10,9.025618046418451
1951-09-11,8.982235893042603
1951-09-12,8.8516825169002
1951-09-13,8.386039382915692
1951-09-14,8.230086709047892
1951-09-17,8.204016966044152
1951-09-18,8.17848432167586
1951-09-19,8.271963827915915
1951-09-20,8.04409259124164
1951-09-21,7.253460288367284
1951-09-24,7.078822685886635
1951-09-25,7.255797087715371
1951-09-26,7.359934734266267
1951-09-27,7.333239658240038
1951-09-28,6.780607185254437
1951-10-01,6.905215165032315
1951-10-02,6.077040795291318
1951-10-03,6.433644727456043
1951-10-04,6.448835888139529
1951-10-05,6.599799100611532
1951-10-08,6.539659040888436
1951-10-09,6.437251559544537
1951-10-10,6.412202395817551
1951-10-11,6.541897622482776
1951-10-15,6.437358676512392
1951-10-16,6.433021781776816
1951-10-17,6.539713399267996
1951-10-18,6.608844575658372
1951-10-19,6.685528309368512
1951-10-22,6.56949064149627
1951-10-23,7.566747333807398
1951-10-24,9.648982040103379
1951-10-25,9.70013810796084
1951-10-26,9.911017253764692
1951-10-29,9.930143552618421
1951-10-30,9.860647776009273
1951-10-31,9.761766975337183
1951-11-01,9.745705260741595
1951-11-02,10.265389472284527
1951-11-05,10.305585135312564
1951-11-07,10.430818505971985
1951-11-08,10.451601791519858
1951-11-09,10.920086991085807
1951-11-13,10.875597612710827
1951-11-14,11.311399084102012
1951-11-15,11.2443154897775
1951-11-16,11.279607529547594
1951-11-19,11.267637863412663
1951-11-20,11.267055684518597
1951-11-21,11.29169805128182
1951-11-23,11.296255159127192
1951-11-26,11.18571159625247
1951-11-27,11.417015529047449
1951-11-28,11.377995000704326
1951-11-29,11.708745041500974
1951-11-30,11.651895763541683
1951-12-03,11.681291462402594
1951-12-04,11.6936504776968
1951-12-05,11.633843600949458
1951-12-06,11.608756211609235
1951-12-07,11.609795555791871
1951-12-10,11.98551473231627
1951-12-11,11.99531841074859
1951-12-12,11.965424238803166
1951-12-13,12.022198671976426
1951-12-14,12.006444904914522
1951-12-17,11.891515391033822
1951-12-18,11.869285790576996
1951-12-19,11.855956515609934
1951-12-20,11.88993158006635
1951-12-21,11.321578432300491
1951-12-24,9.418005636588344
1951-12-26,9.42308107870986
1951-12-27,9.225860042308085
1951-12-28,9.260402347251135
1951-12-31,9.311370876675086
1952-01-02,9.17903659922836
1952-01-03,9.174944442894882
1952-01-04,8.72711726249769
1952-01-07,8.61481627173451
1952-01-08,8.359965108464573
1952-01-09,8.235834066447698
1952-01-10,7.333179482754451
1952-01-11,7.407917207564604
1952-01-14,6.9218290567855165
1952-01-15,6.98559776718479
1952-01-16,7.147472071200596
1952-01-17,7.26547884120004
1952-01-18,7.244224107390066
1952-01-21,7.157819486421518
1952-01-22,7.093772558035936
1952-01-23,7.243370188181671
1952-01-24,6.666409824069665
1952-01-25,6.902697376551287
1952-01-28,6.6039286547140765
1952-01-29,6.5461205246453575
1952-01-30,6.545145928168128
1952-01-31,6.343775683725819
1952-02-01,7.353824335155319
1952-02-04,7.37132596131217
1952-02-05,7.421626628099381
1952-02-06,7.244871173840705
1952-02-07,7.2477648359731095
1952-02-08,7.263429277134542
1952-02-11,7.169124232352919
1952-02-13,7.238103730136633
1952-02-14,7.404025981153933
1952-02-15,7.699943673312191
1952-02-18,7.7227831516375325
1952-02-19,7.689893494142111
1952-02-20,7.766146689931043
1952-02-21,8.742861994053923
1952-02-25,9.169569209111952
1952-02-26,9.200463975504293
1952-02-27,9.184829891602238
1952-02-28,8.915380437213226
1952-02-29,8.909743069330062
1952-03-03,8.953877737343264
1952-03-04,8.944671885920348
1952-03-05,8.90212448343823
1952-03-06,9.876048191434588
1952-03-07,9.882882414442012
1952-03-10,9.842777490340236
1952-03-11,9.813536525494772
1952-03-12,9.805337205414697
1952-03-13,9.717744186900342
1952-03-14,9.597367701539756
1952-03-17,9.555421899272245
1952-03-18,9.547649699994725
1952-03-19,9.652533929517025
1952-03-20,9.644059298354065
1952-03-21,9.373778682326238
1952-03-24,9.15045331882323
1952-03-25,9.109764738894476
1952-03-26,9.103955953542672
1952-03-27,9.194949139313811
1952-03-28,9.15922685488088
1952-03-31,9.46432632361606
1952-04-01,9.07213925447879
1952-04-02,9.228485812450025
1952-04-03,9.293046615539808
1952-04-04,9.12796751356131
1952-04-07,9.127312175532017
1952-04-08,9.15452288517162
1952-04-09,9.401200631244901
1952-04-10,9.373692850690805
1952-04-14,9.292763783350988
1952-04-15,9.250287000559123
1952-04-16,9.389224321262477
1952-04-17,9.897211852359026
1952-04-18,9.84677554181237
1952-04-21,9.172572707988879
1952-04-22,8.725889408224127
1952-04-23,8.90787890160773
1952-04-24,8.977874958280147
1952-04-25,9.001459935881966
1952-04-28,9.01927735466708
1952-04-29,9.017708116155372
1952-04-30,9.008894615843024
1952-05-01,9.033200348531839
1952-05-02,8.186678123442677
1952-05-05,8.311150313448785
1952-05-06,9.361586973928732
1952-05-07,9.418301206559871
1952-05-08,9.332069132256562
1952-05-09,9.44179415941903
1952-05-12,9.387165003572878
1952-05-13,9.388639938961326
1952-05-14,9.437969624657516
1952-05-15,9.268567188699578
1952-05-16,9.31147340287179
1952-05-19,9.333489733410408
1952-05-20,9.305470867711078
1952-05-21,9.312210069111467
1952-05-22,9.423431236230549
1952-05-23,9.322374237989862
1952-05-26,9.419063894223806
1952-05-27,9.159148239545406
1952-05-28,8.949652886495372
1952-05-29,8.725140718833728
1952-06-02,8.53207456677383
1952-06-03,8.519237773719793
1952-06-04,8.537245179480095
1952-06-05,8.483040193052013
1952-06-06,8.364469513418204
1952-06-09,8.429128613908677
1952-06-10,8.575451956122205
1952-06-11,8.471039568738096
1952-06-12,8.42794032314021
1952-06-13,7.799348909502281
1952-06-16,7.746155598771345
1952-06-17,7.484676333553039
1952-06-18,7.509866491151689
1952-06-19,7.2824632104484195
1952-06-20,7.202272635162268
1952-06-23,7.104775505933605
1952-06-24,7.076789097694222
1952-06-25,7.045513365521374
1952-06-26,7.044876727360163
1952-06-27,6.990365238612535
1952-06-30,6.673590908858016
1952-07-01,6.373185604614738
1952-07-02,5.179282543094139
1952-07-03,5.279754932980756
1952-07-07,5.3613547956246626
1952-07-08,5.256204147812623
1952-07-09,5.366471104299921
1952-07-10,5.357377974749846
1952-07-11,5.371071115221019
1952-07-14,5.427670725808084
1952-07-15,5.442892289999146
1952-07-16,5.310606155136853
1952-07-17,5.3257794236934
1952-07-18,5.339868248890201
1952-07-21,5.444432762842094
1952-07-22,5.91403885191702
1952-07-23,5.857590340194375
1952-07-24,5.841574394055688
1952-07-25,5.892972264986636
1952-07-28,5.896170594483213
1952-07-29,5.956483273113499
1952-07-30,5.955290092605691
1952-07-31,5.8769849015653985
1952-08-01,5.887883085691129
1952-08-04,5.718570827898073
1952-08-05,5.5897386820314665
1952-08-06,5.449942174386943
1952-08-07,5.383036792839631
1952-08-08,5.119626675893854
1952-08-11,5.115758561186573
1952-08-12,5.106380359945796
1952-08-13,5.131357207130722
1952-08-14,5.551017431768631
1952-08-15,5.577589186397745
1952-08-18,5.524306550216253
1952-08-19,5.577359161334043
1952-08-20,6.168493334561831
1952-08-21,6.184211845363228
1952-08-22,6.197488819714142
1952-08-25,6.178915456592638
1952-08-26,6.121144122293852
1952-08-27,6.197822009802353
1952-08-28,6.06766455608642
1952-08-29,5.952084895283504
1952-09-02,5.934382712424253
1952-09-03,5.965528983180715
1952-09-04,6.025405771681504
1952-09-05,6.095755950534166
1952-09-08,6.000133943702751
1952-09-09,5.982861943569203
1952-09-10,5.8479505040134265
1952-09-11,6.338108004108332
1952-09-12,6.39875181086687
1952-09-15,6.4113666734436165
1952-09-16,6.332714985528597
1952-09-17,6.553280801133036
1952-09-18,6.523897041624124
1952-09-19,6.524704353869744
1952-09-22,6.4343842059516305
1952-09-23,6.3145428482022465
1952-09-24,6.2921212550861565
1952-09-25,6.394088839692922
1952-09-26,6.437356086839699
1952-09-29,6.329286287323857
1952-09-30,6.3475098339255815
1952-10-01,6.320391141509971
1952-10-02,6.43663178403961
1952-10-03,6.426169667300736
1952-10-06,6.458503957434292
1952-10-07,6.3758405570311165
1952-10-08,6.360791129376994
1952-10-09,6.362155574402512
1952-10-10,6.4377876407603924
1952-10-14,6.437157984490128
1952-10-15,6.434712873555874
1952-10-16,6.42769286975465
1952-10-17,7.243104274114641
1952-10-20,7.359146466819953
1952-10-21,8.007861771374504
1952-10-22,8.009276382409675
1952-10-23,8.01278775572572
1952-10-24,8.35865223000623
1952-10-27,8.416554751743071
1952-10-28,8.526577464033046
1952-10-29,8.552810908110194
1952-10-30,8.53681085719325
1952-10-31,8.426010622072786
1952-11-03,8.335220576122076
1952-11-05,9.275858549547886
1952-11-06,9.326737299944295
1952-11-07,9.324397815928242
1952-11-10,9.06504175324812
1952-11-12,8.900812484914155
1952-11-13,8.897153811071227
1952-11-14,8.979623897904206
1952-11-17,8.593057252330906
1952-11-18,8.566509923320321
1952-11-19,8.566271185037493
1952-11-20,9.227735920555332
1952-11-21,9.341091136398456
1952-11-24,9.365958842257823
1952-11-25,9.320314838619987
1952-11-26,9.384753679435184
1952-11-28,9.414095868852998
1952-12-01,9.468631725134943
1952-12-02,9.510199275128599
1952-12-03,9.35857722966248
1952-12-04,9.317698012653281
1952-12-05,9.33667350701105
1952-12-08,9.409336491501847
1952-12-09,9.367596097993953
1952-12-10,9.397551321489235
1952-12-11,9.368187865697115
1952-12-12,9.358392299012463
1952-12-15,9.357736256319198
1952-12-16,9.302713809601668
1952-12-17,8.009614040391295
1952-12-18,7.736228743684947
1952-12-19,7.350420188499987
1952-12-22,7.274474081892464
1952-12-23,7.216839682134701
1952-12-24,6.428301269426807
1952-12-26,6.637145010893796
1952-12-29,6.553331800418892
1952-12-30,6.554807431986351
1952-12-31,6.61218881410275
1953-01-02,6.713016388558393
1953-01-05,6.732644792818706
1953-01-06,5.930224049109819
1953-01-07,5.955423489905522
1953-01-08,6.334494087287214
1953-01-09,6.473951711383294
1953-01-12,6.513210909967546
1953-01-13,7.050498676211276
1953-01-14,7.299412592183657
1953-01-15,7.397690485572673
1953-01-16,7.401496958798974
1953-01-19,7.4009272145438745
1953-01-20,6.720994660492578
1953-01-21,6.556599180918778
1953-01-22,6.606909380317473
1953-01-23,6.635500741430027
1953-01-26,6.507242096175204
1953-01-27,6.49500517787304
1953-01-28,6.366081463006356
1953-01-29,6.241351413010757
1953-01-30,6.276220628945571
1953-02-02,6.283302238897616
1953-02-03,6.4660502835403815
1953-02-04,6.445169470991033
1953-02-05,6.444297843257976
1953-02-06,6.472964805957915
1953-02-09,6.829932362256877
1953-02-10,7.602895316021309
1953-02-11,10.88913358579032
1953-02-13,10.872707448048939
1953-02-16,10.876159538351866
1953-02-17,10.921511355923162
1953-02-18,10.94853760669648
1953-02-19,11.03292948907129
1953-02-20,10.956580034957264
1953-02-24,10.889381957971
1953-02-25,10.877291825336146
1953-02-26,10.949456497793717
1953-02-27,11.062947455638374
1953-03-02,10.967956261668059
1953-03-03,10.801360100314042
1953-03-04,10.810414398008852
1953-03-05,10.839900846134979
1953-03-06,10.938862638664393
1953-03-09,10.837390275451813
1953-03-10,10.817980574799485
1953-03-11,10.814808131751015
1953-03-12,10.599912570834126
1953-03-13,10.57716812985319
1953-03-16,10.469971164705761
1953-03-17,10.465278013208238
1953-03-18,10.461504863536769
1953-03-19,10.450353238204931
1953-03-20,10.490173219723363
1953-03-23,10.422574924116924
1953-03-24,10.418309016293774
1953-03-25,10.527422067441154
1953-03-26,10.614510691282703
1953-03-27,10.625310469883452
1953-03-30,10.719410058095145
1953-03-31,10.697826924827554
1953-04-01,11.25810917264036
1953-04-02,11.475618121126635
1953-04-06,11.375744042571064
1953-04-07,11.36098365897609
1953-04-08,12.730473486812354
1953-04-09,12.622829858949085
1953-04-10,12.308737315910854
1953-04-13,9.779977311456916
1953-04-14,9.776363769569185
1953-04-15,9.772910767520138
1953-04-16,9.76497464103281
1953-04-17,9.8142930604841
1953-04-20,9.732223635166537
1953-04-21,10.112166945625459
1953-04-22,10.1402615448232
1953-04-23,10.115502383696278
1953-04-24,10.182399308654318
1953-04-27,10.28155166026146
1953-04-28,10.262920522466603
1953-04-29,10.429888969578116
1953-04-30,10.64352696347598
1953-05-01,10.777170122453807
1953-05-04,10.626537207476145
1953-05-05,10.710974987750802
1953-05-06,11.091951653640564
1953-05-07,11.10265453426744
1953-05-08,11.059557550112773
1953-05-11,10.845601486219573
1953-05-12,10.842559113469227
1953-05-13,10.821827632949734
1953-05-14,10.886060877173641
1953-05-15,10.792181102600287
1953-05-18,10.927782692598159
1953-05-19,10.929336383303866
1953-05-20,10.944092766351606
1953-05-21,10.879424988279544
1953-05-22,11.058109490987711
1953-05-25,11.163667239241548
1953-05-26,11.098311975739565
1953-05-27,11.082469120884909
1953-05-28,10.57529446932815
1953-05-29,10.376080736042175
1953-06-01,10.505336962248133
1953-06-02,10.55300278372945
1953-06-03,9.478843222024718
1953-06-04,9.448218668295901
1953-06-05,9.144897163515964
1953-06-08,9.239991255407423
1953-06-09,9.267826256751317
1953-06-10,9.284882141266802
1953-06-11,10.05410616002704
1953-06-12,9.967283176795455
1953-06-15,10.291095518560349
1953-06-16,9.986566128121112
1953-06-17,10.067210830441516
1953-06-18,10.072458742679515
1953-06-19,10.462124523222803
1953-06-22,10.120699668016258
1953-06-23,10.119269320005284
1953-06-24,10.092220913818466
1953-06-25,10.058941688299862
1953-06-26,9.90552675916642
1953-06-29,9.962420490069075
1953-06-30,9.890469760925257
1953-07-01,9.468249231838525
1953-07-02,9.456489226521212
1953-07-03,9.537700644273757
1953-07-06,9.542758280626291
1953-07-07,9.564240771179778
1953-07-08,9.567378256944096
1953-07-09,9.537004650506471
1953-07-10,9.533788527495924
1953-07-13,9.437212887344145
1953-07-14,9.437760293705841
1953-07-15,9.69258100458186
1953-07-16,9.717755315085242
1953-07-17,9.430925273198117
1953-07-20,9.322707823501258
1953-07-21,9.525657225188034
1953-07-22,9.593485754190437
1953-07-23,9.549037912514637
1953-07-24,9.30873033369911
1953-07-27,9.156244917529323
1953-07-28,9.113485056511138
1953-07-29,8.37302386857112
1953-07-30,8.350990893603164
1953-07-31,8.48570865375111
1953-08-03,8.640976751824688
1953-08-04,8.987236862222108
1953-08-05,8.956889069035553
1953-08-06,7.76432223601658
1953-08-07,7.818684132852889
1953-08-10,7.628412221543216
1953-08-11,7.627676295177562
1953-08-12,7.269517216705511
1953-08-13,7.219418652928078
1953-08-14,6.609799188786418
1953-08-17,6.642686604370683
1953-08-18,6.771946978950259
1953-08-19,6.731700545362814
1953-08-20,6.649721711647301
1953-08-21,6.831832573097683
1953-08-24,6.763155271354798
1953-08-25,6.786318597760353
1953-08-26,7.26395696131938
1953-08-27,7.4458105287979475
1953-08-28,7.391528496728267
1953-08-31,7.369968728137295
1953-09-01,7.350065666063359
1953-09-02,8.466519446088169
1953-09-03,8.420403693378944
1953-09-04,8.60133258223707
1953-09-08,8.593060690237724
1953-09-09,8.636669169384286
1953-09-10,8.350068250205307
1953-09-11,8.32917745739087
1953-09-14,8.622303804296909
1953-09-15,9.007891534382004
1953-09-16,9.75994029607002
1953-09-17,10.02743421649313
1953-09-18,10.138982197481168
1953-09-21,10.165304573878348
1953-09-22,10.18756107564942
1953-09-23,10.190421773406335
1953-09-24,10.789580691362195
1953-09-25,10.784458040838944
1953-09-28,10.637847358630385
1953-09-29,10.340831740971371
1953-09-30,10.088182219725423
1953-10-01,10.039563100721681
1953-10-02,10.100930667772712
1953-10-05,10.245009777247887
1953-10-06,10.2234759030834
1953-10-07,10.258057352699215
1953-10-08,10.276782828615652
1953-10-09,10.543981354324442
1953-10-13,10.529874397779421
1953-10-14,10.551329681098432
1953-10-15,10.539588642178959
1953-10-16,10.628096029801783
1953-10-19,11.020849188620288
1953-10-20,11.119069119867952
1953-10-21,11.120314016565903
1953-10-22,11.101924816253272
1953-10-23,10.776732933342183
1953-10-26,10.69045343294381
1953-10-27,10.663919502666383
1953-10-28,10.64227119346909
1953-10-29,10.641567760175345
1953-10-30,9.576549643777794
1953-11-02,9.92166800277821
1953-11-04,9.871248657145202
1953-11-05,9.882764918844714
1953-11-06,10.039577195561558
1953-11-09,10.095041077208053
1953-11-10,10.109814602015042
1953-11-12,9.70507115221876
1953-11-13,9.724105344476035
1953-11-16,8.318188121851044
1953-11-17,8.161923723683657
1953-11-18,8.374224494075765
1953-11-19,8.535376382118287
1953-11-20,8.37591410968283
1953-11-23,8.330813462037845
