Date,Equity1,num_stocks,price_stocks,stocks_value,options_value_calc,num_options,options_value_reported
1959-09-24,122590.36,2153.0,56.78,122247.34,343.02,6485.0,0.048524761274643335
1959-09-25,122486.11,2153.0,56.73,122139.69,346.42,6485.0,0.049049138552097915
1959-09-28,123356.08,2153.0,57.15,123043.95,312.13,6485.0,0.04376169937079033
1959-09-29,124108.31,2153.0,57.51,123819.03,289.28,6485.0,0.04023746808625872
1959-09-30,122854.98,2153.0,56.88,122462.64,392.34,6485.0,0.056129131401312815
1959-10-01,122970.76,2153.0,56.94,122591.82,378.94,6485.0,0.05406303683076197
1959-10-02,123517.43,2153.0,57.2,123151.6,365.83,6485.0,0.052041077730754504
1959-10-05,123382.84,2153.0,57.14,123022.42,360.42,6485.0,0.05120778115012259
1959-10-06,123143.3,2153.0,57.09,122914.77,228.53,6485.0,0.03086943629657324
1959-10-07,122779.67,2153.0,56.94,122591.82,187.85,6485.0,0.024596118536698408
1959-10-08,122509.04,2153.0,56.81,122311.93,197.11,6485.0,0.026024276076998976
1959-10-09,122904.49,2153.0,57.0,122721.0,183.49,6485.0,0.02392443600039318
1959-10-12,123577.41,2153.0,57.32,123409.96,167.45,6485.0,0.021451736889857465
1959-10-13,123240.37,2153.0,57.16,123065.48,174.89,6485.0,0.022598563942845096
1959-10-14,122291.16,2153.0,56.71,122096.63,194.53,6485.0,0.025627132091729843
1959-10-15,122619.43,2153.0,56.87,122441.11,178.32,6485.0,0.023127911180655936
1959-10-16,123547.91,2153.0,57.33,123431.49,116.42,6485.0,0.013581990217521323
1959-10-19,122877.39,2153.0,57.01,122742.53,134.86,6485.0,0.016426227101363766
1959-10-20,122148.66,2153.0,56.66,121988.98,159.68,6485.0,0.020252957872760047
1959-10-21,121917.96,2153.0,56.55,121752.15,165.81,6485.0,0.02119772008014731
1959-10-22,120794.0,2153.0,56.0,120568.0,226.0,6485.0,0.03047977055773965
1959-10-23,121965.23,2153.0,56.56,121773.68,191.55,6485.0,0.02516732627980045
1959-10-26,122768.41,2153.0,56.94,122591.82,176.59,6485.0,0.022861033201922898
1959-10-27,123791.89,2153.0,57.42,123625.26,166.63,6485.0,0.021324420195917737
1959-10-28,123847.73,2153.0,57.46,123711.38,136.35,6485.0,0.016654691339328564
1959-10-29,123742.02,2153.0,57.41,123603.73,138.29,6485.0,0.01695475306397981
1959-10-30,123951.29,2153.0,57.52,123840.56,110.73,6485.0,0.012704636927787283
1959-11-02,123713.4,2153.0,57.41,123603.73,109.67,6485.0,0.012541996706995184
1959-11-04,123365.36,2153.0,57.26,123280.78,84.58,6485.0,0.008671695278186287
1959-11-05,123486.46,2153.0,57.32,123409.96,76.5,6485.0,0.0074270629338906435
1959-11-06,124081.6,2153.0,57.6,124012.8,68.8,6485.0,0.0062394585204202935
1959-11-09,123861.15,2153.0,57.5,123797.5,63.65,6485.0,0.005445142917297169
1959-11-10,123812.82,2153.0,57.48,123754.44,58.38,6485.0,0.0046315920865410976
1959-11-11,123830.98,2153.0,57.49,123775.97,55.01,6485.0,0.004111810826280704
1959-11-12,123151.32,2153.0,57.17,123087.01,64.31,6485.0,0.00554693761367564
1959-11-13,122469.44,2153.0,56.85,122398.05,71.39,6485.0,0.006638146850652116
1959-11-16,121144.26,2153.0,56.22,121041.66,102.6,6485.0,0.011450399558450619
1959-11-17,121446.98,2153.0,56.38,121386.14,60.84,6485.0,0.005011153368716992
1959-11-18,122757.22,2153.0,56.99,122699.47,57.75,6485.0,0.004535398229403992
1959-11-19,122639.5,2153.0,56.94,122591.82,47.68,6485.0,0.00298271754979737
1959-11-20,122690.04,2153.0,56.97,122656.41,33.63,6485.0,0.0008160280855947846
1959-11-23,122926.21,2153.0,57.08,122893.24,32.97,6485.0,0.0007146793770329424
1959-11-24,123505.79,2153.0,57.35,123474.55,31.24,6485.0,0.0004467771501423731
1959-11-25,123698.7,2153.0,57.44,123668.32,30.38,6485.0,0.0003149546693274087
1959-11-27,124257.15,2153.0,57.7,124228.1,29.05,6485.0,0.00010914354446760373
1959-11-30,125505.9,2153.0,58.28,125476.84,29.06,6485.0,0.00011130327295670941
1959-12-01,126410.0,2153.0,58.7,126381.1,28.9,6485.0,8.568000992366896e-05
1959-12-02,126194.75,2153.0,58.6,126165.8,28.95,6485.0,9.360557989852684e-05
1959-12-03,126474.55,2153.0,58.73,126445.69,28.86,6485.0,8.065439141793657e-05
1959-12-04,126732.81,2153.0,58.85,126704.05,28.76,6485.0,6.465374524619247e-05
1959-12-07,126969.55,2153.0,58.96,126940.88,28.67,6485.0,5.105220841896069e-05
1959-12-08,127787.64,2153.0,59.34,127759.02,28.62,6485.0,4.245687143536632e-05
1959-12-09,126991.23,2153.0,58.97,126962.41,28.82,6485.0,7.426183999869728e-05
1959-12-10,127098.81,2153.0,59.02,127070.06,28.75,6485.0,6.27497750027902e-05
1959-12-11,126797.25,2153.0,58.88,126768.64,28.61,6485.0,4.140008969965789e-05
1959-12-14,127141.67,2153.0,59.04,127113.12,28.55,6485.0,3.27571233717139e-05
1959-12-15,126840.21,2153.0,58.9,126811.7,28.51,6485.0,2.5690853757303006e-05
1959-12-16,126990.85,2153.0,58.97,126962.41,28.44,6485.0,1.5886549072641632e-05
1959-12-17,126753.99,2153.0,58.86,126725.58,28.41,6485.0,1.1185497453445117e-05
1959-12-18,127356.81,2153.0,59.14,127328.42,28.39,6485.0,8.281806853137862e-06
1959-12-21,127507.48,2153.0,59.21,127479.13,28.35,6485.0,1.5191760367167895e-06
1959-12-22,127356.76,2153.0,59.14,127328.42,28.34,6485.0,5.538798869771347e-07
1959-12-23,126969.22,2153.0,58.96,126940.88,28.34,6485.0,5.286503113073734e-07
1959-12-24,127055.34,2153.0,59.0,127027.0,28.34,6485.0,1.664764986601547e-07
1959-12-28,127012.28,2153.0,58.98,126983.94,28.34,6485.0,1.468386755144258e-07
1959-12-29,127701.24,2153.0,59.3,127672.9,28.34,6485.0,1.2331611632970902e-07
1959-12-30,128713.15,2153.0,59.77,128684.81,28.34,6485.0,1.4117720215219203e-07
1959-12-31,128971.51,2153.0,59.89,128943.17,28.34,6485.0,9.824889507757232e-08
1960-01-04,129014.57,2153.0,59.91,128986.23,28.34,6485.0,5.7398228027720426e-08
1960-01-05,130048.01,2153.0,60.39,130019.67,28.34,6485.0,6.20740136204028e-08
1960-01-06,129488.23,2153.0,60.13,129459.89,28.34,6485.0,1.161527136917817e-07
1960-01-07,128540.91,2153.0,59.69,128512.57,28.34,6485.0,5.942298427499568e-07
1960-01-08,128131.85,2153.0,59.5,128103.5,28.35,6485.0,9.66988387559586e-07
1960-01-11,126560.25,2153.0,58.77,126531.81,28.44,6485.0,1.5611930191444714e-05
1960-01-11,122713.83,2088.0,58.77,122711.76,2.07,156001.0,0.000484350424302598
1960-01-12,121991.38,2088.0,58.41,121960.08,31.3,156001.0,0.0006717349136554918
1960-01-13,121330.82,2088.0,58.08,121271.04,59.78,156001.0,0.0008542903840905308
1960-01-14,121911.64,2088.0,58.4,121939.2,-27.56,156001.0,0.0002944200995112622
1960-01-15,121867.72,2088.0,58.38,121897.44,-29.72,156001.0,0.00028060384759006317
1960-01-18,120856.08,2088.0,57.89,120874.32,-18.24,156001.0,0.0003541698854682175
1960-01-19,119713.62,2088.0,57.27,119579.76,133.86,156001.0,0.0013291404843013624
1960-01-20,119348.61,2088.0,57.07,119162.16,186.45,156001.0,0.0016662406347590086
1960-01-21,119612.45,2088.0,57.21,119454.48,157.97,156001.0,0.0014836933924494006
1960-01-22,119923.32,2088.0,57.38,119809.44,113.88,156001.0,0.0012011063447753614
1960-01-25,118969.69,2088.0,56.78,118556.64,413.05,156001.0,0.003118804580186707
1960-01-26,119074.53,2088.0,56.86,118723.68,350.85,156001.0,0.00272008252257952
1960-01-27,118639.11,2088.0,56.72,118431.36,207.75,156001.0,0.0018027880424902887
1960-01-28,117631.88,2088.0,56.13,117199.44,432.44,156001.0,0.0032431453809260435
1960-01-29,156851.9,2818.0,55.61,156708.98,142.92,170665.0,0.0005705609680062701
1960-02-01,157837.27,2818.0,55.96,157695.28,141.99,170665.0,0.0005650707478732538
1960-02-02,160360.67,2818.0,56.82,160118.76,241.91,170665.0,0.0011505838456335807
1960-02-03,159084.87,2818.0,56.32,158709.76,375.11,170665.0,0.001931031682558787
1960-02-04,158883.91,2818.0,56.27,158568.86,315.05,170665.0,0.0015790980101307237
1960-02-05,158113.38,2818.0,55.98,157751.64,361.74,170665.0,0.0018526748483945754
1960-02-08,156668.63,2818.0,55.32,155891.76,776.87,170665.0,0.004285130311531549
1960-02-09,158153.14,2818.0,55.84,157357.12,796.02,170665.0,0.004397348229290915
1960-02-10,157336.56,2818.0,55.49,156370.82,965.74,170665.0,0.005391777759692407
1960-02-11,203995.36,3694.0,55.18,203834.92,160.44,19045.0,0.006644588588601175
1960-02-12,205022.33,3694.0,55.46,204869.24,153.09,19045.0,0.006258631070029191
1960-02-15,203971.95,3694.0,55.17,203797.98,173.97,19045.0,0.007355052992203959
1960-02-16,202386.31,3694.0,54.73,202172.62,213.69,19045.0,0.009440798345510037
1960-02-17,203488.82,3694.0,55.03,203280.82,208.0,19045.0,0.00914187724251958
1960-02-18,206366.95,3694.0,55.8,206125.2,241.75,19045.0,0.010914389508925926
1960-02-19,207980.02,3694.0,56.24,207750.56,229.46,19045.0,0.010268854212068412
1960-02-23,206901.75,3694.0,55.94,206642.36,259.39,19045.0,0.011840632852632094
1960-02-24,206188.1,3694.0,55.74,205903.56,284.54,19045.0,0.013160783985986801
1960-02-25,206854.16,3694.0,55.93,206605.42,248.74,19045.0,0.01128136853616174
1960-02-26,207654.65,3694.0,56.16,207455.04,199.61,19045.0,0.008701281115618298
1960-02-29,207501.09,3694.0,56.12,207307.28,193.81,19045.0,0.008396750238869238
1960-03-01,207102.76,3694.0,56.01,206900.94,201.82,19045.0,0.008817415394874739
1960-03-02,205668.69,3694.0,55.62,205460.28,208.41,19045.0,0.00916357224247133
1960-03-03,202770.84,3694.0,54.78,202357.32,413.52,19045.0,0.0199334422226648
1960-03-04,202015.66,3694.0,54.57,201581.58,434.08,19045.0,0.0210130753965152
1960-03-07,200168.62,3694.0,54.02,199549.88,618.74,19045.0,0.030708651657666564
1960-03-08,198254.73,3694.0,53.47,197518.18,736.55,19045.0,0.0368944650691434
1960-03-09,200350.72,3694.0,54.04,199623.76,726.96,19045.0,0.036391390845404215
1960-03-10,199622.73,3694.0,53.83,198848.02,774.71,19045.0,0.03889822992486369
1960-03-11,201064.11,3694.0,54.24,200362.56,701.55,19045.0,0.03505720671769086
1960-03-14,201356.35,3694.0,54.32,200658.08,698.27,19045.0,0.034884719433591393
1960-03-15,202835.49,3694.0,54.74,202209.56,625.93,19045.0,0.03108658950824461
1960-03-16,203840.47,3694.0,55.04,203317.76,522.71,19045.0,0.02566637189452481
1960-03-17,203551.02,3694.0,54.96,203022.24,528.78,19045.0,0.025985410127987607
1960-03-18,203723.39,3694.0,55.01,203206.94,516.45,19045.0,0.0253376581651108
1960-03-21,203924.53,3694.0,55.07,203428.58,495.95,19045.0,0.02426141506655377
1960-03-22,204644.97,3694.0,55.29,204241.26,403.71,19045.0,0.019418201216050313
1960-03-23,206281.18,3694.0,55.74,205903.56,377.62,19045.0,0.018048188967273004
1960-03-24,207136.1,3694.0,55.98,206790.12,345.98,19045.0,0.016386788576234212
1960-03-25,207078.76,3694.0,55.98,206790.12,288.64,19045.0,0.013376047237262656
1960-03-28,206599.08,3694.0,55.86,206346.84,252.24,19045.0,0.011464856809404345
1960-03-29,206292.1,3694.0,55.78,206051.32,240.78,19045.0,0.0108629711903665
1960-03-30,205763.45,3694.0,55.66,205608.04,155.41,19045.0,0.006380890318593069
1960-03-31,204583.78,3694.0,55.34,204425.96,157.82,19045.0,0.006507422609248581
1960-04-01,204921.72,3694.0,55.43,204758.42,163.3,19045.0,0.006794798230689597
1960-04-04,205313.51,3694.0,55.54,205164.76,148.75,19045.0,0.006030883963016376
1960-04-05,204654.29,3694.0,55.37,204536.78,117.51,19045.0,0.004390414423329658
1960-04-06,208885.65,3694.0,56.51,208747.94,137.71,19045.0,0.005451397987679019
1960-04-07,208905.91,3694.0,56.52,208784.88,121.03,19045.0,0.004575691656692221
1960-04-08,208418.13,3694.0,56.39,208304.66,113.47,19045.0,0.004178577450470372
1960-04-11,207606.79,3694.0,56.17,207491.98,114.81,19045.0,0.0042489519185407165
1960-04-12,208071.93,3694.0,56.3,207972.2,99.73,19045.0,0.00345726783243451
1960-04-13,208059.39,3694.0,56.3,207972.2,87.19,19045.0,0.002798595489355002
1960-04-14,208532.72,3694.0,56.43,208452.42,80.3,19045.0,0.0024367523146675563
1960-04-18,209096.17,3694.0,56.59,209043.46,52.71,19045.0,0.0009880526900503672
1960-04-19,207404.01,3694.0,56.13,207344.22,59.79,19045.0,0.0013598355000232001
1960-04-20,204892.37,3694.0,55.44,204795.36,97.01,19045.0,0.0033141038849155424
1960-04-21,205439.54,3694.0,55.59,205349.46,90.08,19045.0,0.002950307865398946
1960-04-22,204815.76,3694.0,55.42,204721.48,94.28,19045.0,0.0031707013766013453
1960-04-25,202792.08,3694.0,54.86,202652.84,139.24,19045.0,0.005531778537682552
1960-04-26,203449.41,3694.0,55.04,203317.76,131.65,19045.0,0.0051332708975046215
1960-04-27,203447.63,3694.0,55.04,203317.76,129.87,19045.0,0.005039436347431814
1960-04-28,201715.6,3694.0,54.56,201544.64,170.96,19045.0,0.007197307478545245
1960-04-29,200960.53,3694.0,54.37,200842.78,117.75,19045.0,0.004403150286580365
1960-05-02,200085.98,3694.0,54.13,199956.22,129.76,19045.0,0.00503394808831828
1960-05-03,202647.49,3694.0,54.83,202542.02,105.47,19045.0,0.0037586158165726913
1960-05-04,203395.69,3694.0,55.04,203317.76,77.93,19045.0,0.002312180024243715
1960-05-05,202722.94,3694.0,54.86,202652.84,70.1,19045.0,0.0019014853725368985
1960-05-06,202317.84,3694.0,54.75,202246.5,71.34,19045.0,0.001966650858731614
1960-05-09,202492.4,3694.0,54.8,202431.2,61.2,19045.0,0.0014340690647694568
1960-05-10,201104.62,3694.0,54.42,201027.48,77.14,19045.0,0.00227094145693979
1960-05-11,201646.16,3694.0,54.57,201581.58,64.58,19045.0,0.0016116783463832884
1960-05-12,202672.75,3694.0,54.85,202615.9,56.85,19045.0,0.0012057382320726437
1960-05-13,204332.61,3694.0,55.3,204278.2,54.41,19045.0,0.0010773165883660035
1960-05-16,204147.58,3694.0,55.25,204093.5,54.08,19045.0,0.001060208164511113
1960-05-17,204921.61,3694.0,55.46,204869.24,52.37,19045.0,0.0009704961169320833
1960-05-18,204846.56,3694.0,55.44,204795.36,51.2,19045.0,0.0009090789988657685
1960-05-19,205727.32,3694.0,55.68,205681.92,45.4,19045.0,0.0006041807015657215
1960-05-20,205910.21,3694.0,55.73,205866.62,43.59,19045.0,0.0005095295888638517
1960-05-23,206020.24,3694.0,55.76,205977.44,42.8,19045.0,0.00046763773297256103
1960-05-24,205798.96,3694.0,55.7,205755.8,43.16,19045.0,0.00048658430945750647
1960-05-25,205688.34,3694.0,55.67,205644.98,43.36,19045.0,0.0004974916978665832
1960-05-26,205835.48,3694.0,55.71,205792.74,42.74,19045.0,0.0004648207717984458
1960-05-27,205945.03,3694.0,55.74,205903.56,41.47,19045.0,0.00039815877101633326
1960-05-31,206276.38,3694.0,55.83,206236.02,40.36,19045.0,0.00033992716521361044
1960-06-01,206497.67,3694.0,55.89,206457.66,40.01,19045.0,0.00032140687494815884
1960-06-02,207383.26,3694.0,56.13,207344.22,39.04,19045.0,0.00027023011858521087
1960-06-03,207747.69,3694.0,56.23,207713.62,34.07,19045.0,9.605628920312625e-06
1960-06-06,210185.86,3694.0,56.89,210151.66,34.2,19045.0,1.6181757294440576e-05
1960-06-07,212180.63,3694.0,57.43,212146.42,34.21,19045.0,1.7016303202854223e-05
1960-06-08,213879.81,3694.0,57.89,213845.66,34.15,19045.0,1.3556649151518093e-05
1960-06-09,214286.12,3694.0,58.0,214252.0,34.12,19045.0,1.202868353729846e-05
1960-06-10,214175.33,3694.0,57.97,214141.18,34.15,19045.0,1.345017000388578e-05
1960-06-10,207668.17,3583.0,57.97,207706.51,-38.34,64235.0,0.0019906441375485417
1960-06-13,207736.8,3583.0,57.99,207778.17,-41.37,64235.0,0.001943449121400681
1960-06-14,207457.45,3583.0,57.91,207491.53,-34.08,64235.0,0.0020569707253825786
1960-06-15,206246.96,3583.0,57.57,206273.31,-26.35,64235.0,0.0021773782097873062
1960-06-16,205910.25,3583.0,57.5,206022.5,-112.25,64235.0,0.000840027184721058
1960-06-17,205694.22,3583.0,57.44,205807.52,-113.3,64235.0,0.0008237541098105941
1960-06-20,204704.72,3583.0,57.16,204804.28,-99.56,64235.0,0.0010376461399950396
1960-06-21,204491.95,3583.0,57.11,204625.13,-133.18,64235.0,0.0005141528645197548
1960-06-22,205095.64,3583.0,57.28,205234.24,-138.6,64235.0,0.0004298306953857689
1960-06-23,206201.33,3583.0,57.59,206344.97,-143.64,64235.0,0.0003514026178953744
1960-06-24,206509.48,3583.0,57.68,206667.44,-157.96,64235.0,0.000128358122726188
1960-06-27,205262.54,3583.0,57.33,205413.39,-150.85,64235.0,0.0002391737055006584
1960-06-28,203879.99,3583.0,56.94,204016.02,-136.03,64235.0,0.0004699007951347589
1960-06-29,203858.13,3583.0,56.94,204016.02,-157.89,64235.0,0.00012954570116948186
1960-06-30,203785.45,3583.0,56.92,203944.36,-158.91,64235.0,0.00011364103853113254
1960-07-01,204284.91,3583.0,57.06,204445.98,-161.07,64235.0,8.000085900476944e-05
1960-07-05,204141.08,3583.0,57.02,204302.66,-161.58,64235.0,7.207629051067966e-05
1960-07-06,203854.97,3583.0,56.94,204016.02,-161.05,64235.0,8.02645517135464e-05
1960-07-07,204926.49,3583.0,57.24,205090.92,-164.43,64235.0,2.7723049421786872e-05
1960-07-08,205427.72,3583.0,57.38,205592.54,-164.82,64235.0,2.1563530979545973e-05
1960-07-11,203605.93,3583.0,56.87,203765.21,-159.28,64235.0,0.00010784999819647093
1960-07-12,201407.74,3583.0,56.25,201543.75,-136.01,64235.0,0.00047013264284995193
1960-07-13,200877.27,3583.0,56.1,201006.3,-129.03,64235.0,0.000578749707997421
1960-07-14,200944.58,3583.0,56.12,201077.96,-133.38,64235.0,0.0005111129145288357
1960-07-15,200694.22,3583.0,56.05,200827.15,-132.93,64235.0,0.0005181377056388305
1960-07-18,199461.59,3583.0,55.7,199573.1,-111.51,64235.0,0.000851567684712326
1960-07-19,199460.24,3583.0,55.7,199573.1,-112.86,64235.0,0.0008305054776240259
1960-07-20,199142.16,3583.0,55.61,199250.63,-108.47,64235.0,0.0008988182788883178
1960-07-21,197412.21,3583.0,55.1,197423.3,-11.09,64235.0,0.0024149584214711167
1960-07-22,196162.31,3583.0,54.72,196061.76,100.55,64235.0,0.004152809194983786
1960-07-25,194549.77,3583.0,54.18,194126.94,422.83,64235.0,0.009170001462712907
1960-07-26,195726.35,3583.0,54.51,195309.33,417.02,64235.0,0.009079584961445286
1960-07-27,194759.67,3583.0,54.17,194091.11,668.56,64235.0,0.012995613503314074
1960-07-28,196145.47,3583.0,54.57,195524.31,621.16,64235.0,0.01225757836406205
1960-07-29,199797.32,3583.0,55.51,198892.33,904.99,64235.0,0.016676191304890398
1960-08-01,199822.13,3583.0,55.53,198963.99,858.14,64235.0,0.015946873542918016
1960-08-02,198112.98,3583.0,55.04,197208.32,904.66,64235.0,0.016671086346638497
1960-08-03,196887.88,3583.0,54.72,196061.76,826.12,64235.0,0.015448358586797717
1960-08-04,197221.86,3583.0,54.89,196670.87,550.99,64235.0,0.011165330194000178
1960-08-05,199202.85,3583.0,55.44,198641.52,561.33,64235.0,0.011326221561781147
1960-08-08,199447.08,3583.0,55.52,198928.16,518.92,64235.0,0.010665958928899155
1960-08-09,200545.47,3583.0,55.84,200074.72,470.75,64235.0,0.009916147200899061
1960-08-10,201320.82,3583.0,56.07,200898.81,422.01,64235.0,0.009157365700678544
1960-08-11,201972.48,3583.0,56.28,201651.24,321.24,64235.0,0.007588615837757107
1960-08-12,203305.62,3583.0,56.66,203012.78,292.84,64235.0,0.007146477413023378
1960-08-15,203119.88,3583.0,56.61,202833.63,286.25,64235.0,0.007043851024986281
1960-08-16,203453.88,3583.0,56.72,203227.76,226.12,64235.0,0.006107757727304125
1960-08-17,203850.85,3583.0,56.84,203657.72,193.13,64235.0,0.005594210702968644
1960-08-18,203732.06,3583.0,56.81,203550.23,181.83,64235.0,0.005418289470471044
1960-08-19,204382.62,3583.0,57.01,204266.83,115.79,64235.0,0.004390061390783934
1960-08-22,204997.44,3583.0,57.19,204911.77,85.67,64235.0,0.003921256322079708
1960-08-23,206965.79,3583.0,57.75,206918.25,47.54,64235.0,0.0033275861135875218
1960-08-24,208052.09,3583.0,58.07,208064.81,-12.72,64235.0,0.002389476526991466
1960-08-25,207094.66,3583.0,57.79,207061.57,33.09,64235.0,0.0031026318965756555
1960-08-26,206449.32,3583.0,57.6,206380.8,68.52,64235.0,0.0036542255196460316
1960-08-29,205894.19,3583.0,57.44,205807.52,86.67,64235.0,0.003936870595105724
1960-08-30,204000.24,3583.0,56.84,203657.72,342.52,64235.0,0.007919797487042801
1960-08-31,204387.61,3583.0,56.96,204087.68,299.93,64235.0,0.0072567282658562715
1960-09-01,204784.38,3583.0,57.09,204553.47,230.91,64235.0,0.006182326237957864
1960-09-02,204484.95,3583.0,57.0,204231.0,253.95,64235.0,0.006541043820911724
1960-09-06,202779.76,3583.0,56.49,202403.67,376.09,64235.0,0.00844249251697654
1960-09-07,200630.48,3583.0,55.79,199895.57,734.91,64235.0,0.014028508755750346
1960-09-08,200452.57,3583.0,55.74,199716.42,736.15,64235.0,0.014047721965989357
1960-09-09,201671.96,3583.0,56.11,201042.13,629.83,64235.0,0.012392651346170847
1960-09-12,200552.31,3583.0,55.72,199644.76,907.55,64235.0,0.01671619040388661
1960-09-13,200792.31,3583.0,55.83,200038.89,753.42,64235.0,0.01431667842625467
1960-09-14,199744.52,3583.0,55.44,198641.52,1103.0,64235.0,0.019758859721475286
1960-09-15,261181.71,4726.0,55.22,260969.72,211.99,12959.0,0.012504908446573593
1960-09-16,260639.78,4726.0,55.11,260449.86,189.92,12959.0,0.010801746036911974
1960-09-19,255225.93,4726.0,53.86,254542.36,683.57,12959.0,0.048894711921099177
1960-09-20,255818.99,4726.0,54.01,255251.26,567.73,12959.0,0.03995569495121609
1960-09-21,258395.4,4726.0,54.57,257897.82,497.58,12959.0,0.03454304087320592
1960-09-22,257420.99,4726.0,54.36,256905.36,515.63,12959.0,0.035935980873524676
1960-09-23,255363.94,4726.0,53.9,254731.4,632.54,12959.0,0.04495746810044232
1960-09-26,251519.88,4726.0,53.06,250761.56,758.32,12959.0,0.05466302565861625
1960-09-27,250978.24,4726.0,52.94,250194.44,783.8,12959.0,0.05662918288366292
1960-09-28,248949.18,4726.0,52.48,248020.48,928.7,12959.0,0.06781087347060688
1960-09-29,249543.12,4726.0,52.62,248682.12,861.0,12959.0,0.06258674410157417
1960-09-30,253826.71,4726.0,53.52,252935.52,891.19,12959.0,0.06491631245913454
1960-10-03,252982.71,4726.0,53.36,252179.36,803.35,12959.0,0.05813808035532331
