Date,Equity1,num_stocks,price_stocks,stocks_value,options_value_calc,num_options,options_value_reported
1988-09-07,94118.14,352.0,266.98,93976.9635,141.1765,66.0,0.09620489544537891
1988-09-08,93963.21,352.0,266.54,93822.0835,141.1265,66.0,0.09543664627767967
1988-09-09,94567.39,352.0,268.26,94427.5235,139.8665,66.0,0.07636790647838199
1988-09-12,94348.82,352.0,267.64,94209.287,139.533,66.0,0.07120569505921504
1988-09-12,91991.87,343.0,267.64,91800.5269,191.3431,26.0,1.0839105772459199
1988-09-13,91919.93,343.0,267.43,91728.4866,191.4434,26.0,1.0877108067363022
1988-09-14,92617.17,343.0,269.47,92428.21,188.96,26.0,0.9921626527962122
1988-09-15,92722.75,343.0,269.78,92534.54,188.21,26.0,0.9635229319149374
1988-09-16,93073.85,343.0,270.81,92887.83,186.02,26.0,0.8791607507773591
1988-09-19,93017.4,343.0,270.65,92832.9466,184.4534,26.0,0.8191427793557331
1988-09-20,92818.82,343.0,270.07,92634.0134,184.8066,26.0,0.832649272395086
1988-09-21,93013.79,343.0,270.64,92829.5269,184.2631,26.0,0.8117579832216162
1988-09-22,92991.83,343.0,270.58,92808.9366,182.8934,26.0,0.7589005519960974
1988-09-23,92897.3,343.0,270.31,92716.33,180.97,26.0,0.6849060191417351
1988-09-26,92716.79,343.0,269.8,92541.3966,175.3934,26.0,0.4705019492227489
1988-09-27,92566.08,343.0,269.36,92390.4731,175.6069,26.0,0.4785409802024958
1988-09-28,92470.2,343.0,269.08,92294.4366,175.7634,26.0,0.4849020353190374
1988-09-29,93820.7,343.0,273.02,93645.8566,174.8434,26.0,0.4493759949781193
1988-09-30,94454.16,343.0,274.87,94280.41,173.75,26.0,0.40715932744513506
1988-10-03,93440.5,343.0,271.91,93265.13,175.37,26.0,0.4694659363948306
1988-10-04,93399.2,343.0,271.79,93223.9734,175.2266,26.0,0.4641727946206613
1988-10-05,93623.59,343.0,272.45,93450.3534,173.2366,26.0,0.3876667231895654
1988-10-06,93600.2,343.0,272.39,93429.7769,170.4231,26.0,0.2792634976781425
1988-10-07,95549.0,343.0,278.07,95378.0134,170.9866,26.0,0.30094692764063335
1988-10-11,95605.16,343.0,278.24,95436.3166,168.8434,26.0,0.2185688035910447
1988-10-12,95500.31,343.0,277.93,95329.9866,170.3234,26.0,0.27546392985886303
1988-10-13,94780.96,343.0,275.83,94609.6866,171.2734,26.0,0.3119767924615857
1988-10-14,95185.15,343.0,277.01,95014.4334,170.7166,26.0,0.2904577877820209
1988-10-17,95061.53,343.0,276.65,94890.9466,170.5834,26.0,0.28562342485792946
1988-10-18,95999.4,343.0,279.39,95830.7769,168.6231,26.0,0.21015675746411455
1988-10-19,96390.6,343.0,280.53,96221.79,168.81,26.0,0.21735299263870766
1988-10-20,97196.9,343.0,282.88,97027.84,169.06,26.0,0.22693050963821504
1988-10-21,97463.61,343.0,283.66,97295.38,168.23,26.0,0.1948530661119814
1988-10-24,97563.11,343.0,283.95,97394.8534,168.2566,26.0,0.19614728134463144
1988-10-25,97182.33,343.0,282.84,97014.12,168.21,26.0,0.19438639828569793
1988-10-26,97072.84,343.0,282.52,96904.3566,168.4834,26.0,0.2048620660273679
1988-10-27,96683.66,343.0,281.38,96513.34,170.32,26.0,0.27556735232306995
1988-10-28,96031.49,343.0,279.48,95861.6434,169.8466,26.0,0.2573223202140218
1988-10-31,95997.74,343.0,279.39,95830.7769,166.9631,26.0,0.1463399694138623
1988-11-01,96059.36,343.0,279.57,95892.5134,166.8466,26.0,0.14189459175863028
1988-11-02,96018.18,343.0,279.45,95851.3534,166.8266,26.0,0.14102747148833883
1988-11-03,96333.49,343.0,280.37,96166.91,166.58,26.0,0.13144671222038928
1988-11-04,95932.97,343.0,279.2,95765.6034,167.3666,26.0,0.16196556936274042
1988-11-07,94942.87,343.0,276.31,94774.33,168.54,26.0,0.20695575785054254
1988-11-08,94768.08,343.0,275.8,94599.3966,168.6834,26.0,0.212527476882042
1988-11-09,94545.35,343.0,275.15,94376.4466,168.9034,26.0,0.22083002872587842
1988-11-10,94277.89,343.0,274.37,94108.91,168.98,26.0,0.22375687010625622
1988-11-14,92526.5,343.0,269.25,92352.75,173.75,26.0,0.4071172938672527
1988-11-15,92355.08,343.0,268.75,92181.25,173.83,26.0,0.41036761905280805
1988-11-16,92241.05,343.0,268.41,92064.63,176.42,26.0,0.5099241815599216
1988-11-17,91289.68,343.0,265.63,91111.09,178.59,26.0,0.5933668078030898
1988-11-18,91628.79,343.0,266.62,91450.66,178.13,26.0,0.5758568549449379
1988-11-21,91577.02,343.0,266.47,91399.21,177.81,26.0,0.5633778543593113
1988-11-22,92049.15,343.0,267.85,91872.5534,176.5966,26.0,0.516801570875363
1988-11-23,92634.68,343.0,269.56,92459.08,175.6,26.0,0.47853827447617636
1988-11-25,92441.44,343.0,269.0,92267.0,174.44,26.0,0.43382381368857015
1988-11-28,92434.57,343.0,268.98,92260.1434,174.4266,26.0,0.43317356156032627
1988-11-29,93232.84,343.0,271.31,93059.33,173.51,26.0,0.3981114451493317
1988-11-30,94278.02,343.0,274.36,94105.4731,172.5469,26.0,0.3611923786301592
1988-12-01,94051.94,343.0,273.7,93879.1034,172.8366,26.0,0.37216596488670106
1988-12-02,93637.21,343.0,272.49,93464.0666,173.1434,26.0,0.38387503965336656
1988-12-05,94707.06,343.0,275.62,94537.66,169.4,26.0,0.2398911679289446
1988-12-06,95485.47,343.0,277.89,95316.2769,169.1931,26.0,0.2318889464630982
1988-12-07,95869.13,343.0,279.01,95700.4334,168.6966,26.0,0.2129809100648803
1988-12-08,95566.6,343.0,278.13,95398.59,168.01,26.0,0.18652581082148778
1988-12-09,95460.22,343.0,277.82,95292.2634,167.9566,26.0,0.18462760933884148
1988-12-12,95802.79,343.0,278.82,95635.2634,167.5266,26.0,0.16776229304847545
1988-12-13,95014.43,343.0,276.52,94846.3566,168.0734,26.0,0.18893231234274488
1988-12-14,94941.87,343.0,276.31,94774.33,167.54,26.0,0.16860304796474868
1988-12-15,94705.1,343.0,275.62,94537.66,167.44,26.0,0.16447315848464994
1988-12-16,94933.03,343.0,276.29,94767.4734,165.5566,26.0,0.09204245168893732
1988-12-19,95968.56,343.0,279.31,95803.33,165.23,26.0,0.07965490675049258
1988-12-20,96359.41,343.0,280.45,96194.3534,165.0566,26.0,0.07306741746305012
1988-12-21,95461.16,343.0,277.83,95295.6866,165.4734,26.0,0.08901660096215136
1988-12-22,95481.71,343.0,277.89,95316.2769,165.4331,26.0,0.08733521747753192
1988-12-23,95515.38,343.0,277.99,95350.5666,164.8134,26.0,0.06365920943889836
1988-12-27,95549.54,343.0,278.09,95384.87,164.67,26.0,0.05819471922071284
1988-12-28,95364.34,343.0,277.55,95199.6466,164.6934,26.0,0.05913100873730692
1988-12-29,96005.69,343.0,279.42,95841.0634,164.6266,26.0,0.056391922049016774
1988-12-30,96129.2,343.0,279.78,95964.54,164.66,26.0,0.057618646648344374
1989-01-03,95422.98,343.0,277.72,95257.96,165.02,26.0,0.07172994419790779
1989-01-04,96119.25,343.0,279.75,95954.25,165.0,26.0,0.07065497236243146
1989-01-05,96722.47,343.0,281.51,96557.9334,164.5366,26.0,0.05291330059981525
1989-01-06,96911.01,343.0,282.06,96746.58,164.43,26.0,0.04888248566002518
1989-01-09,96852.58,343.0,281.89,96688.2769,164.3031,26.0,0.04386993299737263
1989-01-10,96746.27,343.0,281.58,96581.9366,164.3334,26.0,0.045284778762483935
1989-01-10,93990.47,333.0,281.58,93766.1367,224.3333,73.0,0.3926715873811766
1989-01-11,94120.5,333.0,282.01,93909.3333,211.1667,73.0,0.21224841775768377
1989-01-12,94990.73,333.0,284.63,94781.79,208.94,73.0,0.18176759917632124
1989-01-13,94821.44,333.0,284.12,94611.96,209.48,73.0,0.18911744144199671
1989-01-17,94821.75,333.0,284.14,94618.6267,203.1233,73.0,0.10213130824829575
1989-01-18,95730.08,333.0,286.87,95527.71,202.37,73.0,0.09180840117310973
1989-01-19,96072.48,333.0,287.9,95870.6967,201.7833,73.0,0.08373622919830082
1989-01-20,95786.47,333.0,287.04,95584.3233,202.1467,73.0,0.08869058711867583
1989-01-23,96099.62,333.0,287.98,95897.3433,202.2767,73.0,0.09047215958915733
1989-01-24,96270.37,333.0,288.49,96067.1667,203.2033,73.0,0.10322983368617455
1989-01-25,96489.55,333.0,289.15,96286.9467,202.6033,73.0,0.09491883977218807
1989-01-26,97643.46,333.0,292.62,97442.46,201.0,73.0,0.07306587910578344
1989-01-27,98794.1,333.0,296.08,98594.6367,199.4633,73.0,0.05194182239554257
1989-01-30,98477.6,333.0,295.13,98278.29,199.31,73.0,0.049827450575330445
1989-01-31,99269.61,333.0,297.51,99070.8333,198.7767,73.0,0.04251766942981028
1989-02-01,99541.95,333.0,298.33,99343.8867,198.0633,73.0,0.03277463023120386
1989-02-02,99405.16,333.0,297.92,99207.3633,197.7967,73.0,0.029113771132385557
1989-02-03,99318.55,333.0,297.66,99120.78,197.77,73.0,0.028775479926553604
1989-02-06,99095.32,333.0,296.99,98897.6667,197.6533,73.0,0.027122897824706338
1989-02-07,100210.88,333.0,300.34,100013.22,197.66,73.0,0.027253853731190936
1989-02-08,100287.47,333.0,300.57,100089.8133,197.6567,73.0,0.02719652569165154
1989-02-09,99695.61,333.0,298.79,99497.0733,198.5367,73.0,0.03921227012785922
1989-02-10,98788.83,333.0,296.06,98587.98,200.85,73.0,0.0710193997784494
1989-02-13,97793.91,333.0,293.07,97592.3133,201.5967,73.0,0.0811828357646891
1989-02-14,98226.01,333.0,294.37,98025.21,200.8,73.0,0.0702538701844535
1989-02-15,98242.45,333.0,294.42,98041.8633,200.5867,73.0,0.06736349598151703
1989-02-16,98484.89,333.0,295.15,98284.9467,199.9433,73.0,0.05855299712438167
1989-02-17,99140.43,333.0,297.12,98940.96,199.47,73.0,0.05211385524907808
1989-02-21,99113.69,333.0,297.04,98914.3233,199.3667,73.0,0.05057194770747797
1989-02-22,98764.08,333.0,295.98,98561.3433,202.7367,73.0,0.09680206174743256
1989-02-23,97457.02,333.0,292.05,97252.6467,204.3733,73.0,0.11924284823018905
1989-02-24,97461.43,333.0,292.05,97252.6467,208.7833,73.0,0.17957151883132738
1989-02-27,96155.07,333.0,288.12,95943.96,211.11,73.0,0.21148833262234934
1989-02-28,96586.16,333.0,289.42,96376.8633,209.2967,73.0,0.18661584929221586
1989-03-01,96871.02,333.0,290.28,96663.24,207.78,73.0,0.16585319866160608
1989-03-02,96882.56,333.0,290.32,96676.5633,205.9967,73.0,0.14151283319613306
1989-03-03,97168.44,333.0,291.18,96962.9367,205.5033,73.0,0.13472828971555195
1989-03-06,98376.42,333.0,294.81,98171.73,204.69,73.0,0.12357774671758737
1989-03-07,98492.89,333.0,295.16,98288.28,204.61,73.0,0.12242083427141681
1989-03-08,98645.59,333.0,295.62,98441.46,204.13,73.0,0.11594378656245663
1989-03-09,98336.13,333.0,294.69,98131.77,204.36,73.0,0.11908960242930267
1989-03-10,98083.27,333.0,293.93,97878.6867,204.5833,73.0,0.12206487398787669
1989-03-13,98831.64,333.0,296.18,98627.9367,203.7033,73.0,0.11010749486469651
1989-03-14,98868.18,333.0,296.29,98664.5733,203.6067,73.0,0.10867781926467623
1989-03-15,99031.11,333.0,296.78,98827.74,203.37,73.0,0.10551689339531745
1989-03-16,100098.31,333.0,299.99,99896.6667,201.6433,73.0,0.08188811750117608
1989-03-17,99920.74,333.0,299.44,99713.52,207.22,73.0,0.15828737139194438
1989-03-20,97679.62,333.0,292.69,97465.77,213.85,73.0,0.2491034092795381
1989-03-21,97575.8,333.0,292.38,97362.54,213.26,73.0,0.24102297651191673
1989-03-22,97267.65,333.0,291.46,97056.1767,211.4733,73.0,0.2165089164729972
1989-03-23,97284.51,333.0,291.51,97072.8333,211.6767,73.0,0.2192817278162953
1989-03-27,96971.02,333.0,290.57,96759.8133,211.2067,73.0,0.2127905900894147
1989-03-28,97551.44,333.0,292.32,97342.5633,208.8767,73.0,0.1809541328628046
1989-03-29,97694.15,333.0,292.75,97485.75,208.4,73.0,0.17436240190306584
1989-03-30,98041.93,333.0,293.8,97835.3967,206.5333,73.0,0.14885958254051168
1989-03-31,98428.25,333.0,294.96,98221.6767,206.5733,73.0,0.1493940637126432
1989-04-03,99119.82,333.0,297.04,98914.3233,205.4967,73.0,0.13455009499321902
1989-04-04,98907.29,333.0,296.4,98701.1967,206.0933,73.0,0.14282429428163113
1989-04-05,98917.2,333.0,296.43,98711.1867,206.0133,73.0,0.1416212603160778
1989-04-06,98852.24,333.0,296.24,98647.9167,204.3233,73.0,0.11855961089543765
1989-04-07,99311.23,333.0,297.62,99107.46,203.77,73.0,0.11101023847169245
1989-04-10,99416.67,333.0,297.94,99214.02,202.65,73.0,0.0956345257668767
1989-04-11,99724.44,333.0,298.87,99523.71,200.73,73.0,0.06928689048587722
1989-04-12,100037.05,333.0,299.81,99836.73,200.32,73.0,0.06366604400460996
1989-04-13,99768.04,333.0,299.0,99567.0,201.04,73.0,0.07354369345158585
1989-04-14,100561.35,333.0,301.38,100359.54,201.81,73.0,0.0840523865635161
1989-04-17,100770.62,333.0,302.01,100569.3333,201.2867,73.0,0.07690289681523166
1989-04-18,102182.12,333.0,306.25,101981.25,200.87,73.0,0.07120417832065251
1989-04-19,102657.72,333.0,307.68,102457.4367,200.2833,73.0,0.06321161862905433
1989-04-20,102749.1,333.0,307.96,102550.6767,198.4233,73.0,0.03776691896017548
1989-04-21,103298.57,333.0,309.61,103100.1233,198.4467,73.0,0.038034284481010205
1989-04-24,103297.32,333.0,309.61,103100.1233,197.1967,73.0,0.02084500113806742
1989-04-25,103310.82,333.0,309.65,103113.4467,197.3733,73.0,0.023275954145093536
1989-04-26,102528.6,333.0,307.3,102330.8967,197.7033,73.0,0.02783435540563861
1989-04-27,103577.07,333.0,310.45,103379.8533,197.2167,73.0,0.021207330325672125
1989-04-28,103310.56,333.0,309.65,103113.4467,197.1133,73.0,0.019782383761861366
1989-05-01,103307.14,333.0,309.64,103110.1267,197.0133,73.0,0.01846775362783165
1989-05-02,103576.54,333.0,310.45,103379.8533,196.6867,73.0,0.01394699043213432
1989-05-03,102933.98,333.0,308.52,102737.1567,196.8233,73.0,0.015775281907657368
1989-05-04,102894.02,333.0,308.4,102697.1967,196.8233,73.0,0.015861761648078565
1989-05-05,103656.4,333.0,310.69,103459.77,196.63,73.0,0.013186996727000744
1989-05-08,102631.02,333.0,307.61,102434.1233,196.8967,73.0,0.016851399512636756
1989-05-09,102424.48,333.0,306.99,102227.6667,196.8133,73.0,0.015622816124027827
1989-05-10,102178.1,333.0,306.25,101981.25,196.85,73.0,0.01622236295355317
1989-05-10,99265.16,324.0,306.25,99225.0,40.16,86.0,0.35198956292556627
1989-05-11,99616.74,324.0,307.34,99578.16,38.58,86.0,0.33364777432418435
1989-05-12,101726.99,324.0,313.84,101684.16,42.83,86.0,0.38303070038200726
1989-05-15,102460.02,324.0,316.16,102435.84,24.18,86.0,0.1661329629601438
1989-05-16,102457.57,324.0,316.16,102435.84,21.73,86.0,0.13766519093330665
1989-05-17,103033.23,324.0,317.94,103012.56,20.67,86.0,0.12537917570919532
1989-05-18,103220.16,324.0,318.52,103200.4768,19.6832,86.0,0.11391794693236346
1989-05-19,104145.26,324.0,321.38,104127.12,18.14,86.0,0.09587911666311877
1989-05-22,104688.59,324.0,323.06,104671.44,17.15,86.0,0.08447121520915446
1989-05-23,104342.06,324.0,321.98,104321.5232,20.5368,86.0,0.12380085964946863
1989-05-24,103423.8,324.0,319.14,103401.3665,22.4335,86.0,0.14583855209704621
1989-05-25,103572.2,324.0,319.6,103550.4032,21.7968,86.0,0.13846737264730358
1989-05-26,104215.51,324.0,321.59,104195.16,20.35,86.0,0.12160894343736217
1989-05-30,104520.62,324.0,322.53,104499.72,20.9,86.0,0.12803544084370433
1989-05-31,104122.52,324.0,321.3,104101.1968,21.3232,86.0,0.13293958549060436
1989-06-01,104533.16,324.0,322.57,104512.6832,20.4768,86.0,0.12307750719097621
1989-06-02,105523.95,324.0,325.63,105504.12,19.83,86.0,0.1155310032519794
1989-06-05,105623.23,324.0,325.93,105601.3168,21.9132,86.0,0.13978050925886087
1989-06-06,105154.64,324.0,324.48,105131.5232,23.1168,86.0,0.15385275217057215
1989-06-07,106096.0,324.0,327.39,106074.3665,21.6335,86.0,0.1365462355588889
1989-06-08,106089.66,324.0,327.37,106067.88,21.78,86.0,0.13825339435723905
1989-06-09,106071.73,324.0,327.32,106051.6832,20.0468,86.0,0.11806988294438625
1989-06-12,105864.97,324.0,326.69,105847.56,17.41,86.0,0.0874356134348937
1989-06-13,105720.19,324.0,326.24,105701.7568,18.4332,86.0,0.09933958703160206
1989-06-14,105281.43,324.0,324.89,105264.3665,17.0635,86.0,0.08342974625654187
1989-06-15,104940.44,324.0,323.83,104920.9168,19.5232,86.0,0.1119986460591349
1989-06-16,104141.36,324.0,321.36,104120.6335,20.7265,86.0,0.12604106192427134
1989-06-19,104310.92,324.0,321.89,104292.3665,18.5535,86.0,0.10079293333482564
1989-06-20,104598.71,324.0,322.78,104580.72,17.99,86.0,0.09413448734616381
1989-06-21,104303.64,324.0,321.87,104285.88,17.76,86.0,0.0915330834371102
1989-06-22,104455.85,324.0,322.34,104438.16,17.69,86.0,0.09068790826005668
1989-06-23,106289.73,324.0,328.0,106272.0,17.73,86.0,0.09114673572431986
1989-06-26,106338.45,324.0,328.15,106320.5968,17.8532,86.0,0.0925633948813378
1989-06-27,106675.04,324.0,329.19,106657.56,17.48,86.0,0.08824741970267969
1989-06-28,106433.16,324.0,328.44,106414.56,18.6,86.0,0.10124511315197493
1989-06-29,105589.3,324.0,325.81,105562.44,26.86,86.0,0.19728957009635817
1989-06-30,103704.3,324.0,319.97,103670.28,34.02,86.0,0.2806166719296366
1989-07-03,103478.21,324.0,319.27,103443.4768,34.7332,86.0,0.28893237773057834
1989-07-05,104106.66,324.0,321.22,104075.28,31.38,86.0,0.2498389936294343
1989-07-06,104212.9,324.0,321.55,104182.1968,30.7032,86.0,0.2420101462638229
1989-07-07,105609.87,324.0,325.87,105581.88,27.99,86.0,0.21046293079133083
1989-07-10,105997.49,324.0,327.07,105970.6832,26.8068,86.0,0.19674956162701296
1989-07-11,107074.09,324.0,330.42,107056.0832,18.0068,86.0,0.09434292059899385
1989-07-12,107063.99,324.0,330.39,107046.3665,17.6235,86.0,0.08987862231298238
1989-07-13,107057.26,324.0,330.37,107039.88,17.38,86.0,0.08706115423277949
1989-07-14,107548.74,324.0,331.89,107532.3665,16.3735,86.0,0.07540990344001242
1989-07-17,107914.17,324.0,333.02,107898.4768,15.6932,86.0,0.06745229114336548
1989-07-18,107725.68,324.0,332.44,107710.56,15.12,86.0,0.06079759208901825
1989-07-19,108791.76,324.0,335.73,108776.5232,15.2368,86.0,0.062134635098844315
1989-07-20,109331.6,324.0,337.4,109317.5968,14.0032,86.0,0.04788276421490867
1989-07-21,108849.38,324.0,335.91,108834.84,14.54,86.0,0.05407164289534272
1989-07-24,108846.4,324.0,335.9,108831.5968,14.8032,86.0,0.05714319263896739
1989-07-25,108972.34,324.0,336.29,108957.9632,14.3768,86.0,0.05222192991800512
1989-07-26,109542.4,324.0,338.05,109528.1968,14.2032,86.0,0.0501036639235517
1989-07-27,110821.78,324.0,342.0,110808.0,13.78,86.0,0.045200321422320666
1989-07-28,111132.55,324.0,342.96,111119.0368,13.5132,86.0,0.04209108007769724
1989-07-31,112142.69,324.0,346.08,112129.9168,12.7732,86.0,0.033503900064477676
1989-08-01,112760.84,324.0,347.99,112748.7568,12.0832,86.0,0.02547737070881806
1989-08-02,111578.64,324.0,344.34,111566.16,12.48,86.0,0.030159965270994182
1989-08-03,111863.34,324.0,345.22,111851.28,12.06,86.0,0.025274180166174665
1989-08-04,111927.99,324.0,345.42,111916.0832,11.9068,86.0,0.02348721908048157
1989-08-07,113224.06,324.0,349.42,113212.0832,11.9768,86.0,0.024246336145224756
1989-08-08,113360.04,324.0,349.84,113348.16,11.88,86.0,0.023163156633927318
1989-08-09,113735.68,324.0,351.0,113724.0,11.68,86.0,0.020765513023192517
1989-08-10,113340.52,324.0,349.78,113328.72,11.8,86.0,0.022181726414885694
1989-08-11,113793.76,324.0,351.18,113782.3168,11.4432,86.0,0.018037843197210746
1989-08-14,111934.72,324.0,345.44,111922.56,12.16,86.0,0.02637629552839238
1989-08-15,111801.95,324.0,345.03,111789.72,12.23,86.0,0.027239485044639022
1989-08-16,112235.87,324.0,346.37,112223.88,11.99,86.0,0.02439566168502849
1989-08-17,112242.32,324.0,346.39,112230.3665,11.9535,86.0,0.02400589318791868
1989-08-18,112125.66,324.0,346.03,112113.72,11.94,86.0,0.02388495306423588
1989-08-21,112196.86,324.0,346.25,112185.0,11.86,86.0,0.02294771593525724
1989-08-22,110577.46,324.0,341.25,110565.0,12.46,86.0,0.02990700658515766
1989-08-23,111727.31,324.0,344.8,111715.1968,12.1132,86.0,0.025812998820322397
1989-08-24,113904.43,324.0,351.52,113892.4768,11.9532,86.0,0.02396565627298375
1989-08-25,114295.29,324.0,352.73,114284.5232,10.7668,86.0,0.010178878257054491
1989-08-28,114087.81,324.0,352.09,114077.16,10.65,86.0,0.008802026831682325
1989-08-29,114097.63,324.0,352.12,114086.88,10.75,86.0,0.010044367947154131
1989-08-30,114146.2,324.0,352.27,114135.4768,10.7232,86.0,0.009690123337700918
1989-08-31,113880.56,324.0,351.45,113869.8032,10.7568,86.0,0.010081944571194434
1989-09-01,114674.13,324.0,353.9,114663.5968,10.5332,86.0,0.007427066086574424
1989-09-05,114748.59,324.0,354.13,114738.12,10.47,86.0,0.006790993312139559
1989-09-06,114240.15,324.0,352.56,114229.44,10.71,86.0,0.00954757617238039
1989-09-07,113511.31,324.0,350.31,113500.44,10.87,86.0,0.01140076233708276
1989-09-08,113145.27,324.0,349.18,113134.3168,10.9532,86.0,0.012333852371630094
1989-09-11,113009.18,324.0,348.76,112998.2432,10.9368,86.0,0.012132434671459469
1989-09-11,109777.64,314.0,348.76,109510.6431,266.9969,47.0,0.7087606608555124
1989-09-12,109996.5,314.0,349.46,109730.4369,266.0631,47.0,0.688830645955175
1989-09-13,110198.88,314.0,350.1,109931.4031,267.4769,47.0,0.7188302946778364
1989-09-14,108793.11,314.0,345.61,108521.5337,271.5763,47.0,0.8060167124717843
1989-09-15,108620.28,314.0,345.06,108348.84,271.44,47.0,0.8032820847128814
