purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1964-06-10,1964-10-12,79.84,85.58,1030.0,247693.48,0.069,0.00012,71.07,7107.0,-7165.71
1964-10-12,1965-02-10,85.58,87.7,5356.0,247513.74,0.0138,0.00272,73.91,7391.28,-6008.36
1965-02-10,1965-06-10,87.7,85.82,3044.0,262914.08,0.02426,0.09148,73.85,7384.74,20387.92
1965-06-10,1965-10-11,85.82,91.84,597.0,272158.64,0.13126,0.00029,78.36,7836.22,-7897.27
1965-10-11,1966-02-10,91.84,94.7,3997.0,273064.7,0.02032,0.00254,81.22,8121.9,-7187.89
1966-02-10,1966-03-09,94.7,89.21,3155.0,331865.99,0.02583,0.25892,81.49,8149.36,73458.4
1966-03-09,1966-07-11,89.21,88.19,1003.0,336459.96,0.09848,0.20296,98.78,9877.54,10380.56
1966-07-11,1966-11-10,88.19,82.43,308.0,335749.51,0.32496,0.99857,100.09,10008.77,20647.1
1966-11-10,1967-03-10,82.43,90.37,137.0,356286.5,0.72613,0.00313,99.48,9947.98,-10004.58
1967-03-10,1967-07-10,90.37,92.8,989.0,366547.01,0.10748,0.11903,106.3,10629.77,1035.99
1967-07-10,1967-11-10,92.8,92.84,310.0,356830.4,0.3524,0.03959,109.24,10924.4,-9806.35
1967-11-10,1968-03-11,92.84,90.56,1079.0,363149.64,0.09863,0.23609,106.42,10642.18,14725.51
1968-03-11,1968-07-11,90.56,103.67,376.0,402740.88,0.28785,0.00341,108.23,10823.16,-10803.17
1968-07-11,1968-11-12,103.67,105.28,630.0,396866.57,0.19082,0.00591,120.22,12021.66,-11769.55
1968-11-12,1969-03-10,105.28,99.47,3607.0,420211.16,0.03283,0.15567,118.42,11841.78,44189.97
1969-03-10,1969-07-10,99.47,97.04,1294.0,414925.08,0.09675,0.14259,125.19,12519.45,5806.51
1969-07-10,1969-11-10,97.04,99.23,725.0,412561.91,0.17054,0.01767,123.64,12364.15,-11206.72
1969-11-10,1970-01-27,99.23,88.54,1648.0,486999.02,0.07471,0.78191,123.12,12312.21,116423.44
1970-01-27,1970-05-11,88.54,79.72,777.0,503748.7,0.18646,1.04228,144.88,14487.94,66352.33
1970-05-11,1970-09-10,79.72,82.98,322.0,511294.42,0.46538,0.15832,149.85,14985.24,-10037.18
1970-09-10,1971-01-11,82.98,92.67,325.0,553840.96,0.46927,0.00834,152.51,15251.28,-15132.74
1971-01-11,1971-05-10,92.67,103.15,731.0,597690.56,0.22586,0.00084,165.1,16510.37,-16614.06
1971-05-10,1971-08-19,103.15,99.07,2471.0,751568.76,0.0722,0.78169,178.41,17840.62,175136.57
1971-08-19,1971-12-10,99.07,97.69,325.0,730229.72,0.68787,0.50298,223.56,22355.78,-6232.48
1971-12-10,1972-04-10,97.69,110.54,309.0,801220.64,0.70512,0.00088,217.88,21788.21,-21978.9
1972-04-10,1972-08-10,110.54,111.68,2300.0,794810.28,0.10396,0.04325,239.11,23910.8,-14202.41
1972-08-10,1972-12-11,111.68,119.78,1792.0,827992.78,0.13232,0.00813,237.12,23711.74,-22491.97
1972-12-11,1973-04-10,119.78,112.85,1949.0,930921.72,0.12675,0.88709,247.04,24703.58,147943.23
1973-04-10,1973-08-10,112.85,106.03,405.0,876277.73,0.68448,0.77671,277.21,27721.44,3458.11
1973-08-10,1973-12-10,106.03,98.58,479.0,898058.07,0.54527,2.23491,261.18,26118.43,80672.58
1973-12-10,1974-03-11,98.58,99.4,516.0,876940.13,0.51875,0.02352,267.68,26767.5,-25821.55
1974-03-11,1974-07-10,99.4,82.22,311.0,804269.2,0.83917,3.21805,260.98,26098.19,73722.19
1974-07-10,1974-09-04,82.22,69.85,1223.0,912870.4,0.19591,2.04341,239.6,23959.79,225709.65
1974-09-04,1974-12-10,69.85,68.17,516.0,872664.67,0.52626,0.32363,271.55,27155.02,-10727.26
1974-12-10,1975-03-10,68.17,85.47,387.0,1060844.65,0.67162,1e-05,259.92,25991.69,-26251.23
1975-03-10,1975-06-10,85.47,91.21,1320.0,1097596.8,0.23973,0.00161,316.44,31644.36,-31748.28
1975-06-10,1975-10-10,91.21,89.17,454.0,1087668.65,0.7202,1.03538,326.97,32697.08,13982.2
1975-10-10,1976-01-12,89.17,96.76,1072.0,1144031.09,0.30258,0.0001,324.37,32436.58,-32750.23
1976-01-12,1976-05-10,96.76,103.51,688.0,1190825.97,0.49589,0.06317,341.17,34117.23,-30112.31
1976-05-10,1976-09-10,103.51,105.03,898.0,1174826.11,0.39571,0.03769,355.35,35534.76,-32505.55
1976-09-10,1977-01-10,105.03,105.75,3028.0,1166319.0,0.11578,0.06398,350.58,35058.18,-16035.62
1977-01-10,1977-05-10,105.75,100.09,2108.0,1132415.2,0.16508,0.29167,347.99,34798.86,26337.18
1977-05-10,1977-09-12,100.09,96.64,1643.0,1079969.41,0.20555,0.12329,337.72,33771.87,-13853.04
1977-09-12,1978-01-10,96.64,91.29,2632.0,1067216.12,0.12245,0.29366,322.29,32228.84,44740.18
1978-01-10,1978-05-10,91.29,96.69,1544.0,1104708.74,0.20616,0.06477,318.31,31831.1,-22148.93
1978-05-10,1978-09-11,96.69,108.05,1104.0,1197557.57,0.29855,0.00625,329.6,32959.92,-32599.52
1978-09-11,1978-11-01,108.05,97.41,2304.0,1442415.09,0.15509,1.7009,357.33,35732.74,355797.29
1978-11-01,1979-02-13,97.41,99.58,3194.0,1419314.9,0.13442,0.00015,429.34,42933.75,-43315.18
1979-02-13,1979-06-11,99.58,102.24,1667.0,1417143.26,0.25402,0.02656,423.45,42345.13,-38341.03
1979-06-11,1979-10-10,102.24,106.23,4368.0,1471254.17,0.09683,0.09926,422.95,42295.34,638.47
1979-10-10,1980-02-11,106.23,119.05,1557.0,1601223.18,0.28184,0.01518,438.82,43882.49,-41957.78
1980-02-11,1980-03-24,119.05,102.18,2369.0,1819756.21,0.20173,2.03707,477.9,47789.84,434314.15
1980-03-24,1980-06-10,102.18,115.5,3130.0,1980719.23,0.17306,0.00015,541.68,54167.78,-54662.51
1980-06-10,1980-10-10,115.5,132.14999,933.0,2205694.4,0.63353,0.09005,591.08,59108.35,-51297.76
1980-10-10,1981-01-12,132.14999,135.88001,3330.0,2204217.82,0.19765,0.01567,658.17,65817.45,-61257.51
1981-01-12,1981-04-10,135.88001,136.23,3453.0,2144689.54,0.19052,0.00586,657.87,65786.56,-64420.97
1981-04-10,1981-08-10,136.23,133.32001,2560.0,2051964.13,0.25004,0.06569,640.1,64010.24,-47833.7
1981-08-10,1981-09-16,133.32001,120.0,9053.0,2473325.07,0.06765,0.74651,612.44,61243.55,613959.52
1981-09-16,1982-01-11,120.0,120.34,3271.0,2432366.09,0.22503,0.12979,736.07,73607.31,-31889.07
1982-01-11,1982-05-10,120.34,119.49,3623.0,2371284.82,0.20032,0.08049,725.76,72575.94,-44140.17
1982-05-10,1982-08-17,119.49,109.04,6157.0,3019635.68,0.11494,1.48197,707.69,70768.56,840972.68
1982-08-17,1982-11-10,109.04,144.36,4399.0,3846576.88,0.20427,0.00047,898.58,89858.37,-90550.2
1982-11-10,1983-02-10,144.36,147.75,1071.0,3821919.82,1.07148,0.04318,1147.56,114755.51,-111278.49
1983-02-10,1983-05-10,147.75,166.39999,3074.0,4173611.89,0.37103,1e-05,1140.55,114054.62,-115192.1
1983-05-10,1983-09-12,166.39999,169.2,3066.0,4227301.97,0.40628,0.36264,1245.65,124565.45,-14625.67
1983-09-12,1984-01-10,169.2,169.53999,1781.0,4120297.0,0.70829,0.07146,1261.46,126146.45,-114680.88
1984-01-10,1984-05-10,169.53999,160.45,9011.0,4077604.03,0.13647,0.32587,1229.73,122973.12,169438.61
1984-05-10,1984-09-10,160.45,165.05,6003.0,4241349.31,0.20258,0.29319,1216.09,121608.77,53177.09
1984-09-10,1985-01-10,165.05,168.31,1963.0,4232164.89,0.64436,0.19712,1264.88,126487.87,-89058.09
1985-01-10,1985-05-10,168.31,184.74,2864.0,4505795.06,0.44105,0.00481,1263.17,126316.72,-126202.31
1985-05-10,1985-09-10,184.74,188.26,11844.0,4508538.76,0.11356,0.04692,1345.0,134500.46,-80273.42
1985-09-10,1986-01-10,188.26,207.33,8829.0,4914788.66,0.1524,0.11218,1345.54,134553.96,-36855.78
1986-01-10,1986-05-12,207.33,238.53,1704.0,5502565.03,0.86051,0.11299,1466.31,146630.9,-128843.72
1986-05-12,1986-09-10,238.53,247.76,1061.0,5590800.76,1.5479,0.44998,1642.32,164232.19,-118131.63
1986-09-10,1987-01-12,247.76,261.35998,1255.0,5821958.48,1.32888,0.80957,1667.74,166774.44,-66841.14
1987-01-12,1987-04-10,261.35998,293.73999,3627.0,6345579.64,0.47897,0.00106,1737.22,173722.42,-175075.18
1987-04-10,1987-08-10,293.73999,328.0,780.0,6873504.44,2.42713,0.02174,1893.16,189316.14,-189513.58
1987-08-10,1987-10-15,328.0,305.23001,3868.0,8548332.24,0.53044,6.00269,2051.74,205174.19,2114614.56
1987-10-15,1987-10-19,305.23001,282.70001,2406.0,12990118.28,1.05754,21.98905,2544.44,254444.12,5033576.87
1987-10-19,1987-11-10,282.70001,243.17,489.0,11740592.59,7.88847,19.74489,3857.46,385746.18,575921.48
1987-11-10,1987-12-10,243.17,240.05,276.0,11510569.01,12.66269,10.10959,3494.9,349490.24,-73960.46
1987-12-10,1988-01-11,240.05,247.51,267.0,11526878.07,12.86054,0.66402,3433.76,343376.42,-329080.84
1988-01-11,1988-04-11,247.51,270.41,707.0,12212794.39,4.86567,0.00252,3440.03,344002.87,-347264.74
1988-04-11,1988-08-10,270.41,266.48999,1709.0,11897632.39,2.13191,1.30613,3643.43,364343.42,-144769.23
1988-08-10,1988-12-12,266.48999,278.82001,2142.0,12128260.27,1.65723,0.26286,3549.79,354978.67,-302223.84
1988-12-12,1989-04-10,278.82001,297.94,4000.0,12622276.0,0.90494,0.13369,3619.76,361976.0,-312119.76
1989-04-10,1989-08-10,297.94,349.78,5039.0,14385904.64,0.74769,0.0297,3767.61,376760.99,-365562.77
1989-08-10,1989-12-11,349.78,348.73999,3977.0,14272751.44,1.07965,0.90224,4293.77,429376.8,-74849.73
1989-12-11,1990-04-10,348.73999,342.41,2967.0,13756204.38,1.43519,0.55597,4258.21,425820.87,-265122.78
1990-04-10,1990-08-10,342.41,339.89999,5593.0,14145638.81,0.73405,1.59842,4105.54,410554.16,479336.6
1990-08-10,1990-12-10,339.89999,328.97,1873.0,13847799.76,2.25288,3.05916,4219.64,421964.42,146796.6
1990-12-10,1991-03-11,328.97,375.10001,5368.0,15309877.11,0.76959,0.00299,4131.16,413115.91,-415642.04
1991-03-11,1991-06-10,375.10001,379.75,4761.0,15042074.81,0.95984,0.02052,4569.8,456979.82,-451780.05
1991-06-10,1991-10-10,379.75,380.54999,2445.0,14909296.6,1.83577,1.17446,4488.46,448845.76,-166178.75
1991-10-10,1992-02-10,380.54999,413.76999,2173.0,15798844.99,2.04712,0.35685,4448.39,444839.18,-371744.06
1992-02-10,1992-06-10,413.76999,410.10001,1922.0,15325951.91,2.45264,0.71846,4713.97,471397.41,-338023.37
1992-06-10,1992-10-13,410.10001,410.64002,3868.0,15221376.15,1.18248,0.86646,4573.83,457383.26,-126810.37
1992-10-13,1993-02-10,410.64002,446.37,2581.0,16052099.59,1.75935,0.02622,4540.88,454088.24,-451861.73
1993-02-10,1993-06-10,446.37,446.22,8196.0,16009765.48,0.58456,0.53952,4791.05,479105.38,-41705.83
1993-06-10,1993-10-12,446.22,462.47,4285.0,16110590.26,1.11474,0.04668,4776.66,477666.09,-462440.37
1993-10-12,1994-02-10,462.47,473.13,12203.0,16334133.73,0.39407,0.28308,4808.84,480883.62,-140249.94
1994-02-10,1994-06-10,473.13,459.48001,4923.0,15716075.38,0.99016,0.66943,4874.56,487455.77,-162769.94
1994-06-10,1994-10-11,459.48001,466.34,6147.0,15756890.83,0.76289,0.46472,4689.48,468948.48,-187974.58
1994-10-11,1995-02-10,466.34,481.95999,3953.0,15797221.29,1.18943,0.01198,4701.82,470181.68,-470147.8
1995-02-10,1995-06-12,481.95999,532.53998,45151.0,17100387.1,0.10444,0.03755,4715.57,471557.04,-306730.61
1995-06-12,1995-10-10,532.53998,578.37,5743.0,18012971.17,0.88871,0.00247,5103.86,510386.15,-514071.49
1995-10-10,1996-02-12,578.37,662.95001,34000.0,20470103.33,0.15814,0.12949,5376.76,537676.0,-102786.76
1996-02-12,1996-06-10,662.95001,673.60998,2036.0,20263496.62,2.99956,0.452,6107.1,610710.42,-524790.32
1996-06-10,1996-10-10,673.60998,696.82001,4676.0,20447144.18,1.29322,0.24719,6047.1,604709.67,-495170.73
1996-10-10,1997-02-10,696.82001,793.46002,5571.0,22744397.43,1.09549,0.28991,6102.97,610297.48,-454891.59
1997-02-10,1997-06-10,793.46002,870.04999,1584.0,24403345.21,4.28343,1.34177,6784.95,678495.31,-472743.89
1997-06-10,1997-10-10,870.04999,970.61999,974.0,26629376.51,7.47455,2.2926,7280.21,728021.17,-512002.14
1997-10-10,1998-01-12,970.61999,939.25,2863.0,25334769.37,2.77611,1.18355,7948.0,794800.29,-463897.93
1998-01-12,1998-04-13,939.25,1110.75,2622.0,29056388.28,2.88347,0.0,7560.46,756045.83,-763606.29
1998-04-13,1998-08-10,1110.75,1092.81995,2634.0,30996209.81,3.2919,12.2831,8670.86,867086.46,2359611.22
1998-08-10,1998-10-08,1092.81995,970.67999,2389.0,36705293.5,3.86869,41.56972,9242.3,924230.04,8997533.77
1998-10-08,1999-01-11,970.67999,1276.21997,437.0,46660423.76,24.97784,4e-05,10915.32,1091531.61,-1102445.18
1999-01-11,1999-04-12,1276.21997,1358.68994,3115.0,48250050.33,4.47031,0.21303,13925.02,1392501.56,-1340067.74
1999-04-12,1999-07-12,1358.68994,1406.81995,2589.0,48521143.54,5.56114,0.24155,14397.79,1439779.15,-1391639.64
1999-07-12,1999-10-12,1406.81995,1335.20996,3466.0,45885018.48,4.17778,3.47667,14480.19,1448018.55,-257484.92
1999-10-12,2000-01-10,1335.20996,1464.35999,2757.0,48812855.35,4.96642,0.04665,13692.42,1369241.99,-1370073.01
2000-01-10,2000-04-10,1464.35999,1527.18994,3752.0,50054192.71,3.88287,1.78508,14568.53,1456852.82,-801659.34
2000-04-10,2000-07-10,1527.18994,1486.56006,1181.0,47628072.03,12.64313,3.13267,14931.54,1493153.65,-1138116.87
2000-07-10,2000-10-10,1486.56006,1408.82996,1988.0,43912066.23,7.1479,0.65949,14210.03,1421002.52,-1304105.94
2000-10-10,2001-01-08,1408.82996,1298.34998,1919.0,52624966.15,6.82896,68.99505,13104.77,1310477.42,11916567.9
2001-01-08,2001-04-10,1298.34998,1173.92004,799.0,47941672.25,19.61048,23.78068,15668.77,1566877.35,317530.21
2001-04-10,2001-07-10,1173.92004,1203.43005,739.0,47677505.02,19.33893,0.31617,14291.47,1429146.93,-1420073.43
2001-07-10,2001-09-21,1203.43005,984.53998,4022.0,54724693.8,3.53839,41.5794,14231.4,1423140.46,15285862.82
2001-09-21,2001-12-10,984.53998,1158.31006,2758.0,62225500.42,5.90267,0.00437,16279.56,1627956.39,-1643030.7
2001-12-10,2002-03-11,1158.31006,1173.03003,3835.0,61519939.2,4.84224,1.02516,18569.99,1856999.04,-1482420.17
2002-03-11,2002-06-10,1173.03003,1038.18005,3067.0,57138793.67,5.98683,13.97543,18361.61,1836160.76,2431742.01
2002-06-10,2002-09-10,1038.18005,909.89002,2577.0,59570818.0,6.61331,42.39614,17042.5,1704249.99,9204192.79
2002-09-10,2002-10-10,909.89002,806.51001,1253.0,53307477.79,14.16146,17.37822,17744.31,1774430.94,385315.72
2002-10-10,2003-01-10,806.51001,932.89002,932.0,59792312.4,17.05448,0.07932,15894.78,1589477.54,-1597979.69
2003-01-10,2003-04-10,932.89002,871.78003,2181.0,55996493.17,8.18307,8.17338,17847.28,1784727.57,-19960.67
2003-04-10,2003-07-10,871.78003,1002.21002,1692.0,62422693.01,9.87446,0.00516,16707.59,1670758.63,-1686593.15
2003-07-10,2003-10-10,1002.21002,1040.83997,5450.0,62898998.05,3.41865,0.03463,18631.64,1863164.25,-1862922.54
2003-10-10,2004-02-10,1040.83997,1147.02002,1647.0,67300675.53,11.39681,0.41386,18770.55,1877054.61,-1827662.42
2004-02-10,2004-06-10,1147.02002,1136.46997,3551.0,66456636.0,5.65725,4.96131,20088.89,2008889.48,-267217.18
2004-06-10,2004-10-12,1136.46997,1124.39001,2522.0,64421579.77,7.86342,2.595,19831.55,1983154.52,-1348527.07
2004-10-12,2005-02-10,1124.39001,1198.75,4187.0,66794141.82,4.59119,0.42986,19223.31,1922331.25,-1761572.18
2005-02-10,2005-06-10,1198.75,1202.79004,5611.0,67392009.05,3.55284,4.21364,19934.99,1993498.52,350839.89
2005-06-10,2005-10-11,1202.79004,1193.09998,2554.0,65281672.42,7.87172,1.78632,20104.37,2010437.29,-1574315.53
2005-10-11,2006-02-10,1193.09998,1269.89001,5935.0,67654803.62,3.28269,0.43983,19482.77,1948276.52,-1706720.18
2006-02-10,2006-06-12,1269.89001,1255.21997,6137.0,67577085.44,3.29054,4.38049,20194.04,2019404.4,648708.27
2006-06-12,2006-10-10,1255.21997,1354.22998,3018.0,70717267.99,6.67896,0.0867,20157.1,2015710.13,-2009701.17
2006-10-10,2007-02-12,1354.22998,1439.10999,13488.0,72986553.36,1.56497,0.07004,21108.32,2110831.54,-2037469.9
2007-02-12,2007-03-13,1439.10999,1406.22998,19877.0,92281782.34,1.09604,11.50933,21785.99,2178598.71,20676710.54
2007-03-13,2007-07-10,1406.22998,1531.84998,2737.0,97489451.15,10.0386,0.91757,27475.65,2747564.82,-2523901.56
2007-07-10,2007-11-13,1531.84998,1481.37,4022.0,100153955.88,7.23513,21.44339,29099.69,2909969.29,5685462.48
2007-11-13,2008-02-11,1481.37,1341.40002,6036.0,96335712.57,4.94837,13.85534,29868.36,2986836.13,5346378.73
2008-02-11,2008-05-12,1341.40002,1404.06006,2830.0,97985207.53,10.15084,0.93834,28726.88,2872687.72,-2635864.38
2008-05-12,2008-08-11,1404.06006,1313.15002,2596.0,91488949.07,11.26643,9.92597,29247.65,2924765.23,-377231.07
2008-08-11,2008-10-08,1313.15002,1021.06,2352.0,100421594.62,11.60615,132.32228,27297.66,2729766.48,28365136.12
2008-10-08,2008-11-10,1021.06,951.95001,1334.0,98570659.44,22.40076,60.01751,29882.61,2988261.38,4988191.84
2008-11-10,2008-12-10,951.95001,908.27002,478.0,93733848.73,61.42808,53.59626,29362.62,2936262.22,-403723.62
2008-12-10,2009-01-12,908.27002,890.40002,488.0,90315237.09,57.24015,24.40928,27933.19,2793319.32,-1630079.65
2009-01-12,2009-02-10,890.40002,868.04999,854.0,86094711.47,31.53096,8.10996,26927.44,2692743.98,-2027080.84
2009-02-10,2009-03-10,868.04999,719.59998,2457.0,79988065.98,10.45832,43.38194,25696.09,2569609.22,8063637.34
2009-03-10,2009-04-13,719.59998,864.31,1679.0,93236189.78,14.19602,1.16738,23835.12,2383511.76,-2211343.78
2009-04-13,2009-05-11,864.31,922.98999,1570.0,96921789.89,17.72293,2.2137,27825.0,2782500.01,-2462774.11
2009-05-11,2009-08-10,922.98999,1010.11999,1040.0,102904522.7,27.80901,0.24002,28921.37,2892137.04,-2896096.33
2009-08-10,2009-11-10,1010.11999,1096.42004,4076.0,108414173.95,7.53459,0.18435,30710.99,3071098.88,-3026668.81
2009-11-10,2010-02-10,1096.42004,1073.67004,4917.0,103490891.67,6.58085,1.04109,32358.04,3235803.94,-2756258.03
2010-02-10,2010-05-10,1073.67004,1163.84998,8370.0,109038459.83,3.69062,0.27463,30890.49,3089048.94,-2890074.12
2010-05-10,2010-08-10,1163.84998,1127.16003,4122.0,103867185.3,7.89583,3.46118,32546.61,3254661.13,-1860509.34
2010-08-10,2010-11-10,1127.16003,1218.75,3916.0,108920252.11,7.91573,0.00336,30998.0,3099799.87,-3129482.09
2010-11-10,2011-03-10,1218.75,1315.71997,2616.0,114933954.97,12.42592,3.33467,32506.21,3250620.67,-2410777.21
2011-03-10,2011-07-11,1315.71997,1343.31006,2073.0,115941070.57,16.54771,10.17359,34303.4,3430340.28,-1355658.48
2011-07-11,2011-11-10,1343.31006,1246.21997,1547.0,117353104.4,22.35718,83.43821,34586.56,3458655.75,9414648.78
2011-11-10,2012-02-10,1246.21997,1351.20996,1296.0,123270908.41,26.98857,0.00354,34977.19,3497718.67,-3532237.08
2012-02-10,2012-06-11,1351.20996,1335.52002,2516.0,121882580.66,14.62025,14.56948,36784.55,3678454.9,-49558.28
2012-06-11,2012-10-10,1335.52002,1442.52002,1642.0,127826679.21,22.14182,1.00598,36356.87,3635686.84,-3506861.8
2012-10-10,2013-02-11,1442.52002,1518.31006,4259.0,131936683.14,8.95733,3.34149,38149.27,3814926.85,-2429935.53
2013-02-11,2013-06-10,1518.31006,1648.68994,2794.0,139963690.02,14.09171,3.59592,39372.24,3937223.77,-2971895.97
2013-06-10,2013-10-10,1648.68994,1692.56006,1993.0,140555456.71,20.95428,5.91719,41761.88,4176188.0,-3038653.92
2013-10-10,2014-02-10,1692.56006,1799.93994,2571.0,146282578.29,16.31164,5.04364,41937.23,4193722.64,-2938940.03
2014-02-10,2014-06-10,1799.93994,1950.85999,2035.0,153825382.34,21.45373,0.25555,43658.34,4365834.06,-4357487.97
2014-06-10,2014-10-10,1950.85999,1936.97998,8314.0,157605467.97,5.52222,11.26689,45911.74,4591173.71,4730206.9
2014-10-10,2015-02-10,1936.97998,2070.86011,2483.0,166462102.45,18.93116,12.44503,47006.07,4700607.03,-1657512.15
2015-02-10,2015-05-11,2070.86011,2117.68994,5970.0,165114817.3,8.32138,0.04665,49678.64,4967863.86,-4989692.45
2015-05-11,2015-09-10,2117.68994,1965.29004,2768.0,172864491.45,17.8008,86.67287,49272.61,4927261.44,19014516.37
2015-09-10,2015-12-10,1965.29004,2067.6499,2397.0,176162400.68,21.48969,0.06197,51510.79,5151078.69,-5187735.27
2015-12-10,2016-04-11,2067.6499,2062.92993,2007.0,173582683.23,26.19224,15.28684,52567.83,5256782.57,-2241281.61
2016-04-11,2016-08-10,2062.92993,2183.40991,1938.0,179947859.59,26.72876,9.06211,51800.34,5180033.69,-3475597.11
2016-08-10,2016-12-12,2183.40991,2264.03003,1713.0,181305497.07,31.34861,1.91976,53700.17,5370016.89,-5094862.18
2016-12-12,2017-04-10,2264.03003,2366.37012,5991.0,184054873.72,9.03255,0.40909,54114.01,5411400.7,-5220428.9
2017-04-10,2017-08-10,2366.37012,2465.37988,13441.0,187006307.36,4.0873,0.7448,54937.4,5493739.93,-4547591.65
2017-08-10,2017-12-11,2465.37988,2660.33008,10423.0,195785423.84,5.3551,0.05853,55816.21,5581620.73,-5576431.12
2017-12-11,2018-02-08,2660.33008,2685.27002,24359.0,286011948.77,2.39911,38.33937,58439.92,5843992.05,87488439.41
2018-02-08,2018-05-10,2685.27002,2726.11011,7813.0,282071413.62,10.89066,1.77933,85088.73,8508872.66,-7203770.86
2018-05-10,2018-08-10,2726.11011,2842.19995,6601.0,285240422.04,12.75403,0.00047,84189.35,8418935.2,-8502814.31
2018-08-10,2018-11-20,2842.19995,2669.43994,11289.0,347130713.1,7.54184,76.53848,85139.83,8513983.18,77805167.07
2018-11-20,2019-02-11,2669.43994,2718.05005,7143.0,345224263.3,14.46958,4.55716,103356.21,10335620.99,-7183797.82
2019-02-11,2019-05-10,2718.05005,2891.31006,4168.0,356171519.65,24.72155,0.00076,103039.42,10303942.04,-10406664.69
