purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1971-09-10,1972-01-10,101.01,103.97,738.0,1289357.48,0.52205,0.06064,385.27,38527.29,-34437.33
1972-01-10,1972-05-10,103.97,106.1,1179.0,1277124.01,0.32636,0.01277,384.78,38477.84,-37357.04
1972-05-10,1972-09-11,106.1,110.57,4297.0,1292144.57,0.0887,0.00429,381.14,38114.39,-36652.12
1972-09-11,1973-01-10,110.57,120.44,5449.0,1364777.63,0.07078,0.00043,385.68,38568.02,-38719.39
1973-01-10,1973-04-04,120.44,109.96,8101.0,2031378.26,0.05029,1.00635,407.4,40739.93,774096.81
1973-04-04,1973-08-10,109.96,106.03,1594.0,1923106.84,0.37871,0.27122,603.66,60366.37,-17737.57
1973-08-10,1973-12-10,106.03,98.58,1455.0,1977669.9,0.39432,1.66,573.74,57373.56,183582.7
1973-12-10,1974-03-11,98.58,99.4,1136.0,1931012.26,0.51875,0.02352,589.3,58930.0,-56847.43
1974-03-11,1974-07-10,99.4,82.22,932.0,1815712.45,0.61833,2.84099,576.28,57628.36,206575.63
1974-07-10,1974-09-30,82.22,64.85,2762.0,2533307.24,0.19591,4.12254,541.1,54110.34,1083994.11
1974-09-30,1974-12-10,64.85,68.17,1157.0,2549050.47,0.65023,0.0937,752.32,75231.61,-65142.84
1974-12-10,1975-03-10,68.17,85.47,1132.0,3097977.39,0.67162,1e-05,760.27,76027.38,-76786.52
1975-03-10,1975-06-10,85.47,91.21,3857.0,3205234.03,0.23973,0.00161,924.64,92463.86,-92767.52
1975-06-10,1975-10-10,91.21,89.17,1870.0,3165207.58,0.51139,0.67644,956.3,95629.93,29908.05
1975-10-10,1976-01-12,89.17,96.76,3121.0,3329552.12,0.30258,0.0001,944.35,94435.22,-95348.36
1976-01-12,1976-05-10,96.76,103.51,2889.0,3459607.1,0.34394,0.02301,993.64,99364.27,-93710.32
1976-05-10,1976-09-10,103.51,105.03,3956.0,3408028.15,0.26098,0.01227,1032.44,103243.69,-99422.12
1976-09-10,1977-01-10,105.03,105.75,15297.0,3361369.31,0.0665,0.02256,1017.25,101725.05,-68232.27
1977-01-10,1977-05-10,105.75,100.09,10303.0,3253085.59,0.09737,0.16206,1003.2,100320.31,65646.91
1977-05-10,1977-09-12,100.09,96.64,7605.0,3088103.97,0.12761,0.05755,970.47,97047.4,-54251.1
1977-09-12,1978-01-10,96.64,91.29,12770.0,3049363.5,0.07217,0.17144,921.61,92161.09,125846.18
1978-01-10,1978-05-10,91.29,96.69,6737.0,3144592.6,0.13501,0.02483,909.56,90956.24,-75137.83
1978-05-10,1978-09-11,96.69,108.05,4600.0,3407377.42,0.20401,0.00125,938.45,93844.6,-94208.05
1978-09-11,1978-11-14,108.05,93.53,10219.0,5040529.6,0.09952,2.11348,1016.99,101699.49,2057048.73
1978-11-14,1979-02-13,93.53,99.58,8381.0,5138608.7,0.17875,0.00014,1498.1,149810.38,-151191.14
1979-02-13,1979-06-11,99.58,102.24,8667.0,5122526.59,0.17698,0.00919,1533.89,153388.57,-146957.48
1979-06-11,1979-10-10,102.24,106.23,24984.0,5280510.37,0.0612,0.04786,1529.02,152902.08,-34857.68
1979-10-10,1980-02-11,106.23,119.05,7611.0,5741612.1,0.20704,0.00462,1575.78,157578.14,-155637.64
1980-02-11,1980-06-10,119.05,115.5,11341.0,5840403.75,0.15112,0.3841,1713.85,171385.19,262508.77
1980-06-10,1980-10-10,115.5,132.14999,3740.0,6485552.67,0.46568,0.03608,1741.64,174164.32,-162412.04
1980-10-10,1981-01-12,132.14999,135.88001,9794.0,6481152.14,0.19765,0.01567,1935.78,193578.41,-180166.99
1981-01-12,1981-04-10,135.88001,136.23,10154.0,6306100.06,0.19052,0.00586,1934.54,193454.01,-189438.3
1981-04-10,1981-08-10,136.23,133.32001,9945.0,6021699.42,0.18927,0.03803,1882.29,188229.02,-152290.47
1981-08-10,1981-09-25,133.32001,114.69,35941.0,9085143.13,0.05001,1.11918,1797.41,179740.94,3840906.49
1981-09-25,1982-01-11,114.69,120.34,15933.0,9184704.22,0.16944,0.02882,2699.69,269968.75,-226749.54
1982-01-11,1982-05-10,120.34,119.49,17527.0,8923285.45,0.15642,0.04593,2741.57,274157.33,-196397.39
1982-05-10,1982-09-10,119.49,121.98,31912.0,11054823.98,0.08346,0.68967,2663.38,266337.55,1931873.97
1982-09-10,1982-12-10,121.98,141.14999,5753.0,12357044.12,0.57243,0.01452,3293.19,329318.98,-324258.81
1982-12-10,1983-03-10,141.14999,154.01,3683.0,13074469.4,1.00142,0.00388,3688.23,368822.99,-371082.21
1983-03-10,1983-06-10,154.01,162.76,12882.0,13397986.17,0.30294,0.00036,3902.47,390247.31,-393686.03
1983-06-10,1983-10-11,162.76,172.59,15481.0,13817214.78,0.25833,0.02646,3999.21,399920.67,-362957.16
1983-10-11,1984-02-10,172.59,156.52,16975.0,13065627.81,0.24295,0.53392,4124.08,412407.62,489797.49
1984-02-10,1984-06-11,156.52,155.17,23092.0,12669034.98,0.16877,0.05135,3897.24,389723.68,-275043.5
1984-06-11,1984-10-10,155.17,162.11999,37766.0,12880858.28,0.10012,0.01209,3781.13,378113.19,-336235.23
1984-10-10,1985-02-11,162.11999,182.19,40042.0,14087570.66,0.09602,0.0127,3844.83,384483.28,-337474.77
1985-02-11,1985-06-10,182.19,189.67999,10968.0,14229095.51,0.38338,0.00641,4204.91,420491.18,-417665.61
1985-06-10,1985-10-10,189.67999,182.78999,56339.0,14061423.32,0.07539,0.13444,4247.4,424739.72,328434.39
1985-10-10,1986-02-10,182.78999,216.24,28663.0,16144745.19,0.14635,0.00777,4194.83,419483.01,-401406.68
1986-02-10,1986-06-10,216.24,240.08,6961.0,17435482.2,0.69227,0.07583,4818.89,481889.15,-433922.77
1986-06-10,1986-10-10,240.08,236.27,4903.0,17442505.72,1.06144,1.62133,5204.24,520424.03,269309.83
1986-10-10,1987-01-12,236.27,261.35998,6716.0,18705940.05,0.77484,0.00191,5203.83,520382.54,-524303.62
1987-01-12,1987-05-11,261.35998,298.69,3137.0,20843272.11,1.77986,0.3522,5583.42,558342.08,-453440.36
1987-05-11,1987-08-10,298.69,328.0,4794.0,22197054.23,1.2976,1e-05,6220.69,622069.44,-628285.34
1987-08-10,1987-10-16,328.0,298.92001,19679.0,34923557.9,0.33669,7.70037,6625.72,662572.25,14484360.15
1987-10-16,1987-10-26,298.92001,248.22,6004.0,50308794.01,1.72867,36.9021,10378.93,1037893.47,21107748.44
1987-10-26,1987-11-10,248.22,243.17,1561.0,48932548.03,9.57551,9.49869,14947.37,1494737.11,-26938.97
1987-11-10,1987-12-10,243.17,240.05,1153.0,48018825.3,12.66269,10.10959,14600.08,1460008.16,-308972.51
1987-12-10,1988-01-11,240.05,247.51,1114.0,48086675.0,12.86054,0.66402,14326.64,1432664.16,-1373018.97
1988-01-11,1988-04-11,247.51,270.41,2949.0,50948400.2,4.86567,0.00252,14348.86,1434886.08,-1448491.8
1988-04-11,1988-08-10,270.41,266.48999,9650.0,49468116.28,1.57591,0.79599,15207.53,1520753.15,-767830.33
1988-08-10,1988-12-12,266.48999,278.82001,12044.0,50327675.54,1.22577,0.11261,14763.17,1476317.39,-1355453.07
1988-12-12,1989-04-10,278.82001,297.94,23666.0,52270959.97,0.63476,0.04906,15022.23,1502223.02,-1401139.85
1989-04-10,1989-08-10,297.94,349.78,29775.0,59530823.29,0.524,0.00612,15602.1,1560210.0,-1557589.8
1989-08-10,1989-12-11,349.78,348.73999,24110.0,58714230.11,0.73701,0.47279,17769.31,1776931.11,-654803.73
1989-12-11,1990-04-10,348.73999,342.41,16989.0,56423644.09,1.03141,0.3024,17522.62,1752262.45,-1256037.71
1990-04-10,1990-08-10,342.41,339.89999,34229.0,57560078.92,0.492,0.9378,16840.67,1684066.8,1509088.15
1990-08-10,1990-12-10,339.89999,328.97,10416.0,56087404.16,1.64857,1.98446,17171.51,1717150.51,332691.51
1990-12-10,1991-03-11,328.97,375.10001,21746.0,62013600.17,0.76959,0.00299,16735.5,1673550.41,-1683783.86
1991-03-11,1991-06-10,375.10001,379.75,19285.0,60928837.93,0.95984,0.02052,18510.51,1851051.44,-1829989.13
1991-06-10,1991-10-10,379.75,380.54999,14177.0,60073695.43,1.2828,0.59921,18186.26,1818625.56,-987311.8
1991-10-10,1992-02-10,380.54999,413.76999,12758.0,63497447.09,1.40531,0.11945,17928.94,1792894.5,-1658429.13
1992-02-10,1992-06-10,413.76999,410.10001,11393.0,61407562.67,1.66357,0.32256,18953.05,1895305.3,-1546765.74
1992-06-10,1992-10-13,410.10001,410.64002,24891.0,60569421.69,0.73637,0.3725,18328.99,1832898.57,-924037.81
1992-10-13,1993-02-10,410.64002,446.37,16931.0,63855276.59,1.06765,0.00335,18076.38,1807638.22,-1820042.71
1993-02-10,1993-06-10,446.37,446.22,60657.0,63203388.97,0.31424,0.21109,19060.86,1906085.57,-644737.82
1993-06-10,1993-10-12,446.22,462.47,28579.0,63547913.88,0.66001,0.00832,18862.43,1886242.58,-1881327.28
1993-10-12,1994-02-10,462.47,473.13,98121.0,63960508.58,0.19332,0.0915,18968.75,1896875.17,-1018036.77
1994-02-10,1994-06-10,473.13,459.48001,33204.0,61267109.55,0.5749,0.30648,19088.98,1908897.96,-910350.75
1994-06-10,1994-10-11,459.48001,466.34,40469.0,61072547.18,0.45183,0.18836,18285.11,1828510.83,-1084521.85
1994-10-11,1995-02-10,466.34,481.95999,23772.0,61216997.09,0.76678,0.00205,18227.89,1822789.42,-1836144.05
1995-02-10,1995-06-12,481.95999,532.53998,367266.0,65852387.97,0.04975,0.00671,18271.48,1827148.35,-1598984.34
1995-06-12,1995-10-10,532.53998,578.37,36929.0,69364796.7,0.53226,0.0002,19655.83,1965582.95,-1984500.2
1995-10-10,1996-02-12,578.37,662.95001,289411.0,77920632.35,0.07154,0.02758,20704.46,2070446.29,-1292955.22
1996-02-12,1996-06-10,662.95001,673.60998,11482.0,76998863.57,2.02544,0.1838,23256.1,2325610.21,-2137827.15
1996-06-10,1996-10-10,673.60998,696.82001,28694.0,77474202.39,0.80098,0.0761,22983.32,2298332.01,-2102953.99
1996-10-10,1997-02-10,696.82001,793.46002,35627.0,85843561.02,0.64909,0.07818,23125.13,2312512.94,-2057106.19
1997-02-10,1997-06-10,793.46002,870.04999,8474.0,91797841.16,3.02369,0.58651,25622.75,2562274.91,-2090889.08
1997-06-10,1997-10-10,870.04999,970.61999,5058.0,99831693.51,5.41703,0.99284,27399.34,2739933.77,-2265154.64
1997-10-10,1998-01-12,970.61999,939.25,10733.0,94980891.11,2.77611,1.18355,29795.99,2979598.86,-1739090.64
1998-01-12,1998-04-13,939.25,1110.75,9831.0,108933462.54,2.88347,0.0,28347.39,2834739.36,-2863086.75
1998-04-13,1998-08-10,1110.75,1092.81995,15681.0,116155522.48,2.0736,7.70392,32516.12,3251612.16,8796388.67
1998-08-10,1998-11-10,1092.81995,1135.37,8953.0,118444482.05,3.86869,1.68694,34636.38,3463638.16,-1987957.16
1998-11-10,1999-02-10,1135.37,1226.78003,3219.0,124204486.84,10.98076,0.25767,35347.07,3534706.64,-3487109.74
1999-02-10,1999-05-10,1226.78003,1352.01001,5534.0,132836443.18,6.69876,0.12165,37070.94,3707093.78,-3676843.61
1999-05-10,1999-08-10,1352.01001,1298.62,6358.0,124470344.77,6.23567,1.10934,39646.39,3964638.99,-3298967.0
1999-08-10,1999-12-10,1298.62,1421.57996,4436.0,133166825.74,8.37516,2.26008,37152.21,3715220.98,-2749801.7
1999-12-10,2000-03-10,1421.57996,1413.45996,8721.0,130878391.65,4.55749,2.79061,39745.87,3974587.03,-1580641.92
2000-03-10,2000-06-12,1413.45996,1462.93005,4232.0,133249079.57,9.22899,4.40013,39057.09,3905708.57,-2082630.64
2000-06-12,2000-09-11,1462.93005,1506.76001,1902.0,133108322.87,20.90126,0.02532,39754.2,3975419.65,-4010357.99
2000-09-11,2001-01-10,1506.76001,1313.76001,7451.0,165344052.04,5.33199,70.12092,39728.66,3972865.75,48234503.08
2001-01-10,2001-04-10,1313.76001,1173.92004,2660.0,150040087.41,18.48955,26.95159,49182.2,4918220.3,2201720.44
2001-04-10,2001-07-10,1173.92004,1203.43005,2314.0,149196360.37,19.33893,0.31617,44750.28,4475028.4,-4446616.94
2001-07-10,2001-10-10,1203.43005,1081.62,12586.0,153458556.68,3.53839,18.4018,44534.18,4453417.65,18662553.65
2001-10-10,2002-01-10,1081.62,1159.93005,3460.0,159360414.09,13.21628,0.01918,45728.33,4572832.88,-4611924.93
2002-01-10,2002-05-10,1159.93005,1075.43005,5424.0,153701897.18,8.76892,18.96455,47562.62,4756262.21,5482547.09
2002-05-10,2002-08-12,1075.43005,908.64002,9662.0,176283515.26,4.74502,51.65137,45846.38,4584638.32,45275068.99
2002-08-12,2002-09-10,908.64002,909.89002,4271.0,173781780.43,12.2829,7.26366,52460.27,5246026.59,-2196177.67
2002-09-10,2002-10-10,909.89002,806.51001,3662.0,155815592.91,14.16146,17.37822,51859.27,5185926.65,1126118.24
2002-10-10,2003-01-10,806.51001,932.89002,2726.0,174766911.2,17.05448,0.07932,46490.51,4649051.25,-4673919.13
2003-01-10,2003-04-10,932.89002,871.78003,6375.0,163672136.32,8.18307,8.17338,52167.07,5216707.13,-58344.45
2003-04-10,2003-07-10,871.78003,1002.21002,4946.0,182455006.62,9.87446,0.00516,48839.08,4883907.92,-4930194.86
2003-07-10,2003-10-10,1002.21002,1040.83997,15931.0,183846766.28,3.41865,0.03463,54462.51,5446251.32,-5445544.77
2003-10-10,2004-02-10,1040.83997,1147.02002,7383.0,196568933.05,7.43302,0.07941,54877.99,5487798.67,-5484048.25
2004-02-10,2004-06-10,1147.02002,1136.46997,17222.0,193160747.41,3.40697,2.44509,58674.84,5867483.73,-1715224.58
2004-06-10,2004-10-12,1136.46997,1124.39001,11259.0,186558568.16,5.11983,1.07897,57644.17,5764416.6,-4607248.44
2004-10-12,2005-02-10,1124.39001,1198.75,20212.0,193127037.04,2.75489,0.10754,55681.84,5568183.67,-5406505.66
2005-02-10,2005-06-10,1198.75,1202.79004,27734.0,193612839.37,2.07853,2.02047,57645.95,5764595.1,-218669.55
2005-06-10,2005-10-11,1202.79004,1193.09998,11092.0,187051084.3,5.2085,0.72595,57772.68,5777268.2,-5029817.14
2005-10-11,2006-02-10,1193.09998,1269.89001,28321.0,193439634.0,1.97134,0.11896,55830.32,5583032.01,-5301955.72
2006-02-10,2006-06-12,1269.89001,1255.21997,29102.0,191986792.1,1.98402,2.22137,57738.95,5773895.0,632997.02
2006-06-12,2006-10-10,1255.21997,1354.22998,13265.0,200861929.93,4.31865,0.01222,57286.89,5728689.22,-5769766.28
2006-10-10,2007-02-12,1354.22998,1439.10999,70737.0,207114186.09,0.8476,0.0108,59956.68,5995668.12,-5979228.84
2007-02-12,2007-06-11,1439.10999,1515.53003,111810.0,214219015.2,0.55293,0.23563,61823.1,6182310.33,-3609554.4
2007-06-11,2007-10-10,1515.53003,1565.42004,23225.0,226870926.0,2.75284,5.23099,63934.71,6393470.9,5691568.67
2007-10-10,2008-01-10,1565.42004,1429.08997,14915.0,221730547.99,4.53795,13.90157,67683.52,6768352.42,13898155.71
2008-01-10,2008-04-10,1429.08997,1367.23999,5864.0,211299559.61,11.27502,9.68895,66116.72,6611671.73,-996188.17
2008-04-10,2008-07-10,1367.23999,1257.65002,3854.0,191098611.88,16.36053,6.71865,63053.48,6305348.26,-3779034.03
2008-07-10,2008-10-10,1257.65002,936.35998,10119.0,280256780.57,5.63616,139.19709,57032.3,5703230.3,135093272.77
2008-10-10,2008-11-10,936.35998,951.95001,3514.0,287910208.24,23.68036,37.21846,83212.79,8321278.5,4674075.55
2008-11-10,2008-12-10,951.95001,908.27002,1398.0,273900742.3,61.42808,53.59626,85876.46,8587645.58,-1180764.9
2008-12-10,2009-01-12,908.27002,890.40002,1427.0,263907901.0,57.24015,24.40928,81681.69,8168169.4,-4766646.84
2009-01-12,2009-02-10,890.40002,868.04999,2498.0,251569420.37,31.53096,8.10996,78764.34,7876433.81,-5929330.14
2009-02-10,2009-03-10,868.04999,719.59998,7179.0,233724123.86,10.45832,43.38194,75080.28,7508027.93,23560786.52
2009-03-10,2009-04-13,719.59998,864.31,4907.0,272433646.02,14.19602,1.16738,69659.87,6965987.01,-6462813.52
2009-04-13,2009-05-11,864.31,922.98999,4588.0,283202095.18,17.72293,2.2137,81312.8,8131280.28,-7196947.52
2009-05-11,2009-08-10,922.98999,1010.11999,3039.0,300683086.61,27.80901,0.24002,84511.58,8451158.14,-8462727.64
2009-08-10,2009-11-10,1010.11999,1096.42004,11912.0,316780484.05,7.53459,0.18435,89752.04,8975203.61,-8845357.93
2009-11-10,2010-02-10,1096.42004,1073.67004,14368.0,302394453.86,6.58085,1.04109,94553.65,9455365.28,-8054080.82
2010-02-10,2010-05-10,1073.67004,1163.84998,24456.0,318604325.66,3.69062,0.27463,90257.8,9025780.27,-8444402.94
2010-05-10,2010-08-10,1163.84998,1127.16003,12044.0,303494254.9,7.89583,3.46118,95097.38,9509737.65,-5436189.84
2010-08-10,2010-11-10,1127.16003,1218.75,11443.0,318258412.48,7.91573,0.00336,90579.7,9057969.84,-9144704.69
2010-11-10,2011-03-10,1218.75,1315.71997,11845.0,334739377.43,8.01969,1.24122,94993.23,9499322.8,-8124090.95
2011-03-10,2011-07-11,1315.71997,1343.31006,9029.0,336070827.73,11.06591,5.03706,99914.1,9991410.14,-5543362.76
2011-07-11,2011-11-10,1343.31006,1246.21997,6477.0,343683565.57,15.48448,63.134,100292.98,10029297.7,30762301.12
2011-11-10,2012-02-10,1246.21997,1351.20996,3796.0,360974419.37,26.98857,0.00354,102448.61,10244861.17,-10345966.0
2012-02-10,2012-06-11,1351.20996,1335.52002,11391.0,355222455.62,9.45871,7.95992,107744.17,10774416.56,-1815015.86
2012-06-11,2012-10-10,1335.52002,1442.52002,6931.0,372246488.34,15.29416,0.2514,106003.82,10600382.3,-10532140.78
2012-10-10,2013-02-11,1442.52002,1518.31006,20956.0,382514711.1,5.30228,1.17383,111114.58,11111457.97,-8762694.4
2013-02-11,2013-06-10,1518.31006,1648.68994,12343.0,404578962.89,9.25003,1.38032,114173.12,11417312.03,-9827756.17
2013-06-10,2013-10-10,1648.68994,1692.56006,8650.0,404980935.61,13.95966,2.43462,120751.06,12075105.9,-10089910.66
2013-10-10,2014-02-10,1692.56006,1799.93994,11624.0,419936365.15,10.39894,1.89083,120877.28,12087727.86,-10010704.34
2014-02-10,2014-06-10,1799.93994,1950.85999,8581.0,441490368.1,14.60643,0.04286,125337.78,12533777.58,-12622337.2
2014-06-10,2014-10-10,1950.85999,1936.97998,46259.0,450374145.6,2.84881,5.39122,131783.1,13178310.18,11629151.32
2014-10-10,2015-02-10,1936.97998,2070.86011,11088.0,473193352.45,12.11717,5.7243,134355.18,13435518.1,-7222769.44
2015-02-10,2015-05-11,2070.86011,2117.68994,16971.0,469385734.52,8.32138,0.04665,141222.14,14122214.0,-14184266.42
2015-05-11,2015-09-10,2117.68994,1965.29004,12474.0,502056921.44,11.23175,63.12302,140104.85,14010484.95,64589065.35
2015-09-10,2015-12-10,1965.29004,2067.6499,6962.0,511529625.25,21.48969,0.06197,149611.22,14961122.18,-15067589.88
2015-12-10,2016-04-11,2067.6499,2062.92993,8645.0,501784151.07,17.66109,7.72724,152680.12,15268012.31,-8740493.44
2016-04-11,2016-08-10,2062.92993,2183.40991,8309.0,518345689.53,18.02263,3.8949,149750.03,14975003.27,-11888480.89
2016-08-10,2016-12-12,2183.40991,2264.03003,7231.0,521708091.19,21.39516,0.53876,154708.4,15470840.2,-15235971.24
2016-12-12,2017-04-10,2264.03003,2366.37012,30656.0,529123625.94,5.07975,0.06856,155724.82,15572481.6,-15518028.88
2017-04-10,2017-08-10,2366.37012,2465.37988,79020.0,535944431.14,1.99874,0.15517,157940.43,15794043.48,-14725830.57
2017-08-10,2017-12-11,2465.37988,2660.33008,58600.0,560971946.92,2.72996,0.00484,159975.66,15997565.6,-16129178.86
2017-12-11,2018-02-08,2660.33008,2685.27002,148251.0,939565789.29,1.1295,26.06868,167449.5,16744950.45,369558387.92
2018-02-08,2018-05-10,2685.27002,2726.11011,25646.0,925770637.74,10.89066,1.77933,279301.87,27930186.64,-23646218.79
2018-05-10,2018-08-10,2726.11011,2842.19995,21666.0,936170160.88,12.75403,0.00047,276328.81,27632881.4,-27908191.91
2018-08-10,2018-12-10,2842.19995,2647.51001,66305.0,1278136404.78,4.21453,64.54792,279444.41,27944441.16,399761097.98
2018-12-10,2019-03-11,2647.51001,2784.0,17223.0,1299037685.87,22.07753,0.00756,380241.3,38024129.92,-38391350.63
