purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1981-01-12,1981-04-10,135.88001,136.23,165.0,669384.74,1.23079,0.285,203.08,20308.04,-15808.62
1981-04-10,1981-08-10,136.23,133.32001,211.0,645263.37,0.94528,0.47232,199.45,19945.41,-10178.91
1981-08-10,1981-09-28,133.32001,115.83,496.0,739545.83,0.3879,3.91136,192.4,19239.84,174571.22
1981-09-28,1981-12-10,115.83,126.54,322.0,779071.4,0.68167,0.01736,219.5,21949.77,-21610.28
1981-12-10,1982-04-12,126.54,117.02,256.0,746536.93,0.90638,1.85625,232.03,23203.33,24084.64
1982-04-12,1982-08-10,117.02,103.84,286.0,721671.7,0.77761,2.76316,222.4,22239.65,56564.33
1982-08-10,1982-12-10,103.84,141.14999,305.0,954896.18,0.70469,0.19166,214.93,21493.04,-15862.35
1982-12-10,1983-03-10,141.14999,154.01,85.0,1011388.63,3.35122,0.133,284.85,28485.37,-27639.72
1983-03-10,1983-06-10,154.01,162.76,168.0,1037525.41,1.78799,0.05842,300.38,30038.23,-29357.16
1983-06-10,1983-10-11,162.76,172.59,225.0,1074622.47,1.37526,0.34371,309.43,30943.35,-23519.3
1983-10-11,1984-02-10,172.59,156.52,240.0,1024738.04,1.33346,3.28695,320.03,32003.04,46563.73
1984-02-10,1984-06-11,156.52,155.17,294.0,1002410.15,1.0365,0.61474,304.73,30473.1,-12704.47
1984-06-11,1984-10-10,155.17,162.11999,429.0,1025254.11,0.69576,0.22254,298.48,29848.1,-20599.62
1984-10-10,1985-02-11,162.11999,182.19,422.0,1124752.16,0.72427,0.1756,305.64,30564.19,-23459.51
1985-02-11,1985-06-10,182.19,189.67999,184.0,1139325.53,1.8196,0.20159,334.81,33480.64,-30106.19
1985-06-10,1985-10-10,189.67999,182.78999,437.0,1129477.19,0.77699,1.46753,339.54,33954.46,29837.06
1985-10-10,1986-02-10,182.78999,216.24,307.0,1298578.13,1.09574,0.11641,336.39,33639.22,-30401.82
1986-02-10,1986-06-10,216.24,240.08,131.0,1406949.88,2.93948,0.64737,385.07,38507.19,-30411.71
1986-06-10,1986-10-10,240.08,236.27,104.0,1404331.4,4.032,5.85933,419.33,41932.8,18584.9
1986-10-10,1987-01-12,236.27,261.35998,108.0,1507531.5,3.85802,0.117,416.67,41666.62,-40819.69
1987-01-12,1987-04-10,261.35998,293.73999,142.0,1644281.81,3.16373,0.07784,449.25,44924.97,-44268.89
1987-04-10,1987-08-10,293.73999,328.0,81.0,1782019.93,6.02292,0.13615,487.86,48785.65,-48170.7
1987-08-10,1987-10-19,328.0,282.70001,224.0,2740648.08,2.37116,55.29642,531.14,53113.98,1184994.68
1987-10-19,1987-11-10,282.70001,243.17,48.0,2438832.34,16.62538,34.64684,798.02,79801.82,85704.99
1987-11-10,1987-12-10,243.17,240.05,33.0,2396787.73,21.91455,19.01776,723.18,72318.01,-10282.59
1987-12-10,1988-01-11,240.05,247.51,32.0,2408668.25,22.06696,3.4985,706.14,70614.27,-60125.21
1988-01-11,1988-04-11,247.51,270.41,63.0,2553906.3,11.26104,0.14819,709.45,70944.55,-70720.4
1988-04-11,1988-08-10,270.41,266.48999,142.0,2497599.38,5.34305,3.93446,758.71,75871.31,-20760.69
1988-08-10,1988-12-12,266.48999,278.82001,167.0,2552560.28,4.43738,1.07161,741.04,74104.25,-56949.4
1988-12-12,1989-04-10,278.82001,297.94,251.0,2660943.36,3.02787,0.61611,760.0,75999.54,-61295.18
1989-04-10,1989-08-10,297.94,349.78,291.0,3033525.6,2.72035,0.12562,791.62,79162.18,-76298.26
1989-08-10,1989-12-11,349.78,348.73999,241.0,3014370.9,3.74871,3.32485,903.44,90343.91,-11118.47
1989-12-11,1990-04-10,348.73999,342.41,196.0,2924744.48,4.56687,2.74063,895.11,89510.65,-36689.41
1990-04-10,1990-08-10,342.41,339.89999,302.0,2961077.18,2.88967,4.77229,872.68,87268.03,55982.44
1990-08-10,1990-12-10,339.89999,328.97,148.0,2895283.85,5.95441,7.81603,881.25,88125.27,26670.73
1990-12-10,1991-03-11,328.97,375.10001,197.0,3203315.61,4.38474,0.13273,863.79,86379.38,-84628.39
1991-03-11,1991-06-10,375.10001,379.75,181.0,3162756.45,5.26539,0.94257,953.04,95303.56,-79196.08
1991-06-10,1991-10-10,379.75,380.54999,171.0,3143763.65,5.50079,4.0337,940.64,94063.51,-26027.88
1991-10-10,1992-02-10,380.54999,413.76999,156.0,3334763.12,5.99858,1.25542,935.78,93577.85,-74929.08
1992-02-10,1992-06-10,413.76999,410.10001,140.0,3253679.34,7.06056,3.3617,988.48,98847.84,-52772.52
1992-06-10,1992-10-13,410.10001,410.64002,217.0,3237735.88,4.47398,3.56774,970.85,97085.37,-20636.26
1992-10-13,1993-02-10,410.64002,446.37,168.0,3416874.75,5.72419,0.20436,961.66,96166.39,-93694.8
1993-02-10,1993-06-10,446.37,446.22,324.0,3405967.26,3.1437,2.84356,1018.56,101855.88,-10743.1
1993-06-10,1993-10-12,446.22,462.47,222.0,3435097.06,4.56258,0.51873,1012.89,101289.28,-90786.36
1993-10-12,1994-02-10,462.47,473.13,393.0,3475601.45,2.60273,1.68849,1022.87,102287.29,-36952.5
1994-02-10,1994-06-10,473.13,459.48001,238.0,3366263.6,4.34156,3.85086,1033.29,103329.13,-12711.95
1994-06-10,1994-10-11,459.48001,466.34,283.0,3378740.99,3.54028,2.28784,1001.9,100189.92,-36445.95
1994-10-11,1995-02-10,466.34,481.95999,220.0,3391721.88,4.56455,0.22346,1004.2,100420.1,-96508.18
1995-02-10,1995-06-12,481.95999,532.53998,926.0,3658587.82,1.0922,0.25399,1011.38,101137.72,-78629.63
1995-06-12,1995-10-10,532.53998,578.37,266.0,3854990.23,4.10442,0.05101,1091.78,109177.57,-108912.49
1995-10-10,1996-02-12,578.37,662.95001,718.0,4322803.62,1.60175,0.51134,1150.06,115005.65,-79441.5
1996-02-12,1996-06-10,662.95001,673.60998,132.0,4296372.26,9.74418,2.70579,1286.23,128623.18,-94192.98
1996-06-10,1996-10-10,673.60998,696.82001,229.0,4348327.23,5.58017,1.61989,1277.86,127785.89,-91968.27
1996-10-10,1997-02-10,696.82001,793.46002,250.0,4828013.91,5.17598,1.0103,1294.0,129399.5,-105436.0
1997-02-10,1997-06-10,793.46002,870.04999,112.0,5180972.72,12.75806,3.98619,1428.9,142890.27,-99673.84
1997-06-10,1997-10-10,870.04999,970.61999,83.0,5652518.19,18.49536,5.44437,1535.11,153511.49,-109858.33
1997-10-10,1998-01-12,970.61999,939.25,113.0,5451379.21,14.83571,12.72565,1676.44,167643.52,-25520.12
1998-01-12,1998-04-13,939.25,1110.75,107.0,6252530.74,15.11814,0.00084,1617.64,161764.1,-163372.75
1998-04-13,1998-08-10,1110.75,1092.81995,153.0,6399840.36,12.18325,28.012,1864.04,186403.72,240315.84
1998-08-10,1998-11-10,1092.81995,1135.37,101.0,6562111.4,18.82594,11.42811,1901.42,190141.99,-76619.5
1998-11-10,1999-02-10,1135.37,1226.78003,56.0,6899629.25,34.53546,3.6687,1933.99,193398.58,-174787.85
1999-02-10,1999-05-10,1226.78003,1352.01001,76.0,7393816.14,26.9677,2.2869,2049.55,204954.52,-189623.63
1999-05-10,1999-08-10,1352.01001,1298.62,81.0,7018838.15,26.91901,15.63169,2180.44,218043.98,-93607.73
1999-08-10,1999-12-10,1298.62,1421.57996,73.0,7534617.27,28.46216,11.04593,2077.74,207773.77,-129216.22
1999-12-10,2000-03-10,1421.57996,1413.45996,97.0,7459048.37,23.03652,19.5736,2234.54,223454.24,-35824.86
2000-03-10,2000-06-12,1413.45996,1462.93005,66.0,7631194.72,33.4396,21.41029,2207.01,220701.36,-81600.46
2000-06-12,2000-09-11,1462.93005,1506.76001,41.0,7632890.07,55.04278,2.0069,2256.75,225675.4,-219703.86
2000-09-11,2001-01-10,1506.76001,1313.76001,98.0,7826358.38,23.04281,138.33169,2258.2,225819.54,1127572.82
2001-01-10,2001-04-10,1313.76001,1173.92004,46.0,7140555.52,49.76809,78.84322,2289.33,228933.21,131456.27
2001-04-10,2001-07-10,1173.92004,1203.43005,43.0,7122780.47,49.1995,5.69091,2115.58,211557.85,-189202.52
2001-07-10,2001-10-10,1203.43005,1081.62,110.0,6911551.37,19.31575,63.1918,2124.73,212473.25,480511.82
2001-10-10,2002-01-10,1081.62,1159.93005,53.0,7189385.33,38.50199,1.10022,2040.61,204060.55,-200269.99
2002-01-10,2002-05-10,1159.93005,1075.43005,71.0,6863355.15,30.05225,55.34116,2133.71,213370.98,177417.55
2002-05-10,2002-08-12,1075.43005,908.64002,94.0,6668673.53,21.69063,110.20429,2038.92,203891.92,829989.48
2002-08-12,2002-09-10,908.64002,909.89002,56.0,6616324.75,35.12849,26.28836,1967.2,196719.54,-51471.93
2002-09-10,2002-10-10,909.89002,806.51001,51.0,5976555.16,38.15455,55.62613,1945.88,194588.2,87159.18
2002-10-10,2003-01-10,806.51001,932.89002,44.0,6708286.14,40.37086,1.22497,1776.32,177631.78,-174018.24
2003-01-10,2003-04-10,932.89002,871.78003,71.0,6328923.55,27.85968,34.3356,1978.04,197803.73,44000.99
2003-04-10,2003-07-10,871.78003,1002.21002,62.0,7058667.93,30.13566,0.29913,1868.41,186841.09,-186854.9
2003-07-10,2003-10-10,1002.21002,1040.83997,114.0,7133409.78,18.3836,1.90455,2095.73,209573.04,-189956.9
2003-10-10,2004-02-10,1040.83997,1147.02002,78.0,7639640.98,27.08079,1.6793,2112.3,211230.16,-200243.92
2004-02-10,2004-06-10,1147.02002,1136.46997,122.0,7544242.36,18.63259,16.37114,2273.18,227317.6,-29862.87
2004-06-10,2004-10-12,1136.46997,1124.39001,101.0,7355554.23,22.1563,11.37377,2237.79,223778.63,-111141.34
2004-10-12,2005-02-10,1124.39001,1198.75,136.0,7638600.77,16.05289,2.3343,2183.19,218319.3,-188756.01
2005-02-10,2005-06-10,1198.75,1202.79004,163.0,7666568.39,13.91113,14.06443,2267.51,226751.42,231.28
2005-06-10,2005-10-11,1202.79004,1193.09998,102.0,7468910.89,22.28461,9.02582,2273.03,227303.02,-137512.69
2005-10-11,2006-02-10,1193.09998,1269.89001,172.0,7751771.05,12.94421,2.39742,2226.4,222640.41,-183631.19
2006-02-10,2006-06-12,1269.89001,1255.21997,176.0,7707796.02,13.13041,15.51766,2310.95,231095.22,39704.65
2006-06-12,2006-10-10,1255.21997,1354.22998,117.0,8071767.37,19.64015,0.70301,2297.9,229789.75,-223862.44
2006-10-10,2007-02-12,1354.22998,1439.10999,276.0,8341724.84,8.7214,0.77847,2407.11,240710.64,-221631.98
2007-02-12,2007-06-11,1439.10999,1515.53003,341.0,8656504.47,7.28134,3.92619,2482.94,248293.69,-116893.56
2007-06-11,2007-10-10,1515.53003,1565.42004,154.0,9035768.65,16.69863,23.33068,2571.59,257158.9,99561.98
2007-10-10,2008-01-10,1565.42004,1429.08997,108.0,8678299.09,24.92095,62.3067,2691.46,269146.26,401074.64
2008-01-10,2008-04-10,1429.08997,1367.23999,65.0,8330624.36,39.70973,43.1125,2581.13,258113.24,19536.87
2008-04-10,2008-07-10,1367.23999,1257.65002,51.0,7648372.65,48.63201,42.16948,2480.23,248023.25,-35439.13
2008-07-10,2008-10-10,1257.65002,936.35998,88.0,7574589.93,25.9201,230.86857,2280.97,228096.88,1801265.57
2008-10-10,2008-11-10,936.35998,951.95001,42.0,7747692.24,52.95861,70.45527,2224.26,222426.16,71261.71
2008-11-10,2008-12-10,951.95001,908.27002,22.0,7386359.09,101.50725,95.06669,2233.16,223315.95,-16402.39
2008-12-10,2009-01-12,908.27002,890.40002,23.0,7150804.65,95.30123,55.00831,2191.93,219192.83,-94865.65
2009-01-12,2009-02-10,890.40002,868.04999,33.0,6865970.89,62.79915,29.73933,2072.37,207237.19,-111169.78
2009-02-10,2009-03-10,868.04999,719.59998,64.0,6132865.41,31.64495,94.45944,2025.28,202527.68,399987.46
2009-03-10,2009-04-13,719.59998,864.31,52.0,7165536.33,34.98618,5.30518,1819.28,181928.14,-156160.48
2009-04-13,2009-05-11,864.31,922.98999,49.0,7480726.71,43.07178,11.32705,2110.52,211051.72,-157659.7
2009-05-11,2009-08-10,922.98999,1010.11999,38.0,7954612.84,58.21709,3.16156,2212.25,221224.94,-211423.26
2009-08-10,2009-11-10,1010.11999,1096.42004,85.0,8401636.24,27.8142,3.03386,2364.21,236420.7,-212997.1
2009-11-10,2010-02-10,1096.42004,1073.67004,92.0,8102463.19,27.06922,13.0104,2490.37,249036.82,-131831.51
2010-02-10,2010-05-10,1073.67004,1163.84998,121.0,8565543.32,19.94453,3.85519,2413.29,241328.81,-197094.3
2010-05-10,2010-08-10,1163.84998,1127.16003,83.0,8244825.01,30.64049,23.57173,2543.16,254316.07,-61213.87
2010-08-10,2010-11-10,1127.16003,1218.75,80.0,8652132.78,30.40202,0.50316,2432.16,243216.16,-241623.04
2010-11-10,2011-03-10,1218.75,1315.71997,82.0,9134677.81,31.47995,9.03145,2581.36,258135.59,-186659.06
2011-03-10,2011-07-11,1315.71997,1343.31006,70.0,9219489.64,38.55893,24.23555,2699.13,269912.51,-102962.79
2011-07-11,2011-11-10,1343.31006,1246.21997,58.0,9008620.97,47.29768,121.68481,2743.27,274326.54,428702.08
2011-11-10,2012-02-10,1246.21997,1351.20996,41.0,9474510.22,64.16368,0.53162,2630.71,263071.09,-263522.16
2012-02-10,2012-06-11,1351.20996,1335.52002,77.0,9354688.51,36.26915,34.4663,2792.72,279272.46,-16674.67
2012-06-11,2012-10-10,1335.52002,1442.52002,59.0,9824870.19,46.96718,4.13203,2771.06,277106.36,-255498.44
2012-10-10,2013-02-11,1442.52002,1518.31006,105.0,10144838.28,27.81152,10.69396,2920.21,292020.96,-182654.59
2013-02-11,2013-06-10,1518.31006,1648.68994,79.0,10771107.27,37.86518,10.4407,2991.35,299134.92,-219644.74
2013-06-10,2013-10-10,1648.68994,1692.56006,65.0,10848620.34,48.95365,18.34504,3181.99,318198.73,-202137.96
2013-10-10,2014-02-10,1692.56006,1799.93994,76.0,11300127.72,42.28867,14.11934,3213.94,321393.89,-217300.85
2014-02-10,2014-06-10,1799.93994,1950.85999,64.0,11894436.08,52.22272,1.95011,3342.25,334225.41,-325086.95
2014-06-10,2014-10-10,1950.85999,1936.97998,147.0,11957254.77,24.04141,33.71462,3534.09,353408.73,138662.1
2014-10-10,2015-02-10,1936.97998,2070.86011,73.0,12593938.67,48.69757,26.82714,3554.92,355492.26,-163209.06
2015-02-10,2015-05-11,2070.86011,2117.68994,89.0,12530260.54,41.77613,3.9937,3718.08,371807.56,-339981.71
2015-05-11,2015-09-10,2117.68994,1965.29004,77.0,12409351.44,48.52944,145.27391,3736.77,373676.69,741195.65
2015-09-10,2015-12-10,1965.29004,2067.6499,54.0,12676228.78,67.31965,3.23993,3635.26,363526.11,-349665.75
2015-12-10,2016-04-11,2067.6499,2062.92993,62.0,12522285.88,60.5981,40.28416,3757.08,375708.22,-129703.51
2016-04-11,2016-08-10,2062.92993,2183.40991,60.0,12996261.7,61.63856,22.94342,3698.31,369831.36,-235869.15
2016-08-10,2016-12-12,2183.40991,2264.03003,55.0,13128413.67,69.57202,9.51383,3826.46,382646.11,-334146.5
2016-12-12,2017-04-10,2264.03003,2366.37012,118.0,13354564.33,32.98196,3.57187,3891.87,389187.13,-350930.93
2017-04-10,2017-08-10,2366.37012,2465.37988,184.0,13595742.87,21.63662,5.38843,3981.14,398113.81,-302947.84
2017-08-10,2017-12-11,2465.37988,2660.33008,159.0,14242827.5,25.4615,0.78519,4048.38,404837.85,-396401.71
2017-12-11,2018-04-10,2660.33008,2665.44995,246.0,15928007.67,17.28005,83.96765,4250.89,425089.23,1636264.07
2018-04-10,2018-07-10,2665.44995,2795.58008,72.0,16193638.3,65.16103,0.78422,4691.59,469159.42,-468204.62
2018-07-10,2018-11-13,2795.58008,2754.6001,130.0,16658979.05,37.07422,89.89784,4819.65,481964.86,681887.41
2018-11-13,2019-02-11,2754.6001,2718.05005,83.0,16358160.53,59.35844,50.19501,4926.75,492675.05,-80983.22
2019-02-11,2019-05-10,2718.05005,2891.31006,59.0,16881323.32,82.09374,0.51045,4843.53,484353.07,-486184.94
