Date,Equity
1959-07-15,93892.32
1959-07-16,93610.05
1959-07-17,93265.86
1959-07-20,92827.55
1959-07-21,93612.23
1959-07-22,93925.83
1959-07-23,94020.3
1959-07-24,93988.69
1959-07-27,94568.48
1959-07-28,95038.92
1959-07-29,95508.21
1959-07-30,95320.17
1959-07-31,95332.81
1959-08-03,95646.15
1959-08-04,95485.05
1959-08-05,94997.91
1959-08-06,94899.9
1959-08-07,94320.5
1959-08-10,92373.47
1959-08-11,93581.81
1959-08-12,93360.95
1959-08-13,93202.69
1959-08-14,93421.85
1959-08-17,93233.5
1959-08-18,92374.36
1959-08-19,91827.78
1959-08-20,93193.7
1959-08-21,93098.52
1959-08-24,92769.23
1959-08-25,92956.24
1959-08-26,93081.57
1959-08-27,93880.16
1959-08-28,93910.61
1959-08-31,93908.83
1959-09-01,92767.65
1959-09-02,92845.63
1959-09-03,91815.44
1959-09-04,92254.26
1959-09-08,90943.01
1959-09-09,90303.04
1959-09-10,89834.54
1959-09-11,90491.34
1959-09-14,89834.96
1959-09-15,89350.44
1959-09-16,89410.97
1959-09-17,88926.95
1959-09-18,88584.18
1959-09-21,87156.12
1959-09-22,86951.66
1959-09-23,88014.54
1959-09-24,89519.0
1959-09-25,89440.76
1959-09-28,90096.08
1959-09-29,90658.93
1959-09-30,89677.44
1959-10-01,89770.64
1959-10-02,90177.55
1959-10-05,90083.15
1959-10-06,89996.72
1959-10-07,89758.77
1959-10-08,89555.9
1959-10-09,89852.05
1959-10-12,90351.83
1959-10-13,90101.53
1959-10-14,89397.79
1959-10-15,89647.02
1959-10-16,90361.48
1959-10-19,89862.1
1959-10-20,89316.4
1959-10-21,89144.82
1959-10-22,88288.57
1959-10-23,89162.83
1959-10-26,89756.47
1959-10-27,90507.63
1959-10-28,90567.38
1959-10-29,90489.23
1959-10-30,90658.27
1959-11-02,90485.62
1959-11-04,90246.87
1959-11-05,90339.53
1959-11-06,90776.93
1959-11-09,90618.65
1959-11-10,90585.98
1959-11-10,92131.16
1959-11-11,92146.5
1959-11-12,91636.46
1959-11-13,91125.76
1959-11-16,90121.5
1959-11-17,90372.22
1959-11-18,91347.07
1959-11-19,91265.03
1959-11-20,91307.82
1959-11-23,91483.24
1959-11-24,91913.49
1959-11-25,92056.41
1959-11-27,92469.89
1959-11-30,93397.75
1959-12-01,94069.25
1959-12-02,93909.35
1959-12-03,94117.11
1959-12-04,94308.76
1959-12-07,94484.43
1959-12-08,95092.41
1959-12-09,94501.08
1959-12-10,94580.81
1959-12-11,94356.07
1959-12-14,94611.8
1959-12-15,94387.41
1959-12-16,94498.83
1959-12-17,94322.31
1959-12-18,94770.17
1959-12-21,94880.68
1959-12-22,94767.93
1959-12-23,94479.73
1959-12-24,94543.12
1959-12-28,94510.98
1959-12-29,95023.2
1959-12-30,95775.76
1959-12-31,95967.74
1960-01-04,95999.45
1960-01-05,96768.08
1960-01-06,96351.97
1960-01-07,95648.3
1960-01-08,95344.44
1960-01-11,94178.4
1960-01-12,93602.82
1960-01-13,93075.16
1960-01-14,93585.35
1960-01-15,93553.2
1960-01-18,92769.31
1960-01-19,91780.0
1960-01-20,91460.63
1960-01-21,91684.23
1960-01-22,91955.65
1960-01-25,90998.48
1960-01-26,91126.02
1960-01-27,90900.94
1960-01-28,89959.26
1960-01-29,89130.16
1960-02-01,89689.54
1960-02-02,91066.68
1960-02-03,90269.18
1960-02-04,90188.5
1960-02-05,89725.66
1960-02-08,88675.2
1960-02-09,89505.88
1960-02-10,88947.68
1960-02-11,88453.57
1960-02-12,88900.38
1960-02-15,88437.95
1960-02-16,87737.08
1960-02-17,88215.94
1960-02-18,89446.84
1960-02-19,90149.25
1960-02-23,89670.7
1960-02-24,89351.96
1960-02-25,89654.31
1960-02-26,90019.97
1960-02-29,89955.67
1960-03-01,89780.23
1960-03-02,89157.46
1960-03-03,87821.97
1960-03-04,87487.19
1960-03-07,86613.2
1960-03-08,85737.77
1960-03-09,86646.85
1960-03-10,86312.48
1960-03-10,89132.48
1960-03-11,89809.63
1960-03-14,89942.0
1960-03-15,90635.6
1960-03-16,91130.46
1960-03-17,90998.22
1960-03-18,91080.81
1960-03-21,91179.82
1960-03-22,91542.31
1960-03-23,92286.0
1960-03-24,92682.3
1960-03-25,92681.31
1960-03-28,92482.07
1960-03-29,92349.51
1960-03-30,92148.98
1960-03-31,91619.76
1960-04-01,91769.04
1960-04-04,91950.54
1960-04-05,91668.3
1960-04-06,93553.99
1960-04-07,93569.85
1960-04-08,93354.37
1960-04-11,92990.35
1960-04-12,93204.66
1960-04-13,93204.14
1960-04-14,93418.84
1960-04-18,93681.35
1960-04-19,92921.06
1960-04-20,91782.04
1960-04-21,92029.79
1960-04-22,91748.8
1960-04-25,90824.47
1960-04-26,91121.87
1960-04-27,91121.79
1960-04-28,90329.35
1960-04-29,90013.51
1960-05-02,89617.08
1960-05-03,90773.54
1960-05-04,91119.54
1960-05-05,90821.44
1960-05-06,90639.65
1960-05-09,90721.53
1960-05-10,90094.21
1960-05-11,90341.39
1960-05-12,90803.68
1960-05-13,91547.58
1960-05-16,91464.8
1960-05-17,91812.0
1960-05-18,91778.79
1960-05-19,92175.05
1960-05-20,92257.44
1960-05-23,92306.89
1960-05-24,92207.73
1960-05-25,92158.17
1960-05-26,92224.23
1960-05-27,92273.72
1960-05-31,92422.32
1960-06-01,92521.52
1960-06-02,92918.3
1960-06-03,93081.01
1960-06-06,94173.13
1960-06-07,95066.52
1960-06-08,95827.46
1960-06-09,96009.42
1960-06-10,95959.89
1960-06-13,95992.92
1960-06-14,95860.59
1960-06-15,95298.09
1960-06-16,95181.51
1960-06-17,95082.19
1960-06-20,94619.01
1960-06-21,94535.85
1960-06-22,94817.03
1960-06-23,95329.85
1960-06-24,95478.38
1960-06-27,94899.43
1960-06-28,94254.43
1960-06-29,94253.88
1960-06-30,94220.72
1960-07-01,94452.26
1960-07-05,94386.01
1960-07-06,94253.65
1960-07-07,94749.8
1960-07-08,94981.4
1960-07-11,94137.84
1960-07-11,91401.33
1960-07-12,90413.87
1960-07-13,90174.58
1960-07-14,90206.01
1960-07-15,90093.45
1960-07-18,89535.33
1960-07-19,89535.09
1960-07-20,89391.25
1960-07-21,88581.15
1960-07-22,87977.36
1960-07-25,87121.54
1960-07-26,87650.14
1960-07-27,87111.14
1960-07-28,87750.13
1960-07-29,89258.91
1960-08-01,89290.19
1960-08-02,88506.27
1960-08-03,87992.91
1960-08-04,88260.8
1960-08-05,89141.22
1960-08-08,89268.41
1960-08-09,89779.91
1960-08-10,90147.27
1960-08-11,90481.27
1960-08-12,91089.75
1960-08-15,91009.18
1960-08-16,91183.87
1960-08-17,91375.11
1960-08-18,91326.6
1960-08-19,91645.12
1960-08-22,91932.7
1960-08-23,92829.26
1960-08-24,93339.8
1960-08-25,92892.51
1960-08-26,92589.15
1960-08-29,92333.04
1960-08-30,91377.77
1960-08-31,91569.0
1960-09-01,91775.69
1960-09-02,91632.23
1960-09-06,90817.22
1960-09-07,89702.06
1960-09-08,89621.91
1960-09-09,90212.74
1960-09-12,89591.88
1960-09-13,89765.88
1960-09-14,89145.82
1960-09-15,88796.08
1960-09-16,88618.22
1960-09-19,86647.51
1960-09-20,86882.49
1960-09-21,87773.61
1960-09-22,87438.74
1960-09-23,86708.96
1960-09-26,85372.9
1960-09-27,85182.06
1960-09-28,84452.92
1960-09-29,84673.89
1960-09-30,86109.92
1960-10-03,85851.38
1960-10-04,85265.82
1960-10-05,85900.46
1960-10-06,86424.38
1960-10-07,86916.03
1960-10-10,87087.53
1960-10-11,87215.4
1960-10-12,87103.67
1960-10-13,87772.65
1960-10-14,88234.49
1960-10-17,87866.53
1960-10-18,87421.4
1960-10-19,87259.17
1960-10-20,86639.49
1960-10-21,86416.99
1960-10-24,84809.34
1960-10-25,84019.8
1960-10-26,85372.13
1960-10-27,86279.67
1960-10-28,85946.91
1960-10-31,85914.03
1960-11-01,86786.77
1960-11-02,87228.49
1960-11-03,87562.0
1960-11-04,88308.89
1960-11-07,88640.81
1960-11-09,89022.12
1960-11-10,90748.04
1960-11-10,95766.93
1960-11-11,94820.26
1960-11-14,94346.47
1960-11-15,94714.41
1960-11-16,94528.31
1960-11-17,94273.91
1960-11-18,94730.53
1960-11-21,94915.84
1960-11-22,94558.4
1960-11-23,94693.59
1960-11-25,95251.11
1960-11-28,95081.81
1960-11-29,94741.42
1960-11-30,94250.96
1960-12-01,93844.63
1960-12-02,93996.53
1960-12-05,93860.85
1960-12-06,94131.28
1960-12-07,95062.51
1960-12-08,95282.55
1960-12-09,96129.14
1960-12-12,96467.16
1960-12-13,96517.86
1960-12-14,96450.03
1960-12-15,96179.0
1960-12-16,97059.52
1960-12-19,96940.41
1960-12-20,96872.44
1960-12-21,97648.34
1960-12-22,97376.54
