purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1999-06-10,1999-09-10,1318.64001,1357.62,29.0,532801.48,5.39037,0.42049,156.32,15632.07,-14568.97
1999-09-10,1999-12-10,1357.62,1421.57996,34.0,542303.29,4.57751,0.25471,155.64,15563.53,-14853.16
1999-12-10,2000-03-10,1421.57996,1413.45996,35.0,533102.47,4.55749,2.79061,159.51,15951.21,-6343.59
2000-03-10,2000-06-12,1413.45996,1462.93005,17.0,542837.16,9.22899,4.40013,156.89,15689.28,-8365.95
2000-06-12,2000-09-11,1462.93005,1506.76001,7.0,543836.74,20.90126,0.02532,146.31,14630.88,-14759.47
2000-09-11,2000-12-01,1506.76001,1334.67004,30.0,629620.17,5.33199,53.50252,159.96,15995.97,144351.63
2000-12-01,2001-03-12,1334.67004,1233.42004,20.0,569514.4,9.18079,3.13717,183.62,18361.58,-12270.86
2001-03-12,2001-06-11,1233.42004,1264.95996,30.0,569227.77,5.53977,0.78117,166.19,16619.31,-14441.99
2001-06-11,2001-09-10,1264.95996,1096.93994,27.0,513808.65,6.1563,12.68516,166.22,16622.01,17461.7
2001-09-10,2001-12-10,1096.93994,1158.31006,55.0,526944.47,2.77294,0.1765,152.51,15251.17,-14432.93
2001-12-10,2002-03-11,1158.31006,1173.03003,32.0,521139.38,4.84224,1.02516,154.95,15495.17,-12369.61
2002-03-11,2002-06-10,1173.03003,1038.18005,25.0,483208.95,5.98683,13.97543,149.67,14967.08,19821.83
2002-06-10,2002-09-10,1038.18005,909.89002,21.0,500922.59,6.61331,42.39614,138.88,13887.95,75005.06
2002-09-10,2002-10-10,909.89002,806.51001,10.0,448082.26,14.16146,17.37822,141.61,14161.46,3075.15
2002-10-10,2003-01-10,806.51001,932.89002,7.0,504190.44,17.05448,0.07932,119.38,11938.14,-12001.99
2003-01-10,2003-04-10,932.89002,871.78003,18.0,472190.31,8.18307,8.17338,147.3,14729.53,-164.74
2003-04-10,2003-07-10,871.78003,1002.21002,14.0,526629.17,9.87446,0.00516,138.24,13824.24,-13955.26
2003-07-10,2003-10-10,1002.21002,1040.83997,45.0,530954.18,3.41865,0.03463,153.84,15383.92,-15381.93
2003-10-10,2004-02-10,1040.83997,1147.02002,21.0,567855.03,7.43302,0.07941,156.09,15609.34,-15598.67
2004-02-10,2004-06-10,1147.02002,1136.46997,49.0,558082.78,3.40697,2.44509,166.94,16694.15,-4880.15
2004-06-10,2004-10-12,1136.46997,1124.39001,32.0,539224.97,5.11983,1.07897,163.83,16383.46,-13094.58
2004-10-12,2005-02-10,1124.39001,1198.75,58.0,558316.58,2.75489,0.10754,159.78,15978.36,-15514.41
2005-02-10,2005-06-10,1198.75,1202.79004,80.0,559717.82,2.07853,2.02047,166.28,16628.24,-630.76
2005-06-10,2005-10-11,1202.79004,1193.09998,32.0,540781.09,5.2085,0.72595,166.67,16667.2,-14510.83
2005-10-11,2006-02-10,1193.09998,1269.89001,81.0,559368.94,1.97134,0.11896,159.68,15967.85,-15163.96
2006-02-10,2006-06-12,1269.89001,1255.21997,84.0,555167.68,1.98402,2.22137,166.66,16665.77,1827.08
2006-06-12,2006-10-10,1255.21997,1354.22998,38.0,580908.17,4.31865,0.01222,164.11,16410.87,-16528.54
2006-10-10,2007-02-12,1354.22998,1439.10999,204.0,599038.22,0.8476,0.0108,172.91,17291.04,-17243.63
2007-02-12,2007-03-05,1439.10999,1391.85999,323.0,771094.06,0.55293,6.40883,178.6,17859.64,188966.97
2007-03-05,2007-07-10,1391.85999,1531.84998,59.0,821449.22,3.85478,0.1096,227.43,22743.2,-22323.99
2007-07-10,2007-11-13,1531.84998,1481.37,51.0,840850.96,4.75992,13.60641,242.76,24275.59,44874.34
2007-11-13,2008-02-11,1481.37,1341.40002,50.0,808215.17,4.94837,13.85534,247.42,24741.85,44287.43
2008-02-11,2008-05-12,1341.40002,1404.06006,23.0,822759.56,10.15084,0.93834,233.47,23346.93,-21422.22
2008-05-12,2008-08-11,1404.06006,1313.15002,21.0,768339.14,11.26643,9.92597,236.6,23659.5,-3051.57
2008-08-11,2008-10-08,1313.15002,1021.06,19.0,834273.2,11.60615,132.32228,220.52,22051.68,229140.13
2008-10-08,2008-11-10,1021.06,951.95001,11.0,818701.15,22.40076,60.01751,246.41,24640.84,41132.02
2008-11-10,2008-12-10,951.95001,908.27002,3.0,778981.99,61.42808,53.59626,184.28,18428.42,-2533.83
2008-12-10,2009-01-12,908.27002,890.40002,4.0,750787.82,57.24015,24.40928,228.96,22896.06,-13361.31
2009-01-12,2009-02-10,890.40002,868.04999,7.0,715929.32,31.53096,8.10996,220.72,22071.67,-16615.42
2009-02-10,2009-03-10,868.04999,719.59998,20.0,663684.04,10.45832,43.38194,209.17,20916.64,65638.07
2009-03-10,2009-04-13,719.59998,864.31,13.0,774977.68,14.19602,1.16738,184.55,18454.83,-17121.78
2009-04-13,2009-05-11,864.31,922.98999,13.0,805655.93,17.72293,2.2137,230.4,23039.81,-20392.4
2009-05-11,2009-08-10,922.98999,1010.11999,8.0,857297.26,27.80901,0.24002,222.47,22247.21,-22277.66
2009-08-10,2009-11-10,1010.11999,1096.42004,33.0,903891.98,7.53459,0.18435,248.64,24864.15,-24504.43
2009-11-10,2010-02-10,1096.42004,1073.67004,40.0,863386.92,6.58085,1.04109,263.23,26323.4,-22422.27
2010-02-10,2010-05-10,1073.67004,1163.84998,69.0,909964.76,3.69062,0.27463,254.65,25465.28,-23824.98
2010-05-10,2010-08-10,1163.84998,1127.16003,34.0,866994.19,7.89583,3.46118,268.46,26845.82,-15346.27
2010-08-10,2010-11-10,1127.16003,1218.75,32.0,909729.11,7.91573,0.00336,253.3,25330.34,-25572.88
2010-11-10,2011-03-10,1218.75,1315.71997,33.0,957426.83,8.01969,1.24122,264.65,26464.98,-22633.6
2011-03-10,2011-07-11,1315.71997,1343.31006,25.0,961738.67,11.06591,5.03706,276.65,27664.78,-15348.78
2011-07-11,2011-11-10,1343.31006,1246.21997,18.0,980969.52,15.48448,63.134,278.72,27872.06,85490.42
2011-11-10,2012-02-10,1246.21997,1351.20996,10.0,1032773.49,26.98857,0.00354,269.89,26988.57,-27254.92
2012-02-10,2012-06-11,1351.20996,1335.52002,32.0,1016404.88,9.45871,7.95992,302.68,30267.87,-5098.81
2012-06-11,2012-10-10,1335.52002,1442.52002,19.0,1066381.28,15.29416,0.2514,290.59,29058.9,-28871.83
2012-10-10,2013-02-11,1442.52002,1518.31006,60.0,1095737.89,5.30228,1.17383,318.14,31813.68,-25088.84
2013-02-11,2013-06-10,1518.31006,1648.68994,35.0,1159241.34,9.25003,1.38032,323.75,32375.11,-27867.74
2013-06-10,2013-10-10,1648.68994,1692.56006,24.0,1161300.89,13.95966,2.43462,335.03,33503.18,-27995.13
2013-10-10,2014-02-10,1692.56006,1799.93994,33.0,1204427.53,10.39894,1.89083,343.17,34316.5,-28419.93
2014-02-10,2014-06-10,1799.93994,1950.85999,24.0,1267148.04,14.60643,0.04286,350.55,35055.43,-35303.12
2014-06-10,2014-10-10,1950.85999,1936.97998,132.0,1292446.02,2.84881,5.39122,376.04,37604.29,33183.77
2014-10-10,2015-02-10,1936.97998,2070.86011,31.0,1358486.64,12.11717,5.7243,375.63,37563.23,-20193.53
2015-02-10,2015-05-11,2070.86011,2117.68994,48.0,1348150.77,8.32138,0.04665,399.43,39942.62,-40118.13
2015-05-11,2015-09-10,2117.68994,1965.29004,35.0,1437706.32,11.23175,63.12302,393.11,39311.12,181226.34
2015-09-10,2015-12-10,1965.29004,2067.6499,19.0,1466959.34,21.48969,0.06197,408.3,40830.41,-41120.97
2015-12-10,2016-04-11,2067.6499,2062.92993,24.0,1439792.99,17.66109,7.72724,423.87,42386.62,-24265.11
2016-04-11,2016-08-10,2062.92993,2183.40991,23.0,1488530.33,18.02263,3.8949,414.52,41452.05,-32908.3
2016-08-10,2016-12-12,2183.40991,2264.03003,20.0,1499773.34,21.39516,0.53876,427.9,42790.32,-42140.7
2016-12-12,2017-04-10,2264.03003,2366.37012,88.0,1521109.52,5.07975,0.06856,447.02,44701.8,-44545.49
2017-04-10,2017-08-10,2366.37012,2465.37988,227.0,1540706.57,1.99874,0.15517,453.71,45371.4,-42302.75
2017-08-10,2017-12-11,2465.37988,2660.33008,168.0,1612764.84,2.72996,0.00484,458.63,45863.33,-46240.65
2017-12-11,2018-02-06,2660.33008,2701.04004,426.0,2234622.83,1.1295,15.02251,481.17,48116.7,591361.06
2018-02-06,2018-06-11,2701.04004,2790.20996,27.0,2236152.79,24.57511,1.3912,663.53,66352.8,-63260.09
2018-06-11,2018-10-10,2790.20996,2874.02002,74.0,2246157.96,8.90481,1.49817,658.96,65895.59,-55468.1
2018-10-10,2018-12-06,2874.02002,2696.1499,80.0,2761353.78,8.33142,88.75724,666.51,66651.36,642740.05
2018-12-06,2019-03-11,2696.1499,2784.0,30.0,2758213.26,27.39819,0.01985,821.95,82194.57,-82956.97
