purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1999-12-10,2000-03-10,1421.57996,1413.45996,46.0,517932.83,4.55749,2.79061,209.64,20964.45,-8337.29
2000-03-10,2000-06-12,1413.45996,1462.93005,22.0,524526.22,9.22899,4.40013,203.04,20303.78,-10826.53
2000-06-12,2000-09-11,1462.93005,1506.76001,9.0,520645.75,20.90126,0.02532,188.11,18811.13,-18976.46
2000-09-11,2000-12-01,1506.76001,1334.67004,38.0,648632.74,5.33199,53.50252,202.62,20261.56,182845.39
2000-12-01,2001-03-12,1334.67004,1233.42004,28.0,582390.03,9.18079,3.13717,257.06,25706.21,-17179.2
2001-03-12,2001-06-11,1233.42004,1264.95996,41.0,576973.09,5.53977,0.78117,227.13,22713.06,-19737.39
2001-06-11,2001-09-10,1264.95996,1096.93994,37.0,527995.07,6.1563,12.68516,227.78,22778.31,23929.0
2001-09-10,2001-12-10,1096.93994,1158.31006,75.0,536203.81,2.77294,0.1765,207.97,20797.05,-19681.27
2001-12-10,2002-03-11,1158.31006,1173.03003,44.0,525834.95,4.84224,1.02516,213.06,21305.86,-17008.21
2002-03-11,2002-06-10,1173.03003,1038.18005,34.0,495307.59,5.98683,13.97543,203.55,20355.22,26957.69
2002-06-10,2002-09-10,1038.18005,909.89002,29.0,541050.6,6.61331,42.39614,191.79,19178.6,103578.42
2002-09-10,2002-10-10,909.89002,806.51001,15.0,485751.73,14.16146,17.37822,212.42,21242.19,4612.72
2002-10-10,2003-01-10,806.51001,932.89002,11.0,539751.79,17.05448,0.07932,187.6,18759.93,-18860.28
2003-01-10,2003-04-10,932.89002,871.78003,26.0,505868.24,8.18307,8.17338,212.76,21275.98,-237.95
2003-04-10,2003-07-10,871.78003,1002.21002,20.0,558461.61,9.87446,0.00516,197.49,19748.92,-19936.09
2003-07-10,2003-10-10,1002.21002,1040.83997,65.0,556938.28,3.41865,0.03463,222.21,22221.22,-22218.34
2003-10-10,2004-02-10,1040.83997,1147.02002,29.0,590038.04,7.43302,0.07941,215.56,21555.76,-21541.03
2004-02-10,2004-06-10,1147.02002,1136.46997,68.0,578291.53,3.40697,2.44509,231.67,23167.4,-6772.45
2004-06-10,2004-10-12,1136.46997,1124.39001,44.0,554370.29,5.11983,1.07897,225.27,22527.25,-18005.05
2004-10-12,2005-02-10,1124.39001,1198.75,80.0,568184.03,2.75489,0.10754,220.39,22039.12,-21399.19
2005-02-10,2005-06-10,1198.75,1202.79004,108.0,569455.19,2.07853,2.02047,224.48,22448.12,-851.53
2005-06-10,2005-10-11,1202.79004,1193.09998,43.0,545478.09,5.2085,0.72595,223.97,22396.55,-19498.94
2005-10-11,2006-02-10,1193.09998,1269.89001,110.0,558576.74,1.97134,0.11896,216.85,21684.74,-20593.03
2006-02-10,2006-06-12,1269.89001,1255.21997,112.0,555136.37,1.98402,2.22137,222.21,22221.02,2436.11
2006-06-12,2006-10-10,1255.21997,1354.22998,51.0,574790.69,4.31865,0.01222,220.25,22025.12,-22183.04
2006-10-10,2007-02-12,1354.22998,1439.10999,269.0,586680.38,0.8476,0.0108,228.0,22800.44,-22737.92
2007-02-12,2007-03-05,1439.10999,1391.85999,422.0,817876.93,0.55293,6.40883,233.34,23333.65,246885.64
2007-03-05,2007-07-10,1391.85999,1531.84998,84.0,861753.48,3.85478,0.1096,323.8,32380.15,-31783.31
2007-07-10,2007-11-13,1531.84998,1481.37,72.0,898993.58,4.75992,13.60641,342.71,34271.42,63352.02
2007-11-13,2008-02-11,1481.37,1341.40002,72.0,881555.57,4.94837,13.85534,356.28,35628.26,63773.9
2008-02-11,2008-05-12,1341.40002,1404.06006,34.0,888469.09,10.15084,0.93834,345.13,34512.86,-31667.63
2008-05-12,2008-08-11,1404.06006,1313.15002,31.0,829183.39,11.26643,9.92597,349.26,34925.93,-4504.69
2008-08-11,2008-10-08,1313.15002,1021.06,28.0,993411.54,11.60615,132.32228,324.97,32497.22,337680.19
2008-10-08,2008-11-10,1021.06,951.95001,17.0,989557.06,22.40076,60.01751,380.81,38081.29,63567.67
2008-11-10,2008-12-10,951.95001,908.27002,6.0,940187.23,61.42808,53.59626,368.57,36856.85,-5067.66
2008-12-10,2009-01-12,908.27002,890.40002,6.0,902321.1,57.24015,24.40928,343.44,34344.09,-20041.96
2009-01-12,2009-02-10,890.40002,868.04999,11.0,854527.73,31.53096,8.10996,346.84,34684.06,-26109.94
2009-02-10,2009-03-10,868.04999,719.59998,32.0,820670.17,10.45832,43.38194,334.67,33466.62,105020.91
2009-03-10,2009-04-13,719.59998,864.31,22.0,948495.51,14.19602,1.16738,312.31,31231.24,-28975.32
2009-04-13,2009-05-11,864.31,922.98999,21.0,977465.26,17.72293,2.2137,372.18,37218.15,-32941.56
2009-05-11,2009-08-10,922.98999,1010.11999,13.0,1030104.18,27.80901,0.24002,361.52,36151.71,-36201.21
2009-08-10,2009-11-10,1010.11999,1096.42004,54.0,1074621.43,7.53459,0.18435,406.87,40686.79,-40098.17
2009-11-10,2010-02-10,1096.42004,1073.67004,64.0,1017524.97,6.58085,1.04109,421.17,42117.44,-35875.63
2010-02-10,2010-05-10,1073.67004,1163.84998,109.0,1061960.09,3.69062,0.27463,402.28,40227.76,-37636.57
2010-05-10,2010-08-10,1163.84998,1127.16003,53.0,1006191.13,7.89583,3.46118,418.48,41847.9,-23922.12
2010-08-10,2010-11-10,1127.16003,1218.75,50.0,1044699.38,7.91573,0.00336,395.79,39578.65,-39957.64
2010-11-10,2011-03-10,1218.75,1315.71997,51.0,1089721.69,8.01969,1.24122,409.0,40900.42,-34979.2
2011-03-10,2011-07-11,1315.71997,1343.31006,39.0,1088002.52,11.06591,5.03706,431.57,43157.05,-23944.09
2011-07-11,2011-11-10,1343.31006,1246.21997,27.0,1142376.74,15.48448,63.134,418.08,41808.1,128235.62
2011-11-10,2012-02-10,1246.21997,1351.20996,16.0,1189455.2,26.98857,0.00354,431.82,43181.71,-43607.87
2012-02-10,2012-06-11,1351.20996,1335.52002,50.0,1168806.97,9.45871,7.95992,472.94,47293.55,-7966.89
2012-06-11,2012-10-10,1335.52002,1442.52002,30.0,1212926.56,15.29416,0.2514,458.82,45882.48,-45587.1
2012-10-10,2013-02-11,1442.52002,1518.31006,91.0,1236310.84,5.30228,1.17383,482.51,48250.75,-38051.4
2013-02-11,2013-06-10,1518.31006,1648.68994,53.0,1296095.13,9.25003,1.38032,490.25,49025.16,-42199.71
2013-06-10,2013-10-10,1648.68994,1692.56006,36.0,1287430.18,13.95966,2.43462,502.55,50254.78,-41992.69
2013-10-10,2014-02-10,1692.56006,1799.93994,49.0,1323825.29,10.39894,1.89083,509.55,50954.81,-42199.29
2014-02-10,2014-06-10,1799.93994,1950.85999,36.0,1377389.23,14.60643,0.04286,525.83,52583.15,-52954.68
2014-06-10,2014-10-10,1950.85999,1936.97998,192.0,1417508.86,2.84881,5.39122,546.97,54697.15,48267.3
2014-10-10,2015-02-10,1936.97998,2070.86011,46.0,1480980.46,12.11717,5.7243,557.39,55738.98,-29964.59
2015-02-10,2015-05-11,2070.86011,2117.68994,70.0,1454594.44,8.32138,0.04665,582.5,58249.66,-58505.61
2015-05-11,2015-09-10,2117.68994,1965.29004,51.0,1621679.47,11.23175,63.12302,572.82,57281.92,264072.66
2015-09-10,2015-12-10,1965.29004,2067.6499,29.0,1636700.55,21.48969,0.06197,623.2,62320.1,-62763.59
2015-12-10,2016-04-11,2067.6499,2062.92993,36.0,1597238.55,17.66109,7.72724,635.8,63579.92,-36397.66
2016-04-11,2016-08-10,2062.92993,2183.40991,35.0,1636812.85,18.02263,3.8949,630.79,63079.2,-50077.84
2016-08-10,2016-12-12,2183.40991,2264.03003,30.0,1631714.01,21.39516,0.53876,641.85,64185.48,-63211.05
2016-12-12,2017-04-10,2264.03003,2366.37012,127.0,1638399.14,5.07975,0.06856,645.13,64512.82,-64287.24
2017-04-10,2017-08-10,2366.37012,2465.37988,326.0,1643701.43,1.99874,0.15517,651.59,65158.92,-60751.97
2017-08-10,2017-12-11,2465.37988,2660.33008,239.0,1702716.05,2.72996,0.00484,652.46,65246.04,-65782.83
2017-12-11,2018-02-06,2660.33008,2701.04004,599.0,2568510.27,1.1295,15.02251,676.57,67657.05,831514.73
2018-02-06,2018-06-11,2701.04004,2790.20996,41.0,2544468.37,24.57511,1.3912,1007.58,100757.95,-96061.61
2018-06-11,2018-10-10,2790.20996,2874.02002,113.0,2533642.52,8.90481,1.49817,1006.24,100624.35,-84701.27
2018-10-10,2018-12-06,2874.02002,2696.1499,121.0,3366322.47,8.33142,88.75724,1008.1,100810.18,972144.32
2018-12-06,2019-03-11,2696.1499,2784.0,48.0,3327779.54,27.39819,0.01985,1315.11,131511.31,-132731.14
