purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1970-05-11,1970-09-10,79.72,82.98,1325.0,1493141.57,0.33254,0.07187,440.62,44061.55,-34979.4
1970-09-10,1971-01-11,82.98,92.67,1358.0,1616720.0,0.32797,0.00142,445.38,44538.33,-44790.87
1971-01-11,1971-05-10,92.67,103.15,3565.0,1744513.49,0.13534,7e-05,482.49,48248.71,-48706.24
1971-05-10,1971-08-09,103.15,94.55,14650.0,2084667.78,0.03554,0.36129,520.66,52066.1,476703.09
1971-08-09,1971-12-10,94.55,97.69,4983.0,2133665.41,0.12456,0.11856,620.68,62068.25,-3610.48
1971-12-10,1972-04-10,97.69,110.54,1319.0,2341161.34,0.48239,7e-05,636.27,63627.24,-64254.28
1972-04-10,1972-08-10,110.54,111.68,12862.0,2309889.06,0.05433,0.01295,698.79,69879.25,-53921.75
1972-08-10,1972-12-11,111.68,119.78,9657.0,2403318.3,0.07139,0.00141,689.41,68941.32,-68269.1
1972-12-11,1973-04-03,119.78,110.35,9906.0,2931655.79,0.07242,0.78475,717.39,71739.25,704916.71
1973-04-03,1973-08-10,110.35,106.03,2311.0,2780757.1,0.37758,0.28858,872.59,87258.74,-21440.49
1973-08-10,1973-12-10,106.03,98.58,2104.0,2859704.47,0.39432,1.66,829.65,82964.93,265469.42
1973-12-10,1974-04-10,98.58,93.52,625.0,2647847.04,1.3628,0.38642,851.75,85175.0,-61875.5
1974-04-10,1974-08-12,93.52,81.26,2354.0,2813461.48,0.33566,2.45241,790.14,79014.36,497492.81
1974-08-12,1974-12-10,81.26,68.17,792.0,2571318.24,1.05735,3.70483,837.42,83742.12,208843.0
1974-12-10,1975-04-10,68.17,84.7,495.0,3088545.54,1.54623,0.01445,765.38,76538.39,-76588.49
1975-04-10,1975-08-11,84.7,86.89,1160.0,3077300.85,0.79439,0.05205,921.49,92149.24,-87032.93
1975-08-11,1975-12-10,86.89,88.39,4157.0,3069237.38,0.22093,0.08292,918.41,91840.6,-58289.17
1975-12-10,1976-04-12,88.39,101.3,3423.0,3412702.53,0.26756,0.00719,915.86,91585.79,-90040.51
1976-04-12,1976-08-10,101.3,104.71,2840.0,3421640.52,0.35864,0.00667,1018.54,101853.76,-100978.02
1976-08-10,1976-12-10,104.71,105.36,14730.0,3465430.09,0.06934,0.08591,1021.38,102137.82,23386.23
1976-12-10,1977-04-11,105.36,99.37,4054.0,3206210.77,0.25507,0.0912,1034.05,103405.38,-67466.95
1977-04-11,1977-08-10,99.37,99.06,14326.0,3126591.97,0.0668,0.01922,956.98,95697.68,-69120.09
1977-08-10,1977-12-12,99.06,94.29,15520.0,3226486.92,0.06013,0.21774,933.22,93321.76,243677.5
1977-12-12,1978-04-10,94.29,90.88,4847.0,3031987.08,0.19848,0.04783,962.03,96203.26,-73982.09
1978-04-10,1978-08-10,90.88,105.11,15535.0,3402433.52,0.05825,0.00173,904.91,90491.38,-88708.73
1978-08-10,1978-12-11,105.11,97.56,5745.0,3689434.3,0.17678,1.08237,1015.6,101560.11,519245.86
1978-12-11,1979-04-10,97.56,103.83,1392.0,3792041.88,0.78981,0.00451,1099.42,109941.55,-110413.18
1979-04-10,1979-08-10,103.83,106.79,16062.0,3788631.27,0.07047,0.00474,1131.89,113188.91,-106707.42
1979-08-10,1979-11-07,106.79,100.97,29648.0,4675794.5,0.03814,0.4018,1130.77,113077.47,1077048.4
1979-11-07,1980-03-10,100.97,107.86,5104.0,4835131.55,0.27272,0.04706,1391.96,139196.29,-116568.82
1980-03-10,1980-07-10,107.86,118.57,5598.0,5160907.02,0.25779,0.0136,1443.11,144310.84,-138140.67
1980-07-10,1980-11-10,118.57,130.51,6166.0,5554358.68,0.24981,0.07521,1540.33,154032.85,-109198.69
1980-11-10,1981-03-10,130.51,132.64,2837.0,5488582.29,0.58433,0.05328,1657.74,165774.42,-152316.62
1981-03-10,1981-07-10,132.64,130.42999,10970.0,5264289.3,0.14934,0.02841,1638.26,163825.98,-134298.47
1981-07-10,1981-09-16,130.42999,120.0,37149.0,6495708.47,0.0423,0.4797,1571.4,157140.27,1623325.86
1981-09-16,1982-01-11,120.0,120.34,10880.0,6357096.17,0.17771,0.07444,1933.48,193348.48,-114291.24
1982-01-11,1982-05-10,120.34,119.49,12130.0,6176499.67,0.15642,0.04593,1897.37,189737.46,-135921.74
1982-05-10,1982-08-09,119.49,103.69,22089.0,7176750.62,0.08346,0.88763,1843.55,184354.79,1774487.56
1982-08-09,1982-12-10,103.69,141.14999,14432.0,9462949.69,0.14802,0.03961,2136.22,213622.46,-158593.53
1982-12-10,1983-04-11,141.14999,155.14,1228.0,10088625.68,2.29861,0.02874,2822.69,282269.31,-281562.73
1983-04-11,1983-08-10,155.14,161.77,7040.0,10307130.21,0.42774,0.1504,3011.29,301128.96,-198258.65
1983-08-10,1983-12-12,161.77,165.61999,5508.0,10238561.32,0.55845,0.01135,3075.94,307594.26,-304418.62
1983-12-12,1984-04-10,165.61999,156.57001,44062.0,11063998.14,0.06936,0.37726,3056.14,305614.03,1353612.84
1984-04-10,1984-08-10,156.57001,168.59,12098.0,11635046.03,0.27256,0.09375,3297.43,329743.09,-219621.77
1984-08-10,1984-12-10,168.59,163.32001,5934.0,11033742.54,0.58517,0.17404,3472.4,347239.88,-247436.94
1984-12-10,1985-04-10,163.32001,179.89999,15562.0,11787825.69,0.21161,0.00169,3293.07,329307.48,-329970.57
1985-04-10,1985-08-12,179.89999,188.32001,37713.0,12004856.8,0.0933,0.01038,3518.62,351862.29,-316234.82
1985-08-12,1985-12-10,188.32001,205.16,30309.0,12694354.15,0.11822,0.00404,3583.13,358313.0,-349651.29
1985-12-10,1986-04-10,205.16,236.53999,22885.0,14287591.62,0.16557,0.04098,3789.07,378906.94,-288913.29
1986-04-10,1986-08-11,236.53999,241.2,3539.0,14272710.46,1.20484,0.40423,4263.93,426392.88,-287599.81
1986-08-11,1986-12-10,241.2,251.53,3497.0,14519321.27,1.21786,0.24258,4258.86,425885.64,-345314.28
1986-12-10,1987-04-10,251.53,293.73999,3915.0,16466653.37,1.10696,0.05975,4333.75,433374.84,-414316.46
1987-04-10,1987-08-10,293.73999,328.0,2767.0,17833210.39,1.77578,0.00428,4913.58,491358.33,-495087.63
1987-08-10,1987-10-14,328.0,314.51999,15810.0,22084043.87,0.33669,3.44431,5323.07,532306.89,4907824.15
1987-10-14,1987-10-19,314.51999,282.70001,2318.0,27898505.62,2.83653,37.2394,6575.08,657507.65,7968010.19
1987-10-19,1987-11-10,282.70001,243.17,1052.0,25257218.07,7.88847,19.74489,8298.67,829867.04,1238996.71
1987-11-10,1987-12-10,243.17,240.05,594.0,24762320.29,12.66269,10.10959,7521.64,752163.79,-159175.78
1987-12-10,1988-01-11,240.05,247.51,574.0,24797896.3,12.86054,0.66402,7381.95,738195.0,-707462.2
1988-01-11,1988-04-11,247.51,270.41,1521.0,26273526.85,4.86567,0.00252,7400.68,740068.41,-747085.8
1988-04-11,1988-08-10,270.41,266.48999,4976.0,25510193.55,1.57591,0.79599,7841.73,784172.82,-395929.92
1988-08-10,1988-12-12,266.48999,278.82001,6211.0,25953454.04,1.22577,0.11261,7613.26,761325.75,-698996.94
1988-12-12,1989-04-10,278.82001,297.94,12204.0,26955603.23,0.63476,0.04906,7746.61,774661.1,-722534.89
1989-04-10,1989-08-10,297.94,349.78,15355.0,30699391.79,0.524,0.00612,8046.02,804602.0,-803250.76
1989-08-10,1989-12-11,349.78,348.73999,12433.0,30278291.19,0.73701,0.47279,9163.25,916324.53,-337667.98
1989-12-11,1990-04-10,348.73999,342.41,8761.0,29097067.95,1.03141,0.3024,9036.18,903618.3,-647721.84
1990-04-10,1990-08-10,342.41,339.89999,17651.0,29683093.15,0.492,0.9378,8684.29,868429.2,778197.29
1990-08-10,1990-12-10,339.89999,328.97,5371.0,28923640.51,1.64857,1.98446,8854.47,885446.95,171552.05
1990-12-10,1991-04-10,328.97,374.82999,3497.0,31983137.13,2.46752,0.08399,8628.92,862891.74,-842149.36
1991-04-10,1991-08-12,374.82999,388.17001,5121.0,32198177.01,1.86406,0.14646,9545.85,954585.13,-889128.81
1991-08-12,1991-12-10,388.17001,379.57001,11216.0,31994967.65,0.85686,1.2887,9610.54,961054.18,474741.2
1991-12-10,1992-04-10,379.57001,405.12,4951.0,33151122.17,1.92797,0.0897,9545.38,954537.95,-919672.86
1992-04-10,1992-08-10,405.12,419.42001,9522.0,33373598.29,1.03913,0.09064,9894.6,989459.59,-913046.78
1992-08-10,1992-12-10,419.42001,435.66,13415.0,33634239.64,0.74256,0.0102,9961.44,996144.24,-992422.38
1992-12-10,1993-04-12,435.66,448.37,53138.0,36278976.13,0.18894,0.50435,10039.89,1003989.37,1665985.77
1993-04-12,1993-08-10,448.37,450.70999,5204.0,35387650.45,2.07903,0.08835,10819.27,1081927.21,-1046769.14
1993-08-10,1993-12-10,450.70999,464.87,25049.0,35437214.66,0.42169,0.01497,10562.91,1056291.28,-1029355.84
1993-12-10,1994-04-11,464.87,450.34,48741.0,37563546.06,0.21702,0.86707,10577.77,1057777.18,3157830.94
1994-04-11,1994-08-10,450.34,460.48001,9261.0,37247275.71,1.20932,0.04939,11199.51,1119951.25,-1085410.68
1994-08-10,1994-12-12,460.48001,449.48001,33901.0,36608037.65,0.32796,0.39316,11118.17,1111817.2,209916.35
1994-12-12,1995-04-10,449.48001,507.01001,18223.0,40038498.13,0.59942,9e-05,10923.23,1092323.07,-1103082.29
1995-04-10,1995-08-10,507.01001,560.63,106936.0,43002529.13,0.11176,0.00586,11951.17,1195116.74,-1144403.41
1995-08-10,1995-12-11,560.63,620.90002,26381.0,46199468.74,0.48656,0.0032,12835.94,1283593.94,-1287987.96
1995-12-11,1996-04-10,620.90002,642.78003,30206.0,49258418.09,0.45653,0.9409,13789.95,1378994.52,1449298.07
1996-04-10,1996-08-12,642.78003,665.77002,4252.0,49834848.0,3.45526,0.88042,14691.77,1469176.55,-1109513.74
1996-08-12,1996-12-10,665.77002,753.42999,4342.0,54697809.66,3.42499,0.00307,14871.31,1487130.66,-1500668.97
1996-12-10,1997-04-10,753.42999,763.72998,23408.0,57648268.24,0.69749,1.63713,16326.85,1632684.59,2183182.46
1997-04-10,1997-08-11,763.72998,938.5,4149.0,68687777.31,4.14436,0.06407,17194.95,1719494.96,-1710107.27
1997-08-11,1997-12-10,938.5,975.78003,3303.0,74178434.89,6.20595,14.71563,20498.25,2049825.28,2790249.05
1997-12-10,1998-03-10,975.78003,1064.58997,1599.0,78445009.53,13.83163,0.00234,22116.78,2211677.64,-2233420.25
1998-03-10,1998-07-10,1064.58997,1166.93005,5389.0,83655960.86,4.34469,0.46825,23413.53,2341353.44,-2112427.05
1998-07-10,1998-09-01,1166.93005,1000.71002,4367.0,100171971.85,5.71761,69.35067,24968.8,2496880.29,27763588.5
1998-09-01,1998-12-10,1000.71002,1183.77002,2355.0,114528454.78,12.65325,0.00037,29798.4,2979840.38,-3009551.64
1998-12-10,1999-04-12,1183.77002,1358.68994,2335.0,127851493.45,14.64068,1.49136,34185.99,3418598.78,-3104552.21
1999-04-12,1999-08-10,1358.68994,1298.62,2145.0,120274164.83,17.78353,8.06399,38145.67,3814567.18,-2122987.0
1999-08-10,1999-12-10,1298.62,1421.57996,4286.0,128667851.69,8.37516,2.26008,35895.94,3589593.58,-2656819.23
1999-12-10,2000-04-10,1421.57996,1527.18994,2659.0,136483566.14,14.43944,9.00474,38394.47,3839447.1,-1483481.2
2000-04-10,2000-08-10,1527.18994,1475.15002,1328.0,128825149.19,30.66768,7.23654,40726.68,4072667.9,-3152382.07
2000-08-10,2000-12-11,1475.15002,1389.05005,4423.0,131185206.12,8.69211,30.28575,38445.2,3844520.25,9512421.77
2000-12-11,2001-04-10,1389.05005,1173.92004,1316.0,118385117.44,29.71618,82.46147,39106.49,3910649.29,6902173.67
2001-04-10,2001-07-10,1173.92004,1203.43005,1825.0,117658656.84,19.33893,0.31617,35293.55,3529354.73,-3506947.25
2001-07-10,2001-11-13,1203.43005,1139.14001,2867.0,115674124.22,12.24744,26.40788,35113.41,3511341.05,4024684.74
2001-11-13,2002-03-11,1139.14001,1173.03003,1249.0,116310218.57,27.62282,6.74759,34500.9,3450090.22,-2641817.13
2002-03-11,2002-07-10,1173.03003,956.34003,1934.0,105835803.48,17.94682,70.97149,34709.15,3470914.99,10220262.03
2002-07-10,2002-11-12,956.34003,894.29999,1255.0,101632385.69,25.14022,45.56446,31550.98,3155097.61,2531691.14
2002-11-12,2003-02-10,894.29999,837.15997,1422.0,92948708.06,21.31705,5.01291,30312.85,3031284.51,-2348761.56
2003-02-10,2003-06-10,837.15997,984.84003,1462.0,106133639.19,18.97302,0.56653,27738.56,2773855.52,-2718767.4
2003-06-10,2003-10-10,984.84003,1040.83997,2396.0,109085616.71,13.21831,1.19482,31671.07,3167107.08,-2912499.27
2003-10-10,2004-02-10,1040.83997,1147.02002,4380.0,116632570.24,7.43302,0.07941,32556.63,3255662.76,-3253437.81
2004-02-10,2004-06-10,1147.02002,1136.46997,10218.0,114610402.13,3.40697,2.44509,34812.42,3481241.95,-1017661.4
2004-06-10,2004-10-12,1136.46997,1124.39001,6680.0,110693226.81,5.11983,1.07897,34200.46,3420046.44,-2733494.94
2004-10-12,2005-02-10,1124.39001,1198.75,11993.0,114590409.58,2.75489,0.10754,33039.4,3303939.58,-3208006.26
2005-02-10,2005-06-10,1198.75,1202.79004,16456.0,114878654.24,2.07853,2.02047,34204.29,3420428.97,-129747.83
2005-06-10,2005-10-11,1202.79004,1193.09998,6581.0,110985442.24,5.2085,0.72595,34277.14,3427713.85,-2984243.3
2005-10-11,2006-02-10,1193.09998,1269.89001,16804.0,114776036.28,1.97134,0.11896,33126.4,3312639.74,-3145865.75
2006-02-10,2006-06-12,1269.89001,1255.21997,17268.0,113914013.82,1.98402,2.22137,34260.06,3426005.74,375595.92
2006-06-12,2006-10-10,1255.21997,1354.22998,7870.0,119180347.56,4.31865,0.01222,33987.78,3398777.55,-3423148.19
2006-10-10,2007-02-12,1354.22998,1439.10999,41971.0,122890122.28,0.8476,0.0108,35574.62,3557461.96,-3547707.9
2007-02-12,2007-03-05,1439.10999,1391.85999,66342.0,158227408.05,0.55293,6.40883,36682.48,3668248.21,38812529.3
2007-03-05,2007-07-10,1391.85999,1531.84998,12219.0,168536890.24,3.85478,0.1096,47101.56,4710155.68,-4623337.0
2007-07-10,2007-11-13,1531.84998,1481.37,10569.0,172611134.0,4.75992,13.60641,50307.59,5030759.45,9299547.69
2007-11-13,2008-03-10,1481.37,1295.01001,2883.0,162676002.99,17.85293,56.44255,51470.0,5146999.72,11073917.45
2008-03-10,2008-07-10,1295.01001,1257.65002,1580.0,155282332.53,30.68846,13.82597,48487.77,4848776.68,-2712761.19
2008-07-10,2008-10-10,1257.65002,936.35998,2502.0,163438904.93,18.52176,203.0382,46341.44,4634144.35,46119671.85
2008-10-10,2008-11-10,936.35998,951.95001,2053.0,168293733.45,23.68036,37.21846,48615.78,4861577.91,2730756.15
2008-11-10,2008-12-10,951.95001,908.27002,817.0,160104830.16,61.42808,53.59626,50186.74,5018674.14,-690046.43
2008-12-10,2009-01-12,908.27002,890.40002,834.0,154264088.65,57.24015,24.40928,47738.29,4773828.51,-2785832.85
2009-01-12,2009-02-10,890.40002,868.04999,1460.0,147052186.88,31.53096,8.10996,46035.2,4603520.16,-3465501.2
2009-02-10,2009-03-10,868.04999,719.59998,4196.0,136619518.03,10.45832,43.38194,43883.11,4388311.07,13770867.84
2009-03-10,2009-04-13,719.59998,864.31,2868.0,159246991.93,14.19602,1.16738,40714.19,4071418.54,-3777328.14
2009-04-13,2009-05-11,864.31,922.98999,2682.0,165541239.35,17.72293,2.2137,47532.9,4753289.83,-4207108.39
2009-05-11,2009-08-10,922.98999,1010.11999,1776.0,175760718.89,27.80901,0.24002,49388.8,4938880.18,-4945641.42
2009-08-10,2009-12-10,1010.11999,1106.25,2386.0,187342670.22,21.985,2.66578,52456.21,5245621.0,-4662022.1
2009-12-10,2010-04-12,1106.25,1199.19995,3218.0,196997458.54,17.37182,0.0693,55902.52,5590251.68,-5623853.46
2010-04-12,2010-05-10,1199.19995,1163.84998,22402.0,246015654.01,2.6249,26.77011,58803.01,5880300.98,54031296.43
2010-05-10,2010-09-10,1163.84998,1110.88,3052.0,233263351.21,23.99719,19.87686,73239.42,7323942.39,-1330764.14
2010-09-10,2011-01-10,1110.88,1271.52002,3063.0,258948266.08,22.72633,0.12166,69610.75,6961074.88,-6993421.17
2011-01-10,2011-05-10,1271.52002,1359.43994,10597.0,269213936.7,7.29362,0.63615,77290.49,7729049.11,-7132211.45
2011-05-10,2011-08-08,1359.43994,1198.47998,11380.0,312893454.19,7.06095,71.94,80353.61,8035361.1,73752005.29
2011-08-08,2011-11-10,1198.47998,1246.21997,5298.0,317764032.99,17.58084,5.83003,93143.29,9314329.03,-6318722.43
2011-11-10,2012-02-10,1246.21997,1351.20996,3514.0,334153493.7,26.98857,0.00354,94837.83,9483783.5,-9577377.37
2012-02-10,2012-06-11,1351.20996,1335.52002,10545.0,328828841.0,9.45871,7.95992,99742.1,9974209.7,-1680216.15
2012-06-11,2012-10-10,1335.52002,1442.52002,6416.0,344587982.4,15.29416,0.2514,98127.33,9812733.06,-9749562.15
2012-10-10,2013-02-11,1442.52002,1518.31006,19399.0,354093197.16,5.30228,1.17383,102858.93,10285892.97,-8111639.08
2013-02-11,2013-06-10,1518.31006,1648.68994,11425.0,374518812.23,9.25003,1.38032,105681.59,10568159.28,-9096825.26
2013-06-10,2013-10-10,1648.68994,1692.56006,8008.0,374890090.71,13.95966,2.43462,111788.96,11178895.73,-9341040.99
2013-10-10,2014-02-10,1692.56006,1799.93994,10760.0,388734611.26,10.39894,1.89083,111892.59,11189259.44,-9266618.95
2014-02-10,2014-06-10,1799.93994,1950.85999,7943.0,408687799.36,14.60643,0.04286,116018.87,11601887.35,-11683862.52
2014-06-10,2014-10-10,1950.85999,1936.97998,42822.0,416911529.08,2.84881,5.39122,121991.74,12199174.18,10765116.36
2014-10-10,2015-02-10,1936.97998,2070.86011,10264.0,438035388.43,12.11717,5.7243,124370.63,12437063.29,-6686012.4
2015-02-10,2015-06-10,2070.86011,2108.5,4334.0,433291762.85,30.1628,1.69003,130725.58,13072557.52,-12470824.1
2015-06-10,2015-09-28,2108.5,1929.18005,16964.0,517073075.51,7.62378,77.35447,129329.8,12932980.39,118161812.72
2015-09-28,2016-01-11,1929.18005,1935.65002,2647.0,505511327.78,58.1543,13.70495,153934.43,15393443.21,-11919677.37
2016-01-11,2016-05-10,1935.65002,2084.87012,5147.0,528230647.56,29.31466,0.2678,150882.56,15088255.5,-15101301.4
2016-05-10,2016-09-12,2084.87012,2163.30005,25718.0,532904005.23,6.13075,0.48662,157670.63,15767062.85,-14673244.16
2016-09-12,2017-01-10,2163.30005,2279.27002,32661.0,544848482.4,4.87027,0.07625,159067.89,15906788.85,-15816816.61
2017-01-10,2017-05-10,2279.27002,2399.73999,65733.0,556827819.55,2.47416,0.06203,162633.96,16263395.93,-16018288.09
2017-05-10,2017-09-11,2399.73999,2488.94995,82070.0,562513940.89,2.02523,0.28142,166210.63,16621062.61,-14477659.3
2017-09-11,2018-01-10,2488.94995,2750.80005,44235.0,603017983.53,3.79571,0.0047,167903.23,16790323.19,-16937435.96
2018-01-10,2018-02-05,2750.80005,2763.38989,108703.0,789792219.68,1.65589,18.4171,180000.21,18000021.07,182019380.85
2018-02-05,2018-06-11,2763.38989,2790.20996,12068.0,773376835.77,19.48434,1.58508,235137.02,23513701.51,-21835963.99
2018-06-11,2018-10-10,2790.20996,2874.02002,25923.0,776594117.95,8.90481,1.49817,230839.39,23083938.96,-19431072.26
2018-10-10,2018-12-06,2874.02002,2696.1499,27822.0,956044358.46,8.33142,88.75724,231796.77,23179676.72,223528919.63
2018-12-06,2019-04-10,2696.1499,2889.70996,4112.0,991349357.98,69.20935,0.37361,284588.85,28458884.72,-28589845.14
