Date,Equity1,num_options,num_stocks,options_value_calc,options_value_reported,price_stocks,stocks_value
1959-09-08,124153.41,6475.0,2150.0,98.41,0.011902485679691543,57.7,124055.0
1959-09-09,123294.01,6475.0,2150.0,120.51,0.015316326185102924,57.29,123173.5
1959-09-10,122665.38,6475.0,2150.0,136.88,0.01784451569603568,56.99,122528.5
1959-09-11,123558.47,6475.0,2150.0,126.97,0.01631290665435886,57.41,123431.5
1959-09-14,122678.89,6475.0,2150.0,150.39,0.019930045349560443,56.99,122528.5
1959-09-15,122028.71,6475.0,2150.0,166.71,0.022451603614950133,56.68,121862.0
1959-09-16,122090.93,6475.0,2150.0,142.93,0.018779041214973258,56.72,121948.0
1959-09-17,121441.23,6475.0,2150.0,159.73,0.021373429298571556,56.41,121281.5
1959-09-18,120985.31,6475.0,2150.0,176.81,0.0240108241125655,56.19,120808.5
1959-09-21,119183.15,6475.0,2150.0,352.65,0.05116713503703685,55.27,118830.5
1959-09-22,118886.08,6475.0,2150.0,335.08,0.048453940359778125,55.14,118551.0
1959-09-23,120330.21,6475.0,2150.0,317.21,0.04569387094169919,55.82,120013.0
1959-09-24,122412.54,6475.0,2150.0,335.54,0.048524761274643335,56.78,122077.0
1959-09-25,122308.43,6475.0,2150.0,338.93,0.049049138552097915,56.73,121969.5
1959-09-28,123177.2,6475.0,2150.0,304.7,0.04376169937079033,57.15,122872.5
1959-09-29,123928.38,6475.0,2150.0,281.88,0.04023746808625872,57.51,123646.5
1959-09-30,122676.78,6475.0,2150.0,384.78,0.056129131401312815,56.88,122292.0
1959-10-01,122792.4,6475.0,2150.0,371.4,0.05406303683076197,56.94,122421.0
1959-10-02,123338.31,6475.0,2150.0,358.31,0.052041077730754504,57.2,122980.0
1959-10-05,123203.91,6475.0,2150.0,352.91,0.05120778115012259,57.14,122851.0
1959-10-06,122964.72,6475.0,2150.0,221.22,0.03086943629657324,57.09,122743.5
1959-10-07,122601.6,6475.0,2150.0,180.6,0.024596118536698408,56.94,122421.0
1959-10-08,122331.35,6475.0,2150.0,189.85,0.026024276076998976,56.81,122141.5
1959-10-09,122726.25,6475.0,2150.0,176.25,0.02392443600039318,57.0,122550.0
1959-10-12,123398.24,6475.0,2150.0,160.24,0.021451736889857465,57.32,123238.0
1959-10-13,123061.67,6475.0,2150.0,167.67,0.022598563942845096,57.16,122894.0
1959-10-14,122113.78,6475.0,2150.0,187.28,0.025627132091729843,56.71,121926.5
1959-10-15,122441.59,6475.0,2150.0,171.09,0.023127911180655936,56.87,122270.5
1959-10-16,123368.78,6475.0,2150.0,109.28,0.013581990217521323,57.33,123259.5
1959-10-19,122699.2,6475.0,2150.0,127.7,0.016426227101363766,57.01,122571.5
1959-10-20,121971.48,6475.0,2150.0,152.48,0.020252957872760047,56.66,121819.0
1959-10-21,121741.1,6475.0,2150.0,158.6,0.02119772008014731,56.55,121582.5
1959-10-22,120618.7,6475.0,2150.0,218.7,0.03047977055773965,56.0,120400.0
1959-10-23,121788.3,6475.0,2150.0,184.3,0.02516732627980045,56.56,121604.0
1959-10-26,122590.37,6475.0,2150.0,169.37,0.022861033201922898,56.94,122421.0
1959-10-27,123612.42,6475.0,2150.0,159.42,0.021324420195917737,57.42,123453.0
1959-10-28,123668.18,6475.0,2150.0,129.18,0.016654691339328564,57.46,123539.0
1959-10-29,123562.62,6475.0,2150.0,131.12,0.01695475306397981,57.41,123431.5
1959-10-30,123771.6,6475.0,2150.0,103.6,0.012704636927787227,57.52,123668.0
1959-11-02,123534.05,6475.0,2150.0,102.55,0.012541996706995184,57.41,123431.5
1959-11-04,123186.49,6475.0,2150.0,77.49,0.008671695278186287,57.26,123109.0
1959-11-05,123307.43,6475.0,2150.0,69.43,0.0074270629338906435,57.32,123238.0
1959-11-06,123901.74,6475.0,2150.0,61.74,0.0062394585204202935,57.6,123840.0
1959-11-09,123681.6,6475.0,2150.0,56.6,0.005445142917297169,57.5,123625.0
1959-11-10,123633.33,6475.0,2150.0,51.33,0.0046315920865410976,57.48,123582.0
1959-11-11,123651.46,6475.0,2150.0,47.96,0.004111810826280704,57.49,123603.5
1959-11-12,122972.76,6475.0,2150.0,57.26,0.00554693761367564,57.17,122915.5
1959-11-13,122291.82,6475.0,2150.0,64.32,0.006638146850652116,56.85,122227.5
1959-11-16,120968.48,6475.0,2150.0,95.48,0.011450399558450619,56.22,120873.0
1959-11-17,121270.79,6475.0,2150.0,53.79,0.005011153368716992,56.38,121217.0
1959-11-18,122579.21,6475.0,2150.0,50.71,0.004535398229403992,56.99,122528.5
1959-11-19,122461.65,6475.0,2150.0,40.65,0.00298271754979737,56.94,122421.0
1959-11-20,122512.12,6475.0,2150.0,26.62,0.0008160280855947846,56.97,122485.5
1959-11-23,122747.97,6475.0,2150.0,25.97,0.0007146793770329424,57.08,122722.0
1959-11-24,123326.73,6475.0,2150.0,24.23,0.0004467771501423731,57.35,123302.5
1959-11-25,123519.38,6475.0,2150.0,23.38,0.0003149546693274087,57.44,123496.0
1959-11-27,124077.05,6475.0,2150.0,22.05,0.00010914354446760373,57.7,124055.0
1959-11-30,125324.06,6475.0,2150.0,22.06,0.00011130327295671115,58.28,125302.0
1959-12-01,126226.89,6475.0,2150.0,21.89,8.568000992366896e-05,58.7,126205.0
1959-12-02,126011.95,6475.0,2150.0,21.95,9.360557989852684e-05,58.6,125990.0
1959-12-03,126291.36,6475.0,2150.0,21.86,8.065439141793657e-05,58.73,126269.5
1959-12-04,126549.26,6475.0,2150.0,21.76,6.465374524619247e-05,58.85,126527.5
1959-12-07,126785.67,6475.0,2150.0,21.67,5.105220841896069e-05,58.96,126764.0
1959-12-08,127602.61,6475.0,2150.0,21.61,4.245687143536632e-05,59.34,127581.0
1959-12-09,126807.32,6475.0,2150.0,21.82,7.426183999869728e-05,58.97,126785.5
1959-12-10,126914.75,6475.0,2150.0,21.75,6.27497750027902e-05,59.02,126893.0
1959-12-11,126613.61,6475.0,2150.0,21.61,4.140008969965789e-05,58.88,126592.0
1959-12-14,126957.55,6475.0,2150.0,21.55,3.27571233717139e-05,59.04,126936.0
1959-12-15,126656.51,6475.0,2150.0,21.51,2.5690853757303006e-05,58.9,126635.0
1959-12-16,126806.94,6475.0,2150.0,21.44,1.5886549072641632e-05,58.97,126785.5
1959-12-17,126570.41,6475.0,2150.0,21.41,1.1185497453445117e-05,58.86,126549.0
1959-12-18,127172.39,6475.0,2150.0,21.39,8.281806853137862e-06,59.14,127151.0
1959-12-21,127322.85,6475.0,2150.0,21.35,1.5191760367167895e-06,59.21,127301.5
1959-12-22,127172.34,6475.0,2150.0,21.34,5.538798869771347e-07,59.14,127151.0
1959-12-23,126785.34,6475.0,2150.0,21.34,5.286503113073734e-07,58.96,126764.0
1959-12-24,126871.34,6475.0,2150.0,21.34,1.664764986601547e-07,59.0,126850.0
1959-12-28,126828.34,6475.0,2150.0,21.34,1.468386755144258e-07,58.98,126807.0
1959-12-29,127516.34,6475.0,2150.0,21.34,1.2331611632970902e-07,59.3,127495.0
1959-12-30,128526.84,6475.0,2150.0,21.34,1.4117720215219203e-07,59.77,128505.5
1959-12-31,128784.84,6475.0,2150.0,21.34,9.824889507757232e-08,59.89,128763.5
1960-01-04,128827.84,6475.0,2150.0,21.34,5.7398228027720426e-08,59.91,128806.5
1960-01-05,129859.84,6475.0,2150.0,21.34,6.20740136204028e-08,60.39,129838.5
1960-01-06,129300.84,6475.0,2150.0,21.34,1.161527136917817e-07,60.13,129279.5
1960-01-07,128354.84,6475.0,2150.0,21.34,5.942298427499568e-07,59.69,128333.5
1960-01-08,127946.35,6475.0,2150.0,21.35,9.66988387559586e-07,59.5,127925.0
1960-01-11,126376.94,6475.0,2150.0,21.44,1.5611930191444714e-05,58.77,126355.5
1960-01-11,122535.88,155775.0,2085.0,0.43,0.000484350424302598,58.77,122535.45
1960-01-12,121814.47,155775.0,2085.0,29.62,0.0006717349136554918,58.41,121784.85
1960-01-13,121154.86,155775.0,2085.0,58.06,0.0008542903840905308,58.08,121096.8
1960-01-14,121734.84,155775.0,2085.0,-29.16,0.0002944200995112622,58.4,121764.0
1960-01-15,121690.99,155775.0,2085.0,-31.31,0.00028060384759006317,58.38,121722.3
1960-01-18,120680.8,155775.0,2085.0,-19.85,0.0003541698854682175,57.89,120700.65
1960-01-19,119539.98,155775.0,2085.0,132.03,0.0013291404843013624,57.27,119407.95
1960-01-20,119175.49,155775.0,2085.0,184.54,0.0016662406347590086,57.07,118990.95
1960-01-21,119438.95,155775.0,2085.0,156.1,0.0014836933924494006,57.21,119282.85
1960-01-22,119749.38,155775.0,2085.0,112.08,0.0012011063447753614,57.38,119637.3
1960-01-25,118797.11,155775.0,2085.0,410.81,0.003118804580186707,56.78,118386.3
1960-01-26,118901.8,155775.0,2085.0,348.7,0.00272008252257952,56.86,118553.1
1960-01-27,118467.01,155775.0,2085.0,205.81,0.0018027880424902887,56.72,118261.2
1960-01-28,117461.23,155775.0,2085.0,430.18,0.0032431453809260435,56.13,117031.05
1960-01-29,156404.22,170172.0,2810.0,140.12,0.0005705609680062666,55.61,156264.1
1960-02-01,157386.79,170172.0,2810.0,139.19,0.0005650707478732538,55.96,157247.6
1960-02-02,159903.03,170172.0,2810.0,238.83,0.0011505838456335807,56.82,159664.2
1960-02-03,158630.84,170172.0,2810.0,371.64,0.001931031682558787,56.32,158259.2
1960-02-04,158430.45,170172.0,2810.0,311.75,0.0015790980101307237,56.27,158118.7
1960-02-05,157662.1,170172.0,2810.0,358.3,0.0018526748483945754,55.98,157303.8
1960-02-08,156221.44,170172.0,2810.0,772.24,0.004285130311531549,55.32,155449.2
1960-02-09,157701.74,170172.0,2810.0,791.34,0.004397348229290915,55.84,156910.4
1960-02-10,156887.46,170172.0,2810.0,960.56,0.005391777759692407,55.49,155926.9
1960-02-11,203146.85,18966.0,3679.0,139.63,0.006644588588601175,55.18,203007.22
1960-02-12,204169.65,18966.0,3679.0,132.31,0.006258631070029191,55.46,204037.34
1960-02-15,203123.54,18966.0,3679.0,153.11,0.007355052992203959,55.17,202970.43
1960-02-16,201544.33,18966.0,3679.0,192.66,0.009440798345510037,54.73,201351.67
1960-02-17,202642.36,18966.0,3679.0,186.99,0.00914187724251958,55.03,202455.37
1960-02-18,205508.81,18966.0,3679.0,220.61,0.010914389508925926,55.8,205288.2
1960-02-19,207115.33,18966.0,3679.0,208.37,0.010268854212068412,56.24,206906.96
1960-02-23,206041.44,18966.0,3679.0,238.18,0.011840632852632094,55.94,205803.26
1960-02-24,205330.68,18966.0,3679.0,263.22,0.013160783985986801,55.74,205067.46
1960-02-25,205994.04,18966.0,3679.0,227.57,0.01128136853616174,55.93,205766.47
1960-02-26,206791.28,18966.0,3679.0,178.64,0.008701281115618298,56.16,206612.64
1960-02-29,206638.34,18966.0,3679.0,172.86,0.008396750238869238,56.12,206465.48
1960-03-01,206241.63,18966.0,3679.0,180.84,0.008817415394874739,56.01,206060.79
1960-03-02,204813.39,18966.0,3679.0,187.41,0.00916357224247133,55.62,204625.98
1960-03-03,201927.29,18966.0,3679.0,391.67,0.0199334422226648,54.78,201535.62
1960-03-04,201175.17,18966.0,3679.0,412.14,0.0210130753965152,54.57,200763.03
1960-03-07,199335.61,18966.0,3679.0,596.03,0.030708651657666564,54.02,198739.58
1960-03-08,197429.48,18966.0,3679.0,713.35,0.0368944650691434,53.47,196716.13
1960-03-09,199516.97,18966.0,3679.0,703.81,0.036391390845404215,54.04,198813.16
1960-03-10,198791.92,18966.0,3679.0,751.35,0.03889822992486369,53.83,198040.57
1960-03-11,200227.46,18966.0,3679.0,678.5,0.03505720671769086,54.24,199548.96
1960-03-14,200518.51,18966.0,3679.0,675.23,0.034884719433591393,54.32,199843.28
1960-03-15,201991.66,18966.0,3679.0,603.2,0.03108658950824461,54.74,201388.46
1960-03-16,202992.56,18966.0,3679.0,500.4,0.02566637189452481,55.04,202492.16
1960-03-17,202704.29,18966.0,3679.0,506.45,0.025985410127987607,54.96,202197.84
1960-03-18,202875.95,18966.0,3679.0,494.16,0.0253376581651108,55.01,202381.79
1960-03-21,203076.28,18966.0,3679.0,473.75,0.02426141506655377,55.07,202602.53
1960-03-22,203793.81,18966.0,3679.0,381.9,0.019418201216050313,55.29,203411.91
1960-03-23,205423.37,18966.0,3679.0,355.91,0.018048188967273004,55.74,205067.46
1960-03-24,206274.82,18966.0,3679.0,324.4,0.016386788576234212,55.98,205950.42
1960-03-25,206217.72,18966.0,3679.0,267.3,0.013376047237262656,55.98,205950.42
1960-03-28,205739.99,18966.0,3679.0,231.05,0.011464856809404123,55.86,205508.94
1960-03-29,205434.26,18966.0,3679.0,219.64,0.0108629711903665,55.78,205214.62
1960-03-30,204907.77,18966.0,3679.0,134.63,0.006380890318593069,55.66,204773.14
1960-03-31,203732.89,18966.0,3679.0,137.03,0.006507422609248581,55.34,203595.86
1960-04-01,204069.45,18966.0,3679.0,142.48,0.006794798230689597,55.43,203926.97
1960-04-04,204459.65,18966.0,3679.0,127.99,0.006030883963016376,55.54,204331.66
1960-04-05,203803.11,18966.0,3679.0,96.88,0.004390414423329658,55.37,203706.23
1960-04-06,208017.29,18966.0,3679.0,117.0,0.005451397987679019,56.51,207900.29
1960-04-07,208037.47,18966.0,3679.0,100.39,0.004575691656692221,56.52,207937.08
1960-04-08,207551.67,18966.0,3679.0,92.86,0.004178577450470372,56.39,207458.81
1960-04-11,206743.63,18966.0,3679.0,94.2,0.0042489519185407165,56.17,206649.43
1960-04-12,207206.88,18966.0,3679.0,79.18,0.0034572678324344824,56.3,207127.7
1960-04-13,207194.39,18966.0,3679.0,66.69,0.002798595489355002,56.3,207127.7
1960-04-14,207665.8,18966.0,3679.0,59.83,0.0024367523146675563,56.43,207605.97
1960-04-18,208226.96,18966.0,3679.0,32.35,0.0009880526900503672,56.59,208194.61
1960-04-19,206541.67,18966.0,3679.0,39.4,0.0013598355000232001,56.13,206502.27
1960-04-20,204040.23,18966.0,3679.0,76.47,0.0033141038849155424,55.44,203963.76
1960-04-21,204585.18,18966.0,3679.0,69.57,0.002950307865398946,55.59,204515.61
1960-04-22,203963.93,18966.0,3679.0,73.75,0.0031707013766013453,55.42,203890.18
1960-04-25,201948.47,18966.0,3679.0,118.53,0.005531778537682552,54.86,201829.94
1960-04-26,202603.13,18966.0,3679.0,110.97,0.0051332708975046215,55.04,202492.16
1960-04-27,202601.35,18966.0,3679.0,109.19,0.005039436347431814,55.04,202492.16
1960-04-28,200876.35,18966.0,3679.0,150.11,0.007197307478545245,54.56,200726.24
1960-04-29,200124.35,18966.0,3679.0,97.12,0.004403150286580365,54.37,200027.23
1960-05-02,199253.35,18966.0,3679.0,109.08,0.00503394808831828,54.13,199144.27
1960-05-03,201804.47,18966.0,3679.0,84.9,0.0037586158165726913,54.83,201719.57
1960-05-04,202549.62,18966.0,3679.0,57.46,0.002312180024243715,55.04,202492.16
1960-05-05,201879.61,18966.0,3679.0,49.67,0.0019014853725368985,54.86,201829.94
1960-05-06,201476.16,18966.0,3679.0,50.91,0.001966650858731614,54.75,201425.25
1960-05-09,201650.01,18966.0,3679.0,40.81,0.0014340690647694568,54.8,201609.2
1960-05-10,200267.86,18966.0,3679.0,56.68,0.00227094145693979,54.42,200211.18
1960-05-11,200807.21,18966.0,3679.0,44.18,0.0016116783463832884,54.57,200763.03
1960-05-12,201829.63,18966.0,3679.0,36.48,0.0012057382320726437,54.85,201793.15
1960-05-13,203482.74,18966.0,3679.0,34.04,0.0010773165883660035,55.3,203448.7
1960-05-16,203298.47,18966.0,3679.0,33.72,0.001060208164511113,55.25,203264.75
1960-05-17,204069.36,18966.0,3679.0,32.02,0.0009704961169320833,55.46,204037.34
1960-05-18,203994.61,18966.0,3679.0,30.85,0.0009090789988657685,55.44,203963.76
1960-05-19,204871.79,18966.0,3679.0,25.07,0.0006041807015657215,55.68,204846.72
1960-05-20,205053.94,18966.0,3679.0,23.27,0.0005095295888638517,55.73,205030.67
1960-05-23,205163.52,18966.0,3679.0,22.48,0.00046763773297256103,55.76,205141.04
1960-05-24,204943.14,18966.0,3679.0,22.84,0.00048658430945750647,55.7,204920.3
1960-05-25,204832.98,18966.0,3679.0,23.05,0.0004974916978665832,55.67,204809.93
1960-05-26,204979.52,18966.0,3679.0,22.43,0.0004648207717984458,55.71,204957.09
1960-05-27,205088.62,18966.0,3679.0,21.16,0.00039815877101633326,55.74,205067.46
1960-05-31,205418.63,18966.0,3679.0,20.06,0.0003399271652136139,55.83,205398.57
1960-06-01,205639.02,18966.0,3679.0,19.71,0.00032140687494815884,55.89,205619.31
1960-06-02,206521.01,18966.0,3679.0,18.74,0.00027023011858521087,56.13,206502.27
1960-06-03,206883.96,18966.0,3679.0,13.79,9.605628920312625e-06,56.23,206870.17
1960-06-06,209312.23,18966.0,3679.0,13.92,1.6181757294440576e-05,56.89,209298.31
1960-06-07,211298.9,18966.0,3679.0,13.93,1.7016303202854223e-05,57.43,211284.97
1960-06-08,212991.18,18966.0,3679.0,13.87,1.3556649151518093e-05,57.89,212977.31
1960-06-09,213395.84,18966.0,3679.0,13.84,1.202868353729846e-05,58.0,213382.0
1960-06-10,213285.5,18966.0,3679.0,13.87,1.345017000388578e-05,57.97,213271.63
1960-06-10,206806.4,63968.0,3569.0,-88.53,0.0019906441375485417,57.97,206894.93
1960-06-13,206874.76,63968.0,3569.0,-91.55,0.001943449121400681,57.99,206966.31
1960-06-14,206596.5,63968.0,3569.0,-84.29,0.0020569707253825786,57.91,206680.79
1960-06-15,205390.74,63968.0,3569.0,-76.59,0.0021773782097873062,57.57,205467.33
1960-06-16,205055.36,63968.0,3569.0,-162.14,0.000840027184721058,57.5,205217.5
1960-06-17,204840.18,63968.0,3569.0,-163.18,0.0008237541098105941,57.44,205003.36
1960-06-20,203854.55,63968.0,3569.0,-149.49,0.0010376461399950396,57.16,204004.04
1960-06-21,203642.61,63968.0,3569.0,-182.98,0.0005141528645197548,57.11,203825.59
1960-06-22,204243.95,63968.0,3569.0,-188.37,0.0004298306953857689,57.28,204432.32
1960-06-23,205345.32,63968.0,3569.0,-193.39,0.0003514026178953744,57.59,205538.71
1960-06-24,205652.26,63968.0,3569.0,-207.66,0.000128358122726188,57.68,205859.92
1960-06-27,204410.2,63968.0,3569.0,-200.57,0.0002391737055006584,57.33,204610.77
1960-06-28,203033.05,63968.0,3569.0,-185.81,0.0004699007951347589,56.94,203218.86
1960-06-29,203011.28,63968.0,3569.0,-207.58,0.00012954570116948186,56.94,203218.86
1960-06-30,202938.88,63968.0,3569.0,-208.6,0.00011364103853113254,56.92,203147.48
1960-07-01,203436.39,63968.0,3569.0,-210.75,8.000085900476944e-05,57.06,203647.14
1960-07-05,203293.12,63968.0,3569.0,-211.26,7.207629051067966e-05,57.02,203504.38
1960-07-06,203008.12,63968.0,3569.0,-210.74,8.02645517135464e-05,56.94,203218.86
1960-07-07,204075.46,63968.0,3569.0,-214.1,2.7723049421786872e-05,57.24,204289.56
1960-07-08,204574.73,63968.0,3569.0,-214.49,2.1563530979545973e-05,57.38,204789.22
1960-07-11,202760.06,63968.0,3569.0,-208.97,0.00010784999819647093,56.87,202969.03
1960-07-12,200570.45,63968.0,3569.0,-185.8,0.00047013264284995193,56.25,200756.25
1960-07-13,200042.05,63968.0,3569.0,-178.85,0.000578749707997421,56.1,200220.9
1960-07-14,200109.1,63968.0,3569.0,-183.18,0.0005111129145288357,56.12,200292.28
1960-07-15,199859.72,63968.0,3569.0,-182.73,0.0005181377056388305,56.05,200042.45
1960-07-18,198631.9,63968.0,3569.0,-161.4,0.000851567684712326,55.7,198793.3
1960-07-19,198630.56,63968.0,3569.0,-162.74,0.0008305054776240259,55.7,198793.3
1960-07-20,198313.72,63968.0,3569.0,-158.37,0.0008988182788883178,55.61,198472.09
1960-07-21,196590.51,63968.0,3569.0,-61.39,0.0024149584214711167,55.1,196651.9
1960-07-22,195345.46,63968.0,3569.0,49.78,0.004152809194983786,54.72,195295.68
1960-07-25,193739.14,63968.0,3569.0,370.72,0.009170001462712907,54.18,193368.42
1960-07-26,194911.12,63968.0,3569.0,364.93,0.009079584961445286,54.51,194546.19
1960-07-27,193948.16,63968.0,3569.0,615.43,0.012995613503314074,54.17,193332.73
1960-07-28,195328.55,63968.0,3569.0,568.22,0.01225757836406205,54.57,194760.33
1960-07-29,198966.06,63968.0,3569.0,850.87,0.016676191304890398,55.51,198115.19
1960-08-01,198990.79,63968.0,3569.0,804.22,0.015946873542918016,55.53,198186.57
1960-08-02,197288.31,63968.0,3569.0,850.55,0.016671086346638497,55.04,196437.76
1960-08-03,196068.01,63968.0,3569.0,772.33,0.015448358586797717,54.72,195295.68
1960-08-04,196400.76,63968.0,3569.0,498.35,0.011165330194000178,54.89,195902.41
1960-08-05,198374.01,63968.0,3569.0,508.65,0.011326221561781147,55.44,197865.36
1960-08-08,198617.29,63968.0,3569.0,466.41,0.010665958928899155,55.52,198150.88
1960-08-09,199711.41,63968.0,3569.0,418.45,0.009916147200899061,55.84,199292.96
1960-08-10,200483.74,63968.0,3569.0,369.91,0.009157365700678544,56.07,200113.83
1960-08-11,201132.88,63968.0,3569.0,269.56,0.007588615837757107,56.28,200863.32
1960-08-12,202460.82,63968.0,3569.0,241.28,0.007146477413023378,56.66,202219.54
1960-08-15,202275.8,63968.0,3569.0,234.71,0.007043851024986281,56.61,202041.09
1960-08-16,202608.51,63968.0,3569.0,174.83,0.006107757727304125,56.72,202433.68
1960-08-17,203003.94,63968.0,3569.0,141.98,0.005594210702968644,56.84,202861.96
1960-08-18,202885.62,63968.0,3569.0,130.73,0.005418289470471044,56.81,202754.89
1960-08-19,203533.64,63968.0,3569.0,64.95,0.004390061390783934,57.01,203468.69
1960-08-22,204146.07,63968.0,3569.0,34.96,0.003921256322079708,57.19,204111.11
1960-08-23,206106.74,63968.0,3569.0,-3.01,0.0033275861135875218,57.75,206109.75
1960-08-24,207188.81,63968.0,3569.0,-63.02,0.002389476526991466,58.07,207251.83
1960-08-25,206235.11,63968.0,3569.0,-17.4,0.0031026318965756555,57.79,206252.51
1960-08-26,205592.28,63968.0,3569.0,17.88,0.0036542255196460316,57.6,205574.4
1960-08-29,205039.32,63968.0,3569.0,35.96,0.003936870595105724,57.44,205003.36
1960-08-30,203152.7,63968.0,3569.0,290.74,0.007919797487042801,56.84,202861.96
1960-08-31,203538.57,63968.0,3569.0,248.33,0.0072567282658562715,56.96,203290.24
1960-09-01,203933.81,63968.0,3569.0,179.6,0.006182326237957864,57.09,203754.21
1960-09-02,203635.55,63968.0,3569.0,202.55,0.006541043820911724,57.0,203433.0
1960-09-06,201936.99,63968.0,3569.0,324.18,0.008442492516976485,56.49,201612.81
1960-09-07,199796.02,63968.0,3569.0,681.51,0.014028508755750346,55.79,199114.51
1960-09-08,199618.79,63968.0,3569.0,682.73,0.014047721965989357,55.74,198936.06
1960-09-09,200833.45,63968.0,3569.0,576.86,0.012392651346170847,56.11,200256.59
1960-09-12,199718.11,63968.0,3569.0,853.43,0.01671619040388661,55.72,198864.68
1960-09-13,199957.21,63968.0,3569.0,699.94,0.01431667842625467,55.83,199257.27
1960-09-14,198913.42,63968.0,3569.0,1048.06,0.019758859721475286,55.44,197865.36
1960-09-15,259751.43,12887.0,4701.0,162.21,0.012504908446573593,55.22,259589.22
1960-09-16,259212.37,12887.0,4701.0,140.26,0.010801746036911974,55.11,259072.11
1960-09-19,253827.03,12887.0,4701.0,631.17,0.048894711921099177,53.86,253195.86
1960-09-20,254416.98,12887.0,4701.0,515.97,0.03995569495121609,54.01,253901.01
1960-09-21,256979.79,12887.0,4701.0,446.22,0.03454304087320592,54.57,256533.57
1960-09-22,256010.53,12887.0,4701.0,464.17,0.035935980873524676,54.36,255546.36
1960-09-23,253964.33,12887.0,4701.0,580.43,0.04495746810044232,53.9,253383.9
1960-09-26,250140.56,12887.0,4701.0,705.5,0.05466302565861625,53.06,249435.06
1960-09-27,249601.78,12887.0,4701.0,730.84,0.05662918288366292,52.94,248870.94
1960-09-28,247583.42,12887.0,4701.0,874.94,0.06781087347060688,52.48,246708.48
1960-09-29,248174.24,12887.0,4701.0,807.62,0.06258674410157417,52.62,247366.62
1960-09-30,252435.16,12887.0,4701.0,837.64,0.06491631245913454,53.52,251597.52
1960-10-03,251595.65,12887.0,4701.0,750.29,0.05813808035532331,53.36,250845.36
