Date,Equity
1959-07-15,91011.95
1959-07-16,90739.91
1959-07-17,90410.64
1959-07-20,89990.54
1959-07-21,90747.96
1959-07-22,91049.37
1959-07-23,91140.67
1959-07-24,91109.37
1959-07-27,91666.19
1959-07-28,92119.23
1959-07-29,92567.98
1959-07-30,92387.15
1959-07-31,92391.71
1959-08-03,92692.96
1959-08-04,92529.35
1959-08-05,92057.39
1959-08-06,91957.41
1959-08-07,91398.38
1959-08-10,89551.05
1959-08-11,90718.52
1959-08-12,90501.37
1959-08-13,90344.35
1959-08-14,90554.43
1959-08-17,90372.48
1959-08-18,89555.23
1959-08-19,89035.94
1959-08-20,90358.26
1959-08-21,90263.48
1959-08-24,89946.37
1959-08-25,90121.99
1959-08-26,90241.86
1959-08-27,91007.14
1959-08-28,91033.77
1959-08-31,91027.22
1959-09-01,89939.37
1959-09-02,90013.19
1959-09-03,89038.12
1959-09-04,89459.44
1959-09-08,88220.94
1959-09-09,87617.21
1959-09-10,87174.7
1959-09-11,87800.82
1959-09-14,87179.4
1959-09-15,86720.61
1959-09-16,86766.45
1959-09-17,86308.94
1959-09-18,85987.41
1959-09-21,84686.42
1959-09-22,84483.49
1959-09-23,85494.8
1959-09-24,86944.53
1959-09-25,86869.81
1959-09-28,87485.03
1959-09-29,88017.54
1959-09-30,87108.12
1959-10-01,87192.58
1959-10-02,87578.75
1959-10-05,87484.18
1959-10-06,87353.7
1959-10-07,87107.41
1959-10-08,86915.7
1959-10-09,87193.96
1959-10-12,87666.18
1959-10-13,87427.84
1959-10-14,86758.27
1959-10-15,86990.48
1959-10-16,87648.1
1959-10-19,87175.0
1959-10-20,86661.01
1959-10-21,86498.16
1959-10-22,85699.83
1959-10-23,86525.73
1959-10-26,87088.79
1959-10-27,87807.39
1959-10-28,87850.72
1959-10-29,87775.8
1959-10-30,87924.49
1959-11-02,87755.95
1959-11-04,87510.23
1959-11-05,87594.01
1959-11-06,88010.64
1959-11-09,87852.81
1959-11-10,87816.78
1959-11-10,90187.82
1959-11-11,90200.93
1959-11-12,89706.99
1959-11-13,89210.86
1959-11-16,88240.25
1959-11-17,88468.66
1959-11-18,89420.01
1959-11-19,89334.0
1959-11-20,89363.91
1959-11-23,89534.4
1959-11-24,89952.52
1959-11-25,90090.67
1959-11-27,90491.6
1959-11-30,91399.23
1959-12-01,92055.52
1959-12-02,91899.23
1959-12-03,92102.15
1959-12-04,92289.2
1959-12-07,92460.58
1959-12-08,93055.08
1959-12-09,92477.45
1959-12-10,92555.12
1959-12-11,92334.59
1959-12-14,92584.41
1959-12-15,92364.56
1959-12-16,92473.09
1959-12-17,92300.1
1959-12-18,92738.08
1959-12-21,92845.53
1959-12-22,92735.04
1959-12-23,92453.03
1959-12-24,92514.98
1959-12-28,92483.51
1959-12-29,92984.72
1959-12-30,93721.08
1959-12-31,93908.92
1960-01-04,93940.0
1960-01-05,94692.04
1960-01-06,94284.89
1960-01-07,93596.38
1960-01-08,93299.09
1960-01-11,92159.06
1960-01-12,91596.22
1960-01-13,91080.25
1960-01-14,91578.24
1960-01-15,91546.75
1960-01-18,90779.76
1960-01-19,89813.51
1960-01-20,89501.48
1960-01-21,89719.94
1960-01-22,89985.01
1960-01-25,89051.02
1960-01-26,89175.18
1960-01-27,88953.5
1960-01-28,88033.91
1960-01-29,87225.95
1960-02-01,87772.64
1960-02-02,89122.8
1960-02-03,88346.39
1960-02-04,88265.91
1960-02-05,87814.46
1960-02-08,86795.64
1960-02-09,87607.46
1960-02-10,87064.51
1960-02-11,86584.64
1960-02-12,87019.88
1960-02-15,86570.13
1960-02-16,85890.03
1960-02-17,86356.62
1960-02-18,87561.5
1960-02-19,88246.08
1960-02-23,87780.48
1960-02-24,87471.13
1960-02-25,87763.06
1960-02-26,88115.52
1960-02-29,88051.52
1960-03-01,87880.67
1960-03-02,87272.76
1960-03-03,85985.59
1960-03-04,85660.17
1960-03-07,84819.23
1960-03-08,83973.09
1960-03-09,84857.79
1960-03-10,84534.35
1960-03-10,90774.23
1960-03-11,91461.09
1960-03-14,91595.46
1960-03-15,92298.99
1960-03-16,92799.24
1960-03-17,92664.8
1960-03-18,92748.38
1960-03-21,92848.26
1960-03-22,93213.93
1960-03-23,93969.7
1960-03-24,94371.73
1960-03-25,94368.51
1960-03-28,94164.11
