Date,Equity1,num_options,num_stocks,options_value_calc,options_value_reported,price_stocks,stocks_value
1960-10-04,251388.58,12959.0,4726.0,957.84,0.07005975629972627,52.99,250430.74
1960-10-05,253167.56,12959.0,4726.0,846.42,0.061461165719141064,53.39,252321.14
1960-10-06,254646.28,12959.0,4726.0,765.56,0.05522205543817993,53.72,253880.72
1960-10-07,256030.66,12959.0,4726.0,684.88,0.048996033374165915,54.03,255345.78
1960-10-10,256457.38,12959.0,4726.0,591.74,0.04180889264428456,54.14,255865.64
1960-10-11,256830.16,12959.0,4726.0,586.44,0.04139983605360498,54.22,256243.72
1960-10-12,256504.18,12959.0,4726.0,591.28,0.04177304827808592,54.15,255912.9
1960-10-13,258444.32,12959.0,4726.0,546.5,0.03831780378188998,54.57,257897.82
1960-10-14,259780.03,12959.0,4726.0,511.67,0.03562981617577621,54.86,259268.36
1960-10-17,258705.56,12959.0,4726.0,524.18,0.03659521889164741,54.63,258181.38
1960-10-18,257437.73,12959.0,4726.0,579.63,0.040874455971654955,54.35,256858.1
1960-10-19,256899.22,12959.0,4726.0,513.72,0.035788011010719045,54.25,256385.5
1960-10-20,255127.56,12959.0,4726.0,585.2,0.04130390709679632,53.86,254542.36
1960-10-21,254491.35,12959.0,4726.0,610.63,0.043266360508474655,53.72,253880.72
1960-10-24,250327.97,12959.0,4726.0,1267.77,0.09397576530633822,52.7,249060.2
1960-10-25,248292.06,12959.0,4726.0,1594.86,0.11921598857765314,52.2,246697.2
1960-10-26,252207.16,12959.0,4726.0,1492.86,0.11134524381210342,53.05,250714.3
1960-10-27,254808.32,12959.0,4726.0,1400.2,0.10419496374848403,53.62,253408.12
1960-10-28,253913.38,12959.0,4726.0,1497.72,0.11171979230871587,53.41,252415.66
1960-10-31,253797.92,12959.0,4726.0,1476.78,0.11010421279162008,53.39,252321.14
1960-11-01,256203.36,12959.0,4726.0,1282.92,0.09514463363763537,53.94,254920.44
1960-11-02,257313.67,12959.0,4726.0,1069.95,0.07871057800995107,54.22,256243.72
1960-11-03,258242.49,12959.0,4726.0,1006.31,0.07379958535128717,54.43,257236.18
1960-11-04,260330.85,12959.0,4726.0,873.45,0.06354720974997652,54.9,259457.4
1960-11-07,261220.27,12959.0,4726.0,770.41,0.0555959353288098,55.11,260449.86
1960-11-09,262292.29,12959.0,4726.0,708.19,0.05079471882486164,55.35,261584.1
1960-11-10,267354.12,12959.0,4726.0,665.94,0.04753454130284229,56.43,266688.18
1960-11-11,264902.25,12959.0,4726.0,860.63,0.06255816637185085,55.87,264041.62
1960-11-14,263649.07,12959.0,4726.0,930.73,0.06796734558526363,55.59,262718.34
1960-11-15,264267.41,12959.0,4726.0,509.35,0.03545141718764655,55.81,263758.06
1960-11-16,263766.37,12959.0,4726.0,528.17,0.03690356462418187,55.7,263238.2
1960-11-17,263034.81,12959.0,4726.0,505.51,0.03515506499656529,55.55,262529.3
1960-11-18,264258.01,12959.0,4726.0,452.69,0.03107848730887286,55.82,263805.32
1960-11-21,264710.2,12959.0,4726.0,385.02,0.025856781270080287,55.93,264325.18
1960-11-22,263629.27,12959.0,4726.0,296.55,0.019029998840798257,55.72,263332.72
1960-11-23,263991.25,12959.0,4726.0,280.45,0.01778782953204955,55.8,263710.8
1960-11-25,265485.99,12959.0,4726.0,215.61,0.012784115696798715,56.13,265270.38
1960-11-28,265018.96,12959.0,4726.0,221.18,0.013213921734064715,56.03,264797.78
1960-11-29,264022.01,12959.0,4726.0,169.43,0.009220797401538361,55.83,263852.58
1960-11-30,262677.24,12959.0,4726.0,195.2,0.01120899608114656,55.54,262482.04
1960-12-01,261550.3,12959.0,4726.0,202.5,0.011772414756764382,55.3,261347.8
1960-12-02,261955.33,12959.0,4726.0,182.19,0.010205220623705935,55.39,261773.14
1960-12-05,261572.13,12959.0,4726.0,177.07,0.009810136676302872,55.31,261395.06
1960-12-06,262310.64,12959.0,4726.0,159.42,0.008448188128896528,55.47,262151.22
1960-12-07,264896.07,12959.0,4726.0,145.55,0.007378058849769414,56.02,264750.52
1960-12-08,265503.94,12959.0,4726.0,139.04,0.006875809653021564,56.15,265364.9
1960-12-09,267853.76,12959.0,4726.0,125.86,0.005858833136198643,56.65,267727.9
1960-12-12,268782.2,12959.0,4726.0,109.1,0.0045654461271563695,56.85,268673.1
1960-12-13,268920.37,12959.0,4726.0,105.49,0.004286584283856809,56.88,268814.88
1960-12-14,268729.33,12959.0,4726.0,103.49,0.004132266043764682,56.84,268625.84
1960-12-15,267974.39,12959.0,4726.0,104.71,0.004226117825926801,56.68,267869.68
1960-12-16,270422.59,12959.0,4726.0,95.39,0.0035070853407945246,57.2,270327.2
1960-12-19,270084.37,12959.0,4726.0,87.99,0.0029361720349498355,57.13,269996.38
1960-12-20,269893.78,12959.0,4726.0,86.44,0.002816345807533413,57.09,269807.34
1960-12-21,272038.03,12959.0,4726.0,56.73,0.0005238621787778015,57.55,271981.3
1960-12-22,271279.6,12959.0,4726.0,54.46,0.0003490855316716328,57.39,271225.14
1960-12-23,271512.82,12959.0,4726.0,51.38,0.00011127100528756772,57.44,271461.44
1960-12-27,271890.15,12959.0,4726.0,50.63,5.34715134130042e-05,57.52,271839.52
1960-12-28,273118.65,12959.0,4726.0,50.37,3.3277682483996793e-05,57.78,273068.28
1960-12-29,274394.56,12959.0,4726.0,50.26,2.4544199441655073e-05,58.05,274344.3
1960-12-30,274677.96,12959.0,4726.0,50.1,1.2377739484654114e-05,58.11,274627.86
1961-01-03,272126.35,12959.0,4726.0,50.53,4.5601465902213225e-05,57.57,272075.82
1961-01-04,275860.0,12959.0,4726.0,50.64,5.414953734140561e-05,58.36,275809.36
1961-01-05,276852.17,12959.0,4726.0,50.35,3.1454069139772453e-05,58.57,276801.82
1961-01-06,276048.85,12959.0,4726.0,50.45,3.968159909000521e-05,58.4,275998.4
1961-01-09,277986.36,12959.0,4726.0,50.3,2.799093503996655e-05,58.81,277936.06
1961-01-10,278742.17,12959.0,4726.0,49.95,1.120212957207874e-06,58.97,278692.22
1961-01-10,270263.06,138578.0,4584.0,-55.42,0.001200829415064053,58.97,270318.48
1961-01-11,270940.04,138578.0,4584.0,-157.72,0.00046260281224268576,59.14,271097.76
1961-01-12,271739.34,138578.0,4584.0,-183.54,0.0002763353138984931,59.32,271922.88
1961-01-13,273014.66,138578.0,4584.0,-191.74,0.00021713302010645946,59.6,273206.4
1961-01-16,272917.6,138578.0,4584.0,-197.12,0.00017827611060600157,59.58,273114.72
1961-01-17,273187.39,138578.0,4584.0,-202.37,0.00014044658409151367,59.64,273389.76
1961-01-18,273368.24,138578.0,4584.0,-204.88,0.00012232400302435512,59.68,273573.12
1961-01-19,273779.22,138578.0,4584.0,-206.46,0.00011089838213115474,59.77,273985.68
1961-01-20,274644.23,138578.0,4584.0,-212.41,6.79768331086723e-05,59.96,274856.64
1961-01-23,276154.97,138578.0,4584.0,-214.39,5.370249392676503e-05,60.29,276369.36
1961-01-24,276886.19,138578.0,4584.0,-216.61,3.767495311793193e-05,60.45,277102.8
1961-01-25,277251.72,138578.0,4584.0,-217.8,2.9093874283372045e-05,60.53,277469.52
1961-01-26,277662.74,138578.0,4584.0,-219.34,1.795591013371953e-05,60.62,277882.08
1961-01-27,280503.71,138578.0,4584.0,-220.45,9.949326550687731e-06,61.24,280724.16
1961-01-30,283849.59,138578.0,4584.0,-220.89,6.7839054725760475e-06,61.97,284070.48
1961-01-31,282979.36,138578.0,4584.0,-220.16,1.207680039013218e-05,61.78,283199.52
1961-02-01,283528.91,138578.0,4584.0,-220.69,8.253275071729341e-06,61.9,283749.6
1961-02-02,285362.25,138578.0,4584.0,-220.95,6.3269764647790635e-06,62.3,285583.2
1961-02-03,284995.24,138578.0,4584.0,-221.24,4.2424053076004745e-06,62.22,285216.48
1961-02-06,282888.94,138578.0,4584.0,-218.9,2.115797641772505e-05,61.76,283107.84
1961-02-07,282384.09,138578.0,4584.0,-219.51,1.6716019236071022e-05,61.65,282603.6
1961-02-08,284950.97,138578.0,4584.0,-219.67,1.5613614640237186e-05,62.21,285170.64
1961-02-09,284081.17,138578.0,4584.0,-218.51,2.3950513319857987e-05,62.02,284299.68
1961-02-10,281707.39,138578.0,4584.0,-208.61,9.539883120987698e-05,61.5,281916.0
1961-02-13,280066.64,138578.0,4584.0,-199.12,0.00016387228335705897,61.14,280265.76
1961-02-14,281293.74,138578.0,4584.0,-209.7,8.755496625181998e-05,61.41,281503.44
1961-02-15,283629.27,138578.0,4584.0,-212.01,7.085631606174383e-05,61.92,283841.28
1961-02-16,285368.79,138578.0,4584.0,-214.41,5.357621672161901e-05,62.3,285583.2
1961-02-17,284452.57,138578.0,4584.0,-213.83,5.77047935680264e-05,62.1,284666.4
1961-02-20,285458.12,138578.0,4584.0,-216.76,3.657932344143912e-05,62.32,285674.88
1961-02-21,285640.99,138578.0,4584.0,-217.25,3.304586153494884e-05,62.36,285858.24
1961-02-23,286694.35,138578.0,4584.0,-218.21,2.6135464975257563e-05,62.59,286912.56
1961-02-24,287839.5,138578.0,4584.0,-219.06,2.0024085129694957e-05,62.84,288058.56
1961-02-27,289947.38,138578.0,4584.0,-219.82,1.4504537886773352e-05,63.3,290167.2
1961-02-28,290588.81,138578.0,4584.0,-220.15,1.20998478600143e-05,63.44,290808.96
1961-03-01,290541.69,138578.0,4584.0,-221.43,2.8633912031682783e-06,63.43,290763.12
1961-03-02,292466.62,138578.0,4584.0,-221.78,3.53042656742191e-07,63.85,292688.4
1961-03-03,292925.01,138578.0,4584.0,-221.79,2.945152368304998e-07,63.95,293146.8
1961-03-06,293383.39,138578.0,4584.0,-221.81,1.5166183035160972e-07,64.05,293605.2
1961-03-07,290724.85,138578.0,4584.0,-221.63,1.476193838706097e-06,63.47,290946.48
1961-03-08,290587.35,138578.0,4584.0,-221.61,1.6083978268347638e-06,63.44,290808.96
1961-03-09,290862.37,138578.0,4584.0,-221.63,1.46618855227506e-06,63.5,291084.0
1961-03-10,290770.7,138578.0,4584.0,-221.62,1.5030887143167247e-06,63.48,290992.32
1961-03-13,291595.75,138578.0,4584.0,-221.69,9.996497451112384e-07,63.66,291817.44
1961-03-14,290312.37,138578.0,4584.0,-221.55,2.0485127027856e-06,63.38,290533.92
1961-03-15,291183.28,138578.0,4584.0,-221.6,1.6507224452837308e-06,63.57,291404.88
1961-03-16,294117.07,138578.0,4584.0,-221.57,1.8935197113651879e-06,64.21,294338.64
1961-03-17,293154.6,138578.0,4584.0,-221.4,3.0743489913167123e-06,64.0,293376.0
1961-03-20,297097.08,138578.0,4584.0,-221.16,4.803584170810142e-06,64.86,297318.24
1961-03-21,296547.06,138578.0,4584.0,-221.1,5.260109354673253e-06,64.74,296768.16
1961-03-22,296363.74,138578.0,4584.0,-221.06,5.543785050576627e-06,64.7,296584.8
1961-03-23,295584.7,138578.0,4584.0,-220.82,7.290816913272399e-06,64.53,295805.52
1961-03-24,295080.64,138578.0,4584.0,-220.64,8.588610363424753e-06,64.42,295301.28
1961-03-27,294759.15,138578.0,4584.0,-221.25,4.19530078318354e-06,64.35,294980.4
1961-03-28,294896.24,138578.0,4584.0,-221.68,1.0528318169885422e-06,64.38,295117.92
1961-03-29,297417.41,138578.0,4584.0,-221.71,8.856147074953031e-07,64.93,297639.12
1961-03-30,298013.31,138578.0,4584.0,-221.73,7.376624539229718e-07,65.06,298235.04
1961-04-03,300488.63,138578.0,4584.0,-221.77,4.6207226600745153e-07,65.6,300710.4
1961-04-04,300763.66,138578.0,4584.0,-221.78,3.841171797927873e-07,65.66,300985.44
1961-04-05,299846.84,138578.0,4584.0,-221.8,2.1663429847097856e-07,65.46,300068.64
1961-04-06,300534.43,138578.0,4584.0,-221.81,1.5497683398111183e-07,65.61,300756.24
1961-04-07,302138.82,138578.0,4584.0,-221.82,5.088425403132716e-08,65.96,302360.64
1961-04-10,304751.69,138578.0,4584.0,-221.83,3.379283436638796e-08,66.53,304973.52
1961-04-11,305164.25,138578.0,4584.0,-221.83,4.183911091043734e-09,66.62,305386.08
1961-04-12,303743.21,138578.0,4584.0,-221.83,4.282809776574372e-09,66.31,303965.04
1961-04-13,303514.01,138578.0,4584.0,-221.83,4.4891118135269844e-09,66.26,303735.84
1961-04-14,304018.25,138578.0,4584.0,-221.83,1.4472678721269753e-09,66.37,304240.08
1961-04-17,314609.21,138578.0,4584.0,-219.91,1.3821269665519314e-05,68.68,314829.12
1961-04-18,303792.81,138578.0,4584.0,332.01,0.003996607235327812,66.2,303460.8
1961-04-19,302145.84,138578.0,4584.0,472.8,0.005012538765039709,65.81,301673.04
1961-04-20,302179.66,138578.0,4584.0,460.78,0.004925817751091327,65.82,301718.88
1961-04-21,301951.24,138578.0,4584.0,461.56,0.004931472811014803,65.77,301489.68
1961-04-24,383352.49,1250.0,5948.0,301.29,0.18995988522008256,64.4,383051.2
1961-04-25,388676.62,1250.0,5948.0,272.22,0.16670328434755755,65.3,388404.4
1961-04-26,390151.34,1250.0,5948.0,259.94,0.1568777367111056,65.55,389891.4
1961-04-27,389618.52,1250.0,5948.0,262.44,0.15888009479500775,65.46,389356.08
1961-04-28,388728.72,1250.0,5948.0,264.84,0.1607970042592246,65.31,388463.88
1961-05-01,387900.15,1250.0,5948.0,268.99,0.1641199049411246,65.17,387631.16
1961-05-02,390679.67,1250.0,5948.0,252.95,0.1512894358693826,65.64,390426.72
1961-05-03,393864.74,1250.0,5948.0,226.1,0.1298078955531432,66.18,393638.64
1961-05-04,395401.23,1250.0,5948.0,216.11,0.12181389787890584,66.44,395185.12
1961-05-05,395873.16,1250.0,5948.0,212.2,0.11868496733438838,66.52,395660.96
1961-05-08,395219.91,1250.0,5948.0,213.23,0.11951375067928827,66.41,395006.68
1961-05-09,395573.34,1250.0,5948.0,209.78,0.11675332054421839,66.47,395363.56
1961-05-10,395215.0,1250.0,5948.0,208.32,0.11558729549579105,66.41,395006.68
1961-05-11,395095.86,1250.0,5948.0,208.14,0.11544014485741427,66.39,394887.72
1961-05-12,395737.12,1250.0,5948.0,195.12,0.10502494067007673,66.5,395542.0
1961-05-15,397686.43,1250.0,5948.0,181.59,0.09419847473972309,66.83,397504.84
1961-05-16,399152.69,1250.0,5948.0,160.85,0.07760903263223451,67.08,398991.84
1961-05-17,400988.04,1250.0,5948.0,152.32,0.07078084490118086,67.39,400835.72
1961-05-18,398621.36,1250.0,5948.0,164.84,0.08080127345438215,66.99,398456.52
1961-05-19,400278.67,1250.0,5948.0,156.71,0.07429962251668609,67.27,400121.96
1961-05-22,397792.26,1250.0,5948.0,168.46,0.08369244209686633,66.85,397623.8
1961-05-23,396785.51,1250.0,5948.0,172.87,0.08722670865750093,66.68,396612.64
1961-05-24,394302.4,1250.0,5948.0,187.92,0.09926781858140954,66.26,394114.48
1961-05-25,392818.76,1250.0,5948.0,191.28,0.10195355056129807,66.01,392627.48
1961-05-26,395306.19,1250.0,5948.0,180.55,0.09336668789175406,66.43,395125.64
1961-05-31,396066.22,1250.0,5948.0,167.34,0.08280360917036922,66.56,395898.88
1961-06-01,396065.05,1250.0,5948.0,166.17,0.08186387757208902,66.56,395898.88
1961-06-02,397069.28,1250.0,5948.0,159.24,0.07632292212688618,66.73,396910.04
1961-06-05,399141.41,1250.0,5948.0,149.57,0.06858251488061073,67.08,398991.84
1961-06-06,398014.88,1250.0,5948.0,153.16,0.0714544833161932,66.89,397861.72
1961-06-07,390643.26,1250.0,5948.0,216.54,0.12215852464732535,65.64,390426.72
1961-06-08,396756.15,1250.0,5948.0,202.99,0.11132072883290434,66.67,396553.16
1961-06-09,396694.03,1250.0,5948.0,200.35,0.1092082024199561,66.66,396493.68
1961-06-12,393681.81,1250.0,5948.0,221.61,0.12621945471914042,66.15,393460.2
1961-06-13,391614.75,1250.0,5948.0,236.35,0.13801102674397203,65.8,391378.4
1961-06-14,392571.41,1250.0,5948.0,122.37,0.04682469784679222,65.98,392449.04
1961-06-15,390795.76,1250.0,5948.0,71.64,0.006237303986635273,65.69,390724.12
1961-06-16,387765.0,1250.0,5948.0,74.36,0.00841734753721124,65.18,387690.64
1961-06-19,384201.82,1250.0,5948.0,79.98,0.012909737546707212,64.58,384121.84
1961-06-20,387590.82,1250.0,5948.0,78.62,0.01182382627697759,65.15,387512.2
1961-06-21,387521.13,1250.0,5948.0,68.41,0.0036566245242250772,65.14,387452.72
1961-06-22,386091.75,1250.0,5948.0,66.55,0.002170887553180678,64.9,386025.2
1961-06-23,387637.81,1250.0,5948.0,66.13,0.0018341863101532518,65.16,387571.68
1961-06-26,383536.36,1250.0,5948.0,68.8,0.003968189162390445,64.47,383467.56
1961-06-27,383536.2,1250.0,5948.0,68.64,0.0038374925512969227,64.47,383467.56
1961-06-28,384249.55,1250.0,5948.0,68.23,0.0035142247168247764,64.59,384181.32
1961-06-29,383832.5,1250.0,5948.0,67.54,0.0029631714810833404,64.52,383764.96
1961-06-30,384545.13,1250.0,5948.0,66.41,0.0020581976014076298,64.64,384478.72
1961-07-03,387935.15,1250.0,5948.0,66.07,0.001781931506136758,65.21,387869.08
1961-07-05,390433.05,1250.0,5948.0,65.81,0.0015734448312297727,65.63,390367.24
1961-07-06,391503.5,1250.0,5948.0,65.62,0.0014262973605762702,65.81,391437.88
1961-07-07,391265.6,1250.0,5948.0,65.64,0.0014396207300283945,65.77,391199.96
1961-07-10,390908.71,1250.0,5948.0,65.63,0.0014353911761958646,65.71,390843.08
1961-07-11,390789.75,1250.0,5948.0,65.63,0.001432204033007492,65.69,390724.12
1961-07-12,388589.64,1250.0,5948.0,66.28,0.0019523291467940795,65.32,388523.36
1961-07-13,385854.43,1250.0,5948.0,67.15,0.002648832959900621,64.86,385787.28
1961-07-14,388352.13,1250.0,5948.0,66.69,0.0022832651032388546,65.28,388285.44
1961-07-17,385438.43,1250.0,5948.0,67.51,0.00293699399726699,64.79,385370.92
1961-07-18,383179.05,1250.0,5948.0,68.37,0.0036261111948880376,64.41,383110.68
1961-07-19,384903.28,1250.0,5948.0,67.68,0.00307251080840866,64.7,384835.6
1961-07-20,384962.33,1250.0,5948.0,67.25,0.0027300925684737992,64.71,384895.08
1961-07-21,385854.25,1250.0,5948.0,66.97,0.0025013199446570766,64.86,385787.28
1961-07-24,385913.21,1250.0,5948.0,66.45,0.002087928254277588,64.87,385846.76
1961-07-25,388054.09,1250.0,5948.0,66.05,0.0017697042084874742,65.23,387988.04
1961-07-26,391681.93,1250.0,5948.0,65.61,0.0014190603649341313,65.84,391616.32
1961-07-27,396261.89,1250.0,5948.0,65.61,0.0014180966451452157,66.61,396196.28
1961-07-28,396856.56,1250.0,5948.0,65.48,0.0013150771071672382,66.71,396791.08
1961-07-31,397153.78,1250.0,5948.0,65.3,0.0011693674829418924,66.76,397088.48
1961-08-01,400781.82,1250.0,5948.0,65.06,0.0009735202492916553,67.37,400716.76
1961-08-02,398224.68,1250.0,5948.0,65.56,0.0013745875853561906,66.94,398159.12
1961-08-03,400305.09,1250.0,5948.0,64.17,0.00026767294713464854,67.29,400240.92
1961-08-04,402624.55,1250.0,5948.0,63.91,5.8523974439585874e-05,67.68,402560.64
1961-08-07,402565.07,1250.0,5948.0,63.91,5.374601500445853e-05,67.67,402501.16
1961-08-08,403457.24,1250.0,5948.0,63.88,2.819072070539899e-05,67.82,403393.36
1961-08-09,402981.39,1250.0,5948.0,63.87,2.2838590578750685e-05,67.74,402917.52
1961-08-10,404230.46,1250.0,5948.0,63.86,1.831472934813892e-05,67.95,404166.6
1961-08-10,391988.01,81544.0,5769.0,-15.54,0.0029594485827894867,67.95,392003.55
1961-08-11,392577.26,81544.0,5769.0,-60.88,0.002403476520020431,68.06,392638.14
1961-08-14,390608.67,81544.0,5769.0,-68.01,0.002316071994193966,67.72,390676.68
1961-08-15,389566.58,81544.0,5769.0,-129.37,0.0015635678971557543,67.55,389695.95
1961-08-16,390554.91,81544.0,5769.0,-179.46,0.0009493632976032007,67.73,390734.37
1961-08-17,392737.75,81544.0,5769.0,-188.84,0.0008342928194931404,68.11,392926.59
1961-08-18,393760.06,81544.0,5769.0,-204.95,0.0006367136302811612,68.29,393965.01
1961-08-21,394558.88,81544.0,5769.0,-213.79,0.0005283027894705493,68.43,394772.67
1961-08-22,394586.67,81544.0,5769.0,-243.69,0.000161603519344378,68.44,394830.36
1961-08-23,391952.35,81544.0,5769.0,-224.27,0.00039975239068885254,67.98,392176.62
1961-08-24,389731.78,81544.0,5769.0,-194.93,0.000759533424842071,67.59,389926.71
1961-08-25,390186.96,81544.0,5769.0,-201.27,0.0006818379847256181,67.67,390388.23
1961-08-28,390356.51,81544.0,5769.0,-204.79,0.0006387252377475575,67.7,390561.3
1961-08-29,389478.18,81544.0,5769.0,-217.77,0.000479552157292739,67.55,389695.95
1961-08-30,390965.15,81544.0,5769.0,-230.74,0.0003204433407041213,67.81,391195.89
1961-08-31,392460.95,81544.0,5769.0,-234.88,0.0002697150481909636,68.07,392695.83
1961-09-01,393150.64,81544.0,5769.0,-237.47,0.00023795877960268268,68.19,393388.11
1961-09-05,391829.08,81544.0,5769.0,-232.16,0.00030304232205397713,67.96,392061.24
1961-09-06,394711.66,81544.0,5769.0,-234.08,0.00027946403331633417,68.46,394945.74
1961-09-07,394072.1,81544.0,5769.0,-239.05,0.00021849727720001273,68.35,394311.15
1961-09-08,391367.78,81544.0,5769.0,-231.94,0.0003056645967211037,67.88,391599.72
1961-09-11,387943.42,81544.0,5769.0,-194.9,0.0007599671388198309,67.28,388138.32
1961-09-12,391844.2,81544.0,5769.0,-217.04,0.0004884333839332289,67.96,392061.24
1961-09-13,392118.41,81544.0,5769.0,-231.28,0.00031387473336236607,68.01,392349.69
1961-09-14,389379.7,81544.0,5769.0,-200.87,0.0006868016770220295,67.53,389580.57
1961-09-15,390066.05,81544.0,5769.0,-206.8,0.0006140210957330493,67.65,390272.85
1961-09-18,387571.68,81544.0,5769.0,-162.81,0.0011535032657780109,67.21,387734.49
1961-09-19,381698.38,81544.0,5769.0,482.86,0.00907148843187211,66.08,381215.52
1961-09-20,386757.45,81544.0,5769.0,465.21,0.008855149874836044,66.96,386292.24
1961-09-21,386756.3,81544.0,5769.0,290.99,0.006718523422587275,66.99,386465.31
1961-09-22,385067.3,81544.0,5769.0,159.62,0.005107597084072046,66.72,384907.68
1961-09-25,380441.33,81544.0,5769.0,1014.2,0.015587538459853056,65.77,379427.13
1961-09-26,380473.33,81544.0,5769.0,988.51,0.015272521791777072,65.78,379484.82
1961-09-27,384156.83,81544.0,5769.0,691.4,0.011628996460236574,66.47,383465.43
1961-09-28,384644.18,81544.0,5769.0,544.16,0.009823291286089275,66.58,384100.02
1961-09-29,385392.57,81544.0,5769.0,427.2,0.008388974583106168,66.73,384965.37
1961-10-02,385516.27,81544.0,5769.0,320.14,0.007076049905500925,66.77,385196.13
1961-10-03,385289.34,81544.0,5769.0,323.97,0.007123053143321512,66.73,384965.37
1961-10-04,387828.24,81544.0,5769.0,266.82,0.006422127027860353,67.18,387561.42
1961-10-05,391202.61,81544.0,5769.0,237.48,0.006062431997890638,67.77,390965.13
1961-10-06,387130.36,81544.0,5769.0,780.43,0.01272078557090861,66.97,386349.93
1961-10-09,392763.83,81544.0,5769.0,817.97,0.013181147649181657,67.94,391945.86
1961-10-10,393609.51,81544.0,5769.0,682.92,0.011525004303964692,68.11,392926.59
1961-10-11,393899.88,81544.0,5769.0,627.15,0.01084104749904119,68.17,393272.73
1961-10-12,393823.28,81544.0,5769.0,608.24,0.010609077819351664,68.16,393215.04
1961-10-13,393106.29,81544.0,5769.0,583.53,0.010306077247843992,68.04,392522.76
1961-10-16,392029.21,81544.0,5769.0,602.56,0.01053947768538338,67.85,391426.65
1961-10-17,392118.96,81544.0,5769.0,576.93,0.010225111338866999,67.87,391542.03
1961-10-18,393996.8,81544.0,5769.0,493.31,0.009199672385743873,68.21,393503.49
1961-10-19,395238.01,81544.0,5769.0,349.96,0.0074416901618456766,68.45,394888.05
1961-10-20,392798.37,81544.0,5769.0,506.37,0.009359864978643662,68.0,392292.0
1961-10-23,393094.59,81544.0,5769.0,456.45,0.008747692458146217,68.06,392638.14
1961-10-24,392656.6,81544.0,5769.0,479.98,0.009036211936442329,67.98,392176.62
1961-10-25,394642.64,81544.0,5769.0,389.18,0.007922772283052992,68.34,394253.46
1961-10-26,395275.89,81544.0,5769.0,330.15,0.00719876706814232,68.46,394945.74
1961-10-27,394598.58,81544.0,5769.0,345.12,0.007382442848969856,68.34,394253.46
1961-10-30,395013.03,81544.0,5769.0,298.05,0.006805151334843079,68.42,394714.98
1961-10-31,396100.76,81544.0,5769.0,231.98,0.005994952532834996,68.62,395868.78
1961-11-01,396644.01,81544.0,5769.0,140.64,0.004874825774898672,68.73,396503.37
1961-11-02,398788.68,81544.0,5769.0,93.09,0.004291705868650603,69.11,398695.59
1961-11-03,400778.01,81544.0,5769.0,5.58,0.0032184589364247923,69.47,400772.43
1961-11-06,403791.5,81544.0,5769.0,-96.19,0.001970486866575194,70.01,403887.69
1961-11-08,408703.81,81544.0,5769.0,-145.22,0.0013691446287884476,70.87,408849.03
1961-11-09,408133.51,81544.0,5769.0,-138.62,0.001450081653863497,70.77,408272.13
1961-11-10,409824.08,81544.0,5769.0,-178.75,0.0009579945534001558,71.07,410002.83
1961-11-13,410965.57,81544.0,5769.0,-191.06,0.0008070230667402006,71.27,411156.63
1961-11-14,413191.55,81544.0,5769.0,-214.99,0.000513632788150517,71.66,413406.54
1961-11-15,413213.74,81544.0,5769.0,-250.49,7.827978517030345e-05,71.67,413464.23
1961-11-16,412921.55,81544.0,5769.0,-254.23,3.231706759251863e-05,71.62,413175.78
1961-11-17,412921.5,81544.0,5769.0,-254.28,3.17106835327507e-05,71.62,413175.78
1961-11-20,413497.46,81544.0,5769.0,-255.22,2.0258130149616556e-05,71.72,413752.68
1961-11-21,413842.03,81544.0,5769.0,-256.79,1.0178122185581378e-06,71.78,414098.82
1961-11-22,413380.52,81544.0,5769.0,-256.78,1.161075747150859e-06,71.7,413637.3
1961-11-24,414188.12,81544.0,5769.0,-256.84,3.0968878769281944e-07,71.84,414444.96
1961-11-27,414245.8,81544.0,5769.0,-256.85,2.7885958950744287e-07,71.85,414502.65
1961-11-28,413668.91,81544.0,5769.0,-256.84,3.598167871000197e-07,71.75,413925.75
1961-11-29,413380.46,81544.0,5769.0,-256.84,3.974185051471867e-07,71.7,413637.3
1961-11-30,411188.3,81544.0,5769.0,-256.78,1.152533968550208e-06,71.32,411445.08
1961-12-01,413842.0,81544.0,5769.0,-256.82,6.286489800694063e-07,71.78,414098.82
1961-12-04,415168.84,81544.0,5769.0,-256.85,1.8610885995161595e-07,72.01,415425.69
1961-12-05,414707.3,81544.0,5769.0,-256.87,4.683055926430617e-09,71.93,414964.17
1961-12-06,415053.44,81544.0,5769.0,-256.87,1.0992114670113746e-11,71.99,415310.31
1961-12-07,413380.43,81544.0,5769.0,-256.87,6.512487655304544e-11,71.7,413637.3
1961-12-08,415341.89,81544.0,5769.0,-256.87,5.1221552049317874e-11,72.04,415598.76
1961-12-11,417361.04,81544.0,5769.0,-256.87,3.0231974824148864e-11,72.39,417617.91
1961-12-11,404733.37,41305521.0,5591.0,0.88,6.032233247755799e-06,72.39,404732.49
1961-12-12,406037.69,41305521.0,5591.0,-92.55,3.7702799316679603e-06,72.64,406130.24
1961-12-13,405404.34,41305521.0,5591.0,-110.89,3.326171248106734e-06,72.53,405515.23
1961-12-14,403312.25,41305521.0,5591.0,872.07,2.712356646841535e-05,71.98,402440.18
1961-12-15,403240.11,41305521.0,5591.0,632.2,2.1316377043458694e-05,72.01,402607.91
1961-12-18,402379.09,41305521.0,5591.0,1168.93,3.431045653313992e-05,71.76,401210.16
1961-12-19,505510.18,15747363.0,7088.0,419.3,1.9861958656904868e-05,71.26,505090.88
