purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
2000-03-10,2000-06-12,1413.45996,1462.93005,2.0,321678.13,33.4396,21.41029,66.88,6687.92,-2472.74
2000-06-12,2000-09-11,1462.93005,1506.76001,1.0,325752.76,55.04278,2.0069,55.04,5504.28,-5358.63
2000-09-11,2001-01-10,1506.76001,1313.76001,4.0,331828.77,23.04281,138.33169,92.17,9217.12,46023.38
2001-01-10,2001-04-10,1313.76001,1173.92004,1.0,299455.79,49.76809,78.84322,49.77,4976.81,2857.74
2001-04-10,2001-07-10,1173.92004,1203.43005,1.0,302360.37,49.1995,5.69091,49.2,4919.95,-4400.06
2001-07-10,2001-10-10,1203.43005,1081.62,4.0,290378.87,19.31575,63.1918,77.26,7726.3,17473.16
2001-10-10,2002-01-10,1081.62,1159.93005,2.0,303009.34,38.50199,1.10022,77.0,7700.4,-7557.35
2002-01-10,2002-05-10,1159.93005,1075.43005,3.0,289319.89,30.05225,55.34116,90.16,9015.68,7496.51
2002-05-10,2002-08-12,1075.43005,908.64002,3.0,272278.22,21.69063,110.20429,65.07,6507.19,26489.03
2002-08-12,2002-09-10,908.64002,909.89002,2.0,270497.11,35.12849,26.28836,70.26,7025.7,-1838.29
2002-09-10,2002-10-10,909.89002,806.51001,2.0,244230.1,38.15455,55.62613,76.31,7630.91,3418.01
2002-10-10,2003-01-10,806.51001,932.89002,1.0,277685.73,40.37086,1.22497,40.37,4037.09,-3954.96
2003-01-10,2003-04-10,932.89002,871.78003,2.0,261211.7,27.85968,34.3356,55.72,5571.94,1239.46
2003-04-10,2003-07-10,871.78003,1002.21002,2.0,293220.71,30.13566,0.29913,60.27,6027.13,-6027.58
2003-07-10,2003-10-10,1002.21002,1040.83997,4.0,297587.67,18.3836,1.90455,73.53,7353.44,-6665.15
2003-10-10,2004-02-10,1040.83997,1147.02002,3.0,319424.06,27.08079,1.6793,81.24,8124.24,-7701.69
2004-02-10,2004-06-10,1147.02002,1136.46997,5.0,315457.73,18.63259,16.37114,93.16,9316.3,-1223.88
2004-06-10,2004-10-12,1136.46997,1124.39001,4.0,307809.54,22.1563,11.37377,88.63,8862.52,-4401.64
2004-10-12,2005-02-10,1124.39001,1198.75,5.0,320644.01,16.05289,2.3343,80.26,8026.45,-6939.56
2005-02-10,2005-06-10,1198.75,1202.79004,6.0,321799.03,13.91113,14.06443,83.47,8346.68,8.51
2005-06-10,2005-10-11,1202.79004,1193.09998,4.0,313887.25,22.28461,9.02582,89.14,8913.84,-5392.66
2005-10-11,2006-02-10,1193.09998,1269.89001,7.0,326011.55,12.94421,2.39742,90.61,9060.95,-7473.36
2006-02-10,2006-06-12,1269.89001,1255.21997,7.0,324060.74,13.13041,15.51766,91.91,9191.29,1579.16
2006-06-12,2006-10-10,1255.21997,1354.22998,4.0,341178.99,19.64015,0.70301,78.56,7856.06,-7653.42
2006-10-10,2007-02-12,1354.22998,1439.10999,11.0,353093.06,8.7214,0.77847,95.94,9593.54,-8833.16
2007-02-12,2007-06-11,1439.10999,1515.53003,14.0,366565.26,7.28134,3.92619,101.94,10193.88,-4799.15
2007-06-11,2007-10-10,1515.53003,1565.42004,6.0,382292.69,16.69863,23.33068,100.19,10019.18,3879.04
2007-10-10,2008-01-10,1565.42004,1429.08997,4.0,364984.69,24.92095,62.3067,99.68,9968.38,14854.62
2008-01-10,2008-04-10,1429.08997,1367.23999,2.0,350022.88,39.70973,43.1125,79.42,7941.95,601.13
2008-04-10,2008-07-10,1367.23999,1257.65002,2.0,321495.69,48.63201,42.16948,97.26,9726.4,-1389.77
2008-07-10,2008-10-10,1257.65002,936.35998,3.0,303537.07,25.9201,230.86857,77.76,7776.03,61406.78
2008-10-10,2008-11-10,936.35998,951.95001,1.0,309425.2,52.95861,70.45527,52.96,5295.86,1696.71
2009-01-12,2009-02-10,890.40002,868.04999,1.0,278889.28,62.79915,29.73933,62.8,6279.92,-3368.78
2009-02-10,2009-03-10,868.04999,719.59998,2.0,245096.67,31.64495,94.45944,63.29,6328.99,12499.61
2009-03-10,2009-04-13,719.59998,864.31,2.0,286665.74,34.98618,5.30518,69.97,6997.24,-6006.17
2009-04-13,2009-05-11,864.31,922.98999,1.0,302570.66,43.07178,11.32705,43.07,4307.18,-3217.54
2009-05-11,2009-08-10,922.98999,1010.11999,1.0,324970.3,58.21709,3.16156,58.22,5821.71,-5563.77
2009-08-10,2009-11-10,1010.11999,1096.42004,3.0,344489.3,27.8142,3.03386,83.44,8344.26,-7517.54
2009-11-10,2010-02-10,1096.42004,1073.67004,3.0,333274.41,27.06922,13.0104,81.21,8120.77,-4298.86
2010-02-10,2010-05-10,1073.67004,1163.84998,4.0,353991.42,19.94453,3.85519,79.78,7977.81,-6515.52
2010-05-10,2010-08-10,1163.84998,1127.16003,3.0,341000.77,30.64049,23.57173,91.92,9192.15,-2212.55
2010-08-10,2010-11-10,1127.16003,1218.75,3.0,358834.23,30.40202,0.50316,91.21,9120.61,-9060.87
2010-11-10,2011-03-10,1218.75,1315.71997,3.0,379788.85,31.47995,9.03145,94.44,9443.98,-6828.99
2011-03-10,2011-07-11,1315.71997,1343.31006,2.0,384660.99,38.55893,24.23555,77.12,7711.79,-2941.8
2011-07-11,2011-11-10,1343.31006,1246.21997,2.0,372581.48,47.29768,121.68481,94.6,9459.54,14782.83
2011-11-10,2012-02-10,1246.21997,1351.20996,1.0,396653.65,64.16368,0.53162,64.16,6416.37,-6427.37
2012-02-10,2012-06-11,1351.20996,1335.52002,3.0,391668.53,36.26915,34.4663,108.81,10880.75,-649.67
2012-06-11,2012-10-10,1335.52002,1442.52002,2.0,413547.64,46.96718,4.13203,93.93,9393.44,-8660.96
2012-10-10,2013-02-11,1442.52002,1518.31006,4.0,427726.73,27.81152,10.69396,111.25,11124.61,-6958.27
2013-02-11,2013-06-10,1518.31006,1648.68994,3.0,455139.87,37.86518,10.4407,113.6,11359.55,-8340.94
2013-06-10,2013-10-10,1648.68994,1692.56006,2.0,460792.18,48.95365,18.34504,97.91,9790.73,-6219.63
2013-10-10,2014-02-10,1692.56006,1799.93994,3.0,480614.22,42.28867,14.11934,126.87,12686.6,-8577.67
2014-02-10,2014-06-10,1799.93994,1950.85999,2.0,509833.29,52.22272,1.95011,104.45,10444.54,-10158.97
2014-06-10,2014-10-10,1950.85999,1936.97998,6.0,512231.48,24.04141,33.71462,144.25,14424.85,5659.68
2014-10-10,2015-02-10,1936.97998,2070.86011,3.0,539739.05,48.69757,26.82714,146.09,14609.27,-6707.22
2015-02-10,2015-05-11,2070.86011,2117.68994,3.0,540145.65,41.77613,3.9937,125.33,12532.84,-11460.06
2015-05-11,2015-09-10,2117.68994,1965.29004,3.0,531704.63,48.52944,145.27391,145.59,14558.83,28877.75
2015-09-10,2015-12-10,1965.29004,2067.6499,2.0,545270.3,67.31965,3.23993,134.64,13463.93,-12950.58
2015-12-10,2016-04-11,2067.6499,2062.92993,2.0,539974.78,60.5981,40.28416,121.2,12119.62,-4183.99
2016-04-11,2016-08-10,2062.92993,2183.40991,2.0,562838.47,61.63856,22.94342,123.28,12327.71,-7862.31
2016-08-10,2016-12-12,2183.40991,2264.03003,2.0,570943.22,69.57202,9.51383,139.14,13914.4,-12150.78
2016-12-12,2017-04-10,2264.03003,2366.37012,5.0,581108.35,32.98196,3.57187,164.91,16490.98,-14869.96
2017-04-10,2017-08-10,2366.37012,2465.37988,8.0,591600.2,21.63662,5.38843,173.09,17309.3,-13171.64
2017-08-10,2017-12-11,2465.37988,2660.33008,6.0,622080.69,25.4615,0.78519,152.77,15276.9,-14958.56
2017-12-11,2018-04-10,2660.33008,2665.44995,10.0,690660.16,17.28005,83.96765,172.8,17280.05,66514.8
2018-04-10,2018-07-10,2665.44995,2795.58008,3.0,703020.98,65.16103,0.78422,195.48,19548.31,-19508.52
2018-07-10,2018-11-13,2795.58008,2754.6001,5.0,719761.36,37.07422,89.89784,185.37,18537.11,26226.44
2018-11-13,2019-02-11,2754.6001,2718.05005,3.0,707301.82,59.35844,50.19501,178.08,17807.53,-2927.11
2019-02-11,2019-05-10,2718.05005,2891.31006,2.0,734737.57,82.09374,0.51045,164.19,16418.75,-16480.85
