purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1966-02-10,1966-03-07,94.7,89.39,37357.0,1231780.41,0.01093,0.1316,408.31,40831.2,450378.61
1966-03-07,1966-07-11,89.39,88.19,14424.0,1284421.93,0.04231,0.09872,610.28,61027.94,80755.5
1966-07-11,1966-10-04,88.19,75.76,3066.0,1757076.92,0.20818,2.2975,638.28,63827.99,639947.23
1966-10-04,1967-01-10,75.76,83.54,3842.0,1815726.76,0.22659,0.0,870.56,87055.88,-87926.44
1967-01-10,1967-05-10,83.54,94.04,6489.0,1940066.52,0.1392,0.00085,903.27,90326.88,-90678.58
1967-05-10,1967-09-11,94.04,95.26,7859.0,1865953.54,0.1228,0.00136,965.09,96508.52,-96404.79
1967-09-11,1968-01-10,95.26,97.26,56922.0,1859595.81,0.01631,0.009,928.4,92839.78,-42538.38
1968-01-10,1968-03-25,97.26,88.88,14242.0,2563360.94,0.06494,0.66062,924.88,92487.55,847442.58
1968-03-25,1968-07-11,88.88,103.67,5456.0,2809170.07,0.23285,0.00023,1270.43,127042.96,-128187.9
1968-07-11,1968-11-12,103.67,105.28,12362.0,2708769.71,0.11305,0.00107,1397.52,139752.41,-139827.2
1968-11-12,1969-03-10,105.28,99.47,90141.0,3141373.92,0.01495,0.07827,1347.61,134760.8,569425.2
1969-03-10,1969-07-10,99.47,97.04,28565.0,3093031.2,0.05459,0.06885,1559.36,155936.34,39174.33
1969-07-10,1969-11-10,97.04,99.23,14450.0,3009113.0,0.10642,0.00494,1537.77,153776.9,-148176.37
1969-11-10,1970-01-19,99.23,90.72,35426.0,4249875.25,0.04226,0.45815,1497.1,149710.28,1471834.81
1970-01-19,1970-05-11,90.72,79.72,15438.0,5157329.74,0.13643,1.05795,2106.21,210620.63,1420536.37
1970-05-11,1970-09-10,79.72,82.98,7691.0,5104401.07,0.33254,0.07187,2557.57,255756.51,-203038.87
1970-09-10,1971-01-11,82.98,92.67,7742.0,5411005.22,0.32797,0.00142,2539.14,253914.37,-255354.15
1971-01-11,1971-05-10,92.67,103.15,19890.0,5715836.31,0.13534,7e-05,2691.91,269191.26,-271743.94
1971-05-10,1971-08-09,103.15,94.55,80003.0,7891113.65,0.03554,0.36129,2843.31,284330.66,2603254.42
1971-08-09,1971-12-10,94.55,97.69,31402.0,8039782.29,0.12456,0.11856,3911.43,391143.31,-22752.63
1971-12-10,1972-04-10,97.69,110.54,8287.0,8637681.1,0.48239,7e-05,3997.57,399756.59,-403696.15
1972-04-10,1972-08-10,110.54,111.68,79094.0,8385994.09,0.05433,0.01295,4297.18,429717.7,-331588.15
1972-08-10,1972-12-11,111.68,119.78,58434.0,8545822.86,0.07139,0.00141,4171.6,417160.33,-413092.73
1972-12-11,1973-04-03,119.78,110.35,58707.0,12125480.03,0.07242,0.78475,4251.56,425156.09,4177624.17
1973-04-03,1973-08-10,110.35,106.03,15916.0,11421875.37,0.37758,0.28858,6009.56,600956.33,-147661.96
1973-08-10,1973-12-10,106.03,98.58,14404.0,12497417.5,0.39432,1.66,5679.79,567978.53,1817405.68
1973-12-10,1974-03-11,98.58,99.4,11962.0,11941436.49,0.51875,0.02352,6205.29,620528.75,-598599.42
1974-03-11,1974-07-10,99.4,82.22,9607.0,12129161.9,0.61833,2.84099,5940.3,594029.63,2129369.16
1974-07-10,1974-09-04,82.22,69.85,30731.0,16067332.49,0.19591,2.04341,6020.51,602051.02,5671531.74
1974-09-04,1974-12-10,69.85,68.17,15129.0,15184459.53,0.52626,0.32363,7961.79,796178.75,-314520.72
1974-12-10,1975-03-10,68.17,85.47,11244.0,18071377.19,0.67162,1e-05,7551.7,755169.53,-762709.98
1975-03-10,1975-06-10,85.47,91.21,37502.0,18305242.94,0.23973,0.00161,8990.35,899035.45,-901987.97
1975-06-10,1975-10-10,91.21,89.17,17807.0,18197317.0,0.51139,0.67644,9106.32,910632.17,284798.22
1975-10-10,1976-01-12,89.17,96.76,29900.0,18739879.96,0.30258,0.0001,9047.14,904714.2,-913462.34
1976-01-12,1976-05-10,96.76,103.51,27107.0,19088119.53,0.34394,0.02301,9323.18,932318.16,-879268.13
1976-05-10,1976-09-10,103.51,105.03,36385.0,18426801.9,0.26098,0.01227,9495.76,949575.73,-914427.1
1976-09-10,1977-01-10,105.03,105.75,137852.0,17922107.92,0.0665,0.02256,9167.16,916715.8,-614888.85
1977-01-10,1977-05-10,105.75,100.09,91557.0,17599377.21,0.09737,0.16206,8914.91,891490.51,583367.32
1977-05-10,1977-09-12,100.09,96.64,68557.0,16516917.99,0.12761,0.05755,8748.56,874855.88,-489058.9
1977-09-12,1978-01-10,96.64,91.29,113826.0,16781088.14,0.07217,0.17144,8214.82,821482.24,1121735.88
1978-01-10,1978-05-10,91.29,96.69,61766.0,16994977.15,0.13501,0.02483,8339.03,833902.77,-688876.82
1978-05-10,1978-09-11,96.69,108.05,41439.0,18030812.0,0.20401,0.00125,8453.97,845397.04,-848671.13
1978-09-11,1978-11-01,108.05,97.41,90133.0,28414074.69,0.09952,1.42672,8970.04,897003.62,11953481.72
1978-11-01,1979-02-13,97.41,99.58,104684.0,27236267.85,0.13442,0.00015,14071.62,1407162.33,-1419663.69
1979-02-13,1979-06-11,99.58,102.24,76564.0,26609170.02,0.17698,0.00919,13550.3,1355029.67,-1298217.66
1979-06-11,1979-10-10,102.24,106.23,216303.0,27284662.64,0.0612,0.04786,13237.74,1323774.36,-301785.94
1979-10-10,1980-02-11,106.23,119.05,65537.0,29060670.23,0.20704,0.00462,13568.78,1356878.05,-1340168.73
1980-02-11,1980-03-18,119.05,104.71,95671.0,39545073.38,0.15112,1.58198,14457.8,1445780.15,13674722.91
1980-03-18,1980-06-10,104.71,115.5,116512.0,41013141.07,0.16821,0.00045,19598.48,1959848.35,-1974203.79
1980-06-10,1980-10-10,115.5,132.14999,43815.0,44701896.55,0.46568,0.03608,20403.77,2040376.92,-1902696.17
1980-10-10,1981-01-12,132.14999,135.88001,112511.0,43809660.25,0.19765,0.01567,22237.8,2223779.92,-2069712.98
1981-01-12,1981-04-10,135.88001,136.23,114396.0,41762276.67,0.19052,0.00586,21794.73,2179472.59,-2134231.27
1981-04-10,1981-08-10,136.23,133.32001,109771.0,39217864.45,0.18927,0.03803,20776.36,2077635.72,-1680952.96
1981-08-10,1981-09-08,133.32001,120.12,390111.0,53953944.07,0.05001,0.51805,19509.45,1950945.11,18239245.79
1981-09-08,1982-01-11,120.12,120.34,214533.0,52516161.9,0.12465,0.07594,26741.54,2674153.85,-1071731.78
1982-01-11,1982-05-10,120.34,119.49,166982.0,50280697.67,0.15642,0.04593,26119.32,2611932.44,-1871103.44
1982-05-10,1982-08-09,119.49,103.69,299681.0,68282933.27,0.08346,0.88763,25011.38,2501137.63,24074435.6
1982-08-09,1982-12-10,103.69,141.14999,228603.0,88271419.84,0.14802,0.03961,33837.82,3383781.61,-2512122.94
1982-12-10,1983-03-10,141.14999,154.01,43848.0,91454086.47,1.00142,0.00388,43910.26,4391026.42,-4417923.65
1983-03-10,1983-06-10,154.01,162.76,150188.0,91761598.83,0.30294,0.00036,45497.95,4549795.27,-4589886.45
1983-06-10,1983-10-11,162.76,172.59,176720.0,92852266.65,0.25833,0.02646,45652.08,4565207.76,-4143258.72
1983-10-11,1984-02-10,172.59,156.52,190126.0,90198288.11,0.24295,0.53392,46191.11,4619111.17,5485905.11
1984-02-10,1984-06-11,156.52,155.17,265585.0,86161208.4,0.16877,0.05135,44822.78,4482278.04,-3163321.85
1984-06-11,1984-10-10,155.17,162.11999,428055.0,85989679.07,0.10012,0.01209,42856.87,4285686.66,-3811025.04
1984-10-10,1985-02-11,162.11999,182.19,445514.0,92319200.96,0.09602,0.0127,42778.25,4277825.43,-3754800.9
1985-02-11,1985-06-10,182.19,189.67999,119793.0,91334786.75,0.38338,0.00641,45926.24,4592624.03,-4561762.96
1985-06-10,1985-10-10,189.67999,182.78999,602729.0,91752812.35,0.07539,0.13444,45439.74,4543973.93,3513675.01
1985-10-10,1986-02-10,182.78999,216.24,311620.0,103220862.71,0.14635,0.00777,45605.59,4560558.7,-4364035.55
1986-02-10,1986-06-10,216.24,240.08,74178.0,109387910.35,0.69227,0.07583,51351.2,5135120.41,-4623979.83
1986-06-10,1986-10-10,240.08,236.27,51267.0,110618559.49,1.06144,1.62133,54416.84,5441684.45,2815971.22
1986-10-10,1987-01-12,236.27,261.35998,70970.0,116145091.84,0.77484,0.00191,54990.39,5499039.48,-5540474.6
1987-01-12,1987-05-11,261.35998,298.69,32464.0,127203613.29,1.77986,0.3522,57781.38,5778137.5,-4692536.8
1987-05-11,1987-08-10,298.69,328.0,48765.0,132651428.49,1.2976,1e-05,63277.46,6327746.4,-6390975.1
1987-08-10,1987-10-14,328.0,314.51999,196008.0,188986794.74,0.33669,3.44431,65993.93,6599393.35,60845844.17
1987-10-14,1987-10-19,314.51999,282.70001,97935.0,407297196.48,0.9566,24.95339,93684.62,9368462.1,234918878.24
1987-10-19,1987-11-10,282.70001,243.17,25532.0,380407903.78,7.88847,19.74489,201408.42,20140841.6,30070403.12
1987-11-10,1987-12-10,243.17,240.05,14925.0,371266672.78,12.66269,10.10959,188990.65,18899064.82,-3999492.4
1987-12-10,1988-01-11,240.05,247.51,14356.0,364447937.8,12.86054,0.66402,184625.91,18462591.22,-17693950.02
1988-01-11,1988-04-11,247.51,270.41,37262.0,378110641.53,4.86567,0.00252,181304.6,18130459.55,-18302374.13
1988-04-11,1988-08-10,270.41,266.48999,119366.0,363454746.48,1.57591,0.79599,188110.07,18811007.31,-9497703.14
1988-08-10,1988-12-12,266.48999,278.82001,147475.0,362770234.38,1.22577,0.11261,180770.43,18077043.08,-16597097.53
1988-12-12,1989-04-10,278.82001,297.94,284311.0,369531752.32,0.63476,0.04906,180469.25,18046925.04,-16832564.52
1989-04-10,1989-08-10,297.94,349.78,350831.0,412206782.05,0.524,0.00612,183835.44,18383544.4,-18352671.27
1989-08-10,1989-12-11,349.78,348.73999,278248.0,403599795.87,0.73701,0.47279,205071.56,20507155.85,-7556940.22
1989-12-11,1990-04-10,348.73999,342.41,194612.0,382242612.91,1.03141,0.3024,200724.76,20072476.29,-14388134.17
1990-04-10,1990-08-10,342.41,339.89999,386459.0,396940883.01,0.492,0.9378,190137.83,19013782.8,17038204.39
1990-08-10,1990-12-10,339.89999,328.97,119677.0,388532448.41,1.64857,1.98446,197295.91,19729591.19,3822534.84
1990-12-10,1991-03-11,328.97,375.10001,251011.0,420638904.1,0.76959,0.00299,193175.56,19317555.55,-19435678.82
1991-03-11,1991-06-10,375.10001,379.75,218022.0,404898905.39,0.95984,0.02052,209266.24,20926623.65,-20688508.74
1991-06-10,1991-10-10,379.75,380.54999,157027.0,394858444.32,1.2828,0.59921,201434.24,20143423.56,-10935642.93
1991-10-10,1992-02-10,380.54999,413.76999,139752.0,409386581.53,1.40531,0.11945,196394.88,19639488.31,-18166545.55
1992-02-10,1992-06-10,413.76999,410.10001,122424.0,389350237.39,1.66357,0.32256,203660.89,20366089.37,-16620841.71
1992-06-10,1992-10-13,410.10001,410.64002,263023.0,380151524.2,0.73637,0.3725,193682.25,19368224.65,-9764300.15
1992-10-13,1993-02-10,410.64002,446.37,177095.0,392472566.17,1.06765,0.00335,189075.48,18907547.68,-19037296.33
1993-02-10,1993-06-10,446.37,446.22,621365.0,385882619.24,0.31424,0.21109,195257.74,19525773.76,-6604637.72
1993-06-10,1993-10-12,446.22,462.47,290771.0,380022201.18,0.66001,0.00832,191911.77,19191176.77,-19141167.07
1993-10-12,1994-02-10,462.47,473.13,977959.0,378294713.34,0.19332,0.0915,189059.03,18905903.39,-10146637.57
1994-02-10,1994-06-10,473.13,459.48001,327284.0,359020483.66,0.5749,0.30648,188155.57,18815557.16,-8973112.7
1994-06-10,1994-10-11,459.48001,466.34,395201.0,353547464.56,0.45183,0.18836,178563.67,17856366.78,-10590924.42
1994-10-11,1995-02-10,466.34,481.95999,229340.0,347047471.35,0.76678,0.00205,175853.33,17585332.52,-17714171.15
1995-02-10,1995-06-12,481.95999,532.53998,3470140.0,366564306.29,0.04975,0.00671,172639.46,17263946.5,-15108122.02
1995-06-12,1995-10-10,532.53998,578.37,342604.0,378119565.25,0.53226,0.0002,182354.41,18235440.5,-18410942.83
1995-10-10,1996-02-12,578.37,662.95001,2629384.0,418988418.23,0.07154,0.02758,188106.13,18810613.14,-11746878.19
1996-02-12,1996-06-10,662.95001,673.60998,102896.0,406236385.15,2.02544,0.1838,208409.67,20840967.42,-19158148.61
1996-06-10,1996-10-10,673.60998,696.82001,252308.0,401084479.82,0.80098,0.0761,202093.66,20209366.18,-18491395.96
1996-10-10,1997-02-10,696.82001,793.46002,307401.0,436214760.94,0.64909,0.07818,199530.92,19953091.51,-17749361.41
1997-02-10,1997-06-10,793.46002,870.04999,71768.0,458571755.45,3.02369,0.58651,217004.18,21700418.39,-17708157.6
1997-06-10,1997-10-10,870.04999,970.61999,42111.0,490121615.05,5.41703,0.99284,228116.55,22811655.03,-18858823.06
1997-10-10,1998-01-12,970.61999,939.25,87826.0,460989183.46,2.77611,1.18355,243814.64,24381463.69,-14230632.1
1998-01-12,1998-04-13,939.25,1110.75,79518.0,517739542.54,2.88347,0.0,229287.77,22928776.75,-23158064.52
1998-04-13,1998-08-10,1110.75,1092.81995,124216.0,580520434.66,2.0736,7.70392,257574.3,25757429.76,69680008.61
1998-08-10,1998-10-08,1092.81995,970.67999,74529.0,801870147.11,3.86869,41.56972,288329.6,28832959.7,280693676.89
1998-10-08,1999-01-11,970.67999,1276.21997,15909.0,996900324.01,24.97784,4e-05,397372.46,39737245.66,-40134554.48
1999-01-11,1999-04-12,1276.21997,1358.68994,110944.0,1010547577.27,4.47031,0.21303,495954.07,49595407.26,-47727921.3
1999-04-12,1999-07-12,1358.68994,1406.81995,90401.0,996130377.75,5.56114,0.24155,502732.62,50273261.71,-48592358.18
1999-07-12,1999-10-12,1406.81995,1335.20996,118618.0,939731600.25,4.17778,3.47667,495559.91,49555990.8,-8811986.51
1999-10-12,2000-01-10,1335.20996,1464.35999,94094.0,979079320.35,4.96642,0.04665,467310.32,46731032.35,-46759394.16
2000-01-10,2000-04-10,1464.35999,1527.18994,125445.0,992569359.41,3.88287,1.78508,487086.63,48708662.72,-26802813.28
2000-04-10,2000-07-10,1527.18994,1486.56006,39048.0,929973412.87,12.64313,3.13267,493688.94,49368894.02,-37630133.15
2000-07-10,2000-10-10,1486.56006,1408.82996,64718.0,841446086.62,7.1479,0.65949,462597.79,46259779.22,-42454289.63
2000-10-10,2001-01-05,1408.82996,1334.77002,90098.0,1199721913.38,4.64601,48.6215,418596.21,41859620.9,395791773.59
2001-01-05,2001-04-10,1334.77002,1173.92004,28330.0,1089036641.39,20.99054,31.72216,594662.0,59466199.82,29808017.46
2001-04-10,2001-07-10,1173.92004,1203.43005,27992.0,1060543496.94,19.33893,0.31617,541335.33,54133532.86,-53789845.12
2001-07-10,2001-09-21,1203.43005,984.53998,149111.0,1450410332.43,3.53839,41.5794,527612.87,52761287.13,566705691.34
2001-09-21,2001-12-10,984.53998,1158.31006,121723.0,1612840530.71,5.90267,0.00437,718490.7,71849070.04,-72514367.79
2001-12-10,2002-03-11,1158.31006,1173.03003,165706.0,1568682406.8,4.84224,1.02516,802388.22,80238822.14,-64053694.07
2002-03-11,2002-06-10,1173.03003,1038.18005,130341.0,1502707905.36,5.98683,13.97543,780329.41,78032940.9,103343881.85
2002-06-10,2002-09-10,1038.18005,909.89002,112907.0,1732982996.98,6.61331,42.39614,746688.99,74668899.22,403266509.69
2002-09-10,2002-10-10,909.89002,806.51001,60712.0,1561098620.5,14.16146,17.37822,859770.56,85977055.95,18669822.75
2002-10-10,2003-01-10,806.51001,932.89002,45508.0,1714502296.26,17.05448,0.07932,776115.28,77611527.58,-78026673.41
2003-01-10,2003-04-10,932.89002,871.78003,104235.0,1607971449.85,8.18307,8.17338,852962.3,85296230.14,-953966.02
2003-04-10,2003-07-10,871.78003,1002.21002,80970.0,1755158257.84,9.87446,0.00516,799535.03,79953502.62,-80711257.13
2003-07-10,2003-10-10,1002.21002,1040.83997,255419.0,1732370903.47,3.41865,0.03463,873188.16,87318816.44,-87307488.6
2003-10-10,2004-02-10,1040.83997,1147.02002,115948.0,1814353993.67,7.43302,0.07941,861843.8,86184380.3,-86125481.03
2004-02-10,2004-06-10,1147.02002,1136.46997,264938.0,1773049004.43,3.40697,2.44509,902635.82,90263581.79,-26386492.16
2004-06-10,2004-10-12,1136.46997,1124.39001,172226.0,1684614697.47,5.11983,1.07897,881767.84,88176784.16,-70475883.28
2004-10-12,2005-02-10,1124.39001,1198.75,304187.0,1709194391.59,2.75489,0.10754,838001.72,83800172.44,-81366947.16
2005-02-10,2005-06-10,1198.75,1202.79004,409091.0,1712519251.44,2.07853,2.02047,850307.92,85030791.62,-3225490.27
2005-06-10,2005-10-11,1202.79004,1193.09998,163495.0,1624993880.88,5.2085,0.72595,851563.71,85156370.75,-74139014.93
2005-10-11,2006-02-10,1193.09998,1269.89001,410063.0,1647766994.74,1.97134,0.11896,808373.59,80837359.44,-76767623.58
2006-02-10,2006-06-12,1269.89001,1255.21997,413171.0,1639830420.16,1.98402,2.22137,819739.53,81973952.74,8986874.15
2006-06-12,2006-10-10,1255.21997,1354.22998,188799.0,1679962704.49,4.31865,0.01222,815356.8,81535680.13,-82120324.56
2006-10-10,2007-02-12,1354.22998,1439.10999,986056.0,1696919433.03,0.8476,0.0108,835781.07,83578106.56,-83348947.15
2007-02-12,2007-03-05,1439.10999,1391.85999,1526800.0,2547317253.24,0.55293,6.40883,844213.52,84421352.4,893234598.48
2007-03-05,2007-07-10,1391.85999,1531.84998,327495.0,2655330889.62,3.85478,0.1096,1262421.18,126242117.61,-123915193.59
2007-07-10,2007-11-13,1531.84998,1481.37,277527.0,2820647951.93,4.75992,13.60641,1321006.32,132100631.78,244192976.7
2007-11-13,2008-02-11,1481.37,1341.40002,283203.0,2819267993.79,4.94837,13.85534,1401393.23,140139322.91,250846669.26
2008-02-11,2008-05-12,1341.40002,1404.06006,137982.0,2812164708.08,10.15084,0.93834,1400633.2,140063320.49,-128516550.7
2008-05-12,2008-08-11,1404.06006,1313.15002,124173.0,2622813705.61,11.26643,9.92597,1398986.41,139898641.24,-18043880.37
2008-08-11,2008-10-08,1313.15002,1021.06,112374.0,3438490589.02,11.60615,132.32228,1304229.5,130422950.01,1355231209.76
2008-10-08,2008-11-10,1021.06,951.95001,76035.0,3490867645.83,22.40076,60.01751,1703241.79,170324178.66,284315716.83
2008-11-10,2008-12-10,951.95001,908.27002,28235.0,3312338818.75,61.42808,53.59626,1734421.84,173442183.88,-23847565.61
2008-12-10,2009-01-12,908.27002,890.40002,28775.0,3154331645.48,57.24015,24.40928,1647085.32,164708531.62,-96117913.74
2009-01-12,2009-02-10,890.40002,868.04999,49758.0,2961327903.29,31.53096,8.10996,1568917.51,156891750.77,-118107129.31
2009-02-10,2009-03-10,868.04999,719.59998,140850.0,2948855960.85,10.45832,43.38194,1473054.37,147305437.2,462256133.33
2009-03-10,2009-04-13,719.59998,864.31,103128.0,3368267960.2,14.19602,1.16738,1464007.15,146400715.06,-135825765.74
2009-04-13,2009-05-11,864.31,922.98999,94547.0,3437698086.45,17.72293,2.2137,1675649.86,167564986.27,-148310766.74
2009-05-11,2009-08-10,922.98999,1010.11999,61496.0,3574969944.74,27.80901,0.24002,1710142.88,171014287.9,-171248403.78
2009-08-10,2009-11-10,1010.11999,1096.42004,236050.0,3690330901.56,7.53459,0.18435,1778539.97,177853996.95,-175280955.17
2009-11-10,2010-02-10,1096.42004,1073.67004,278978.0,3462055428.16,6.58085,1.04109,1835912.37,183591237.13,-156383028.9
2010-02-10,2010-05-10,1073.67004,1163.84998,466650.0,3577502381.13,3.69062,0.27463,1722227.82,172222782.3,-161129401.17
2010-05-10,2010-08-10,1163.84998,1127.16003,225402.0,3369907648.06,7.89583,3.46118,1779735.87,177973587.37,-101737633.8
2010-08-10,2010-11-10,1127.16003,1218.75,211748.0,3460591460.9,7.91573,0.00336,1676140.0,167613999.6,-169218992.28
2010-11-10,2011-03-10,1218.75,1315.71997,214677.0,3575696188.83,8.01969,1.24122,1721642.99,172164299.01,-147239803.41
2011-03-10,2011-07-11,1315.71997,1343.31006,160743.0,3549412059.53,11.06591,5.03706,1778767.57,177876757.11,-98688311.12
2011-07-11,2011-11-10,1343.31006,1246.21997,114012.0,3854437729.16,15.48448,63.134,1765416.53,176541653.38,541496290.89
2011-11-10,2012-02-10,1246.21997,1351.20996,70918.0,3961820558.35,26.98857,0.00354,1913975.41,191397540.73,-193286411.16
2012-02-10,2012-06-11,1351.20996,1335.52002,208379.0,3887271543.8,9.45871,7.95992,1970996.53,197099653.11,-33202632.67
2012-06-11,2012-10-10,1335.52002,1442.52002,126394.0,3990165416.44,15.29416,0.2514,1933090.06,193309005.9,-192064550.8
2012-10-10,2013-02-11,1442.52002,1518.31006,374384.0,4033847564.69,5.30228,1.17383,1985088.8,198508879.55,-156547651.28
2013-02-11,2013-06-10,1518.31006,1648.68994,216931.0,4190723725.78,9.25003,1.38032,2006618.26,200661825.79,-172725024.26
2013-06-10,2013-10-10,1648.68994,1692.56006,149339.0,4123308517.27,13.95966,2.43462,2084721.66,208472166.47,-174198516.52
2013-10-10,2014-02-10,1692.56006,1799.93994,197247.0,4202691529.69,10.39894,1.89083,2051159.72,205115971.82,-169871077.04
2014-02-10,2014-06-10,1799.93994,1950.85999,143132.0,4327277817.44,14.60643,0.04286,2090647.54,209064753.88,-210541937.66
2014-06-10,2014-10-10,1950.85999,1936.97998,755690.0,4492929434.69,2.84881,5.39122,2152817.23,215281722.89,189974564.06
2014-10-10,2015-02-10,1936.97998,2070.86011,184300.0,4665436124.71,12.11717,5.7243,2233194.43,223319443.1,-120053788.53
2015-02-10,2015-05-11,2070.86011,2117.68994,278863.0,4532531837.78,8.32138,0.04665,2320524.99,232052499.09,-233072128.19
2015-05-11,2015-09-10,2117.68994,1965.29004,200763.0,5275837538.88,11.23175,63.12302,2254919.83,225491982.52,1039529784.07
2015-09-10,2015-12-10,1965.29004,2067.6499,121845.0,5260047854.27,21.48969,0.06197,2618411.28,261841127.8,-263704465.62
2015-12-10,2016-04-11,2067.6499,2062.92993,148171.0,5101021599.61,17.66109,7.72724,2616861.37,261686136.64,-149807710.21
2016-04-11,2016-08-10,2062.92993,2183.40991,140777.0,5183005780.85,18.02263,3.8949,2537171.78,253717178.35,-201423116.4
2016-08-10,2016-12-12,2183.40991,2264.03003,120507.0,5111446352.38,21.39516,0.53876,2578266.55,257826654.61,-253912486.03
2016-12-12,2017-04-10,2264.03003,2366.37012,500597.0,5078496803.23,5.07975,0.06856,2542907.61,254290761.08,-253401575.65
2017-04-10,2017-08-10,2366.37012,2465.37988,1264060.0,5045945991.28,1.99874,0.15517,2526527.28,252652728.44,-235564836.7
2017-08-10,2017-12-11,2465.37988,2660.33008,919523.0,5172666559.59,2.72996,0.00484,2510261.01,251026100.91,-253091312.79
2017-12-11,2018-02-06,2660.33008,2701.04004,2278359.0,8445906265.16,1.1295,15.02251,2573406.49,257340649.05,3162753030.57
2018-02-06,2018-06-11,2701.04004,2790.20996,170286.0,8276472372.45,24.57511,1.3912,4184797.18,418479718.15,-398974327.01
2018-06-11,2018-10-10,2790.20996,2874.02002,462382.0,8168212779.91,8.90481,1.49817,4117423.86,411742385.74,-346587125.51
2018-10-10,2018-12-06,2874.02002,2696.1499,487712.0,11650914876.52,8.33142,88.75724,4063333.51,406333351.1,3918400418.87
2018-12-06,2019-03-11,2696.1499,2784.0,210772.0,11384014488.4,27.39819,0.01985,5774771.3,577477130.27,-582833519.15
