Date,Equity
1959-07-15,93881.89
1959-07-16,93599.88
1959-07-17,93258.19
1959-07-20,92822.34
1959-07-21,93607.14
1959-07-22,93919.22
1959-07-23,94013.3
1959-07-24,93980.89
1959-07-27,94557.99
1959-07-28,95027.44
1959-07-29,95493.28
1959-07-30,95305.73
1959-07-31,95313.47
1959-08-03,95626.17
1959-08-04,95462.62
1959-08-05,94974.69
1959-08-06,94877.19
1959-08-07,94296.2
1959-08-10,92364.29
1959-08-11,93574.7
1959-08-12,93349.99
1959-08-13,93188.02
1959-08-14,93406.14
1959-08-17,93217.62
1959-08-18,92368.53
1959-08-19,91829.61
1959-08-20,93201.85
1959-08-21,93103.7
1959-08-24,92774.94
1959-08-25,92956.41
1959-08-26,93080.39
1959-08-27,93873.72
1959-08-28,93901.69
1959-08-31,93896.01
1959-09-01,92767.33
1959-09-02,92843.94
1959-09-03,91834.98
1959-09-04,92271.41
1959-09-08,90995.18
1959-09-09,90374.44
1959-09-10,89919.69
1959-09-11,90568.01
1959-09-14,89929.5
1959-09-15,89458.19
1959-09-16,89495.53
1959-09-17,89024.24
1959-09-18,88693.68
1959-09-21,117389.59
1959-09-22,117111.38
1959-09-23,118553.62
1959-09-24,120594.4
1959-09-25,120488.41
1959-09-28,121376.05
1959-09-29,122137.69
1959-09-30,120811.34
1959-10-01,120937.05
1959-10-02,121487.47
1959-10-05,121358.73
1959-10-06,121237.78
1959-10-07,120914.76
1959-10-08,120639.6
1959-10-09,121041.49
1959-10-12,121718.79
1959-10-13,121379.83
1959-10-14,120426.46
1959-10-15,120764.37
1959-10-16,121734.4
1959-10-19,121056.78
1959-10-20,120316.14
1959-10-21,120083.08
1959-10-22,118920.96
1959-10-23,120106.5
1959-10-26,120911.48
1959-10-27,121929.38
1959-10-28,122011.26
1959-10-29,121905.22
1959-10-30,122136.03
1959-11-02,121902.25
1959-11-04,121581.48
1959-11-05,121708.05
1959-11-06,122301.54
1959-11-09,122088.75
1959-11-10,122045.81
1959-11-11,122066.7
1959-11-12,121388.37
1959-11-13,120709.82
1959-11-16,119375.12
1959-11-17,119711.41
1959-11-18,121005.66
1959-11-19,120898.71
1959-11-20,120961.17
1959-11-23,121194.51
1959-11-24,121767.28
1959-11-25,121958.17
1959-11-27,122509.74
1959-11-30,123740.5
1959-12-01,124631.71
1959-12-02,124419.52
1959-12-03,124695.37
1959-12-04,124949.99
1959-12-07,125183.39
1959-12-08,125989.75
1959-12-09,125204.63
1959-12-10,125310.72
1959-12-11,125013.62
1959-12-14,125353.13
1959-12-15,125056.04
1959-12-16,125204.57
1959-12-17,124971.15
1959-12-18,125565.3
1959-12-21,125713.83
1959-12-22,125565.29
1959-12-23,125183.33
1959-12-24,125268.21
1959-12-28,125225.77
1959-12-29,125904.81
1959-12-30,126902.15
1959-12-31,127156.79
1960-01-04,127199.23
1960-01-05,128217.79
1960-01-06,127666.07
1960-01-07,126732.39
1960-01-08,126329.21
1960-01-11,124780.16
1960-01-11,120949.32
1960-01-12,120215.74
1960-01-13,119542.84
1960-01-14,120178.18
1960-01-15,120136.01
1960-01-18,119130.4
1960-01-19,117888.04
1960-01-20,117485.14
1960-01-21,117767.75
1960-01-22,118109.12
1960-01-25,116918.78
1960-01-26,117074.11
1960-01-27,116764.06
1960-01-28,115580.81
1960-01-29,114560.44
1960-02-01,115274.06
1960-02-02,117094.62
1960-02-03,116130.15
1960-02-04,116000.69
1960-02-05,115426.54
1960-02-08,149108.39
1960-02-09,150510.02
1960-02-10,149573.45
1960-02-11,148745.66
1960-02-12,149497.18
1960-02-15,148721.53
1960-02-16,147547.75
1960-02-17,148353.87
1960-02-18,150438.01
1960-02-19,151619.52
1960-02-23,150817.89
1960-02-24,150285.36
1960-02-25,150786.97
1960-02-26,151392.17
1960-02-29,151281.49
1960-03-01,150987.04
1960-03-02,149937.65
1960-03-03,147726.24
1960-03-04,147164.37
1960-03-07,145720.93
1960-03-08,144261.65
1960-03-09,145796.6
1960-03-10,145239.25
1960-03-11,146328.74
1960-03-14,146540.84
1960-03-15,147657.34
1960-03-16,148442.74
1960-03-17,148227.68
1960-03-18,148358.96
1960-03-21,148513.96
1960-03-22,149085.98
1960-03-23,150292.48
1960-03-24,150931.62
1960-03-25,150917.67
1960-03-28,150584.27
1960-03-29,150365.54
1960-03-30,150020.68
1960-03-31,149158.81
1960-04-01,149402.3
1960-04-04,149694.08
1960-04-05,149227.71
1960-04-06,152304.26
1960-04-07,152326.57
1960-04-08,151974.09
1960-04-11,151381.07
1960-04-12,151727.05
1960-04-13,151723.33
1960-04-14,152071.4
1960-04-18,152493.23
1960-04-19,151256.28
1960-04-20,149407.77
1960-04-21,149809.91
1960-04-22,149352.82
1960-04-25,147854.09
1960-04-26,148337.13
1960-04-27,148336.47
1960-04-28,147051.75
1960-04-29,146528.01
1960-05-02,145883.28
1960-05-03,147763.83
1960-05-04,148322.9
1960-05-05,147835.84
1960-05-06,147539.68
1960-05-09,147671.42
1960-05-10,146651.48
1960-05-11,147052.43
1960-05-12,147804.67
1960-05-13,149016.24
1960-05-16,148881.19
1960-05-17,149446.39
1960-05-18,149392.11
1960-05-19,150036.95
1960-05-20,150171.05
1960-05-23,150251.47
1960-05-24,150089.89
1960-05-25,150009.08
1960-05-26,150116.6
1960-05-27,150196.99
1960-05-31,150438.95
1960-06-01,150600.44
1960-06-02,151246.66
1960-06-03,151513.96
1960-06-06,153292.07
1960-06-07,154746.83
1960-06-08,155986.01
1960-06-09,156282.33
1960-06-10,156201.52
1960-06-10,151428.31
1960-06-13,151478.81
1960-06-14,151271.06
1960-06-15,150384.05
1960-06-16,150180.39
1960-06-17,150023.07
1960-06-20,149294.48
1960-06-21,149154.12
1960-06-22,149596.21
