purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1996-08-12,1996-12-10,665.77002,753.42999,6.0,266846.27,3.42499,0.00307,20.55,2054.99,-2073.7
1996-12-10,1997-04-10,753.42999,763.72998,38.0,274062.74,0.69749,1.63713,26.5,2650.46,3544.13
1997-04-10,1997-08-11,763.72998,938.5,6.0,333572.4,4.14436,0.06407,24.87,2486.62,-2473.04
1997-08-11,1997-12-10,938.5,975.78003,5.0,351000.34,6.20595,14.71563,31.03,3102.98,4223.81
1997-12-10,1998-03-10,975.78003,1064.58997,2.0,379751.7,13.83163,0.00234,27.66,2766.33,-2793.52
1998-03-10,1998-07-10,1064.58997,1166.93005,8.0,412755.35,4.34469,0.46825,34.76,3475.75,-3135.91
1998-07-10,1998-09-01,1166.93005,1000.71002,7.0,399576.55,5.71761,69.35067,40.02,4002.33,44503.12
1998-09-01,1998-12-10,1000.71002,1183.77002,3.0,467312.92,12.65325,0.00037,37.96,3795.98,-3833.82
1998-12-10,1999-03-10,1183.77002,1287.02002,10.0,503261.01,4.6106,0.31937,46.11,4610.6,-4337.34
1999-03-10,1999-06-10,1287.02002,1318.64001,6.0,511009.07,8.08308,0.65235,48.5,4849.85,-4506.94
1999-06-10,1999-09-10,1318.64001,1357.62,9.0,521431.83,5.39037,0.42049,48.51,4851.33,-4521.4
1999-09-10,1999-12-10,1357.62,1421.57996,11.0,540948.49,4.57751,0.25471,50.35,5035.26,-4805.43
1999-12-10,2000-03-10,1421.57996,1413.45996,11.0,535944.64,4.55749,2.79061,50.13,5013.24,-1993.7
2000-03-10,2000-06-12,1413.45996,1462.93005,5.0,552044.01,9.22899,4.40013,46.14,4614.49,-2460.57
2000-06-12,2000-09-11,1462.93005,1506.76001,2.0,564209.67,20.90126,0.02532,41.8,4180.25,-4216.99
2000-09-11,2000-12-01,1506.76001,1334.67004,10.0,549205.68,5.33199,53.50252,53.32,5331.99,48117.21
2000-12-01,2001-03-12,1334.67004,1233.42004,5.0,504354.35,9.18079,3.13717,45.9,4590.4,-3067.71
2001-03-12,2001-06-11,1233.42004,1264.95996,9.0,512773.87,5.53977,0.78117,49.86,4985.79,-4332.6
2001-06-11,2001-09-10,1264.95996,1096.93994,8.0,450683.75,6.1563,12.68516,49.25,4925.04,5173.84
2001-09-10,2001-12-10,1096.93994,1158.31006,16.0,471314.53,2.77294,0.1765,44.37,4436.7,-4198.67
2001-12-10,2002-03-11,1158.31006,1173.03003,9.0,473788.14,4.84224,1.02516,43.58,4358.02,-3478.95
2002-03-11,2002-06-10,1173.03003,1038.18005,7.0,425499.08,5.98683,13.97543,41.91,4190.78,5550.11
2002-06-10,2002-09-10,1038.18005,909.89002,6.0,395136.59,6.61331,42.39614,39.68,3967.99,21430.02
2002-09-10,2002-10-10,909.89002,806.51001,2.0,351037.17,14.16146,17.37822,28.32,2832.29,615.03
2002-10-10,2003-01-10,806.51001,932.89002,2.0,401933.39,17.05448,0.07932,34.11,3410.9,-3429.14
2003-01-10,2003-04-10,932.89002,871.78003,4.0,375841.99,8.18307,8.17338,32.73,3273.23,-36.61
2003-04-10,2003-07-10,871.78003,1002.21002,3.0,428523.33,9.87446,0.00516,29.62,2962.34,-2990.41
2003-07-10,2003-10-10,1002.21002,1040.83997,12.0,440773.94,3.41865,0.03463,41.02,4102.38,-4101.84
2003-10-10,2004-02-10,1040.83997,1147.02002,5.0,481556.53,7.43302,0.07941,37.17,3716.51,-3713.98
2004-02-10,2004-06-10,1147.02002,1136.46997,14.0,475833.39,3.40697,2.44509,47.7,4769.76,-1394.33
2004-06-10,2004-10-12,1136.46997,1124.39001,9.0,467145.19,5.11983,1.07897,46.08,4607.85,-3682.85
2004-10-12,2005-02-10,1124.39001,1198.75,16.0,493434.04,2.75489,0.10754,44.08,4407.82,-4279.84
2005-02-10,2005-06-10,1198.75,1202.79004,23.0,494956.89,2.07853,2.02047,47.81,4780.62,-181.35
2005-06-10,2005-10-11,1202.79004,1193.09998,9.0,486914.06,5.2085,0.72595,46.88,4687.65,-4081.18
2005-10-11,2006-02-10,1193.09998,1269.89001,24.0,513457.49,1.97134,0.11896,47.31,4731.22,-4493.02
2006-02-10,2006-06-12,1269.89001,1255.21997,25.0,508201.87,1.98402,2.22137,49.6,4960.05,543.77
2006-06-12,2006-10-10,1255.21997,1354.22998,11.0,542988.0,4.31865,0.01222,47.51,4750.52,-4784.58
2006-10-10,2007-02-12,1354.22998,1439.10999,63.0,571294.07,0.8476,0.0108,53.4,5339.88,-5325.24
2007-02-12,2007-03-05,1439.10999,1391.85999,102.0,613073.46,0.55293,6.40883,56.4,5639.89,59673.78
2007-03-05,2007-07-10,1391.85999,1531.84998,15.0,667584.67,3.85478,0.1096,57.82,5782.17,-5675.59
2007-07-10,2007-11-13,1531.84998,1481.37,13.0,657462.08,4.75992,13.60641,61.88,6187.9,11438.56
2007-11-13,2008-02-11,1481.37,1341.40002,13.0,607548.71,4.94837,13.85534,64.33,6432.88,11514.73
2008-02-11,2008-05-12,1341.40002,1404.06006,5.0,630790.36,10.15084,0.93834,50.75,5075.42,-4657.0
2008-05-12,2008-08-11,1404.06006,1313.15002,5.0,589672.56,11.26643,9.92597,56.33,5633.22,-726.56
2008-08-11,2008-10-08,1313.15002,1021.06,5.0,520923.15,11.60615,132.32228,58.03,5803.08,60300.04
2008-10-08,2008-11-10,1021.06,951.95001,2.0,492927.47,22.40076,60.01751,44.8,4480.15,7478.55
2009-01-12,2009-02-10,890.40002,868.04999,1.0,447060.99,31.53096,8.10996,31.53,3153.1,-2373.63
2009-02-10,2009-03-10,868.04999,719.59998,4.0,384656.01,10.45832,43.38194,41.83,4183.33,13127.62
2009-03-10,2009-04-13,719.59998,864.31,2.0,458516.17,14.19602,1.16738,28.39,2839.2,-2634.12
2009-04-13,2009-05-11,864.31,922.98999,2.0,486251.17,17.72293,2.2137,35.45,3544.59,-3137.3
2009-05-11,2009-08-10,922.98999,1010.11999,1.0,529028.76,27.80901,0.24002,27.81,2780.9,-2784.71
2009-08-10,2009-11-10,1010.11999,1096.42004,6.0,569374.76,7.53459,0.18435,45.21,4520.75,-4455.35
2009-11-10,2010-02-10,1096.42004,1073.67004,8.0,553218.2,6.58085,1.04109,52.65,5264.68,-4484.46
2010-02-10,2010-05-10,1073.67004,1163.84998,14.0,594387.44,3.69062,0.27463,51.67,5166.87,-4834.06
2010-05-10,2010-08-10,1163.84998,1127.16003,7.0,572735.42,7.89583,3.46118,55.27,5527.08,-3159.52
2010-08-10,2010-11-10,1127.16003,1218.75,7.0,613209.67,7.91573,0.00336,55.41,5541.01,-5594.07
2010-11-10,2011-03-10,1218.75,1315.71997,7.0,656723.8,8.01969,1.24122,56.14,5613.78,-4801.07
2011-03-10,2011-07-11,1315.71997,1343.31006,5.0,667314.54,11.06591,5.03706,55.33,5532.96,-3069.76
2011-07-11,2011-11-10,1343.31006,1246.21997,4.0,638796.01,15.48448,63.134,61.94,6193.79,18997.87
2011-11-10,2012-02-10,1246.21997,1351.20996,2.0,686314.48,26.98857,0.00354,53.98,5397.71,-5450.99
2012-02-10,2012-06-11,1351.20996,1335.52002,7.0,677400.36,9.45871,7.95992,66.21,6621.1,-1115.36
2012-06-11,2012-10-10,1335.52002,1442.52002,4.0,725008.68,15.29416,0.2514,61.18,6117.66,-6078.28
2012-10-10,2013-02-11,1442.52002,1518.31006,13.0,757277.33,5.30228,1.17383,68.93,6892.96,-5435.92
2013-02-11,2013-06-10,1518.31006,1648.68994,8.0,815208.75,9.25003,1.38032,74.0,7400.02,-6369.77
2013-06-10,2013-10-10,1648.68994,1692.56006,5.0,830896.96,13.95966,2.43462,69.8,6979.83,-5832.32
2013-10-10,2014-02-10,1692.56006,1799.93994,7.0,877079.43,10.39894,1.89083,72.79,7279.26,-6028.47
2014-02-10,2014-06-10,1799.93994,1950.85999,5.0,942629.15,14.60643,0.04286,73.03,7303.22,-7354.82
2014-06-10,2014-10-10,1950.85999,1936.97998,32.0,944245.4,2.84881,5.39122,91.16,9116.19,8044.55
2014-10-10,2015-02-10,1936.97998,2070.86011,7.0,1004112.96,12.11717,5.7243,84.82,8482.02,-4559.83
2015-02-10,2015-05-11,2070.86011,2117.68994,12.0,1016519.06,8.32138,0.04665,99.86,9985.66,-10029.54
2015-05-11,2015-09-10,2117.68994,1965.29004,9.0,991339.98,11.23175,63.12302,101.09,10108.58,46601.05
2015-09-10,2015-12-10,1965.29004,2067.6499,4.0,1033181.06,21.48969,0.06197,85.96,8595.88,-8657.05
2015-12-10,2016-04-11,2067.6499,2062.92993,5.0,1025856.48,17.66109,7.72724,88.31,8830.54,-5055.24
2016-04-11,2016-08-10,2062.92993,2183.40991,5.0,1077992.31,18.02263,3.8949,90.11,9011.31,-7153.98
2016-08-10,2016-12-12,2183.40991,2264.03003,5.0,1106828.05,21.39516,0.53876,106.98,10697.58,-10535.18
2016-12-12,2017-04-10,2264.03003,2366.37012,21.0,1145772.56,5.07975,0.06856,106.67,10667.47,-10630.17
2017-04-10,2017-08-10,2366.37012,2465.37988,57.0,1182629.99,1.99874,0.15517,113.93,11392.82,-10622.28
2017-08-10,2017-12-11,2465.37988,2660.33008,43.0,1263240.6,2.72996,0.00484,117.39,11738.83,-11835.41
2017-12-11,2018-02-06,2660.33008,2701.04004,111.0,1438182.86,1.1295,15.02251,125.37,12537.45,154087.04
2018-02-06,2018-06-11,2701.04004,2790.20996,5.0,1471737.08,24.57511,1.3912,122.88,12287.55,-11714.83
2018-06-11,2018-10-10,2790.20996,2874.02002,16.0,1503568.74,8.90481,1.49817,142.48,14247.7,-11993.1
2018-10-10,2018-12-06,2874.02002,2696.1499,17.0,1549557.64,8.33142,88.75724,141.63,14163.41,136582.26
2018-12-06,2019-03-11,2696.1499,2784.0,5.0,1584081.15,27.39819,0.01985,136.99,13699.1,-13826.16
