Date,Equity
1959-07-15,93893.49
1959-07-16,93611.2
1959-07-17,93267.52
1959-07-20,92829.71
1959-07-21,93614.96
1959-07-22,93928.47
1959-07-23,94023.06
1959-07-24,93991.28
1959-07-27,94570.74
1959-07-28,95041.11
1959-07-29,95509.47
1959-07-30,95321.6
1959-07-31,95332.38
1959-08-03,95645.56
1959-08-04,95482.61
1959-08-05,94995.04
1959-08-06,94896.1
1959-08-07,94316.49
1959-08-10,92375.81
1959-08-11,93585.37
1959-08-12,93363.41
1959-08-13,93204.02
1959-08-14,93422.98
1959-08-17,93234.6
1959-08-18,92377.88
1959-08-19,91832.91
1959-08-20,93201.16
1959-08-21,93105.16
1959-08-24,92775.94
1959-08-25,92961.89
1959-08-26,93087.1
1959-08-27,93884.78
1959-08-28,93914.54
1959-08-31,93911.58
1959-09-01,92773.33
1959-09-02,92851.03
1959-09-03,91824.98
1959-09-04,92263.78
1959-09-08,90958.29
1959-09-09,90321.0
1959-09-10,89854.2
1959-09-11,90510.22
1959-09-14,89855.96
1959-09-15,89372.75
1959-09-16,89430.27
1959-09-17,88947.75
1959-09-18,88606.68
1959-09-21,87194.66
1959-09-22,86988.13
1959-09-23,88050.91
1959-09-24,89559.14
1959-09-25,89481.04
1959-09-28,90133.47
1959-09-29,90694.76
1959-09-30,89721.51
1959-10-01,89813.58
1959-10-02,90219.95
1959-10-05,90124.87
1959-10-06,90025.49
1959-10-07,89782.67
1959-10-08,89580.62
1959-10-09,89875.36
1959-10-12,90373.69
1959-10-13,90123.86
1959-10-14,89421.28
1959-10-15,89668.9
1959-10-16,90376.01
1959-10-19,89878.53
1959-10-20,89335.35
1959-10-21,89164.31
1959-10-22,88313.69
1959-10-23,89185.54
1959-10-26,89778.13
1959-10-27,90529.11
1959-10-28,90584.95
1959-10-29,90506.96
1959-10-30,90672.13
1959-11-02,90499.01
1959-11-04,90255.57
1959-11-05,90346.84
1959-11-06,90783.36
1959-11-09,90623.57
1959-11-10,90589.59
1959-11-10,92362.16
1959-11-11,92377.14
1959-11-12,91866.44
1959-11-13,91354.68
