purchase date,sale date,purchase underlying price,sale underlying price,contracts number,equity after sale of options,option price at purchase,option price at sale,trade costs,cost of purchase,profit/loss
1988-06-10,1988-09-12,273.20999,267.64002,44.0,95627.36,0.45095,0.07121,19.84,1984.18,-1690.7
1988-09-12,1989-01-10,267.64002,281.57999,17.0,98716.76,1.08391,0.04528,18.43,1842.65,-1784.1
1989-01-10,1989-05-10,281.57999,306.25,50.0,105272.49,0.39267,0.01622,19.63,1963.35,-1901.88
1989-05-10,1989-09-11,306.25,348.76001,59.0,117526.07,0.35199,0.01213,20.77,2076.74,-2025.94
1989-09-11,1990-01-10,348.76001,349.62,32.0,116200.44,0.70876,0.21135,22.68,2268.03,-1614.39
1990-01-10,1990-05-10,349.62,344.98001,41.0,113196.0,0.55386,0.19386,22.71,2270.83,-1498.71
1990-05-10,1990-08-23,344.98001,316.54999,61.0,127681.27,0.36655,4.19973,22.36,2235.96,23360.04
1990-08-23,1990-11-13,316.54999,319.48001,36.0,127335.83,0.70434,0.39923,25.36,2535.62,-1123.76
1990-11-13,1991-02-11,319.48001,368.57999,13.0,144013.71,1.87673,0.00133,24.4,2439.75,-2462.42
1991-02-11,1991-05-10,368.57999,383.91,30.0,147135.13,0.92519,0.01782,27.76,2775.57,-2749.87
1991-05-10,1991-09-10,383.91,388.63,14.0,146716.07,2.02901,0.48289,28.41,2840.61,-2192.98
1991-09-10,1992-01-10,388.63,417.62,20.0,155631.03,1.44028,0.54488,28.81,2880.56,-1819.61
1992-01-10,1992-04-10,417.62,405.12,34.0,148148.82,0.89102,0.04258,30.29,3029.47,-2914.99
1992-04-10,1992-08-10,405.12,419.42001,28.0,150584.71,1.03913,0.09064,29.1,2909.56,-2684.87
1992-08-10,1992-12-10,419.42001,435.66,40.0,153324.32,0.74256,0.0102,29.7,2970.24,-2959.14
1992-12-10,1993-04-12,435.66,448.37,161.0,162826.22,0.18894,0.50435,30.42,3041.93,5047.68
1993-04-12,1993-08-10,448.37,450.70999,15.0,160552.75,2.07903,0.08835,31.19,3118.54,-3017.21
1993-08-10,1993-12-10,450.70999,464.87,75.0,162415.98,0.42169,0.01497,31.63,3162.68,-3082.03
1993-12-10,1994-04-11,464.87,450.34,148.0,167164.44,0.21702,0.86707,32.12,3211.9,9588.62
1994-04-11,1994-08-10,450.34,460.48001,27.0,167527.76,1.20932,0.04939,32.65,3265.16,-3164.46
1994-08-10,1994-12-12,460.48001,449.48001,101.0,164277.98,0.32796,0.39316,33.12,3312.4,625.4
1994-12-12,1995-04-10,449.48001,507.01001,54.0,181577.22,0.59942,9e-05,32.37,3236.87,-3268.75
1995-04-10,1995-08-10,507.01001,560.63,323.0,196891.24,0.11176,0.00586,36.1,3609.85,-3456.67
1995-08-10,1995-12-11,560.63,620.90002,80.0,213723.9,0.48656,0.0032,38.92,3892.48,-3905.8
1995-12-11,1996-04-10,620.90002,642.78003,93.0,225653.92,0.45653,0.9409,42.46,4245.73,4462.18
1996-04-10,1996-08-12,642.78003,665.77002,12.0,230359.17,3.45526,0.88042,41.46,4146.31,-3131.27
1996-08-12,1996-12-10,665.77002,753.42999,13.0,255583.85,3.42499,0.00307,44.52,4452.49,-4493.02
1996-12-10,1997-04-10,753.42999,763.72998,72.0,265847.12,0.69749,1.63713,50.22,5021.93,6715.19
1997-04-10,1997-08-11,763.72998,938.5,12.0,320385.67,4.14436,0.06407,49.73,4973.23,-4946.08
1997-08-11,1997-12-10,938.5,975.78003,10.0,341447.23,6.20595,14.71563,62.06,6205.95,8447.62
1997-12-10,1998-03-10,975.78003,1064.58997,4.0,366264.86,13.83163,0.00234,55.33,5532.65,-5587.05
1998-03-10,1998-07-10,1064.58997,1166.93005,16.0,394508.02,4.34469,0.46825,69.52,6951.5,-6271.82
1998-07-10,1998-09-01,1166.93005,1000.71002,13.0,423054.78,5.71761,69.35067,74.33,7432.89,82648.65
1998-09-01,1998-12-10,1000.71002,1183.77002,6.0,490140.11,12.65325,0.00037,75.92,7591.95,-7667.65
1998-12-10,1999-03-10,1183.77002,1287.02002,21.0,522884.47,4.6106,0.31937,96.82,9682.26,-9108.4
1999-03-10,1999-06-10,1287.02002,1318.64001,12.0,526487.2,8.08308,0.65235,97.0,9699.7,-9013.88
1999-06-10,1999-09-10,1318.64001,1357.62,19.0,532219.13,5.39037,0.42049,102.42,10241.7,-9545.19
