Date,Equity
1959-07-15,91969.8
1959-07-16,91694.29
1959-07-17,91360.24
1959-07-20,90934.23
1959-07-21,91700.99
1959-07-22,92006.4
1959-07-23,92098.76
1959-07-24,92067.25
1959-07-27,92631.61
1959-07-28,93090.48
1959-07-29,93545.8
1959-07-30,93362.57
1959-07-31,93369.09
1959-08-03,93674.36
1959-08-04,93510.9
1959-08-05,93033.54
1959-08-06,92933.96
1959-08-07,92367.77
1959-08-10,90489.35
1959-08-11,91671.04
1959-08-12,91452.12
1959-08-13,91294.16
1959-08-14,91507.18
1959-08-17,91323.02
1959-08-18,90492.83
1959-08-19,89965.18
1959-08-20,91303.02
1959-08-21,91207.77
1959-08-24,90886.56
1959-08-25,91065.46
1959-08-26,91187.05
1959-08-27,91963.08
1959-08-28,91990.69
1959-08-31,91985.24
1959-09-01,90880.74
1959-09-02,90955.81
1959-09-03,89964.27
1959-09-04,90391.3
1959-09-08,89131.42
1959-09-09,88517.13
1959-09-10,88067.01
1959-09-11,88702.67
1959-09-14,88070.93
1959-09-15,87604.54
1959-09-16,87653.59
1959-09-17,87188.27
1959-09-18,86860.66
1959-09-21,85526.99
1959-09-22,85322.63
1959-09-23,86349.79
1959-09-24,87818.22
1959-09-25,87742.4
1959-09-28,88368.98
1959-09-29,88910.37
1959-09-30,87981.66
1959-10-01,88068.32
1959-10-02,88460.64
1959-10-05,88365.56
1959-10-06,88243.28
1959-10-07,87997.38
1959-10-08,87802.36
1959-10-09,88085.77
1959-10-12,88566.07
1959-10-13,88324.06
1959-10-14,87644.05
1959-10-15,87880.96
1959-10-16,88553.73
1959-10-19,88072.69
1959-10-20,87549.45
1959-10-21,87383.92
1959-10-22,86569.49
1959-10-23,87409.6
1959-10-26,87981.87
1959-10-27,88710.86
1959-10-28,88757.82
1959-10-29,88681.84
1959-10-30,88835.57
1959-11-02,88665.3
1959-11-04,88419.87
1959-11-05,88505.96
1959-11-06,88929.08
1959-11-09,88770.44
1959-11-10,88734.99
1959-11-10,90722.11
1959-11-11,90735.75
1959-11-12,90237.35
1959-11-13,89737.11
1959-11-16,88757.4
1959-11-17,88991.18
1959-11-18,89949.4
1959-11-19,89864.18
1959-11-20,89897.29
1959-11-23,90069.19
1959-11-24,90490.86
1959-11-25,90630.39
1959-11-27,91035.02
1959-11-30,91948.65
1959-12-01,92609.46
1959-12-02,92452.1
1959-12-03,92656.45
1959-12-04,92844.87
1959-12-07,93017.52
1959-12-08,93615.98
1959-12-09,93034.28
1959-12-10,93112.57
1959-12-11,92890.84
1959-12-14,93142.41
1959-12-15,92921.24
1959-12-16,93030.67
1959-12-17,92856.68
1959-12-18,93297.59
1959-12-21,93406.12
1959-12-22,93295.07
1959-12-23,93011.24
1959-12-24,93073.72
1959-12-28,93042.07
1959-12-29,93546.52
1959-12-30,94287.6
1959-12-31,94476.68
1960-01-04,94508.0
1960-01-05,95264.86
1960-01-06,94855.06
1960-01-07,94161.99
1960-01-08,93862.72
1960-01-11,92714.74
1960-01-12,92148.08
1960-01-13,91628.62
1960-01-14,92130.4
1960-01-15,92098.73
1960-01-18,91326.7
1960-01-19,90353.35
1960-01-20,90039.09
1960-01-21,90259.11
1960-01-22,90526.1
1960-01-25,89585.06
1960-01-26,89710.23
1960-01-27,89487.53
1960-01-28,88561.21
1960-01-29,87746.88
1960-02-01,88297.37
1960-02-02,89655.7
1960-02-03,88873.09
1960-02-04,88792.47
1960-02-05,88337.62
1960-02-08,87309.59
1960-02-09,88127.12
1960-02-10,87579.74
