Date,Equity
1988-06-10,95355.34
1988-06-13,94915.24
1988-06-14,96368.48
1988-06-15,95782.73
1988-06-16,95787.53
1988-06-17,94516.17
1988-06-20,94480.36
1988-06-21,94821.96
1988-06-22,96625.72
1988-06-23,96283.15
1988-06-24,96040.58
1988-06-27,95561.04
1988-06-28,95221.6
1988-06-29,95293.81
1988-06-30,95464.58
1988-07-01,95564.38
1988-07-05,96258.82
1988-07-06,96452.02
1988-07-07,94963.36
1988-07-08,95046.33
1988-07-11,94813.24
1988-07-12,94488.69
1988-07-13,94059.85
1988-07-14,94479.41
1988-07-15,94947.03
1988-07-18,94942.82
1988-07-19,94653.46
1988-07-20,94316.09
1988-07-21,94234.46
1988-07-22,93084.73
1988-07-25,92569.35
1988-07-26,92884.91
1988-07-27,92774.11
1988-07-28,93020.79
1988-07-29,94921.16
1988-08-01,95190.24
1988-08-02,95494.97
1988-08-03,95403.93
1988-08-04,95669.24
1988-08-05,94880.88
1988-08-08,95067.62
1988-08-09,94281.2
1988-08-10,92996.85
1988-08-11,91709.61
1988-08-12,91763.64
1988-08-15,91630.15
1988-08-16,91650.98
1988-08-17,91382.31
1988-08-18,91696.65
1988-08-19,91526.62
1988-08-22,90987.22
1988-08-23,89997.26
1988-08-24,91129.74
1988-08-25,91129.66
1988-08-26,90788.63
1988-08-29,91623.56
1988-08-30,91835.61
1988-08-31,92049.12
1988-09-01,91259.16
1988-09-02,92436.7
1988-09-06,92796.22
1988-09-07,93156.09
1988-09-08,93002.9
1988-09-09,93599.78
1988-09-12,93383.57
1988-09-12,90314.67
1988-09-13,90244.02
1988-09-14,90928.25
1988-09-15,91031.75
1988-09-16,91375.99
1988-09-19,91320.03
1988-09-20,91125.03
1988-09-21,91316.42
1988-09-22,91294.39
1988-09-23,91200.89
1988-09-26,91021.72
1988-09-27,90873.71
1988-09-28,90779.57
1988-09-29,92106.15
1988-09-30,92728.16
1988-10-03,91732.76
1988-10-04,91692.15
1988-10-05,91911.96
1988-10-06,91888.06
1988-10-07,93802.96
1988-10-11,93857.44
1988-10-12,93754.9
1988-10-13,93048.44
1988-10-14,93445.38
1988-10-17,93323.89
1988-10-18,94244.71
1988-10-19,94629.13
1988-10-20,95421.41
1988-10-21,95683.18
1988-10-24,95780.95
1988-10-25,95406.82
1988-10-26,95299.33
1988-10-27,94917.56
1988-10-28,94276.64
1988-10-31,94242.54
1988-11-01,94303.05
1988-11-02,94262.58
1988-11-03,94572.29
1988-11-04,94179.04
1988-11-07,93206.64
1988-11-08,93034.95
1988-11-09,92816.18
1988-11-10,92553.43
1988-11-14,90834.22
1988-11-15,90665.83
1988-11-16,90554.64
1988-11-17,89620.61
1988-11-18,89953.65
1988-11-21,89902.67
1988-11-22,90366.15
1988-11-23,90941.12
1988-11-25,90750.88
1988-11-28,90744.12
1988-11-29,91528.14
1988-11-30,92554.72
1988-12-01,92332.69
1988-12-02,91925.31
1988-12-05,92975.23
1988-12-06,93739.95
1988-12-07,94116.74
1988-12-08,93819.28
1988-12-09,93714.75
1988-12-12,94051.18
1988-12-13,93276.79
1988-12-14,93205.33
1988-12-15,92972.66
1988-12-16,93195.99
1988-12-19,94213.31
1988-12-20,94597.27
1988-12-21,93714.86
1988-12-22,93735.04
1988-12-23,93767.92
1988-12-27,93801.44
1988-12-28,93619.49
1988-12-29,94249.59
1988-12-30,94370.95
1989-01-03,93677.21
1989-01-04,94361.28
1989-01-05,94953.8
1989-01-06,95139.01
1989-01-09,95081.56
1989-01-10,94977.13
1989-01-10,91352.58
1989-01-11,91474.59
1989-01-12,92320.54
1989-01-13,92156.01
1989-01-17,92154.14
1989-01-18,93037.66
1989-01-19,93370.61
1989-01-20,93092.45
1989-01-23,93397.18
1989-01-24,93563.64
1989-01-25,93776.68
1989-01-26,94898.86
1989-01-27,96017.87
1989-01-30,95709.87
1989-01-31,96480.29
1989-02-01,96745.03
