Date,Equity1
1960-03-28,70762.97
1960-03-29,70634.42
1960-03-30,70276.56
1960-03-31,69879.2
1960-04-01,70005.85
1960-04-04,70109.23
1960-04-05,69819.39
1960-04-06,71304.71
1960-04-07,71276.93
1960-04-08,71094.82
1960-04-11,70820.87
1960-04-12,70948.16
1960-04-13,70917.79
1960-04-14,71064.91
1960-04-18,71199.72
1960-04-19,70637.26
1960-04-20,69857.96
1960-04-21,70030.19
1960-04-22,69826.15
1960-04-25,69229.41
1960-04-26,69437.84
1960-04-27,69433.51
1960-04-28,68928.21
1960-04-29,68559.98
1960-05-02,68286.66
1960-05-03,69109.86
1960-05-04,69307.77
1960-05-05,69062.03
1960-05-06,68926.44
1960-05-09,68964.88
1960-05-10,68524.67
1960-05-11,68683.27
1960-05-12,69017.35
1960-05-13,69578.43
1960-05-16,69514.64
1960-05-17,69775.11
1960-05-18,69747.07
1960-05-19,70035.42
1960-05-20,70094.05
1960-05-23,70129.92
1960-05-24,70055.19
1960-05-25,70017.9
1960-05-26,70066.79
1960-05-27,70101.52
1960-05-31,70212.23
1960-06-01,70286.98
1960-06-02,70587.02
1960-06-03,70701.0
1960-06-06,71532.91
1960-06-07,72213.34
1960-06-08,72792.79
1960-06-09,72931.31
1960-06-10,72893.58
1960-06-10,68871.62
1960-06-13,68892.98
1960-06-14,68803.7
1960-06-15,68405.89
1960-06-16,68254.85
1960-06-17,68182.74
1960-06-20,67860.96
1960-06-21,67774.99
1960-06-22,67972.67
1960-06-23,68336.97
1960-06-24,68432.57
1960-06-27,68022.39
1960-06-28,67570.78
1960-06-29,67553.51
1960-06-30,67528.94
1960-07-01,67693.55
1960-07-05,67645.63
1960-07-06,67551.0
1960-07-07,67904.74
1960-07-08,68070.74
1960-07-11,67469.24
1960-07-12,66751.07
1960-07-13,66578.39
1960-07-14,66598.71
1960-07-15,66515.91
1960-07-18,66117.04
1960-07-19,66115.97
1960-07-20,66012.51
1960-07-21,65483.59
1960-07-22,65120.37
1960-07-25,64733.52
1960-07-26,65120.97
1960-07-27,64915.83
1960-07-28,65353.56
1960-07-29,66694.57
1960-08-01,66681.31
1960-08-02,66135.95
1960-08-03,65693.73
1960-08-04,65678.28
1960-08-05,66339.85
1960-08-08,66401.37
1960-08-09,66743.47
1960-08-10,66978.2
1960-08-11,67148.05
1960-08-12,67577.05
1960-08-15,67512.44
1960-08-16,67595.6
1960-08-17,67712.09
1960-08-18,67667.52
1960-08-19,67852.93
1960-08-22,68042.97
1960-08-23,68678.12
1960-08-24,69010.66
1960-08-25,68714.22
1960-08-26,68516.5
1960-08-29,68340.77
1960-08-30,67830.14
1960-08-31,67939.04
1960-09-01,68038.94
1960-09-02,67950.23
1960-09-06,67440.87
1960-09-07,66892.82
1960-09-08,66834.39
1960-09-09,67189.94
1960-09-12,66946.08
1960-09-13,66954.96
1960-09-14,66767.89
1960-09-15,63053.52
1960-09-16,62865.76
1960-09-19,62853.98
1960-09-20,62694.06
1960-09-21,63129.75
1960-09-22,62942.85
1960-09-23,62753.95
1960-09-26,62159.03
1960-09-27,62095.45
1960-09-28,61986.34
1960-09-29,61952.29
1960-09-30,63059.83
1960-10-03,62627.88
1960-10-04,62648.26
1960-10-05,62784.67
1960-10-06,62928.78
1960-10-07,63050.67
1960-10-10,62910.06
1960-10-11,62985.75
1960-10-12,62920.09
1960-10-13,63269.17
1960-10-14,63499.04
1960-10-17,63273.64
1960-10-18,63113.9
1960-10-19,62812.53
1960-10-20,62573.61
1960-10-21,62487.19
1960-10-24,63202.44
1960-10-25,63567.19
1960-10-26,64241.24
1960-10-27,64624.09
1960-10-28,64663.67
1960-10-31,64581.3
1960-11-01,64653.02
1960-11-02,64363.83
1960-11-03,64420.79
1960-11-04,64575.57
1960-11-07,64520.24
1960-11-09,64615.3
1960-11-10,65720.69
1960-11-11,65639.99
1960-11-14,65521.97
1960-11-15,64570.7
1960-11-16,64499.48
1960-11-17,64264.65
1960-11-18,64420.53
1960-11-21,64352.52
1960-11-22,63862.02
1960-11-23,63906.94
1960-11-25,64096.68
1960-11-28,63999.06
1960-11-29,63624.57
1960-11-30,63368.85
1960-12-01,63117.26
1960-12-02,63161.53
1960-12-05,63056.14
1960-12-06,63187.43
1960-12-07,63772.16
1960-12-08,63901.16
1960-12-09,64431.1
1960-12-12,64610.32
1960-12-13,64634.07
1960-12-14,64582.98
1960-12-15,64404.84
1960-12-16,64968.48
1960-12-19,64867.95
1960-12-20,64818.12
1960-12-21,65255.55
1960-12-22,65067.49
1960-12-23,65115.46
1960-12-27,65204.12
1960-12-28,65498.48
1960-12-29,65804.61
1960-12-30,65872.26
1961-01-03,65260.58
1961-01-04,66157.55
1961-01-05,66395.06
1961-01-06,66202.42
1961-01-09,66667.33
1961-01-10,66847.94
1961-01-10,63345.98
1961-01-11,63493.59
1961-01-12,63678.22
1961-01-13,63976.41
1961-01-16,63953.06
1961-01-17,64015.76
1961-01-18,64057.89
1961-01-19,64154.1
1961-01-20,64356.31
1961-01-23,64710.38
1961-01-24,64881.61
1961-01-25,64967.2
1961-01-26,65063.42
1961-01-27,65729.54
1961-01-30,66514.14
1961-01-31,66310.14
1961-02-01,66438.96
1961-02-02,66868.87
1961-02-03,66782.77
1961-02-06,66289.08
1961-02-07,66170.62
1961-02-08,66772.56
1961-02-09,66568.71
1961-02-10,66013.11
1961-02-13,65629.37
1961-02-14,65915.99
1961-02-15,66463.44
1961-02-16,66871.12
1961-02-17,66656.32
1961-02-20,66891.81
1961-02-21,66934.64
1961-02-23,67181.56
1961-02-24,67450.02
1961-02-27,67944.26
1961-02-28,68094.65
1961-03-01,68083.46
1961-03-02,68534.84
1961-03-03,68642.33
1961-03-06,68749.83
1961-03-07,68126.39
1961-03-08,68094.15
1961-03-09,68158.64
1961-03-10,68137.14
1961-03-13,68330.62
1961-03-14,68029.67
1961-03-15,68233.9
1961-03-16,68921.91
1961-03-17,68696.22
1961-03-20,69620.8
1961-03-21,69491.82
1961-03-22,69448.83
1961-03-23,69266.17
1961-03-24,69147.98
1961-03-27,69072.52
1961-03-28,69104.62
1961-03-29,69695.86
1961-03-30,69835.61
1961-04-03,70416.09
1961-04-04,70480.59
1961-04-05,70265.58
1961-04-06,70426.83
1961-04-07,70803.07
1961-04-10,71415.82
1961-04-11,71512.57
1961-04-12,71179.32
1961-04-13,71125.57
1961-04-14,71243.82
1961-04-17,73727.73
1961-04-18,71251.3
1961-04-19,70880.41
1961-04-20,70887.03
1961-04-21,70833.55
1961-04-24,67468.17
1961-04-25,68182.8
1961-04-26,68351.48
1961-04-27,68277.16
1961-04-28,68140.69
1961-05-01,68026.92
1961-05-02,68394.04
1961-05-03,68756.11
1961-05-04,68951.25
1961-05-05,69005.37
1961-05-08,68900.18
1961-05-09,68937.1
1961-05-10,68865.39
1961-05-11,68843.63
1961-05-12,68863.87
1961-05-15,69105.52
1961-05-16,69214.27
1961-05-17,69470.9
1961-05-18,69150.49
1961-05-19,69379.32
1961-05-22,69032.89
1961-05-23,68890.3
1961-05-24,68567.33
1961-05-25,68335.38
1961-05-26,68688.95
1961-05-31,68728.34
1961-06-01,68720.02
1961-06-02,68844.83
1961-06-05,69134.29
1961-06-06,68965.37
1961-06-07,68135.91
1961-06-08,69093.56
1961-06-09,69064.61
1961-06-12,68693.62
1961-06-13,68440.06
1961-06-14,67816.19
1961-06-15,67159.88
1961-06-16,66657.47
1961-06-19,66083.47
1961-06-20,66656.96
1961-06-21,66574.36
1961-06-22,66315.68
1961-06-23,66578.67
1961-06-26,65891.71
1961-06-27,65890.55
1961-06-28,66010.45
1961-06-29,65933.96
1961-06-30,66048.7
1961-07-03,66629.36
1961-07-05,67057.17
1961-07-06,67240.01
1961-07-07,67199.21
1961-07-10,67137.79
1961-07-11,67117.3
1961-07-12,66743.4
1961-07-13,66278.99
1961-07-14,66705.41
1961-07-17,66209.93
1961-07-18,65827.3
1961-07-19,66119.07
1961-07-20,66126.26
1961-07-21,66277.68
1961-07-24,66284.25
1961-07-25,66649.71
1961-07-26,67270.63
1961-07-27,68058.34
1961-07-28,68159.72
1961-07-31,68209.58
1961-08-01,68831.88
1961-08-02,68395.54
1961-08-03,68743.78
1961-08-04,69140.9
1961-08-07,69130.63
1961-08-08,69283.85
1961-08-09,69201.96
1961-08-10,69416.75
1961-08-10,67054.72
1961-08-11,67136.26
1961-08-14,66797.14
1961-08-15,66593.4
1961-08-16,66741.08
1961-08-17,67109.83
1961-08-18,67277.61
1961-08-21,67410.28
1961-08-22,67402.44
1961-08-23,66960.83
1961-08-24,66594.03
1961-08-25,66669.08
1961-08-28,66696.55
1961-08-29,66541.13
1961-08-30,66789.55
1961-08-31,67043.21
1961-09-01,67159.88
1961-09-05,66936.46
1961-09-06,67427.83
1961-09-07,67316.54
1961-09-08,66857.79
1961-09-11,66288.7
1961-09-12,66945.41
1961-09-13,66986.24
1961-09-14,66531.42
1961-09-15,66646.11
1961-09-18,66238.73
1961-09-19,65507.53
1961-09-20,66363.9
1961-09-21,66290.41
1961-09-22,65946.77
1961-09-25,65516.42
1961-09-26,65511.08
1961-09-27,66015.02
1961-09-28,66036.29
1961-09-29,66114.87
1961-10-02,66090.95
1961-10-03,66053.82
1961-10-04,66463.26
1961-10-05,67027.07
1961-10-06,66560.17
1961-10-09,67537.82
1961-10-10,67625.4
1961-10-11,67651.52
1961-10-12,67630.48
1961-10-13,67497.67
1961-10-16,67321.78
1961-10-17,67326.32
1961-10-18,67611.76
1961-10-19,67763.38
1961-10-20,67412.64
1961-10-23,67442.22
1961-10-24,67377.33
1961-10-25,67678.23
1961-10-26,67761.52
1961-10-27,67652.18
1961-10-30,67703.14
1961-10-31,67861.06
1961-11-01,67915.39
1961-11-02,68261.57
1961-11-03,68564.41
1961-11-06,69036.13
1961-11-08,69854.23
1961-11-09,69759.63
1961-11-10,70031.4
1961-11-13,70221.12
1961-11-14,70591.12
1961-11-15,70579.98
1961-11-16,70528.51
1961-11-17,70528.48
1961-11-20,70626.43
1961-11-21,70684.6
1961-11-22,70605.81
1961-11-24,70743.66
1961-11-27,70753.51
1961-11-28,70655.02
1961-11-29,70605.77
1961-11-30,70231.51
1961-12-01,70684.58
1961-12-04,70911.11
1961-12-05,70832.3
1961-12-06,70891.4
1961-12-07,70605.75
1961-12-08,70940.65
1961-12-11,71285.4
1961-12-11,67161.19
1961-12-12,67393.33
1961-12-13,67291.11
1961-12-14,66781.4
1961-12-15,66808.97
1961-12-18,66577.39
1961-12-19,61996.27
1961-12-20,61874.63
1961-12-21,61648.96
1961-12-22,61691.92
1961-12-26,61787.43
1961-12-27,62336.31
1961-12-28,62371.09
1961-12-29,62249.42
1962-01-02,62607.76
1962-01-03,62190.15
1962-01-04,62312.99
1962-01-05,57851.18
1962-01-08,57031.26
1962-01-09,57103.69
1962-01-10,56818.97
1962-01-11,56791.54
1962-01-12,57296.24
1962-01-15,57124.92
1962-01-16,56845.37
1962-01-17,56626.46
1962-01-18,56173.34
1962-01-19,57243.62
1962-01-22,56682.83
1962-01-23,56377.27
1962-01-24,56167.45
1962-01-25,56446.62
1962-01-26,56157.89
1962-01-29,56019.75
1962-01-30,56116.99
1962-01-31,56498.87
1962-02-01,56947.53
1962-02-02,57261.85
1962-02-05,57468.83
1962-02-06,57473.61
1962-02-07,57751.9
1962-02-08,57968.69
1962-02-09,57873.86
1962-02-12,57844.71
1962-02-13,57907.37
1962-02-14,57825.34
1962-02-15,58036.49
1962-02-16,58092.36
1962-02-19,57954.29
1962-02-20,57916.18
1962-02-21,57966.99
1962-02-23,57634.05
1962-02-26,57445.16
1962-02-27,57437.11
1962-02-28,57508.14
1962-03-01,57653.67
1962-03-02,57294.2
1962-03-05,57541.67
1962-03-06,57344.94
1962-03-07,57206.33
1962-03-08,57451.66
1962-03-09,57728.56
1962-03-12,57769.19
1962-03-13,57850.81
1962-03-14,58169.08
1962-03-15,58324.04
1962-03-16,58242.34
1962-03-19,58217.83
1962-03-20,58029.93
1962-03-21,57907.36
1962-03-22,57833.83
1962-03-23,57784.81
1962-03-26,57662.29
1962-03-27,57311.01
1962-03-28,57417.21
1962-03-29,57556.05
1962-03-30,57221.09
1962-04-02,57000.48
1962-04-03,56763.58
1962-04-04,56510.36
1962-04-05,56404.15
1962-04-06,56673.72
1962-04-09,56347.06
1962-04-10,56167.46
1962-04-11,56543.13
1962-04-12,55865.88
1962-04-13,55604.36
1962-04-16,55669.64
1962-04-17,55678.19
1962-04-18,56102.65
1962-04-19,56249.65
1962-04-23,56339.3
1962-04-24,56257.44
1962-04-25,55989.87
1962-04-26,55498.98
1962-04-27,55220.59
1962-04-30,54761.88
1962-05-01,50855.95
1962-05-02,51398.71
1962-05-03,51614.97
1962-05-04,51500.38
1962-05-07,51316.4
1962-05-08,51053.64
1962-05-09,50505.17
1962-05-10,50081.88
1962-05-11,47398.19
1962-05-14,47068.67
1962-05-15,48404.49
1962-05-16,48408.29
1962-05-17,48210.5
1962-05-18,48096.03
1962-05-21,48006.77
1962-05-22,48411.83
1962-05-23,47482.33
1962-05-24,47149.99
1962-05-25,47167.86
1962-05-28,55505.26
1962-05-29,56761.89
1962-05-31,58049.8
1962-06-01,57689.28
1962-06-04,57912.03
1962-06-05,57829.71
1962-06-06,58102.41
1962-06-07,57992.65
1962-06-08,57972.98
1962-06-11,57816.7
1962-06-12,58046.4
1962-06-13,58182.09
1962-06-14,58484.22
1962-06-15,59313.14
1962-06-18,58829.58
1962-06-19,58987.16
1962-06-20,58951.34
1962-06-21,59712.08
1962-06-22,60537.99
1962-06-25,61090.18
1962-06-26,60250.76
1962-06-27,60924.25
1962-06-28,60454.49
1962-06-29,59775.33
1962-07-02,59714.66
1962-07-03,59514.38
1962-07-05,59256.55
1962-07-06,59247.94
1962-07-09,59034.53
1962-07-10,58738.73
1962-07-11,58726.23
1962-07-12,58428.42
1962-07-13,58356.04
1962-07-16,58134.06
1962-07-17,58204.66
1962-07-18,58308.83
1962-07-19,58060.85
1962-07-20,57829.77
1962-07-23,57582.53
1962-07-24,57395.29
1962-07-25,54847.38
1962-07-26,53925.29
1962-07-27,53708.12
1962-07-30,54034.85
1962-07-31,54100.62
1962-08-01,53894.64
1962-08-02,53769.01
1962-08-03,53846.34
1962-08-06,53841.28
1962-08-07,53415.7
1962-08-08,53139.32
1962-08-09,53273.37
1962-08-10,53169.54
1962-08-10,52553.56
1962-08-13,52149.25
1962-08-14,52546.85
1962-08-15,53019.11
1962-08-16,52918.02
1962-08-17,52801.01
1962-08-20,53058.05
1962-08-21,53008.79
1962-08-22,53234.08
1962-08-23,53561.49
1962-08-24,53044.53
1962-08-27,53059.2
1962-08-28,52759.89
1962-08-29,52188.93
1962-08-30,52271.51
1962-08-31,52424.2
1962-09-04,52637.6
1962-09-05,52009.3
1962-09-06,51856.26
1962-09-07,52113.03
1962-09-10,51885.43
1962-09-11,52137.13
1962-09-12,52230.81
1962-09-13,52332.86
1962-09-14,52297.43
1962-09-17,52543.57
1962-09-18,52649.47
1962-09-19,52401.12
1962-09-20,52428.61
1962-09-21,51863.08
1962-09-24,50855.33
1962-09-25,50645.79
1962-09-26,50723.1
1962-09-27,50094.34
1962-09-28,50133.47
1962-10-01,49944.48
1962-10-02,50095.03
1962-10-03,50288.17
1962-10-04,50415.75
1962-10-05,50802.69
1962-10-08,50890.15
1962-10-09,50881.38
1962-10-10,51218.45
1962-10-11,50897.21
1962-10-12,50686.64
1962-10-15,50924.69
1962-10-16,51027.65
1962-10-17,50687.49
1962-10-18,50496.42
1962-10-19,50121.45
1962-10-22,49288.22
1962-10-23,49311.74
1962-10-24,50025.24
1962-10-25,49896.8
1962-10-26,49770.54
1962-10-29,50850.85
1962-10-30,51220.02
1962-10-31,51293.9
1962-11-01,51537.02
1962-11-02,52173.93
1962-11-05,52557.46
1962-11-07,52857.29
1962-11-08,52869.52
1962-11-09,52788.41
1962-11-12,53570.9
1962-11-13,53610.19
1962-11-14,53904.35
1962-11-15,54099.76
1962-11-16,53921.99
1962-11-19,53831.0
1962-11-20,53923.95
1962-11-21,54361.75
1962-11-23,55026.54
1962-11-26,55096.02
1962-11-27,55014.81
1962-11-28,55354.34
1962-11-29,55551.39
1962-11-30,55603.45
1962-12-03,55318.7
1962-12-04,55732.93
1962-12-05,56223.42
1962-12-06,56105.02
1962-12-07,56163.75
1962-12-10,56106.49
1962-12-10,55658.5
1962-12-11,55225.31
1962-12-12,55524.11
1962-12-13,55467.97
1962-12-14,55306.72
1962-12-17,55263.5
1962-12-18,54949.4
1962-12-19,54901.58
1962-12-20,54649.0
1962-12-21,54214.96
1962-12-24,54085.2
1962-12-26,54304.67
1962-12-27,54309.29
1962-12-28,54154.36
1962-12-31,54301.52
1963-01-02,54269.98
1963-01-03,54702.23
1963-01-04,55163.85
1963-01-07,55279.24
1963-01-08,55605.38
1963-01-09,55807.82
1963-01-10,55749.49
1963-01-11,55697.48
1963-01-14,56034.46
1963-01-15,56136.3
1963-01-16,55823.2
1963-01-17,55949.69
1963-01-18,56203.63
1963-01-21,56049.48
1963-01-22,56286.97
1963-01-23,56380.76
1963-01-24,56534.49
1963-01-25,56654.07
1963-01-28,56961.99
1963-01-29,56953.36
1963-01-30,56739.51
1963-01-31,56841.86
1963-02-01,56721.97
1963-02-04,57021.42
1963-02-05,56756.1
1963-02-06,57106.89
1963-02-07,57149.69
1963-02-08,56841.54
1963-02-11,56807.31
1963-02-12,56464.93
1963-02-13,56910.02
1963-02-14,57098.32
1963-02-15,57089.76
1963-02-18,57278.07
1963-02-19,57029.84
1963-02-20,56696.01
1963-02-21,56653.21
1963-02-25,56533.39
1963-02-26,56336.52
1963-02-27,56233.85
1963-02-28,55720.52
1963-03-01,55386.35
1963-03-04,55668.84
1963-03-05,55831.47
1963-03-06,55651.68
1963-03-07,56113.92
1963-03-08,56233.76
1963-03-11,56336.48
1963-03-12,56430.63
1963-03-13,56687.43
1963-03-14,56636.07
1963-03-15,56644.63
1963-03-18,56601.83
1963-03-19,56327.91
1963-03-20,56584.71
1963-03-21,56670.31
1963-03-22,56832.95
1963-03-25,56969.91
1963-03-26,57081.19
1963-03-27,57252.39
1963-03-28,57320.87
1963-03-29,57226.71
1963-04-01,57466.39
1963-04-02,57620.47
1963-04-03,57783.11
1963-04-04,58271.03
1963-04-05,58562.07
1963-04-08,58947.27
1963-04-09,58887.35
1963-04-10,58930.15
1963-04-10,56912.03
1963-04-11,57061.01
1963-04-15,57461.57
1963-04-16,57502.45
1963-04-17,57307.27
1963-04-18,57279.87
1963-04-19,57376.09
1963-04-22,57671.75
1963-04-23,57677.81
1963-04-24,57916.88
1963-04-25,57882.93
1963-04-26,57907.21
1963-04-29,57849.38
1963-04-30,57965.01
1963-05-01,58171.51
1963-05-02,58229.33
1963-05-03,58237.59
1963-05-06,58072.4
1963-05-07,57750.27
1963-05-08,58014.61
1963-05-09,58427.59
1963-05-10,58485.4
1963-05-13,58551.47
1963-05-14,58419.31
1963-05-15,58452.35
1963-05-16,58485.39
1963-05-17,58336.71
1963-05-20,58212.81
1963-05-21,58237.59
1963-05-22,58378.01
1963-05-23,58254.11
1963-05-24,58179.77
1963-05-27,58039.35
1963-05-28,58154.99
1963-05-29,58353.23
1963-05-31,58757.97
1963-06-03,58840.57
1963-06-04,58708.41
1963-06-05,58782.75
1963-06-06,58601.03
1963-06-07,58625.81
1963-06-10,58237.59
1963-06-11,58154.99
1963-06-12,58485.39
1963-06-13,58518.43
1963-06-14,58311.93
1963-06-17,57775.03
1963-06-18,58171.51
1963-06-19,58204.55
1963-06-20,58113.69
1963-06-21,58287.15
1963-06-24,58369.75
1963-06-25,58237.59
1963-06-26,57898.93
1963-06-27,57659.4
1963-06-28,57552.02
1963-07-01,57428.14
1963-07-02,57585.1
1963-07-03,58047.66
1963-07-05,58212.82
1963-07-08,58105.45
1963-07-09,58138.49
1963-07-10,58072.42
1963-07-11,58064.15
1963-07-12,57923.73
1963-07-15,57593.37
1963-07-16,57411.66
1963-07-17,57428.16
1963-07-18,57213.46
1963-07-19,56742.76
1963-07-22,56660.32
1963-07-23,56635.55
1963-07-24,56611.01
1963-07-25,56924.62
1963-07-26,56792.5
1963-07-29,56957.43
1963-07-30,57362.28
1963-07-31,57676.07
1963-08-01,57378.77
1963-08-02,57453.12
1963-08-05,57791.76
1963-08-06,58146.86
1963-08-07,58254.23
1963-08-08,58072.48
1963-08-09,58353.33
1963-08-12,58642.39
1963-08-12,55096.28
1963-08-13,55164.3
1963-08-14,55342.44
1963-08-15,55644.15
1963-08-16,55829.27
1963-08-19,55805.5
1963-08-20,55797.7
1963-08-21,55658.21
1963-08-22,55717.08
1963-08-23,55972.55
1963-08-26,56096.58
1963-08-27,55894.45
1963-08-28,56166.12
1963-08-29,56298.04
1963-08-30,56414.58
1963-09-03,56709.74
1963-09-04,56779.66
1963-09-05,56787.44
1963-09-06,57036.07
1963-09-09,56818.52
1963-09-10,56849.59
1963-09-11,57253.62
1963-09-12,57105.99
1963-09-13,57098.22
1963-09-16,57129.3
1963-09-17,57137.07
1963-09-18,56981.67
1963-09-19,57004.98
1963-09-20,57191.46
1963-09-23,57051.6
1963-09-24,57160.38
1963-09-25,57315.78
1963-09-26,56694.19
1963-09-27,56329.01
1963-09-30,56150.33
1963-10-01,56367.89
1963-10-02,56383.4
1963-10-03,56717.51
1963-10-04,56787.44
1963-10-07,56849.59
1963-10-08,56748.58
1963-10-09,55847.56
1963-10-10,56267.01
1963-10-11,56414.57
1963-10-14,56197.04
1963-10-15,56476.71
1963-10-16,56795.32
1963-10-17,57238.16
1963-10-18,57214.84
1963-10-21,57315.83
1963-10-22,57067.26
1963-10-23,57067.21
1963-10-24,57207.03
1963-10-25,57735.42
1963-10-28,58310.37
1963-10-29,58333.68
1963-10-30,57875.39
1963-10-31,57688.91
1963-11-01,57758.82
1963-11-04,57626.77
1963-11-06,57005.63
1963-11-07,57013.4
1963-11-08,57153.24
1963-11-11,57044.52
1963-11-12,56819.49
1963-11-13,57161.04
1963-11-14,57052.35
1963-11-15,56796.5
1963-11-18,56269.96
1963-11-19,56339.25
1963-11-20,56751.24
1963-11-21,56539.12
1963-11-22,53348.03
1963-11-26,56760.32
1963-11-27,56643.97
1963-11-29,56917.41
1963-12-02,56947.84
1963-12-03,56817.32
1963-12-04,56834.58
1963-12-05,56944.22
1963-12-06,56968.28
1963-12-09,56652.63
1963-12-10,56622.13
1963-12-11,56589.83
1963-12-12,56558.27
1963-12-13,56561.55
1963-12-16,56491.7
1963-12-17,56626.81
1963-12-18,56663.26
1963-12-19,56581.54
1963-12-20,56462.03
1963-12-23,56417.68
1963-12-24,56394.04
1963-12-26,56279.99
1963-12-27,56298.13
1963-12-30,56274.26
1963-12-31,56352.73
1964-01-02,56533.29
1964-01-03,56620.81
1964-01-06,56595.86
1964-01-07,56553.61
1964-01-08,56605.14
1964-01-09,56748.27
1964-01-10,56757.68
1964-01-13,56739.01
1964-01-14,56810.8
1964-01-15,56902.76
1964-01-16,56927.55
1964-01-17,56803.06
1964-01-20,56856.48
1964-01-21,56697.39
1964-01-22,56992.95
1964-01-23,56784.2
1964-01-24,56715.92
1964-01-27,56876.96
1964-01-28,56715.92
1964-01-29,56569.52
1964-01-30,56452.4
1964-01-31,56576.84
1964-02-03,56708.6
1964-02-04,56532.92
1964-02-05,56510.96
1964-02-06,56496.32
1964-02-07,56679.32
1964-02-10,56869.64
1964-02-11,56781.8
1964-02-12,56950.16
1964-02-13,56986.76
1964-02-14,56906.24
1964-02-17,56986.76
