Date,Equity
1988-06-10,98294.84
1988-06-13,97839.38
1988-06-14,99345.09
1988-06-15,98738.97
1988-06-16,98740.17
1988-06-17,97421.36
1988-06-20,97387.93
1988-06-21,97742.62
1988-06-22,99610.67
1988-06-23,99255.76
1988-06-24,99004.71
1988-06-27,98504.03
1988-06-28,98149.88
1988-06-29,98225.06
1988-06-30,98403.75
1988-07-01,98507.58
1988-07-05,99227.91
1988-07-06,99425.81
1988-07-07,97881.32
1988-07-08,97972.79
1988-07-11,97732.28
1988-07-12,97395.46
1988-07-13,96950.97
1988-07-14,97390.42
1988-07-15,97879.96
1988-07-18,97876.19
1988-07-19,97575.37
1988-07-20,97227.18
1988-07-21,97141.5
1988-07-22,95945.59
1988-07-25,95411.46
1988-07-26,95740.59
1988-07-27,95642.17
1988-07-28,95899.68
1988-07-29,97862.61
1988-08-01,98142.04
1988-08-02,98457.58
1988-08-03,98364.11
1988-08-04,98642.6
1988-08-05,97828.06
1988-08-08,98021.63
1988-08-09,97207.59
1988-08-10,95877.38
1988-08-11,94543.72
1988-08-12,94603.48
1988-08-15,94464.02
1988-08-16,94485.54
1988-08-17,94208.94
1988-08-18,94537.77
1988-08-19,94361.98
1988-08-22,93802.81
1988-08-23,92780.12
1988-08-24,93952.68
1988-08-25,93952.66
1988-08-26,93600.84
1988-08-29,94465.1
1988-08-30,94686.75
1988-08-31,94908.76
1988-09-01,94091.11
1988-09-02,95304.86
1988-09-06,95677.62
1988-09-07,96050.47
1988-09-08,95892.49
1988-09-09,96509.55
1988-09-12,96286.86
1988-09-12,95574.67
1988-09-13,95499.72
1988-09-14,96227.24
1988-09-15,96337.68
1988-09-16,96704.71
1988-09-19,96647.11
1988-09-20,96440.16
1988-09-21,96643.49
1988-09-22,96621.64
1988-09-23,96524.66
1988-09-26,96340.87
1988-09-27,96183.85
1988-09-28,96083.95
1988-09-29,97490.24
1988-09-30,98150.36
1988-10-03,97094.14
1988-10-04,97051.26
1988-10-05,97286.26
1988-10-06,97263.98
1988-10-07,99291.91
1988-10-11,99351.93
1988-10-12,99241.72
1988-10-13,98492.31
1988-10-14,98913.41
1988-10-17,98784.84
1988-10-18,99762.43
1988-10-19,100169.46
1988-10-20,101008.49
1988-10-21,101286.69
1988-10-24,101390.23
1988-10-25,100993.95
1988-10-26,100879.79
1988-10-27,100473.37
1988-10-28,99794.93
1988-10-31,99761.92
1988-11-01,99826.14
1988-11-02,99783.29
1988-11-03,100111.65
1988-11-04,99694.21
1988-11-07,98662.84
1988-11-08,98480.81
1988-11-09,98248.82
1988-11-10,97970.39
1988-11-14,96144.02
1988-11-15,95965.54
1988-11-16,95844.96
1988-11-17,94853.17
1988-11-18,95206.46
1988-11-21,95152.81
1988-11-22,95645.1
1988-11-23,96255.26
1988-11-25,96054.98
1988-11-28,96047.84
1988-11-29,96879.36
1988-11-30,97967.91
1988-12-01,97732.39
1988-12-02,97300.51
1988-12-05,98416.77
1988-12-06,99227.1
1988-12-07,99626.79
1988-12-08,99312.41
1988-12-09,99201.73
1988-12-12,99558.6
1988-12-13,98737.66
1988-12-14,98662.53
1988-12-15,98416.17
1988-12-16,98654.78
1988-12-19,99732.82
1988-12-20,100139.75
1988-12-21,99204.53
1988-12-22,99225.95
1988-12-23,99261.45
1988-12-27,99297.11
1988-12-28,99104.33
1988-12-29,99771.9
1988-12-30,99900.43
1989-01-03,99165.12
1989-01-04,99889.83
1989-01-05,100518.01
1989-01-06,100714.32
1989-01-09,100653.6
1989-01-10,100542.93
1989-01-10,99593.9
1989-01-11,99741.19
1989-01-12,100665.28
1989-01-13,100485.44
1989-01-17,100490.33
1989-01-18,101453.76
1989-01-19,101817.14
1989-01-20,101513.69
1989-01-23,101845.56
1989-01-24,102025.9
1989-01-25,102258.67
1989-01-26,103483.04
1989-01-27,104703.89
1989-01-30,104368.49
1989-01-31,105208.45
1989-02-01,105497.66
1989-02-02,105352.84
1989-02-03,105261.05
1989-02-06,105024.49
1989-02-07,106207.05
1989-02-08,106288.24
1989-02-09,105660.2
1989-02-10,104697.31
1989-02-13,103642.09
1989-02-14,104100.72
1989-02-15,104118.3
1989-02-16,104375.76
1989-02-17,105071.01
1989-02-21,105042.74
1989-02-22,104669.71
1989-02-23,103282.98
1989-02-24,103284.49
1989-02-27,101898.0
1989-02-28,102356.28
1989-03-01,102659.34
1989-03-02,102672.85
1989-03-03,102976.25
1989-03-06,104257.37
1989-03-07,104380.89
1989-03-08,104543.11
1989-03-09,104214.9
1989-03-10,103946.69
1989-03-13,104740.64
1989-03-14,104779.44
1989-03-15,104952.33
1989-03-16,106084.86
1989-03-17,105892.63
1989-03-20,103512.15
1989-03-21,103402.52
1989-03-22,103077.14
1989-03-23,103094.87
1989-03-27,102762.88
1989-03-28,103379.84
1989-03-29,103531.46
1989-03-30,103901.47
1989-03-31,104310.96
1989-04-03,105044.84
1989-04-04,104819.12
1989-04-05,104829.68
1989-04-06,104762.03
1989-04-07,105248.99
1989-04-10,105361.56
1989-04-11,105689.19
1989-04-12,106020.87
1989-04-13,105735.19
1989-04-14,106575.59
1989-04-17,106797.81
1989-04-18,108294.38
1989-04-19,108798.97
1989-04-20,108897.17
1989-04-21,109479.62
1989-04-24,109479.19
1989-04-25,109493.38
1989-04-26,108663.94
1989-04-27,109775.73
1989-04-28,109493.29
1989-05-01,109489.74
1989-05-02,109775.55
1989-05-03,109094.3
1989-05-04,109051.94
1989-05-05,109860.25
1989-05-08,108773.09
1989-05-09,108554.21
1989-05-10,108293.01
1989-05-10,107276.33
1989-05-11,107657.28
1989-05-12,109933.76
1989-05-15,110739.25
1989-05-16,110738.4
1989-05-17,111361.03
1989-05-18,111563.68
1989-05-19,112564.15
1989-05-22,113151.8
1989-05-23,112774.99
1989-05-24,111781.65
1989-05-25,111942.43
1989-05-26,112638.42
1989-05-30,112967.61
1989-05-31,112537.25
1989-06-01,112981.47
1989-06-02,114052.24
1989-06-05,114157.96
1989-06-06,113650.89
1989-06-07,114668.87
1989-06-08,114661.92
1989-06-09,114643.82
1989-06-12,114422.39
1989-06-13,114265.25
1989-06-14,113792.28
1989-06-15,113422.13
1989-06-16,112558.04
1989-06-19,112742.8
1989-06-20,113054.09
1989-06-21,112735.52
1989-06-22,112899.99
1989-06-23,114881.0
1989-06-26,114933.54
1989-06-27,115297.42
1989-06-28,115035.31
1989-06-29,114117.69
1989-06-30,112076.19
1989-07-03,111831.43
1989-07-05,112512.77
1989-07-06,112628.03
1989-07-07,114139.08
1989-07-10,114558.68
1989-07-11,115728.1
1989-07-12,115717.47
1989-07-13,115710.38
1989-07-14,116242.04
1989-07-17,116637.29
1989-07-18,116434.09
1989-07-19,117585.64
1989-07-20,118169.7
1989-07-21,117648.39
1989-07-24,117644.98
1989-07-25,117781.34
1989-07-26,118397.27
1989-07-27,119779.63
1989-07-28,120115.53
1989-07-31,121207.27
1989-08-01,121875.53
1989-08-02,120598.17
1989-08-03,120906.03
1989-08-04,120975.98
1989-08-07,122376.0
1989-08-08,122522.96
1989-08-09,122928.89
1989-08-10,122501.94
1989-08-11,122991.81
1989-08-14,120983.06
1989-08-15,120839.59
1989-08-16,121308.5
1989-08-17,121315.5
1989-08-18,121189.49
1989-08-21,121266.46
1989-08-22,119516.67
1989-08-23,120759.04
1989-08-24,123110.99
1989-08-25,123534.08
1989-08-28,123310.03
1989-08-29,123320.57
1989-08-30,123373.06
1989-08-31,123086.08
1989-09-01,123943.49
1989-09-05,124023.97
1989-09-06,123474.56
1989-09-07,122687.11
1989-09-08,122291.64
1989-09-11,122144.64
1989-09-11,120973.72
1989-09-12,121215.58
1989-09-13,121437.53
1989-09-14,119885.47
1989-09-15,119695.13
1989-09-18,120309.44
1989-09-19,120768.31
1989-09-20,120457.06
1989-09-21,120866.88
1989-09-22,120558.18
1989-09-25,120378.84
1989-09-26,120367.33
1989-09-27,119831.17
1989-09-28,120917.22
1989-09-29,121504.74
1989-10-02,121739.75
1989-10-03,123031.92
1989-10-04,123986.43
1989-10-05,124034.54
1989-10-06,124525.75
1989-10-10,125005.67
1989-10-11,124552.74
1989-10-12,123812.82
1989-10-13,123346.67
1989-10-16,118993.12
1989-10-17,118982.8
1989-10-18,119168.55
1989-10-19,121040.7
1989-10-20,120603.98
1989-10-23,120817.69
1989-10-24,119659.97
1989-10-25,119549.23
1989-10-26,118858.8
1989-10-27,117298.98
1989-10-30,116977.3
1989-10-31,118296.49
1989-11-01,118598.13
1989-11-02,118413.04
1989-11-03,117884.87
1989-11-06,117181.16
1989-11-07,116219.1
1989-11-08,117799.54
1989-11-09,117564.78
1989-11-10,117692.11
1989-11-13,118176.38
1989-11-14,118142.33
1989-11-15,118188.09
1989-11-16,118352.9
1989-11-17,118772.27
1989-11-20,118654.09
1989-11-21,118071.96
1989-11-22,118661.65
1989-11-24,119459.2
1989-11-27,120146.94
1989-11-28,120177.4
1989-11-29,119982.83
1989-11-30,120234.45
1989-12-01,122090.92
1989-12-04,121962.3
1989-12-05,122213.81
1989-12-06,121420.5
1989-12-07,121385.3
1989-12-08,121302.59
1989-12-11,120964.96
1989-12-12,122159.85
1989-12-13,122813.16
1989-12-14,122346.55
1989-12-15,122037.62
1989-12-18,121700.49
1989-12-19,119232.28
1989-12-20,119218.42
1989-12-21,119678.11
1989-12-22,120541.23
1989-12-26,120658.01
1989-12-27,121090.28
1989-12-28,121628.73
1989-12-29,122573.02
1990-01-02,124745.54
1990-01-03,125056.78
1990-01-04,124423.32
1990-01-05,123354.88
1990-01-08,122859.99
1990-01-09,122836.23
1990-01-10,121262.82
1990-01-10,120456.96
1990-01-11,120635.61
1990-01-12,120090.84
1990-01-16,117423.02
1990-01-17,117856.55
1990-01-18,116610.43
1990-01-19,117330.7
1990-01-22,117163.18
1990-01-23,114696.43
1990-01-24,114336.16
1990-01-25,114550.8
1990-01-26,113266.53
1990-01-29,112829.73
1990-01-30,112284.11
1990-01-31,113439.87
1990-02-01,113706.24
1990-02-02,114473.37
1990-02-05,114493.64
1990-02-06,114390.68
1990-02-07,115044.7
1990-02-08,115840.36
1990-02-09,115330.55
1990-02-12,114995.57
1990-02-13,114308.52
1990-02-14,114846.19
1990-02-15,115535.41
1990-02-16,115683.07
1990-02-20,114684.36
1990-02-21,113125.57
1990-02-22,114087.59
1990-02-23,112434.13
1990-02-26,113300.07
1990-02-27,114417.91
1990-02-28,114937.68
1990-03-01,115252.48
1990-03-02,115644.01
1990-03-05,115929.96
1990-03-06,116463.66
1990-03-07,116773.38
1990-03-08,117398.07
1990-03-09,117264.05
1990-03-12,116846.45
1990-03-13,116705.34
1990-03-14,116346.94
1990-03-15,116784.53
1990-03-16,117815.52
1990-03-19,118450.02
1990-03-20,118692.55
1990-03-21,117954.48
1990-03-22,117073.95
1990-03-23,116320.05
1990-03-26,117061.17
1990-03-27,117666.56
1990-03-28,118036.53
1990-03-29,117858.06
1990-03-30,117631.36
1990-04-02,117126.15
1990-04-03,118440.05
1990-04-04,118563.85
1990-04-05,118126.23
1990-04-06,117741.47
1990-04-09,117775.65
1990-04-10,117973.56
1990-04-11,118176.14
1990-04-12,118791.35
1990-04-16,119653.09
1990-04-17,118927.46
1990-04-18,118974.88
1990-04-19,117391.28
1990-04-20,116635.87
1990-04-23,115469.39
1990-04-24,114728.91
1990-04-25,114649.83
1990-04-26,114999.7
1990-04-27,114935.86
1990-04-30,114159.18
1990-05-01,114680.79
1990-05-02,115246.06
1990-05-03,116118.61
1990-05-04,116613.33
1990-05-07,117509.87
1990-05-08,117839.86
1990-05-09,118200.17
1990-05-10,118853.24
1990-05-10,118085.09
1990-05-11,120595.41
1990-05-14,122677.16
1990-05-15,121543.19
1990-05-16,121402.59
1990-05-17,122166.95
1990-05-18,121386.07
1990-05-21,122899.76
1990-05-22,123388.34
1990-05-23,122974.01
1990-05-24,123066.34
1990-05-25,122674.49
1990-05-29,123441.82
1990-05-30,123991.52
1990-05-31,123846.36
1990-06-01,124419.99
1990-06-04,125900.2
1990-06-05,126217.95
1990-06-06,125486.87
1990-06-07,125241.12
1990-06-08,124412.44
1990-06-11,123776.98
1990-06-12,125704.71
1990-06-13,125643.49
1990-06-14,124894.26
1990-06-15,124292.07
1990-06-18,124215.32
1990-06-19,122843.73
1990-06-20,123188.42
1990-06-21,123519.66
1990-06-22,124314.44
1990-06-25,121994.66
1990-06-26,121885.32
1990-06-27,121817.53
1990-06-28,122411.67
1990-06-29,122910.22
1990-07-02,123076.87
