Date,Open,High,Low,Close,Adj Close,Volume
1950-01-03,16.66000,16.66000,16.66000,16.66000,,
1950-01-04,16.85000,16.85000,16.85000,16.85000,,
1950-01-05,16.93000,16.93000,16.93000,16.93000,,
1950-01-06,16.98000,16.98000,16.98000,16.98000,,
1950-01-09,17.08000,17.08000,17.08000,17.08000,,
1950-01-10,17.03000,17.03000,17.03000,17.03000,,
1950-01-11,17.09000,17.09000,17.09000,17.09000,,
1950-01-12,16.76000,16.76000,16.76000,16.76000,,
1950-01-13,16.67000,16.67000,16.67000,16.67000,,
1950-01-16,16.72000,16.72000,16.72000,16.72000,,
1950-01-17,16.86000,16.86000,16.86000,16.86000,,
1950-01-18,16.85000,16.85000,16.85000,16.85000,,
1950-01-19,16.87000,16.87000,16.87000,16.87000,,
1950-01-20,16.90000,16.90000,16.90000,16.90000,,
1950-01-23,16.92000,16.92000,16.92000,16.92000,,
1950-01-24,16.86000,16.86000,16.86000,16.86000,,
1950-01-25,16.74000,16.74000,16.74000,16.74000,,
1950-01-26,16.73000,16.73000,16.73000,16.73000,,
1950-01-27,16.82000,16.82000,16.82000,16.82000,,
1950-01-30,17.02000,17.02000,17.02000,17.02000,,
1950-01-31,17.05000,17.05000,17.05000,17.05000,,
1950-02-01,17.05000,17.05000,17.05000,17.05000,,
1950-02-02,17.23000,17.23000,17.23000,17.23000,,
1950-02-03,17.29000,17.29000,17.29000,17.29000,,
1950-02-06,17.32000,17.32000,17.32000,17.32000,,
1950-02-07,17.23000,17.23000,17.23000,17.23000,,
1950-02-08,17.21000,17.21000,17.21000,17.21000,,
1950-02-09,17.28000,17.28000,17.28000,17.28000,,
1950-02-10,17.24000,17.24000,17.24000,17.24000,,
1950-02-14,17.06000,17.06000,17.06000,17.06000,,
1950-02-15,17.06000,17.06000,17.06000,17.06000,,
1950-02-16,16.99000,16.99000,16.99000,16.99000,,
1950-02-17,17.15000,17.15000,17.15000,17.15000,,
1950-02-20,17.20000,17.20000,17.20000,17.20000,,
1950-02-21,17.17000,17.17000,17.17000,17.17000,,
1950-02-23,17.21000,17.21000,17.21000,17.21000,,
1950-02-24,17.28000,17.28000,17.28000,17.28000,,
1950-02-27,17.28000,17.28000,17.28000,17.28000,,
1950-02-28,17.22000,17.22000,17.22000,17.22000,,
1950-03-01,17.24000,17.24000,17.24000,17.24000,,
1950-03-02,17.23000,17.23000,17.23000,17.23000,,
1950-03-03,17.29000,17.29000,17.29000,17.29000,,
1950-03-06,17.32000,17.32000,17.32000,17.32000,,
1950-03-07,17.20000,17.20000,17.20000,17.20000,,
1950-03-08,17.19000,17.19000,17.19000,17.19000,,
1950-03-09,17.07000,17.07000,17.07000,17.07000,,
1950-03-10,17.09000,17.09000,17.09000,17.09000,,
1950-03-13,17.12000,17.12000,17.12000,17.12000,,
1950-03-14,17.25000,17.25000,17.25000,17.25000,,
1950-03-15,17.45000,17.45000,17.45000,17.45000,,
1950-03-16,17.49000,17.49000,17.49000,17.49000,,
1950-03-17,17.45000,17.45000,17.45000,17.45000,,
1950-03-20,17.44000,17.44000,17.44000,17.44000,,
1950-03-21,17.45000,17.45000,17.45000,17.45000,,
1950-03-22,17.55000,17.55000,17.55000,17.55000,,
1950-03-23,17.56000,17.56000,17.56000,17.56000,,
1950-03-24,17.56000,17.56000,17.56000,17.56000,,
1950-03-27,17.46000,17.46000,17.46000,17.46000,,
1950-03-28,17.53000,17.53000,17.53000,17.53000,,
1950-03-29,17.44000,17.44000,17.44000,17.44000,,
1950-03-30,17.30000,17.30000,17.30000,17.30000,,
1950-03-31,17.29000,17.29000,17.29000,17.29000,,
1950-04-03,17.53000,17.53000,17.53000,17.53000,,
1950-04-04,17.55000,17.55000,17.55000,17.55000,,
1950-04-05,17.63000,17.63000,17.63000,17.63000,,
1950-04-06,17.78000,17.78000,17.78000,17.78000,,
1950-04-10,17.85000,17.85000,17.85000,17.85000,,
1950-04-11,17.75000,17.75000,17.75000,17.75000,,
1950-04-12,17.94000,17.94000,17.94000,17.94000,,
1950-04-13,17.98000,17.98000,17.98000,17.98000,,
1950-04-14,17.96000,17.96000,17.96000,17.96000,,
1950-04-17,17.88000,17.88000,17.88000,17.88000,,
1950-04-18,18.03000,18.03000,18.03000,18.03000,,
1950-04-19,18.05000,18.05000,18.05000,18.05000,,
1950-04-20,17.93000,17.93000,17.93000,17.93000,,
1950-04-21,17.96000,17.96000,17.96000,17.96000,,
1950-04-24,17.83000,17.83000,17.83000,17.83000,,
1950-04-25,17.83000,17.83000,17.83000,17.83000,,
1950-04-26,17.76000,17.76000,17.76000,17.76000,,
1950-04-27,17.86000,17.86000,17.86000,17.86000,,
1950-04-28,17.96000,17.96000,17.96000,17.96000,,
1950-05-01,18.22000,18.22000,18.22000,18.22000,,
1950-05-02,18.11000,18.11000,18.11000,18.11000,,
1950-05-03,18.27000,18.27000,18.27000,18.27000,,
1950-05-04,18.12000,18.12000,18.12000,18.12000,,
1950-05-05,18.22000,18.22000,18.22000,18.22000,,
1950-05-08,18.27000,18.27000,18.27000,18.27000,,
1950-05-09,18.27000,18.27000,18.27000,18.27000,,
1950-05-10,18.29000,18.29000,18.29000,18.29000,,
1950-05-11,18.29000,18.29000,18.29000,18.29000,,
1950-05-12,18.18000,18.18000,18.18000,18.18000,,
1950-05-15,18.26000,18.26000,18.26000,18.26000,,
1950-05-16,18.44000,18.44000,18.44000,18.44000,,
1950-05-17,18.52000,18.52000,18.52000,18.52000,,
1950-05-18,18.56000,18.56000,18.56000,18.56000,,
1950-05-19,18.68000,18.68000,18.68000,18.68000,,
1950-05-22,18.60000,18.60000,18.60000,18.60000,,
1950-05-23,18.71000,18.71000,18.71000,18.71000,,
1950-05-24,18.69000,18.69000,18.69000,18.69000,,
1950-05-25,18.69000,18.69000,18.69000,18.69000,,
1950-05-26,18.67000,18.67000,18.67000,18.67000,,
1950-05-29,18.72000,18.72000,18.72000,18.72000,,
1950-05-31,18.78000,18.78000,18.78000,18.78000,,
1950-06-01,18.77000,18.77000,18.77000,18.77000,,
1950-06-02,18.79000,18.79000,18.79000,18.79000,,
1950-06-05,18.60000,18.60000,18.60000,18.60000,,
1950-06-06,18.88000,18.88000,18.88000,18.88000,,
1950-06-07,18.93000,18.93000,18.93000,18.93000,,
1950-06-08,19.14000,19.14000,19.14000,19.14000,,
1950-06-09,19.26000,19.26000,19.26000,19.26000,,
